treat,age,education,black,hispanic,married,nodegree,lnre75,lnre78,propensity_score,propensity_logit,re78
1.0,0.5757949146382711,-1.7938026453697342,1.0,0.0,0.0,1.0,0.5726983454190822,0.7231946428910551,0.3047619047619048,-0.8247235383486645,7779
1.0,-0.5195913607995415,0.3986228100821627,0.0,1.0,0.0,1.0,1.2610602192949625,0.8945909643281135,0.28,-0.9444616088408512,15191
1.0,0.8887624219062177,0.3986228100821627,1.0,0.0,0.0,1.0,-1.2163329622119845,-1.5711839225370596,0.2222222222222222,-1.252762968495368,0
1.0,-1.1455263753354346,-1.7938026453697342,1.0,0.0,0.0,1.0,-1.2163329622119845,-1.5711839225370596,0.3047619047619048,-0.8247235383486645,0
1.0,0.2628274073703247,1.129431295232795,1.0,0.0,1.0,0.0,0.9746609970081072,0.28836053277525764,0.47058823529411764,-0.11778303565638351,1424
1.0,-0.3631076071655683,1.129431295232795,1.0,0.0,0.0,0.0,-1.2163329622119845,0.9475107178069071,0.3047619047619048,-0.8247235383486645,18678
1.0,-1.1455263753354346,-1.062994160219102,1.0,0.0,0.0,1.0,-1.2163329622119845,0.3692593078160551,0.3047619047619048,-0.8247235383486645,1953
1.0,-0.3631076071655683,-0.3321856750684696,1.0,0.0,0.0,1.0,0.42265003778929433,0.8150231478801995,0.7,0.8472978603872034,11134
1.0,0.2628274073703247,0.3986228100821627,0.0,0.0,0.0,1.0,1.322831593904093,0.45653012661132314,0.6867469879518072,0.784954729813068,2746
1.0,1.045246175540191,-1.062994160219102,1.0,0.0,0.0,1.0,0.6642980261542819,0.7966455179321084,0.3047619047619048,-0.8247235383486645,10363
1.0,-0.5195913607995415,0.3986228100821627,1.0,0.0,1.0,1.0,0.8913090140024298,0.818813119519708,0.75,1.0986122886681098,11300
1.0,0.41931116100429794,0.3986228100821627,1.0,0.0,0.0,1.0,0.7783738640998296,-1.5711839225370596,0.3047619047619048,-0.8247235383486645,0
1.0,0.2628274073703247,-0.3321856750684696,1.0,0.0,0.0,1.0,-1.2163329622119845,0.7679637058723826,0.6867469879518072,0.784954729813068,9265
1.0,0.8887624219062177,1.129431295232795,1.0,0.0,0.0,0.0,-1.2163329622119845,1.0212353167544783,0.28,-0.9444616088408512,24909
1.0,-0.05014009989762178,-0.3321856750684696,1.0,0.0,1.0,1.0,0.8858496762113615,-1.5711839225370596,0.3047619047619048,-0.8247235383486645,0
1.0,0.10634365373635145,0.3986228100821627,1.0,0.0,0.0,1.0,-1.2163329622119845,0.012529519108316373,0.2222222222222222,-1.252762968495368,485
1.0,0.5757949146382711,-0.3321856750684696,1.0,0.0,0.0,1.0,0.79400499310883,0.4953933550069776,0.3047619047619048,-0.8247235383486645,3196
1.0,-0.05014009989762178,0.3986228100821627,1.0,0.0,0.0,1.0,-1.2163329622119845,0.19655593137852606,0.3047619047619048,-0.8247235383486645,995
1.0,2.6100837118799234,-1.062994160219102,1.0,0.0,1.0,1.0,1.0300197057868232,0.4920056268050408,0.3047619047619048,-0.8247235383486645,3154
1.0,-0.5195913607995415,1.129431295232795,1.0,0.0,0.0,0.0,0.8347617697742383,0.7708770011729111,0.21428571428571427,-1.2992829841302609,9371
1.0,1.045246175540191,-1.062994160219102,1.0,0.0,0.0,1.0,0.9622733346198451,0.7759370502082638,0.6867469879518072,0.784954729813068,9558
1.0,-0.20662385353159501,-0.3321856750684696,1.0,0.0,0.0,1.0,-1.2163329622119845,0.7203476713329265,0.3047619047619048,-0.8247235383486645,7693
1.0,-0.9890426217014612,0.3986228100821627,1.0,0.0,0.0,1.0,-1.2163329622119845,-1.5711839225370596,0.3047619047619048,-0.8247235383486645,0
1.0,-0.832558868067488,-1.7938026453697342,1.0,0.0,0.0,1.0,0.8028538645069843,0.7150332440961675,0.3047619047619048,-0.8247235383486645,7535
1.0,0.10634365373635145,0.3986228100821627,1.0,0.0,0.0,1.0,-1.2163329622119845,0.7848626844103058,0.28,-0.9444616088408512,9897
1.0,-0.9890426217014612,-0.3321856750684696,1.0,0.0,0.0,1.0,0.6102068731794282,0.8355674735629974,0.75,1.0986122886681098,12064
1.0,-1.1455263753354346,-0.3321856750684696,1.0,0.0,0.0,1.0,0.5304168248548412,0.2899740008140118,0.3047619047619048,-0.8247235383486645,1433
1.0,-0.6760751144335148,0.3986228100821627,1.0,0.0,0.0,1.0,-1.2163329622119845,0.5510600846921958,0.3047619047619048,-0.8247235383486645,3972
1.0,-0.832558868067488,-1.062994160219102,1.0,0.0,0.0,1.0,0.4733580152994154,0.9335205090950978,0.28,-0.9444616088408512,17685
1.0,0.10634365373635145,1.129431295232795,1.0,0.0,0.0,0.0,0.7858501789983293,0.386621709317754,0.3047619047619048,-0.8247235383486645,2090
1.0,-0.9890426217014612,-0.3321856750684696,0.0,1.0,0.0,1.0,1.1716087216508273,-1.5711839225370596,0.3047619047619048,-0.8247235383486645,0
1.0,1.9841486973440303,-1.062994160219102,1.0,0.0,0.0,1.0,-1.2163329622119845,0.214447445373483,0.3047619047619048,-0.8247235383486645,1067
1.0,0.41931116100429794,-1.062994160219102,1.0,0.0,0.0,1.0,-1.2163329622119845,-1.5711839225370596,0.28,-0.9444616088408512,0
1.0,-0.5195913607995415,1.129431295232795,1.0,0.0,0.0,0.0,-1.2163329622119845,0.7870783868788593,0.75,1.0986122886681098,9983
1.0,-0.20662385353159501,0.3986228100821627,1.0,0.0,0.0,1.0,0.7007118830085144,0.5321311882240372,0.3047619047619048,-0.8247235383486645,3689
1.0,0.2628274073703247,-0.3321856750684696,1.0,0.0,1.0,1.0,-1.2163329622119845,-1.5711839225370596,0.28,-0.9444616088408512,0
1.0,0.41931116100429794,0.3986228100821627,1.0,0.0,0.0,1.0,-1.2163329622119845,0.04427205519351989,0.3047619047619048,-0.8247235383486645,549
1.0,-0.832558868067488,0.3986228100821627,0.0,1.0,1.0,1.0,0.9597860890132681,0.6882965627376172,0.75,1.0986122886681098,6788
1.0,-0.5195913607995415,0.3986228100821627,1.0,0.0,0.0,1.0,0.7249182522866079,-1.5711839225370596,0.3047619047619048,-0.8247235383486645,0
1.0,-0.6760751144335148,-0.3321856750684696,1.0,0.0,0.0,1.0,0.9423995096661437,0.8667477256554565,0.3047619047619048,-0.8247235383486645,13626
1.0,0.2628274073703247,-0.3321856750684696,1.0,0.0,1.0,1.0,1.0606588829159462,0.5905921578368117,0.3047619047619048,-0.8247235383486645,4635
1.0,-0.3631076071655683,1.129431295232795,1.0,0.0,0.0,0.0,0.5136921898213779,-1.5711839225370596,0.3047619047619048,-0.8247235383486645,0
1.0,-0.6760751144335148,1.129431295232795,1.0,0.0,0.0,0.0,0.5679474845071332,0.10722851717876807,0.2222222222222222,-1.252762968495368,702
1.0,-1.1455263753354346,-0.3321856750684696,1.0,0.0,0.0,1.0,-1.2163329622119845,-1.5711839225370596,0.3047619047619048,-0.8247235383486645,0
1.0,-0.9890426217014612,0.3986228100821627,0.0,1.0,0.0,1.0,0.9610788254558493,0.42773869405430825,0.3047619047619048,-0.8247235383486645,2454
1.0,0.7322786682722444,1.129431295232795,1.0,0.0,0.0,0.0,0.6814262128715216,-1.5711839225370596,0.3047619047619048,-0.8247235383486645,0
1.0,-0.20662385353159501,1.129431295232795,1.0,0.0,0.0,0.0,1.0492546282180457,0.881180828345544,0.6867469879518072,0.784954729813068,14416
1.0,0.7322786682722444,-0.3321856750684696,1.0,0.0,1.0,1.0,0.9334675976006295,-0.324645413712471,0.6867469879518072,0.784954729813068,130
1.0,-0.3631076071655683,0.3986228100821627,1.0,0.0,0.0,1.0,1.0398200159474653,0.09451475167507961,0.3047619047619048,-0.8247235383486645,668
1.0,-0.9890426217014612,-0.3321856750684696,1.0,0.0,0.0,1.0,0.43986367147142047,0.009875688256159148,0.3047619047619048,-0.8247235383486645,480
1.0,0.10634365373635145,1.129431295232795,1.0,0.0,0.0,0.0,-1.2163329622119845,-1.5711839225370596,0.3047619047619048,-0.8247235383486645,0
1.0,0.7322786682722444,0.3986228100821627,1.0,0.0,1.0,1.0,-1.2163329622119845,0.7781778728782046,0.3047619047619048,-0.8247235383486645,9642
1.0,-1.1455263753354346,-1.062994160219102,0.0,0.0,0.0,1.0,0.6520945517061202,0.6571646347074482,0.47058823529411764,-0.11778303565638351,6011
1.0,0.2628274073703247,1.129431295232795,1.0,0.0,0.0,0.0,1.0079025441264877,0.6484988650791057,0.28,-0.9444616088408512,5811
1.0,-0.20662385353159501,1.129431295232795,0.0,0.0,0.0,0.0,0.8747585893622247,0.13941056701792998,0.21428571428571427,-1.2992829841302609,796
1.0,2.7665674655138965,2.59104826553406,1.0,0.0,1.0,0.0,-1.2163329622119845,0.8579724555293619,0.28,-0.9444616088408512,13167
1.0,-0.9890426217014612,-0.3321856750684696,1.0,0.0,1.0,1.0,0.7003247414203707,0.8116661051971449,0.28,-0.9444616088408512,10989
1.0,1.201729929174164,-0.3321856750684696,1.0,0.0,0.0,1.0,0.7433311494305099,-0.24273391711278297,0.3047619047619048,-0.8247235383486645,179
1.0,0.2628274073703247,0.3986228100821627,1.0,0.0,1.0,1.0,0.6140507593982582,0.29475429474768744,0.7,0.8472978603872034,1460
1.0,1.045246175540191,1.129431295232795,0.0,0.0,0.0,0.0,0.773102596389747,0.4308504259657681,0.3047619047619048,-0.8247235383486645,2484
1.0,-0.6760751144335148,-1.062994160219102,1.0,0.0,0.0,1.0,-1.2163329622119845,0.7571233929290402,0.3047619047619048,-0.8247235383486645,8881
1.0,0.41931116100429794,0.3986228100821627,1.0,0.0,0.0,1.0,-1.2163329622119845,-1.5711839225370596,0.6867469879518072,0.784954729813068,0
1.0,-0.20662385353159501,1.129431295232795,1.0,0.0,0.0,0.0,0.8114867407132613,0.7454117435416368,0.7,0.8472978603872034,8484
1.0,-0.3631076071655683,-0.3321856750684696,1.0,0.0,0.0,1.0,0.5477617421323003,0.707444766361083,0.3047619047619048,-0.8247235383486645,7315
1.0,0.41931116100429794,1.129431295232795,1.0,0.0,1.0,0.0,0.253118238959267,-1.5711839225370596,0.6867469879518072,0.784954729813068,0
1.0,-0.9890426217014612,0.3986228100821627,0.0,0.0,0.0,1.0,0.5090572839631861,0.57262744548674,0.3047619047619048,-0.8247235383486645,4321
1.0,0.41931116100429794,1.8602397803834274,0.0,0.0,1.0,0.0,0.4902119031532123,-1.5711839225370596,0.47058823529411764,-0.11778303565638351,0
1.0,2.1406324509780035,0.3986228100821627,1.0,0.0,0.0,1.0,-1.2163329622119845,-1.5711839225370596,0.3047619047619048,-0.8247235383486645,0
1.0,-0.9890426217014612,-1.062994160219102,1.0,0.0,0.0,1.0,0.5726983454190822,0.6150757015121353,0.14285714285714285,-1.791759469228055,5100
1.0,0.41931116100429794,-1.7938026453697342,1.0,0.0,0.0,1.0,1.0302299909808657,0.7295993181648014,0.3047619047619048,-0.8247235383486645,7976
1.0,0.2628274073703247,0.3986228100821627,1.0,0.0,1.0,1.0,0.7865857953171489,1.0358514458013002,0.6867469879518072,0.784954729813068,26372
1.0,-0.9890426217014612,-1.062994160219102,1.0,0.0,0.0,1.0,-1.2163329622119845,0.5819959498980835,0.7,0.8472978603872034,4482
1.0,3.861953740951709,-1.7938026453697342,0.0,0.0,1.0,1.0,1.0325663726842775,0.919104900479862,0.6666666666666666,0.6931471805599452,16717
1.0,-0.3631076071655683,0.3986228100821627,1.0,0.0,0.0,1.0,0.4037615257152596,-0.09637302951824069,0.6867469879518072,0.784954729813068,317
1.0,-0.9890426217014612,1.129431295232795,0.0,1.0,0.0,0.0,0.372250833717532,0.22571638939540806,0.3047619047619048,-0.8247235383486645,1115
1.0,-0.832558868067488,0.3986228100821627,1.0,0.0,0.0,1.0,1.000170403220526,0.826580853762878,0.3047619047619048,-0.8247235383486645,11648
1.0,0.7322786682722444,2.59104826553406,1.0,0.0,0.0,0.0,0.4325230128631643,0.9353817481803761,0.3047619047619048,-0.8247235383486645,17814
1.0,-0.3631076071655683,1.129431295232795,0.0,0.0,0.0,0.0,1.0702286595988584,0.8464967377199454,0.47058823529411764,-0.11778303565638351,12590
1.0,3.3925024800497896,1.8602397803834274,1.0,0.0,0.0,0.0,-1.2163329622119845,0.08633467967609344,0.3047619047619048,-0.8247235383486645,647
1.0,-0.6760751144335148,-1.062994160219102,0.0,1.0,0.0,1.0,1.0567145891131735,0.6338065849862001,0.3047619047619048,-0.8247235383486645,5487
1.0,-0.05014009989762178,3.321856750684692,1.0,0.0,0.0,0.0,1.1791658258442714,0.8858805490179635,0.3047619047619048,-0.8247235383486645,14683
1.0,-0.05014009989762178,-0.3321856750684696,1.0,0.0,0.0,1.0,0.7539977637522137,0.3276317339653673,0.3047619047619048,-0.8247235383486645,1660
1.0,2.1406324509780035,-1.062994160219102,0.0,0.0,0.0,1.0,-1.2163329622119845,0.6735433012626556,0.3047619047619048,-0.8247235383486645,6408
1.0,-0.6760751144335148,1.129431295232795,0.0,0.0,1.0,0.0,1.075818926337432,0.8267566810169388,0.28,-0.9444616088408512,11656
1.0,-0.05014009989762178,-0.3321856750684696,1.0,0.0,0.0,1.0,-1.2163329622119845,-1.5711839225370596,0.6666666666666666,0.6931471805599452,0
1.0,-0.20662385353159501,1.129431295232795,1.0,0.0,0.0,0.0,1.051164540382185,0.7286664930199933,0.47058823529411764,-0.11778303565638351,7947
1.0,0.41931116100429794,-1.7938026453697342,1.0,0.0,0.0,1.0,-1.2163329622119845,-1.5711839225370596,0.21428571428571427,-1.2992829841302609,0
1.0,1.045246175540191,0.3986228100821627,1.0,0.0,1.0,1.0,-1.2163329622119845,0.882827616516252,0.3047619047619048,-0.8247235383486645,14509
1.0,3.079534972781843,0.3986228100821627,1.0,0.0,0.0,1.0,-1.2163329622119845,-1.5711839225370596,0.7,0.8472978603872034,0
1.0,0.41931116100429794,0.3986228100821627,1.0,0.0,0.0,1.0,0.7603919917809374,-1.5711839225370596,0.3047619047619048,-0.8247235383486645,0
1.0,-0.20662385353159501,-0.3321856750684696,1.0,0.0,0.0,1.0,0.7317388751290896,-1.5711839225370596,0.3047619047619048,-0.8247235383486645,0
1.0,0.2628274073703247,1.129431295232795,1.0,0.0,0.0,0.0,-1.2163329622119845,0.8059634075344965,0.2222222222222222,-1.252762968495368,10747
1.0,-0.5195913607995415,0.3986228100821627,1.0,0.0,0.0,1.0,0.9526030582889672,0.7273418464275593,0.3047619047619048,-0.8247235383486645,7906
1.0,-0.832558868067488,-0.3321856750684696,1.0,0.0,0.0,1.0,-1.2163329622119845,0.49794473237882164,0.3047619047619048,-0.8247235383486645,3228
1.0,-0.5195913607995415,-1.7938026453697342,1.0,0.0,0.0,1.0,0.860910293846894,0.5701260581138891,0.6867469879518072,0.784954729813068,4279
1.0,-0.832558868067488,-0.3321856750684696,1.0,0.0,0.0,1.0,0.8452421465595376,0.6506929530843965,0.3047619047619048,-0.8247235383486645,5861
1.0,1.201729929174164,0.3986228100821627,1.0,0.0,0.0,1.0,-1.2163329622119845,0.7450492631053509,0.6867469879518072,0.784954729813068,8472
1.0,-0.05014009989762178,0.3986228100821627,1.0,0.0,1.0,1.0,0.6594870761653093,0.5548996226618526,0.75,1.0986122886681098,4032
1.0,0.7322786682722444,1.8602397803834274,1.0,0.0,0.0,0.0,-1.2163329622119845,0.7131228617741634,0.6867469879518072,0.784954729813068,7479
1.0,0.10634365373635145,1.129431295232795,1.0,0.0,0.0,0.0,-1.2163329622119845,0.8334572492825859,0.47058823529411764,-0.11778303565638351,11965
1.0,-0.832558868067488,-1.062994160219102,0.0,0.0,0.0,1.0,-1.2163329622119845,0.8583805709710804,0.28,-0.9444616088408512,13188
1.0,-0.9890426217014612,-0.3321856750684696,1.0,0.0,0.0,1.0,0.4733580152994154,0.7806887322115776,0.3047619047619048,-0.8247235383486645,9737
1.0,0.10634365373635145,1.129431295232795,1.0,0.0,0.0,0.0,-1.2163329622119845,0.49499239612519486,0.3047619047619048,-0.8247235383486645,3191
1.0,1.045246175540191,0.3986228100821627,1.0,0.0,1.0,1.0,-1.2163329622119845,0.7331387201784435,0.3047619047619048,-0.8247235383486645,8087
1.0,-0.6760751144335148,1.129431295232795,1.0,0.0,0.0,0.0,0.07479690691459734,-1.5711839225370596,0.3047619047619048,-0.8247235383486645,0
1.0,-0.6760751144335148,-0.3321856750684696,1.0,0.0,0.0,1.0,0.7886888493554218,0.6397120574979923,0.3047619047619048,-0.8247235383486645,5615
1.0,-1.1455263753354346,-1.062994160219102,1.0,0.0,0.0,1.0,0.282396560723597,0.5273665412900788,0.47058823529411764,-0.11778303565638351,3621
1.0,-0.3631076071655683,-1.062994160219102,1.0,0.0,0.0,1.0,-1.2163329622119845,0.5564194632383167,0.2222222222222222,-1.252762968495368,4056
1.0,0.10634365373635145,0.3986228100821627,1.0,0.0,1.0,1.0,-1.2163329622119845,0.3140082714856305,0.3047619047619048,-0.8247235383486645,1574
1.0,1.9841486973440303,0.3986228100821627,1.0,0.0,1.0,1.0,-1.2163329622119845,0.7857151640113157,0.3047619047619048,-0.8247235383486645,9930
1.0,0.2628274073703247,1.129431295232795,1.0,0.0,0.0,0.0,0.5517439965796238,0.8224137747637118,0.6867469879518072,0.784954729813068,11460
1.0,-0.20662385353159501,1.129431295232795,1.0,0.0,1.0,0.0,-1.2163329622119845,0.6528684026722009,0.6867469879518072,0.784954729813068,5911
1.0,-0.832558868067488,-1.7938026453697342,0.0,1.0,0.0,1.0,0.687612472419038,0.7540192047950457,0.47058823529411764,-0.11778303565638351,8774
1.0,-0.6760751144335148,1.129431295232795,1.0,0.0,0.0,0.0,-1.2163329622119845,-1.5711839225370596,0.28,-0.9444616088408512,0
1.0,-0.832558868067488,0.3986228100821627,1.0,0.0,0.0,1.0,1.118268487758392,0.8186544290619805,0.7,0.8472978603872034,11293
1.0,2.7665674655138965,-1.062994160219102,1.0,0.0,1.0,1.0,0.8130627637562698,0.2638443946346164,0.3047619047619048,-0.8247235383486645,1294
1.0,-0.832558868067488,-1.062994160219102,1.0,0.0,0.0,1.0,-1.2163329622119845,0.7358477177825379,0.3047619047619048,-0.8247235383486645,8173
1.0,-0.6760751144335148,-1.062994160219102,1.0,0.0,0.0,1.0,0.42534629413245517,0.8390463270105043,0.6867469879518072,0.784954729813068,12229
1.0,-0.9890426217014612,-1.7938026453697342,0.0,1.0,1.0,1.0,-1.2163329622119845,0.46032552874032917,0.6867469879518072,0.784954729813068,2787
1.0,0.41931116100429794,1.8602397803834274,1.0,0.0,0.0,0.0,-1.2163329622119845,0.8840953160285578,0.47058823529411764,-0.11778303565638351,14581
1.0,-0.9890426217014612,-0.3321856750684696,1.0,0.0,0.0,1.0,-1.2163329622119845,0.8156893077552179,0.28,-0.9444616088408512,11163
1.0,0.41931116100429794,-0.3321856750684696,1.0,0.0,0.0,1.0,0.8255655588278425,0.38711136985982175,0.47058823529411764,-0.11778303565638351,2094
1.0,-1.1455263753354346,-1.062994160219102,1.0,0.0,0.0,1.0,0.587448828988841,0.6318387962721219,0.6867469879518072,0.784954729813068,5445
1.0,-0.832558868067488,-0.3321856750684696,1.0,0.0,0.0,1.0,0.9858444901020447,-1.5711839225370596,0.3047619047619048,-0.8247235383486645,0
1.0,-0.9890426217014612,1.129431295232795,1.0,0.0,0.0,0.0,0.38470081235807396,-1.5711839225370596,0.21428571428571427,-1.2992829841302609,0
1.0,0.41931116100429794,-0.3321856750684696,1.0,0.0,1.0,1.0,-1.2163329622119845,0.9483457205785896,0.3047619047619048,-0.8247235383486645,18739
1.0,-0.6760751144335148,1.129431295232795,1.0,0.0,0.0,0.0,0.987052493388912,0.781030416565774,0.14285714285714285,-1.791759469228055,9750
1.0,0.41931116100429794,1.129431295232795,1.0,0.0,1.0,0.0,1.0500332829711536,0.45940499437217047,0.3047619047619048,-0.8247235383486645,2777
1.0,0.2628274073703247,-0.3321856750684696,1.0,0.0,0.0,1.0,1.0146984484598711,0.09604366598036905,0.47058823529411764,-0.11778303565638351,672
1.0,0.10634365373635145,-1.7938026453697342,1.0,0.0,0.0,1.0,-1.2163329622119845,-1.5711839225370596,0.7,0.8472978603872034,0
1.0,-0.5195913607995415,0.3986228100821627,0.0,1.0,0.0,1.0,0.6145951469739921,-1.5711839225370596,0.3047619047619048,-0.8247235383486645,0
1.0,-1.1455263753354346,-1.7938026453697342,1.0,0.0,0.0,1.0,-1.2163329622119845,0.7323140474293303,0.6867469879518072,0.784954729813068,8061
1.0,-0.3631076071655683,0.3986228100821627,1.0,0.0,0.0,1.0,-1.2163329622119845,0.6754544473373448,0.3047619047619048,-0.8247235383486645,6456
1.0,0.41931116100429794,-1.062994160219102,1.0,0.0,1.0,1.0,0.5131512956445244,0.34449680677965555,0.6867469879518072,0.784954729813068,1773
1.0,-0.05014009989762178,-1.062994160219102,1.0,0.0,0.0,1.0,0.7397100670569151,0.6021512203464643,0.3047619047619048,-0.8247235383486645,4849
1.0,-1.1455263753354346,-1.062994160219102,1.0,0.0,0.0,1.0,0.6046122217143299,0.2792068640712876,0.6867469879518072,0.784954729813068,1374
1.0,-1.1455263753354346,-1.062994160219102,0.0,1.0,0.0,1.0,-0.127972926072438,0.6655055052848872,0.47058823529411764,-0.11778303565638351,6210
1.0,-0.832558868067488,-0.3321856750684696,1.0,0.0,0.0,1.0,0.6107595901891332,0.8601223078060748,0.47058823529411764,-0.11778303565638351,13278
1.0,0.7322786682722444,1.129431295232795,1.0,0.0,0.0,0.0,0.9311455617130274,0.8113629682611134,0.3047619047619048,-0.8247235383486645,10976
1.0,-0.832558868067488,1.129431295232795,1.0,0.0,0.0,0.0,0.7655331951848036,0.5859084304236354,0.28,-0.9444616088408512,4551
1.0,1.3582136828081375,-1.7938026453697342,1.0,0.0,0.0,1.0,-1.2163329622119845,-0.12005519482925361,0.3047619047619048,-0.8247235383486645,289
1.0,-0.5195913607995415,0.3986228100821627,0.0,1.0,0.0,1.0,1.0098086886210949,0.7711501372754667,0.2222222222222222,-1.252762968495368,9381
1.0,0.8887624219062177,0.3986228100821627,1.0,0.0,1.0,1.0,-1.2163329622119845,0.06271687759406384,0.3047619047619048,-0.8247235383486645,590
1.0,-0.05014009989762178,0.3986228100821627,1.0,0.0,0.0,1.0,1.091031907643882,-1.5711839225370596,0.7,0.8472978603872034,0
1.0,-1.1455263753354346,-0.3321856750684696,0.0,1.0,0.0,1.0,0.7300221819691037,0.5765094898365225,0.3047619047619048,-0.8247235383486645,4387
1.0,-0.832558868067488,-1.062994160219102,0.0,1.0,0.0,1.0,1.0041631377197096,0.7275684911984509,0.6867469879518072,0.784954729813068,7913
1.0,1.6711811900760838,-1.7938026453697342,1.0,0.0,1.0,1.0,1.2609617696416793,0.5387779724035642,0.3047619047619048,-0.8247235383486645,3786
1.0,-0.5195913607995415,1.129431295232795,0.0,0.0,0.0,0.0,-1.2163329622119845,0.7319007130530236,0.21428571428571427,-1.2992829841302609,8048
1.0,0.10634365373635145,0.3986228100821627,1.0,0.0,0.0,1.0,-1.2163329622119845,-1.5711839225370596,0.6867469879518072,0.784954729813068,0
1.0,-0.05014009989762178,-0.3321856750684696,1.0,0.0,0.0,1.0,-1.2163329622119845,-1.5711839225370596,0.3047619047619048,-0.8247235383486645,0
1.0,2.4535999582459502,1.129431295232795,1.0,0.0,0.0,0.0,-1.2163329622119845,0.8073180824925589,0.3047619047619048,-0.8247235383486645,10804
1.0,-0.9890426217014612,-0.3321856750684696,1.0,0.0,0.0,1.0,0.6767914584472576,0.8151841038180107,0.14285714285714285,-1.791759469228055,11141
1.0,-1.1455263753354346,-1.7938026453697342,1.0,0.0,0.0,1.0,-1.2163329622119845,-1.5711839225370596,0.3047619047619048,-0.8247235383486645,0
1.0,-0.20662385353159501,1.129431295232795,0.0,1.0,0.0,0.0,0.5583957814906998,0.0488947869480135,0.3047619047619048,-0.8247235383486645,559
1.0,0.7322786682722444,-0.3321856750684696,0.0,1.0,0.0,1.0,1.08186018042439,0.6156775640347059,0.6867469879518072,0.784954729813068,5112
1.0,-0.20662385353159501,0.3986228100821627,1.0,0.0,0.0,1.0,-1.2163329622119845,-1.5711839225370596,0.6867469879518072,0.784954729813068,0
1.0,-0.832558868067488,-1.7938026453697342,0.0,0.0,0.0,1.0,0.8410575621463365,0.7675764414437853,0.3047619047619048,-0.8247235383486645,9251
1.0,-0.9890426217014612,0.3986228100821627,1.0,0.0,0.0,1.0,0.14055029191311444,0.17897928701736862,0.6666666666666666,0.6931471805599452,929
1.0,0.41931116100429794,-0.3321856750684696,0.0,1.0,0.0,1.0,0.31165510182276107,0.48550943695640636,0.6867469879518072,0.784954729813068,3075
1.0,1.045246175540191,1.8602397803834274,0.0,0.0,0.0,0.0,0.961400979566006,0.41435009312961896,0.7,0.8472978603872034,2329
1.0,-0.20662385353159501,-1.062994160219102,1.0,0.0,0.0,1.0,0.6753700498070558,0.8225031456895814,0.3047619047619048,-0.8247235383486645,11464
1.0,-1.1455263753354346,-1.062994160219102,1.0,0.0,0.0,1.0,-1.2163329622119845,-1.5711839225370596,0.28,-0.9444616088408512,0
1.0,-0.6760751144335148,1.129431295232795,1.0,0.0,0.0,0.0,0.2837416060824912,0.3263945702767969,0.7,0.8472978603872034,1652
