,treat,age,agesq,education*,black,hispanic,married,nodegree,propensity_score,propensity_logit,re78
80,1.0,25,625,12,1.0,0.0,0.0,0.0,0.9566638966767995,3.0944660420339907,0
81,1.0,18,324,12,1.0,0.0,0.0,0.0,0.8939338419080575,2.1315687377302655,2321
82,1.0,38,1444,12,0.0,0.0,0.0,0.0,0.17081880160644902,-1.5798353509526313,4941
83,1.0,27,729,13,1.0,0.0,0.0,0.0,0.9566259984753172,3.093552290479207,0
84,1.0,27,729,8,1.0,0.0,0.0,1.0,0.9913602114134532,4.742699837677498,0
85,1.0,38,1444,11,1.0,0.0,0.0,1.0,0.977131623619326,3.7548663530963706,0
86,1.0,23,529,8,0.0,1.0,0.0,1.0,0.8675894825089628,1.879811578776252,3881
87,1.0,26,676,11,1.0,0.0,0.0,1.0,0.9872141890205188,4.3465509872048,17230
88,1.0,21,441,12,0.0,0.0,0.0,0.0,0.18272863987370963,-1.4979689717277713,8048
89,1.0,25,625,8,1.0,0.0,0.0,1.0,0.9903179778560989,4.6277553026764515,0
90,1.0,31,961,11,1.0,0.0,1.0,1.0,0.8997945439801197,2.194943814332355,14509
91,1.0,17,289,10,1.0,0.0,0.0,1.0,0.9617421809998605,3.224398453941535,0
92,1.0,25,625,11,1.0,0.0,0.0,1.0,0.9863487707581158,4.280180443009049,0
93,1.0,21,441,12,1.0,0.0,0.0,0.0,0.9340737270786085,2.6510183313461706,9983
94,1.0,44,1936,11,1.0,0.0,0.0,1.0,0.9240022065211021,2.498010152956219,0
95,1.0,25,625,12,0.0,0.0,0.0,0.0,0.2583578401815902,-1.0545212610399552,5587
96,1.0,18,324,9,1.0,0.0,0.0,1.0,0.9720502626654149,3.5489997118169354,4482
97,1.0,42,1764,12,1.0,0.0,0.0,0.0,0.8584449700268924,1.8024340322564663,2456
98,1.0,25,625,10,1.0,0.0,0.0,1.0,0.9878240118648419,4.396038729564851,0
99,1.0,31,961,9,0.0,1.0,0.0,1.0,0.8890781268232202,2.0813590051007083,26817
100,1.0,24,576,10,1.0,0.0,0.0,1.0,0.9867689768067651,4.311871631978621,0
101,1.0,26,676,10,1.0,0.0,0.0,1.0,0.9885969885710267,4.462409273760601,9265
102,1.0,25,625,11,1.0,0.0,0.0,1.0,0.9863487707581158,4.280180443009049,485
103,1.0,18,324,11,1.0,0.0,0.0,1.0,0.9650169881892613,3.317283138705325,4814
104,1.0,19,361,11,1.0,0.0,0.0,1.0,0.9709210201940771,3.508229556634434,7458
105,1.0,43,1849,9,1.0,0.0,0.0,1.0,0.9518320226686592,2.9836941429007218,0
106,1.0,27,729,13,1.0,0.0,0.0,0.0,0.9566259984753172,3.093552290479207,34099
107,1.0,17,289,9,1.0,0.0,0.0,1.0,0.9657843273018194,3.340256740497339,1953
108,1.0,30,900,11,1.0,0.0,0.0,1.0,0.9882730293235759,4.434067630083005,0
109,1.0,26,676,10,1.0,0.0,1.0,1.0,0.9042960895918954,2.2458976807666007,0
110,1.0,20,400,9,1.0,0.0,0.0,1.0,0.9804127727020513,3.9130959942846864,8881
111,1.0,17,289,9,0.0,1.0,0.0,1.0,0.6853446128204895,0.778443765160077,6210
112,1.0,20,400,12,1.0,0.0,0.0,0.0,0.9238373624706238,2.4956650201980177,0
113,1.0,18,324,11,1.0,0.0,0.0,1.0,0.9650169881892613,3.317283138705325,929
114,1.0,27,729,12,1.0,0.0,1.0,0.0,0.7296601455505997,0.9928989840410088,0
115,1.0,21,441,12,0.0,0.0,0.0,0.0,0.18272863987370963,-1.4979689717277713,12558
116,1.0,27,729,12,1.0,0.0,0.0,0.0,0.9611868821142331,3.209410577035013,22163
117,1.0,20,400,12,1.0,0.0,0.0,0.0,0.9238373624706238,2.4956650201980177,1652
118,1.0,19,361,10,1.0,0.0,0.0,1.0,0.9740195702440912,3.624087843190239,8124
119,1.0,23,529,12,1.0,0.0,0.0,0.0,0.9482569454490415,2.908335293471042,671
120,1.0,29,841,14,1.0,0.0,0.0,0.0,0.9535339160475981,3.021452325362511,17814
121,1.0,18,324,10,1.0,0.0,0.0,1.0,0.9687243852018322,3.4331414252611268,9737
122,1.0,19,361,9,1.0,0.0,0.0,1.0,0.976795840877295,3.7399461297460497,17685
123,1.0,27,729,13,0.0,0.0,1.0,0.0,0.036546225256971,-3.2719466055887385,0
124,1.0,18,324,11,0.0,0.0,0.0,1.0,0.3032848542047452,-0.8317041643686185,4321
125,1.0,27,729,9,1.0,0.0,1.0,1.0,0.9176116303176999,2.410329958127678,1773
126,1.0,22,484,12,1.0,0.0,0.0,0.0,0.9420553119445839,2.7885750891038437,0
127,1.0,23,529,10,1.0,0.0,1.0,1.0,0.8801019957251671,1.9933963880079004,11233
128,1.0,23,529,12,0.0,1.0,0.0,0.0,0.585773996863405,0.34652231813377893,559
129,1.0,20,400,11,1.0,0.0,0.0,1.0,0.9754306520740287,3.681379421173072,1085
130,1.0,17,289,9,1.0,0.0,0.0,1.0,0.9657843273018194,3.340256740497339,5445
131,1.0,28,784,11,1.0,0.0,0.0,1.0,0.9881780207285179,4.425902415424871,60307
132,1.0,26,676,11,1.0,0.0,1.0,1.0,0.8937887480918891,2.1300393942107942,1460
133,1.0,20,400,11,1.0,0.0,0.0,1.0,0.9754306520740287,3.681379421173072,6943
134,1.0,24,576,11,1.0,0.0,1.0,1.0,0.8786280386073719,1.9795017524288099,4032
135,1.0,31,961,9,1.0,0.0,0.0,1.0,0.9904646854092671,4.64317198043797,10363
136,1.0,23,529,8,0.0,0.0,1.0,1.0,0.12743014943114098,-1.9238743419544342,4232
137,1.0,18,324,10,1.0,0.0,0.0,1.0,0.9687243852018322,3.4331414252611268,11141
138,1.0,29,841,12,1.0,0.0,0.0,0.0,0.9627868157544534,3.2531688984741223,0
139,1.0,26,676,11,0.0,0.0,0.0,1.0,0.54923089583345,0.19756368413085654,13385
140,1.0,24,576,9,1.0,0.0,0.0,1.0,0.9881993509863771,4.427729918534411,4849
141,1.0,25,625,12,1.0,0.0,0.0,0.0,0.9566638966767995,3.0944660420339907,0
142,1.0,24,576,10,1.0,0.0,0.0,1.0,0.9867689768067651,4.311871631978621,1660
143,1.0,46,2116,8,1.0,0.0,0.0,1.0,0.907565085960524,2.2842605187864065,0
144,1.0,31,961,12,0.0,0.0,0.0,0.0,0.28429690097940913,-0.9232462967226419,2484
145,1.0,19,361,11,1.0,0.0,0.0,1.0,0.9709210201940771,3.508229556634434,4146
146,1.0,19,361,8,1.0,0.0,0.0,1.0,0.9792817495105056,3.8558044163018503,9970
147,1.0,27,729,11,1.0,0.0,0.0,1.0,0.9878130166043315,4.395124978010075,0
148,1.0,26,676,11,1.0,0.0,1.0,1.0,0.8937887480918891,2.1300393942107942,26372
149,1.0,20,400,10,1.0,0.0,0.0,1.0,0.9780595310108015,3.7972377077288826,5615
150,1.0,28,784,10,1.0,0.0,0.0,1.0,0.9894576939743465,4.541760701980666,3196
151,1.0,24,576,12,1.0,0.0,0.0,0.0,0.9530372360691377,3.0102989444477517,6167
152,1.0,19,361,8,1.0,0.0,0.0,1.0,0.9792817495105056,3.8558044163018503,7535
153,1.0,23,529,12,1.0,0.0,0.0,0.0,0.9482569454490415,2.908335293471042,8484
154,1.0,42,1764,9,1.0,0.0,1.0,1.0,0.7317173886251631,1.0033534133491293,1294
155,1.0,25,625,13,1.0,0.0,0.0,0.0,0.9515982862094147,2.9786077554781847,0
156,1.0,18,324,9,1.0,0.0,0.0,1.0,0.9720502626654149,3.5489997118169354,5010
157,1.0,21,441,12,1.0,0.0,0.0,0.0,0.9340737270786085,2.6510183313461706,9371
158,1.0,27,729,10,1.0,0.0,0.0,1.0,0.9891317652765544,4.51098326456587,0
159,1.0,21,441,8,1.0,0.0,0.0,1.0,0.9849958055671958,4.184307591988644,4279
160,1.0,22,484,9,1.0,0.0,0.0,1.0,0.9853131368221065,4.206006063190509,3462
161,1.0,31,961,4,1.0,0.0,0.0,1.0,0.9946349143723157,5.222463413216985,7382
162,1.0,24,576,10,1.0,0.0,1.0,1.0,0.8904513805131066,2.0953600389846168,0
163,1.0,29,841,10,1.0,0.0,0.0,1.0,0.9895922429690052,4.554741586004979,0
164,1.0,29,841,12,1.0,0.0,0.0,0.0,0.9627868157544534,3.2531688984741223,10976
165,1.0,19,361,10,0.0,0.0,0.0,1.0,0.3717072916391458,-0.5248994598836978,13829
166,1.0,19,361,11,0.0,1.0,1.0,1.0,0.21924098808600131,-1.2700950116968281,6788
167,1.0,31,961,9,1.0,0.0,0.0,1.0,0.9904646854092671,4.64317198043797,9558
168,1.0,22,484,10,1.0,0.0,1.0,1.0,0.8668784538545864,1.8736361836407054,13228
169,1.0,21,441,9,1.0,0.0,0.0,1.0,0.9831837327357482,4.068449305432844,743
170,1.0,17,289,10,1.0,0.0,0.0,1.0,0.9617421809998605,3.224398453941535,5522
171,1.0,26,676,12,1.0,0.0,1.0,0.0,0.719972457466249,0.9443249932357373,1424
172,1.0,20,400,9,0.0,1.0,0.0,1.0,0.7943393069390895,1.3512830189474232,1358
173,1.0,19,361,10,1.0,0.0,0.0,1.0,0.9740195702440912,3.624087843190239,0
174,1.0,26,676,10,1.0,0.0,0.0,1.0,0.9885969885710267,4.462409273760601,672
175,1.0,28,784,11,1.0,0.0,0.0,1.0,0.9881780207285179,4.425902415424871,0
176,1.0,22,484,12,0.0,1.0,1.0,0.0,0.12028336887184757,-1.9897494792274202,10092
177,1.0,33,1089,11,1.0,0.0,0.0,1.0,0.9867816308044763,4.312841301641627,6281
178,1.0,22,484,12,0.0,0.0,0.0,0.0,0.2041733148812509,-1.3604122139700972,12590
179,1.0,29,841,10,0.0,1.0,0.0,1.0,0.8800526259262874,1.9929286106677238,5112
180,1.0,33,1089,12,1.0,0.0,1.0,0.0,0.7131260572301822,0.9106153076725593,15952
181,1.0,25,625,14,1.0,0.0,1.0,0.0,0.6561621765358491,0.6462378759283729,36646
182,1.0,35,1225,9,1.0,0.0,1.0,1.0,0.8964368206744777,2.15824596251257,12803
183,1.0,35,1225,8,1.0,0.0,1.0,1.0,0.906709535315653,2.2741042490683747,3786
184,1.0,33,1089,11,1.0,0.0,1.0,1.0,0.8905459337712477,2.096329708647619,4181
185,0.0,45,2025,11,0.0,0.0,1.0,1.0,0.01568482110640933,-4.1392527133351,25564
186,0.0,21,441,14,0.0,0.0,0.0,0.0,0.15062780642705206,-1.7296855448393815,13496
187,0.0,38,1444,12,0.0,0.0,1.0,0.0,0.02195959210683513,-3.7963469439466366,25564
188,0.0,48,2304,6,0.0,0.0,1.0,1.0,0.01118390678190713,-4.482032511569077,25564
189,0.0,18,324,8,0.0,0.0,1.0,1.0,0.06293554874078745,-2.7006408976952088,9860
190,0.0,22,484,11,0.0,0.0,1.0,1.0,0.0838454841006188,-2.391209405989043,25564
191,0.0,48,2304,10,0.0,0.0,1.0,1.0,0.007065326417789448,-4.9454656577922975,18059
192,0.0,18,324,11,0.0,0.0,0.0,1.0,0.3032848542047452,-0.8317041643686185,15739
193,0.0,48,2304,9,0.0,0.0,1.0,1.0,0.007926328964985404,-4.8296073712364915,25564
194,0.0,45,2025,12,0.0,0.0,1.0,0.0,0.004844923551776042,-5.3249671143101605,3924
195,0.0,34,1156,14,0.0,0.0,1.0,0.0,0.028028886360052754,-3.546090451441082,25564
196,0.0,16,256,10,0.0,0.0,0.0,1.0,0.24028304131639844,-1.1511283738424858,6847
197,0.0,53,2809,10,0.0,0.0,1.0,1.0,0.001070902437018978,-6.838182110623578,25564
198,0.0,19,361,12,0.0,0.0,0.0,0.0,0.13865907740503763,-1.8264721474145622,8777
199,0.0,27,729,12,0.0,0.0,1.0,0.0,0.04085205061096986,-3.1560883190329343,19214
200,0.0,32,1024,10,0.0,0.0,1.0,1.0,0.1325504555768955,-1.8785939783329102,9179
201,0.0,27,729,12,0.0,0.0,1.0,0.0,0.04085205061096986,-3.1560883190329343,25564
202,0.0,46,2116,7,0.0,0.0,1.0,1.0,0.018608005213735405,-3.965380090725738,0
203,0.0,24,576,13,0.0,0.0,0.0,0.0,0.22191408517757985,-1.2545466451819918,23903
204,0.0,22,484,13,0.0,0.0,0.0,0.0,0.18599139915917381,-1.4762705005259011,6556
205,0.0,49,2401,10,0.0,0.0,1.0,1.0,0.005024381647315431,-5.288415841577596,0
206,0.0,17,289,10,0.0,0.0,0.0,1.0,0.28402380804987226,-0.9245888491324086,4755
207,0.0,29,841,14,0.0,0.0,1.0,0.0,0.03409065873859031,-3.3440465707054385,20923
208,0.0,28,784,16,0.0,0.0,1.0,0.0,0.02688996415366452,-3.58874402784136,10267
209,0.0,46,2116,12,0.0,0.0,1.0,0.0,0.003631296457857742,-5.614527637924015,19339
210,0.0,26,676,17,1.0,0.0,1.0,0.0,0.5902583686662325,0.36503356045671076,4753
211,0.0,49,2401,12,0.0,0.0,0.0,0.0,0.01245036356069071,-4.373476936114454,25564
212,0.0,51,2601,10,0.0,0.0,1.0,1.0,0.0024052198008681545,-6.027705869319625,25564
213,0.0,51,2601,10,0.0,0.0,1.0,1.0,0.0024052198008681545,-6.027705869319625,10348
214,0.0,27,729,11,0.0,0.0,1.0,1.0,0.12234873001201867,-1.9703739180578752,18490
215,0.0,23,529,13,0.0,0.0,0.0,0.0,0.2048080560029995,-1.356510296158707,0
216,0.0,27,729,10,0.0,0.0,1.0,1.0,0.13534358138778224,-1.8545156315020697,13105
217,0.0,38,1444,10,0.0,0.0,1.0,1.0,0.07622533702014893,-2.4947742564157736,25564
218,0.0,32,1024,8,0.0,0.0,0.0,1.0,0.6386787616024885,0.5696341877727027,8414
219,0.0,34,1156,14,0.0,0.0,1.0,0.0,0.028028886360052754,-3.546090451441082,25564
220,0.0,26,676,18,0.0,0.0,1.0,0.0,0.019843961470285044,-3.899812029173036,25564
221,0.0,21,441,13,0.0,0.0,0.0,0.0,0.16605792693244203,-1.6138272582835758,6753
222,0.0,39,1521,8,0.0,1.0,0.0,1.0,0.7982904299159804,1.3756435875460333,16461
223,0.0,17,289,8,1.0,0.0,0.0,1.0,0.9694129814815837,3.456115027053147,0
224,0.0,22,484,11,0.0,1.0,1.0,1.0,0.30916303882256363,-0.8040350782523616,14438
225,0.0,21,441,12,0.0,1.0,0.0,0.0,0.5222865620080674,0.08920535600890993,0
226,0.0,44,1936,9,0.0,1.0,1.0,1.0,0.11419413820678387,-2.0485978422634386,12634
227,0.0,26,676,10,0.0,1.0,1.0,1.0,0.4216715431348162,-0.31591529457066186,13518
228,0.0,54,2916,4,0.0,1.0,1.0,1.0,0.00677450773990326,-4.987791014289764,13741
229,0.0,42,1764,12,0.0,1.0,1.0,0.0,0.048527019851107724,-2.9758905360748003,19941
230,0.0,25,625,12,0.0,0.0,0.0,0.0,0.2583578401815902,-1.0545212610399552,6170
231,0.0,20,400,13,0.0,0.0,0.0,0.0,0.14564426272661757,-1.7691805694317306,0
232,0.0,44,1936,11,0.0,0.0,1.0,1.0,0.020482509978072924,-3.867488743111729,25564
233,0.0,33,1089,12,0.0,0.0,1.0,0.0,0.037746978646644516,-3.238371995401384,25564
234,0.0,40,1600,12,0.0,0.0,1.0,0.0,0.015609963556762247,-4.144112797098099,25564
235,0.0,25,625,16,0.0,0.0,1.0,0.0,0.023328695326156005,-3.734466000257179,23574
236,0.0,33,1089,12,0.0,0.0,0.0,0.0,0.2646651751462329,-1.0218604024073787,11264
237,0.0,52,2704,13,1.0,0.0,0.0,0.0,0.186035718999779,-1.4759777912950833,18437
238,0.0,54,2916,14,0.0,0.0,1.0,0.0,0.00015019824073405616,-8.803404322003745,25564
239,0.0,27,729,15,0.0,0.0,0.0,0.0,0.21633532469917433,-1.2871515857063436,18207
240,0.0,51,2601,10,0.0,0.0,1.0,1.0,0.0024052198008681545,-6.027705869319625,6148
241,0.0,42,1764,12,0.0,0.0,1.0,0.0,0.010322380370862864,-4.563064863811482,15468
242,0.0,50,2500,10,0.0,0.0,1.0,1.0,0.0035081134659675933,-5.649162578753369,25564
243,0.0,47,2209,10,0.0,0.0,1.0,1.0,0.009753651441346057,-4.620312027397485,9043
244,0.0,28,784,12,0.0,0.0,1.0,0.0,0.042075196087247496,-3.1253108816181414,20055
245,0.0,33,1089,12,0.0,0.0,1.0,0.0,0.037746978646644516,-3.238371995401384,25564
246,0.0,33,1089,13,0.0,0.0,1.0,0.0,0.033756910960835454,-3.354230281957188,22254
247,0.0,55,3025,16,0.0,0.0,1.0,0.0,7.59886636886987e-05,-9.484850399243532,25564
248,0.0,38,1444,12,0.0,0.0,1.0,0.0,0.02195959210683513,-3.7963469439466366,25564
249,0.0,39,1521,16,0.0,0.0,1.0,0.0,0.011835277229677739,-4.424764740050348,25564
250,0.0,27,729,17,0.0,0.0,1.0,0.0,0.02330788504928967,-3.735379751811959,25564
251,0.0,16,256,9,0.0,0.0,0.0,1.0,0.26206366427081834,-1.035270087286681,4306
252,0.0,35,1225,12,0.0,0.0,1.0,0.0,0.03204103360906159,-3.408172314648042,0
253,0.0,35,1225,12,0.0,0.0,1.0,0.0,0.03204103360906159,-3.408172314648042,23590
254,0.0,45,2025,12,0.0,0.0,1.0,0.0,0.004844923551776042,-5.3249671143101605,0
255,0.0,51,2601,11,0.0,0.0,1.0,1.0,0.0021426559729761947,-6.143564155875428,20267
256,0.0,27,729,16,0.0,0.0,0.0,0.0,0.19733892454840893,-1.4030098722621476,5532
257,0.0,28,784,14,0.0,0.0,1.0,0.0,0.03366579339972143,-3.3570274547297516,18719
258,0.0,35,1225,18,0.0,0.0,1.0,0.0,0.016249310332660524,-4.10332203398287,25564
259,0.0,39,1521,10,0.0,0.0,1.0,1.0,0.06539006613190965,-2.6597589062962648,21496
260,0.0,33,1089,12,0.0,0.0,0.0,0.0,0.2646651751462329,-1.0218604024073787,25564
261,0.0,52,2704,16,0.0,0.0,1.0,0.0,0.00027760003989757995,-8.189051547030443,12429
262,0.0,22,484,13,0.0,0.0,0.0,0.0,0.18599139915917381,-1.4762705005259011,13943
263,0.0,25,625,12,0.0,0.0,1.0,0.0,0.03657841262477497,-3.2710328540339604,19003
264,0.0,28,784,16,0.0,0.0,1.0,0.0,0.02688996415366452,-3.58874402784136,0
265,0.0,27,729,16,0.0,0.0,1.0,0.0,0.026096234454942108,-3.619521465256153,17295
266,0.0,30,900,13,0.0,0.0,0.0,0.0,0.2657112090758008,-1.0164923605217966,8590
267,0.0,28,784,15,0.0,0.0,0.0,0.0,0.2215986938319053,-1.2563741482915507,14348
268,0.0,24,576,12,0.0,0.0,1.0,0.0,0.033725297170225946,-3.3551999516201927,22261
269,0.0,29,841,11,1.0,0.0,0.0,1.0,0.9883287092460734,4.438883299449184,13714
270,0.0,49,2401,7,1.0,0.0,0.0,1.0,0.8060675920168202,1.4246579141577684,15965
271,0.0,22,484,12,0.0,0.0,1.0,0.0,0.027200998384674373,-3.576923806964102,17051
272,0.0,30,900,16,0.0,0.0,1.0,0.0,0.027104449836144944,-3.5805788131832164,25564
273,0.0,45,2025,12,0.0,0.0,1.0,0.0,0.004844923551776042,-5.3249671143101605,0
274,0.0,44,1936,12,0.0,0.0,1.0,0.0,0.00634827816315324,-5.053203144086789,25564
275,0.0,21,441,12,0.0,0.0,0.0,0.0,0.18272863987370963,-1.4979689717277713,25564
276,0.0,26,676,13,0.0,0.0,1.0,0.0,0.034873882213842716,-3.320520596394011,18650
277,0.0,25,625,16,0.0,0.0,1.0,0.0,0.023328695326156005,-3.734466000257179,20986
278,0.0,45,2025,8,0.0,0.0,1.0,1.0,0.022060096022492055,-3.7916778536676863,17010
279,0.0,19,361,9,0.0,0.0,0.0,1.0,0.3991420520693441,-0.4090411733278938,1693
280,0.0,55,3025,9,0.0,0.0,1.0,1.0,0.0004982121262993834,-7.603986278933643,12201
281,0.0,22,484,12,0.0,0.0,1.0,0.0,0.027200998384674373,-3.576923806964102,17482
282,0.0,37,1369,18,0.0,0.0,1.0,0.0,0.012814146504739192,-4.344308566791451,25564
283,0.0,38,1444,12,0.0,0.0,1.0,0.0,0.02195959210683513,-3.7963469439466366,25298
