,treat,age,education*,black,hispanic,married,nodegree,re75,re78,propensity_score,propensity_logit
21,1.0,41,14,0.0,0.0,0.0,0.0,0,5149,0.28772775151948016,-0.9064454839607751
22,1.0,38,9,0.0,0.0,0.0,1.0,0,6408,0.8099524845644875,1.4497014627794373
23,1.0,24,11,1.0,0.0,0.0,1.0,0,1991,0.9806780821111244,3.927004159451523
24,1.0,33,11,1.0,0.0,0.0,1.0,7867,6281,0.9466582334726938,2.8762184976912897
25,1.0,18,10,1.0,0.0,0.0,1.0,0,11163,0.982588352764448,4.033050902539808
26,1.0,29,11,1.0,0.0,1.0,1.0,0,9642,0.9251946718131969,2.515115056496519
27,1.0,25,11,1.0,0.0,0.0,1.0,0,9897,0.9806780821111244,3.927004159451523
28,1.0,27,10,0.0,1.0,0.0,1.0,0,11142,0.8226564442337849,1.5344498259977537
29,1.0,17,10,1.0,0.0,0.0,1.0,0,16218,0.982588352764448,4.033050902539808
30,1.0,24,11,1.0,0.0,0.0,1.0,0,995,0.9806780821111244,3.927004159451523
31,1.0,17,10,1.0,0.0,0.0,1.0,0,0,0.982588352764448,4.033050902539808
32,1.0,26,11,1.0,0.0,1.0,1.0,2754,26372,0.9243849729452254,2.503473588259998
33,1.0,48,4,1.0,0.0,0.0,1.0,0,6551,0.9907086014502237,4.669331361069539
34,1.0,25,11,1.0,0.0,1.0,1.0,0,1574,0.9251946718131969,2.515115056496519
35,1.0,20,12,1.0,0.0,0.0,0.0,0,0,0.8802757664680092,1.9950441850644545
36,1.0,25,12,1.0,0.0,0.0,0.0,0,3191,0.8802757664680092,1.9950441850644545
37,1.0,42,14,1.0,0.0,0.0,0.0,0,20505,0.856060835170144,1.7829506988878803
38,1.0,25,5,1.0,0.0,0.0,1.0,0,6181,0.9896798643585596,4.563284617981242
39,1.0,23,12,1.0,0.0,1.0,0.0,0,5911,0.6417930671082556,0.5831550821094565
40,1.0,46,8,1.0,0.0,1.0,1.0,0,3094,0.9444466450484473,2.833255285761382
41,1.0,24,10,1.0,0.0,0.0,1.0,0,0,0.982588352764448,4.033050902539808
42,1.0,21,12,1.0,0.0,0.0,0.0,0,1254,0.8802757664680092,1.9950441850644545
43,1.0,19,9,0.0,0.0,0.0,1.0,0,13188,0.8099524845644875,1.4497014627794373
44,1.0,17,8,1.0,0.0,0.0,1.0,0,8061,0.9858688867182026,4.24514438871638
45,1.0,18,8,0.0,1.0,1.0,1.0,0,2787,0.5828913848386756,0.3346542092193304
46,1.0,20,11,1.0,0.0,0.0,1.0,0,3972,0.9806780821111244,3.927004159451523
47,1.0,25,11,1.0,0.0,1.0,1.0,0,0,0.9251946718131969,2.515115056496519
48,1.0,17,8,1.0,0.0,0.0,1.0,0,0,0.9858688867182026,4.24514438871638
49,1.0,17,9,1.0,0.0,0.0,1.0,0,0,0.9843127846533072,4.139097645628094
50,1.0,25,5,1.0,0.0,0.0,1.0,0,12187,0.9896798643585596,4.563284617981242
51,1.0,23,12,1.0,0.0,0.0,0.0,0,4843,0.8802757664680092,1.9950441850644545
52,1.0,28,8,1.0,0.0,0.0,1.0,0,0,0.9858688867182026,4.24514438871638
53,1.0,31,11,1.0,0.0,1.0,1.0,0,8087,0.9251946718131969,2.515115056496519
54,1.0,18,11,1.0,0.0,0.0,1.0,0,0,0.9806780821111244,3.927004159451523
55,1.0,25,12,1.0,0.0,0.0,0.0,0,2348,0.8802757664680092,1.9950441850644545
56,1.0,30,11,1.0,0.0,1.0,1.0,0,590,0.9251946718131969,2.515115056496519
57,1.0,17,10,1.0,0.0,0.0,1.0,0,0,0.982588352764448,4.033050902539808
58,1.0,37,9,1.0,0.0,0.0,1.0,0,1067,0.9843127846533072,4.139097645628094
59,1.0,41,4,1.0,0.0,1.0,1.0,0,7284,0.9629396208074403,3.257442258114534
60,1.0,42,14,1.0,0.0,1.0,0.0,0,13167,0.5917154725092744,0.3710615959328809
61,1.0,22,11,0.0,0.0,0.0,1.0,0,1048,0.7751473735421642,1.237607976602862
62,1.0,17,8,1.0,0.0,0.0,1.0,0,0,0.9858688867182026,4.24514438871638
63,1.0,29,8,1.0,0.0,0.0,1.0,0,1923,0.9858688867182026,4.24514438871638
64,1.0,28,10,1.0,0.0,0.0,1.0,2836,3196,0.9747720174282485,3.6542498174054407
65,1.0,35,10,1.0,0.0,0.0,1.0,0,4666,0.982588352764448,4.033050902539808
66,1.0,27,11,1.0,0.0,0.0,1.0,0,549,0.9806780821111244,3.927004159451523
67,1.0,29,4,1.0,0.0,0.0,1.0,0,762,0.9907086014502237,4.669331361069539
68,1.0,28,9,1.0,0.0,0.0,1.0,0,10694,0.9843127846533072,4.139097645628094
69,1.0,27,11,1.0,0.0,0.0,1.0,0,0,0.9806780821111244,3.927004159451523
70,1.0,23,7,0.0,0.0,0.0,1.0,0,0,0.8404788064704048,1.6617949489560129
71,1.0,45,5,1.0,0.0,1.0,1.0,0,8546,0.9589636737772222,3.151395515026248
72,1.0,29,13,1.0,0.0,0.0,0.0,0,7479,0.868641177271862,1.8889974419761677
73,1.0,27,9,1.0,0.0,0.0,1.0,0,0,0.9843127846533072,4.139097645628094
74,1.0,46,13,1.0,0.0,0.0,0.0,0,647,0.868641177271862,1.8889974419761677
75,1.0,18,6,1.0,0.0,0.0,1.0,0,0,0.9885385439371961,4.457237874892958
76,1.0,25,12,1.0,0.0,0.0,0.0,0,11965,0.8802757664680092,1.9950441850644545
77,1.0,28,15,1.0,0.0,0.0,0.0,0,9598,0.8424941284565726,1.6769039557995917
78,1.0,31,9,1.0,0.0,0.0,1.0,1698,10363,0.9803974394555105,3.9122978421872805
79,1.0,25,11,0.0,0.0,0.0,1.0,0,18783,0.7751473735421642,1.237607976602862
80,1.0,22,12,1.0,0.0,0.0,0.0,0,18678,0.8802757664680092,1.9950441850644545
81,1.0,28,11,1.0,0.0,0.0,1.0,1284,60307,0.9771458194114254,3.755501834588145
82,1.0,21,9,1.0,0.0,0.0,1.0,0,0,0.9843127846533072,4.139097645628094
83,1.0,40,11,1.0,0.0,0.0,1.0,0,23005,0.9806780821111244,3.927004159451523
84,1.0,22,11,1.0,0.0,0.0,1.0,0,6456,0.9806780821111244,3.927004159451523
85,1.0,25,12,1.0,0.0,0.0,0.0,0,0,0.8802757664680092,1.9950441850644545
86,1.0,27,9,1.0,0.0,1.0,1.0,934,1773,0.9506712983706023,2.958662270115184
87,1.0,23,10,1.0,0.0,1.0,1.0,936,11233,0.9454399471471555,2.8523483894492254
88,1.0,29,10,1.0,0.0,0.0,1.0,4398,0,0.9691001122166865,3.4456153692461124
89,1.0,18,12,1.0,0.0,0.0,0.0,0,2321,0.8802757664680092,1.9950441850644545
90,1.0,38,12,0.0,0.0,0.0,0.0,0,4941,0.333065649956359,-0.6943519977841991
91,1.0,27,13,1.0,0.0,0.0,0.0,0,0,0.868641177271862,1.8889974419761677
92,1.0,27,8,1.0,0.0,0.0,1.0,0,0,0.9858688867182026,4.24514438871638
93,1.0,38,11,1.0,0.0,0.0,1.0,0,0,0.9806780821111244,3.927004159451523
94,1.0,23,8,0.0,1.0,0.0,1.0,0,3881,0.8515162819795252,1.746543312174329
95,1.0,26,11,1.0,0.0,0.0,1.0,0,17230,0.9806780821111244,3.927004159451523
96,1.0,42,9,1.0,0.0,1.0,1.0,3058,1294,0.9355329521886501,2.6749621626309183
97,1.0,21,12,0.0,0.0,0.0,0.0,0,8048,0.333065649956359,-0.6943519977841991
98,1.0,25,8,1.0,0.0,0.0,1.0,0,0,0.9858688867182026,4.24514438871638
99,1.0,31,11,1.0,0.0,1.0,1.0,0,14509,0.9251946718131969,2.515115056496519
100,1.0,17,10,1.0,0.0,0.0,1.0,0,0,0.982588352764448,4.033050902539808
101,1.0,19,8,1.0,0.0,0.0,1.0,2657,9970,0.9799692404987812,3.890252116783371
102,1.0,29,14,1.0,0.0,0.0,0.0,679,17814,0.8445208112897306,1.6922574912693218
103,1.0,25,11,1.0,0.0,0.0,1.0,0,0,0.9806780821111244,3.927004159451523
104,1.0,21,12,1.0,0.0,0.0,0.0,0,9983,0.8802757664680092,1.9950441850644545
105,1.0,44,11,1.0,0.0,0.0,1.0,0,0,0.9806780821111244,3.927004159451523
106,1.0,19,10,1.0,0.0,0.0,1.0,385,8124,0.9816863813563708,3.981626918838559
107,1.0,25,12,0.0,0.0,0.0,0.0,0,5587,0.333065649956359,-0.6943519977841991
108,1.0,18,10,1.0,0.0,0.0,1.0,798,9737,0.9806678254109887,3.9264630090499475
109,1.0,18,9,1.0,0.0,0.0,1.0,0,4482,0.9843127846533072,4.139097645628094
110,1.0,19,9,1.0,0.0,0.0,1.0,798,17685,0.9825790920844373,4.032509752138234
111,1.0,18,9,1.0,0.0,0.0,1.0,3287,5010,0.9758743214704428,3.700057036729421
112,1.0,26,11,1.0,0.0,1.0,1.0,1392,1460,0.9361592726480318,2.6853942786524527
113,1.0,42,12,1.0,0.0,0.0,0.0,0,2456,0.8802757664680092,1.9950441850644545
114,1.0,25,10,1.0,0.0,0.0,1.0,0,0,0.982588352764448,4.033050902539808
115,1.0,31,9,0.0,1.0,0.0,1.0,0,26817,0.8376024943327196,1.6404965690860407
116,1.0,24,10,1.0,0.0,0.0,1.0,0,0,0.982588352764448,4.033050902539808
117,1.0,26,10,1.0,0.0,0.0,1.0,0,9265,0.982588352764448,4.033050902539808
118,1.0,20,12,1.0,0.0,0.0,0.0,377,1652,0.8748663484624074,1.9446887516738864
119,1.0,19,10,0.0,0.0,0.0,1.0,5324,13829,0.6530639273091636,0.6325344879368029
120,1.0,25,11,1.0,0.0,0.0,1.0,0,485,0.9806780821111244,3.927004159451523
121,1.0,23,8,0.0,0.0,1.0,1.0,1713,4232,0.567402880437703,0.27126274385281823
122,1.0,31,12,0.0,0.0,0.0,0.0,2611,2484,0.26055226955137656,-1.0431001054308182
123,1.0,18,11,1.0,0.0,0.0,1.0,0,4814,0.9806780821111244,3.927004159451523
124,1.0,19,11,1.0,0.0,0.0,1.0,0,7458,0.9806780821111244,3.927004159451523
125,1.0,43,9,1.0,0.0,0.0,1.0,0,0,0.9843127846533072,4.139097645628094
126,1.0,27,13,1.0,0.0,0.0,0.0,0,34099,0.868641177271862,1.8889974419761677
127,1.0,26,11,0.0,0.0,0.0,1.0,2226,13385,0.7191569907644152,0.9402838526574868
128,1.0,29,10,0.0,1.0,0.0,1.0,8853,5112,0.5870940871002904,0.35196533844680783
129,1.0,17,9,1.0,0.0,0.0,1.0,0,1953,0.9843127846533072,4.139097645628094
130,1.0,30,11,1.0,0.0,0.0,1.0,0,0,0.9806780821111244,3.927004159451523
131,1.0,17,10,1.0,0.0,0.0,1.0,156,10641,0.9822282600237089,4.012214171481641
132,1.0,20,12,0.0,0.0,1.0,0.0,8644,11656,0.05192650189639095,-2.904602735210334
133,1.0,17,9,1.0,0.0,0.0,1.0,375,3621,0.9835203063545839,4.089009349815193
134,1.0,18,12,1.0,0.0,0.0,0.0,562,0,0.8721360390028702,1.919978525739523
135,1.0,21,11,0.0,1.0,0.0,1.0,1395,0,0.7759249258813619,1.2420746224854773
136,1.0,30,11,1.0,0.0,0.0,1.0,1913,0,0.9751924565947652,3.6714870664113053
137,1.0,18,11,0.0,1.0,0.0,1.0,5491,2454,0.6670731387918295,0.6949768634197744
138,1.0,20,12,1.0,0.0,0.0,0.0,9227,0,0.6819190336972174,0.7626049704894445
139,1.0,20,6,0.0,1.0,1.0,1.0,10802,4488,0.3682212239514858,-0.5398553853798658
140,1.0,20,10,1.0,0.0,0.0,1.0,11073,0,0.9278447050029633,2.5540437037764914
141,1.0,25,8,1.0,0.0,0.0,1.0,37431,2346,0.3198483205559252,-0.7544689461440555
142,1.0,17,9,0.0,0.0,0.0,1.0,1618,6011,0.7744457948468179,1.2335871624453778
143,1.0,18,10,0.0,1.0,0.0,1.0,2589,0,0.7664977825483055,1.1886402317054907
144,1.0,19,9,0.0,1.0,0.0,1.0,6511,7913,0.6837004520528873,0.7708301849852612
145,1.0,19,11,1.0,0.0,0.0,1.0,192,661,0.9801861041173452,3.901358951995316
146,1.0,27,10,0.0,1.0,0.0,1.0,421,3075,0.8143031733551062,1.478217365898471
147,1.0,18,12,0.0,1.0,0.0,0.0,535,1115,0.3600801719070801,-0.5750161935039996
148,1.0,22,11,1.0,0.0,0.0,1.0,606,317,0.9790831490811721,3.8460614734178673
149,1.0,20,9,1.0,0.0,0.0,1.0,660,12229,0.9828918182087092,4.050942244997386
150,1.0,20,11,1.0,0.0,0.0,1.0,696,0,0.9788355400326035,3.83404028242277
151,1.0,18,10,1.0,0.0,0.0,1.0,699,480,0.9809169318083986,3.9396863191445624
152,1.0,17,10,1.0,0.0,0.0,1.0,856,3251,0.980520406346765,3.9187160192975607
153,1.0,26,12,1.0,0.0,0.0,0.0,1088,11460,0.86409438212582,1.8497213428126273
154,1.0,22,10,1.0,0.0,0.0,1.0,1071,7315,0.9799642660248938,3.8899987296981577
155,1.0,20,12,1.0,0.0,0.0,0.0,1160,702,0.8629610529798685,1.8401043900165515
156,1.0,18,8,1.0,0.0,0.0,1.0,1199,0,0.9834551215532495,4.0849954109039315
157,1.0,18,9,1.0,0.0,0.0,1.0,1285,15369,0.981429971488116,3.9674617519758932
158,1.0,18,10,1.0,0.0,0.0,1.0,1371,12064,0.9791621883713794,3.8499280930478412
159,1.0,19,10,1.0,0.0,0.0,1.0,1374,13278,0.979154010950085,3.849527386681345
160,1.0,18,9,0.0,1.0,0.0,1.0,1713,8836,0.8040328736980027,1.4116932338127137
161,1.0,17,10,0.0,1.0,0.0,1.0,2202,4387,0.7756216857855716,1.2403313529844042
162,1.0,19,11,1.0,0.0,0.0,1.0,1927,11965,0.9751471779861914,3.6696171033676266
163,1.0,27,11,1.0,0.0,1.0,1.0,2142,2186,0.9299041344770558,2.585217687026652
164,1.0,19,10,1.0,0.0,0.0,1.0,3213,2975,0.97350364477687,3.603894384014878
165,1.0,19,9,0.0,1.0,0.0,1.0,3276,14271,0.7690447545124204,1.2029252168645466
166,1.0,27,10,1.0,0.0,0.0,1.0,3213,2094,0.97350364477687,3.603894384014878
167,1.0,21,11,1.0,0.0,1.0,1.0,4167,11300,0.9100905370986627,2.3147408896369916
168,1.0,29,10,1.0,0.0,1.0,1.0,4923,130,0.9105044292341271,2.3198096283664724
169,1.0,34,11,0.0,1.0,0.0,1.0,4641,2877,0.6917919746802916,0.8085103339290146
170,1.0,25,10,0.0,0.0,0.0,1.0,4712,6103,0.6713458808507021,0.7142785867034558
171,1.0,31,13,0.0,0.0,0.0,0.0,5498,2329,0.1772983166123853,-1.5347599418840199
172,1.0,41,9,1.0,0.0,1.0,1.0,5783,0,0.9097829165183812,2.3109872130571767
173,1.0,21,11,0.0,1.0,0.0,1.0,6658,9381,0.6316035155419134,0.539102086850029
174,1.0,20,11,1.0,0.0,0.0,1.0,6426,16451,0.9555826509389557,3.06869112240166
175,1.0,24,12,0.0,1.0,1.0,0.0,7212,6485,0.07429326904001687,-2.52253712329287
176,1.0,41,9,1.0,0.0,1.0,1.0,7212,3154,0.8928431635099793,2.1201174138128174
177,1.0,21,12,0.0,0.0,0.0,0.0,7390,3557,0.15690682164829614,-1.681425347270417
178,1.0,22,11,1.0,0.0,0.0,1.0,7497,668,0.9490994060825751,2.925638949560018
179,1.0,20,9,0.0,1.0,0.0,1.0,8015,5487,0.6387499595006604,0.5699427265783238
180,1.0,17,11,1.0,0.0,0.0,1.0,8497,9017,0.9422458032669799,2.7920701607256153
181,1.0,24,11,1.0,0.0,0.0,1.0,9180,0,0.9370763501329202,2.7008426779517216
182,1.0,23,12,1.0,0.0,1.0,0.0,15079,10283,0.2545061832857057,-1.074721708511045
183,1.0,23,10,1.0,0.0,0.0,1.0,15709,5665,0.8737818293633637,1.934818798740211
184,1.0,26,11,0.0,0.0,0.0,1.0,22959,2746,0.13835770148651308,-1.8289978462461327
185,1.0,21,13,1.0,0.0,0.0,0.0,24806,8803,0.1939868109734451,-1.4243099338499643
186,1.0,18,10,1.0,0.0,1.0,1.0,1958,10989,0.9379549442514015,2.71584108726047
187,1.0,22,10,1.0,0.0,0.0,1.0,653,11134,0.9810316046343791,3.945830483430946
188,1.0,17,10,1.0,0.0,0.0,1.0,1000,1433,0.9801496205983136,3.899482113705403
189,1.0,20,7,1.0,0.0,0.0,1.0,1569,5518,0.9843517113233463,4.141621702123492
190,1.0,17,9,1.0,0.0,0.0,1.0,1667,5594,0.9804768572854977,3.9164384746411436
191,1.0,23,11,1.0,0.0,0.0,1.0,1961,3689,0.9750368801049816,3.6650757645472596
192,1.0,32,10,1.0,0.0,0.0,1.0,2321,179,0.9764094945681572,3.723037743655157
193,1.0,19,12,1.0,0.0,0.0,0.0,2534,4551,0.839778491986112,1.6565808741580856
194,1.0,30,10,1.0,0.0,0.0,1.0,2615,0,0.9754878434936043,3.68376851973785
195,1.0,25,12,1.0,0.0,0.0,0.0,2746,2090,0.8359317252746127,1.628264290925192
196,1.0,26,11,0.0,0.0,0.0,1.0,4676,1973,0.6486340278398038,0.6130403200132065
197,1.0,19,10,1.0,0.0,0.0,1.0,3473,5861,0.9725929800986256,3.5691664989179346
198,1.0,19,8,0.0,0.0,0.0,1.0,3416,9251,0.750162140156231,1.0994772232094143
199,1.0,20,10,1.0,0.0,0.0,1.0,5100,13626,0.9661653668503188,3.351850079484361
200,1.0,21,11,1.0,0.0,0.0,1.0,5310,7906,0.9614969483999376,3.217753890740853
201,1.0,23,12,1.0,0.0,0.0,0.0,7841,7947,0.7206586977084407,0.9477313118139231
202,1.0,19,11,1.0,0.0,0.0,1.0,6409,11648,0.9556789286105721,3.070961791811846
203,1.0,22,11,1.0,0.0,0.0,1.0,8774,18295,0.9401991368768269,2.7550716062184883
204,1.0,23,12,1.0,0.0,0.0,0.0,7782,14416,0.722242368829085,0.9556118703551526
205,1.0,26,10,1.0,0.0,1.0,1.0,8141,4635,0.8687538505794166,1.8899852658973726
206,1.0,24,12,1.0,0.0,0.0,0.0,12982,0,0.5648954120695364,0.2610541684162717
207,1.0,18,10,0.0,1.0,0.0,1.0,12625,0,0.4621087540152767,-0.15185613303654974
208,1.0,27,11,1.0,0.0,0.0,1.0,14223,7661,0.8836291386064439,2.0272552758598428
209,1.0,21,11,0.0,1.0,0.0,1.0,17983,15191,0.2741706027686407,-0.9735644466995536
210,1.0,25,8,0.0,0.0,0.0,1.0,23096,6421,0.1781171274152251,-1.5291565410515824
211,1.0,21,12,1.0,0.0,0.0,0.0,807,4350,0.8684421359406423,1.8872541724750949
212,1.0,19,11,1.0,0.0,0.0,1.0,532,0,0.9792846130588507,3.855945563791619
213,1.0,18,11,1.0,0.0,0.0,1.0,851,0,0.9784023636587292,3.8133371201534407
214,1.0,34,7,1.0,0.0,0.0,1.0,857,0,0.9857510789574128,4.236722679773589
215,1.0,21,11,0.0,0.0,0.0,1.0,946,11412,0.7523624310625442,1.1112519023655199
216,1.0,25,9,1.0,0.0,0.0,1.0,1536,1709,0.980808993671655,3.933935985978453
217,1.0,17,9,1.0,0.0,0.0,1.0,1341,1374,0.9812931577850673,3.959981899801159
218,1.0,28,8,1.0,0.0,0.0,1.0,1182,7779,0.983492027415592,4.087266080314123
219,1.0,18,9,1.0,0.0,0.0,1.0,1182,5100,0.9816790523216046,3.981219337225832
220,1.0,27,12,1.0,0.0,0.0,0.0,4310,0,0.8052384892461446,1.41936270518819
221,1.0,23,9,1.0,0.0,0.0,1.0,1774,11464,0.9802013957618162,3.9021466142358614
222,1.0,19,8,0.0,1.0,0.0,1.0,1862,8774,0.8172518340990708,1.497838227364676
223,1.0,21,11,1.0,0.0,0.0,1.0,2158,0,0.974388352456442,3.638762713146884
224,1.0,21,11,1.0,0.0,0.0,1.0,2217,4082,0.9741909507181848,3.6308821546056524
225,1.0,23,10,1.0,0.0,0.0,1.0,2217,0,0.9767273546493709,3.736928897693935
226,1.0,27,9,1.0,0.0,0.0,1.0,2294,2018,0.9788075662865956,3.8326908440419762
227,1.0,27,11,1.0,0.0,0.0,1.0,2483,0,0.973282428723564,3.5953528567757016
228,1.0,23,12,0.0,0.0,0.0,0.0,3903,796,0.2286991746967529,-1.2156709806048633
229,1.0,27,8,1.0,0.0,0.0,1.0,7218,7976,0.9637727827739492,3.281044870909676
230,1.0,28,11,1.0,0.0,1.0,1.0,6952,7318,0.8746541476329748,1.942751812733186
231,1.0,25,12,1.0,0.0,0.0,0.0,5204,0,0.7858269396123335,1.2999522079702366
232,1.0,20,12,1.0,0.0,0.0,0.0,6085,9750,0.7653571658473591,1.1822781050071303
233,1.0,26,12,1.0,0.0,0.0,0.0,6608,5811,0.7525803021365471,1.112421628446739
234,1.0,23,10,1.0,0.0,1.0,1.0,10495,3385,0.8285754023004218,1.5755643369811945
235,1.0,49,8,0.0,0.0,1.0,1.0,7285,16717,0.3839105579835799,-0.4729825475324596
236,1.0,19,11,1.0,0.0,0.0,1.0,10224,11293,0.9283354448630355,2.5613968624086096
237,1.0,21,13,0.0,0.0,0.0,0.0,8616,99,0.12441958160161047,-1.9512274254696795
238,1.0,27,12,1.0,0.0,1.0,0.0,7806,2777,0.474203947300141,-0.10327590731845201
239,1.0,23,11,1.0,0.0,0.0,1.0,8959,1659,0.9387946051292507,2.730361380284123
240,1.0,22,11,1.0,0.0,0.0,1.0,12170,8408,0.9089988759811998,2.3014719993368655
241,1.0,24,15,1.0,0.0,0.0,0.0,13008,14683,0.4848649128801087,-0.0605588493582864
242,1.0,24,12,1.0,0.0,0.0,0.0,18154,0,0.3941827813424802,-0.4297636074352463
243,1.0,18,11,1.0,0.0,0.0,1.0,214,929,0.9801289537520876,3.8984204386409576
244,1.0,17,10,1.0,0.0,0.0,1.0,5793,5522,0.9630053944997093,3.259286908822126
245,1.0,17,9,1.0,0.0,0.0,1.0,1253,5445,0.9815077095039466,3.971735953218583
246,1.0,28,11,1.0,0.0,0.0,1.0,6871,0,0.9529904007791149,3.0092530113703537
247,1.0,27,11,1.0,0.0,0.0,1.0,2666,0,0.9726394102092922,3.5709097684190048
248,1.0,19,11,1.0,0.0,0.0,1.0,2615,4146,0.9728201088097915,3.5777217766495597
249,1.0,18,11,0.0,0.0,0.0,1.0,919,4321,0.7530337313593228,1.1148582596640486
250,1.0,24,10,1.0,0.0,0.0,1.0,2421,1660,0.9760998666412684,3.7096808647717174
251,1.0,23,12,1.0,0.0,0.0,0.0,3039,8484,0.8304934729083568,1.589128635796714
252,1.0,21,9,1.0,0.0,0.0,1.0,5749,743,0.9667925815907876,3.3712106786191254
253,1.0,21,12,1.0,0.0,0.0,0.0,3332,9371,0.8249127180240723,1.5499929806682335
254,1.0,24,9,1.0,0.0,0.0,1.0,2288,4849,0.9788241838655061,3.8334922567749876
255,1.0,20,9,0.0,1.0,0.0,1.0,5875,1358,0.7017782083620524,0.85577993468394
256,1.0,25,13,1.0,0.0,0.0,0.0,3090,0,0.8140085075719996,1.4762698844778703
257,1.0,35,8,1.0,0.0,1.0,1.0,17976,3786,0.6874940602964934,0.7884297138876227
258,1.0,17,9,0.0,1.0,0.0,1.0,74,6210,0.836253524944981,1.6306124787122962
259,1.0,24,11,1.0,0.0,1.0,1.0,1666,4032,0.9339367703923259,2.648796430511825
260,1.0,20,12,1.0,0.0,0.0,0.0,165,0,0.8779335495811378,1.9730053349067804
261,1.0,21,8,1.0,0.0,0.0,1.0,3695,4279,0.9770586946544795,3.751607713973271
262,1.0,18,10,1.0,0.0,0.0,1.0,1784,11141,0.9780063886260815,3.7947641832592334
263,1.0,27,12,1.0,0.0,0.0,0.0,357,22163,0.8751585051733073,1.9473601274505745
264,1.0,22,9,1.0,0.0,0.0,1.0,3836,3462,0.9740862912821447,3.626727771659331
265,1.0,46,8,1.0,0.0,0.0,1.0,2594,0,0.9801337542947466,3.898666950479943
266,1.0,19,10,1.0,0.0,0.0,1.0,6056,0,0.9617333443966501,3.224158317358678
267,1.0,19,11,0.0,1.0,1.0,1.0,5463,6788,0.41169437020858424,-0.35696533723444257
268,1.0,22,12,1.0,0.0,0.0,0.0,936,0,0.8664610311524144,1.8700237987154567
269,1.0,22,12,0.0,0.0,0.0,0.0,8455,12590,0.13899335363049228,-1.823676107379053
270,1.0,26,12,1.0,0.0,1.0,0.0,5794,1424,0.5412720031012271,0.16546449581636122
271,1.0,29,12,1.0,0.0,0.0,0.0,4878,10976,0.7930642092920053,1.3434956331302512
272,1.0,31,9,1.0,0.0,0.0,1.0,5517,9558,0.9677731775395904,3.402198637628707
273,1.0,29,12,1.0,0.0,0.0,0.0,1817,0,0.8522489222505928,1.752349695752351
274,1.0,35,9,1.0,0.0,1.0,1.0,13830,12803,0.7748947545763921,1.2361591693067575
275,1.0,25,12,1.0,0.0,0.0,0.0,2409,0,0.8420122378024266,1.6732769727623855
276,1.0,22,12,0.0,1.0,1.0,0.0,7055,10092,0.07574841284333915,-2.5015668234458692
277,1.0,27,10,1.0,0.0,0.0,1.0,3550,0,0.9723174932589513,3.5588817021776857
278,1.0,22,10,1.0,0.0,1.0,1.0,5588,13228,0.9029977934620317,2.230986383791597
279,1.0,19,8,1.0,0.0,0.0,1.0,2937,7535,0.9792217804978037,3.8528528559097435
280,1.0,20,11,1.0,0.0,0.0,1.0,1220,1085,0.977335944552178,3.764050237073546
281,1.0,21,12,0.0,0.0,0.0,0.0,334,12558,0.32323073581604866,-0.7389639732548889
282,1.0,27,12,1.0,0.0,1.0,0.0,334,0,0.7098694493945196,0.8947500828521863
283,1.0,20,10,1.0,0.0,0.0,1.0,2777,5615,0.9749650890609313,3.6621303759466723
284,1.0,23,12,1.0,0.0,0.0,0.0,501,671,0.8730418758940415,1.9281262218584216
