treat,age,education*,black,hispanic,married,nodegree,re75,propensity_score,propensity_logit,re78
1.0,33,12,1.0,0.0,1.0,0.0,10941,0.07708131,-2.4826803,15952
1.0,38,9,0.0,0.0,0.0,1.0,0,0.7874277,1.3094895,6408
0.0,18,11,1.0,0.0,0.0,1.0,4670,0.9570006,3.1026182,8366
0.0,20,13,1.0,0.0,0.0,0.0,4388,0.8109569,1.4562398,25564
0.0,20,13,0.0,1.0,0.0,0.0,5156,0.44312388,-0.2284935,8548
0.0,18,11,1.0,0.0,0.0,1.0,4139,0.9839162,4.1137295,8372
0.0,26,8,1.0,0.0,0.0,1.0,8785,0.9640982,3.2904062,25127
0.0,20,12,1.0,0.0,0.0,0.0,3917,0.96431965,3.2968225,15885
0.0,19,12,1.0,0.0,0.0,0.0,4821,0.8803654,1.9958947,16523
0.0,32,10,1.0,0.0,0.0,1.0,4930,0.93643594,2.690033,18102
0.0,21,9,0.0,0.0,1.0,1.0,5934,0.58085805,0.32629678,7611
0.0,19,11,1.0,0.0,0.0,1.0,5503,0.9792307,3.8532915,10842
0.0,22,12,1.0,0.0,0.0,0.0,3949,0.95682615,3.0983868,24980
0.0,20,11,1.0,0.0,0.0,1.0,8425,0.97408336,3.6266117,9339
0.0,18,8,1.0,0.0,0.0,1.0,8711,0.97152317,3.5297742,12358
0.0,29,18,0.0,0.0,0.0,0.0,5646,0.22067772,-1.2617213,17233
0.0,17,10,1.0,0.0,0.0,1.0,7795,0.97618175,3.7131965,17975
0.0,25,11,1.0,0.0,1.0,1.0,6504,0.9141875,2.365871,13744
0.0,45,10,1.0,0.0,0.0,1.0,4443,0.82037985,1.5189232,8872
0.0,16,11,1.0,0.0,0.0,1.0,4502,0.9650472,3.318178,10293
0.0,23,11,1.0,0.0,0.0,1.0,6572,0.97561896,3.6892662,15177
0.0,30,11,1.0,0.0,1.0,1.0,3947,0.9443636,2.8316734,7329
0.0,42,12,1.0,0.0,1.0,0.0,8980,0.4162049,-0.33837235,12981
0.0,44,9,1.0,0.0,0.0,1.0,14558,0.29864153,-0.85377514,17754
0.0,16,10,1.0,0.0,0.0,1.0,6402,0.97446626,3.6418893,7574
0.0,22,12,1.0,0.0,0.0,0.0,4527,0.8357554,1.6269792,7898
0.0,19,12,1.0,0.0,0.0,0.0,9100,0.862157,1.8333219,16005
0.0,26,12,1.0,0.0,1.0,0.0,9055,0.55303454,0.21293913,10449
0.0,35,10,1.0,0.0,1.0,1.0,6939,0.77347994,1.2280662,8368
0.0,22,12,1.0,0.0,0.0,0.0,4427,0.8357554,1.6269792,8199
0.0,23,16,0.0,0.0,0.0,0.0,8675,0.27524248,-0.9681847,14265
0.0,18,11,0.0,0.0,0.0,1.0,6253,0.7802014,1.2668402,12222
0.0,27,11,1.0,0.0,0.0,1.0,17052,0.55760163,0.23143399,20049
0.0,22,12,1.0,0.0,0.0,0.0,6629,0.89064616,2.0973585,16170
0.0,26,12,1.0,0.0,0.0,0.0,7333,0.86620295,1.8677951,9284
0.0,23,12,1.0,0.0,0.0,0.0,4409,0.8323708,1.6025238,10357
0.0,18,11,0.0,0.0,0.0,1.0,4244,0.81223094,1.464572,11044
0.0,19,10,1.0,0.0,1.0,1.0,5986,0.91244227,2.3438265,19489
0.0,24,11,1.0,0.0,1.0,1.0,6405,0.90074533,2.2055337,20886
0.0,16,10,0.0,0.0,0.0,1.0,4769,0.77248955,1.2224222,13136
0.0,26,12,1.0,0.0,1.0,0.0,11860,0.11980224,-1.9943042,25564
0.0,20,12,0.0,0.0,1.0,0.0,8620,0.25764048,-1.0582685,14888
0.0,30,10,1.0,0.0,1.0,1.0,8403,0.8461509,1.7047253,12197
0.0,38,8,0.0,0.0,0.0,1.0,6860,0.5949333,0.3843974,7941
0.0,38,8,1.0,0.0,1.0,1.0,5872,0.80816567,1.438135,8148
0.0,31,9,0.0,0.0,0.0,1.0,5394,0.6696825,0.7067494,10388
0.0,20,12,1.0,0.0,0.0,0.0,8113,0.8953527,2.1466222,8266
0.0,24,12,1.0,0.0,0.0,0.0,4508,0.8323708,1.6025238,9543
0.0,20,14,1.0,0.0,0.0,0.0,4144,0.9101656,2.3156588,15579
0.0,21,8,0.0,0.0,0.0,1.0,6778,0.8095344,1.4469875,9376
0.0,18,11,0.0,0.0,0.0,1.0,9196,0.72417533,0.9652682,22007
0.0,24,11,1.0,0.0,1.0,1.0,7956,0.90694064,2.2768395,16528
0.0,24,11,0.0,0.0,1.0,1.0,4065,0.6119398,0.45547336,9333
0.0,25,12,1.0,0.0,1.0,0.0,8702,0.68026656,0.754997,11103
0.0,21,10,1.0,0.0,0.0,1.0,12167,0.69066554,0.8032326,25564
0.0,37,12,0.0,0.0,0.0,0.0,5949,0.265378,-1.0182009,16222
0.0,27,12,1.0,0.0,0.0,0.0,5336,0.84666705,1.7086959,10313
0.0,22,12,1.0,0.0,1.0,0.0,8958,0.6119517,0.45552355,20862
0.0,27,11,1.0,0.0,1.0,1.0,12233,0.30383998,-0.8290784,10924
0.0,21,12,1.0,0.0,0.0,0.0,5791,0.9055625,2.2606182,15374
0.0,19,12,0.0,1.0,0.0,0.0,3931,0.78549975,1.2980093,17813
0.0,24,11,1.0,0.0,1.0,1.0,7888,0.90694064,2.2768395,7923
0.0,34,10,0.0,0.0,0.0,1.0,4687,0.4145968,-0.34499434,20658
0.0,18,11,0.0,0.0,0.0,1.0,8101,0.792185,1.3381467,16351
0.0,16,9,0.0,1.0,0.0,1.0,4031,0.8642514,1.8510588,7314
0.0,22,8,0.0,0.0,0.0,1.0,11141,0.16588701,-1.615062,12752
0.0,19,11,0.0,0.0,0.0,1.0,9026,0.72160035,0.9524138,14359
0.0,27,10,0.0,0.0,0.0,1.0,5865,0.73745126,1.0327632,9297
0.0,23,12,1.0,0.0,1.0,0.0,13969,0.12752132,-1.9230547,12927
0.0,45,8,1.0,0.0,1.0,1.0,12288,0.112792775,-2.0625262,9349
0.0,40,9,1.0,0.0,1.0,1.0,7138,0.78644013,1.3035994,10361
0.0,47,10,1.0,0.0,1.0,1.0,4397,0.39655128,-0.41985568,19330
0.0,19,12,1.0,0.0,0.0,0.0,6817,0.9015281,2.2143202,7948
0.0,22,14,1.0,0.0,0.0,0.0,4588,0.7231379,0.96008044,23837
0.0,18,12,0.0,0.0,0.0,0.0,4225,0.5909147,0.3677481,10141
0.0,19,12,1.0,0.0,0.0,0.0,6629,0.9015281,2.2143202,24935
0.0,25,18,0.0,0.0,0.0,0.0,7707,0.25761682,-1.0583923,25564
0.0,23,12,0.0,0.0,0.0,0.0,5972,0.4509141,-0.1969779,16744
0.0,24,7,1.0,0.0,0.0,1.0,9554,0.6339294,0.54911125,16317
0.0,17,10,0.0,0.0,0.0,1.0,4269,0.8010353,1.3927774,11010
0.0,21,12,0.0,0.0,0.0,0.0,8115,0.50908756,0.036354292,15937
0.0,47,10,1.0,0.0,0.0,1.0,4323,0.73129314,1.0011933,19438
0.0,23,12,1.0,0.0,0.0,0.0,15849,0.3205807,-0.7511044,22669
0.0,17,11,0.0,0.0,0.0,1.0,6267,0.7802014,1.2668402,22223
0.0,19,11,0.0,0.0,0.0,1.0,4823,0.7677943,1.1958983,12578
0.0,23,10,1.0,0.0,1.0,1.0,8437,0.8974939,2.169684,8697
0.0,21,12,1.0,0.0,0.0,0.0,6957,0.8953527,2.1466222,14645
0.0,20,9,0.0,0.0,0.0,1.0,8797,0.7756475,1.2404798,8962
0.0,31,9,0.0,0.0,0.0,1.0,6409,0.6310008,0.53651273,14876
0.0,48,8,0.0,0.0,1.0,1.0,8387,0.12056262,-1.9871131,20558
0.0,22,12,0.0,0.0,0.0,0.0,7804,0.46362713,-0.14574899,17533
0.0,26,9,1.0,0.0,1.0,1.0,24951,0.27545407,-0.9671242,16151
0.0,35,9,1.0,0.0,1.0,1.0,14376,0.15439145,-1.7005652,18957
0.0,17,10,0.0,0.0,0.0,1.0,4239,0.82974637,1.5838307,8217
0.0,19,10,0.0,0.0,1.0,1.0,10849,0.07712525,-2.4820628,11706
0.0,17,8,0.0,0.0,0.0,1.0,7222,0.7891378,1.319736,13129
