,treat,age,education*,black,hispanic,married,nodegree,re74,re75,propensity_score,propensity_logit,re78
74,1.0,28,15,1.0,0.0,0.0,0.0,0,0,0.82407635,1.5442132,9598
75,1.0,25,11,0.0,0.0,0.0,1.0,0,0,0.57043713,0.2836349,18783
76,1.0,22,12,1.0,0.0,0.0,0.0,0,0,0.93639535,2.689351,18678
77,1.0,21,9,1.0,0.0,0.0,1.0,0,0,0.97755116,3.7738118,0
78,1.0,40,11,1.0,0.0,0.0,1.0,0,0,0.9674667,3.3924172,23005
79,1.0,22,11,1.0,0.0,0.0,1.0,0,0,0.97426695,3.633909,6456
80,1.0,25,12,1.0,0.0,0.0,0.0,0,0,0.9432835,2.8113017,0
81,1.0,18,12,1.0,0.0,0.0,0.0,0,0,0.88786095,2.0690756,2321
82,1.0,38,12,0.0,0.0,0.0,0.0,0,0,0.28380033,-0.925688,4941
83,1.0,27,13,1.0,0.0,0.0,0.0,0,0,0.94011766,2.7536232,0
84,1.0,27,8,1.0,0.0,0.0,1.0,0,0,0.975847,3.6988974,0
85,1.0,38,11,1.0,0.0,0.0,1.0,0,0,0.96765524,3.398424,0
86,1.0,23,8,0.0,1.0,0.0,1.0,0,0,0.21483614,-1.2960169,3881
87,1.0,26,11,1.0,0.0,0.0,1.0,0,0,0.97692186,3.7455206,17230
88,1.0,21,12,0.0,0.0,0.0,0.0,0,0,0.36772323,-0.5419967,8048
89,1.0,25,8,1.0,0.0,0.0,1.0,0,0,0.97655904,3.7295504,0
90,1.0,31,11,1.0,0.0,1.0,1.0,0,0,0.8662667,1.8683455,14509
91,1.0,17,10,1.0,0.0,0.0,1.0,0,0,0.9681635,3.4147873,0
92,1.0,25,11,1.0,0.0,0.0,1.0,0,0,0.97692186,3.7455206,0
93,1.0,21,12,1.0,0.0,0.0,0.0,0,0,0.9393414,2.739918,9983
94,1.0,44,11,1.0,0.0,0.0,1.0,0,0,0.96485513,3.3124995,0
95,1.0,25,12,0.0,0.0,0.0,0.0,0,0,0.38447103,-0.4706135,5587
96,1.0,18,9,1.0,0.0,0.0,1.0,0,0,0.9740097,3.6236978,4482
97,1.0,42,12,1.0,0.0,0.0,0.0,0,0,0.92038065,2.4475303,2456
98,1.0,25,10,1.0,0.0,0.0,1.0,0,0,0.97831696,3.8093035,0
99,1.0,31,9,0.0,1.0,0.0,1.0,0,0,0.1576448,-1.6758574,26817
100,1.0,24,10,1.0,0.0,0.0,1.0,0,0,0.97831696,3.8093035,0
101,1.0,26,10,1.0,0.0,0.0,1.0,0,0,0.97831696,3.8093035,9265
102,1.0,25,11,1.0,0.0,0.0,1.0,0,0,0.97692186,3.7455206,485
103,1.0,18,11,1.0,0.0,0.0,1.0,0,0,0.96630806,3.356224,4814
104,1.0,19,11,1.0,0.0,0.0,1.0,0,0,0.9690726,3.4446964,7458
105,1.0,43,9,1.0,0.0,0.0,1.0,0,0,0.9700028,3.476194,0
106,1.0,27,13,1.0,0.0,0.0,0.0,0,0,0.94011766,2.7536232,34099
107,1.0,17,9,1.0,0.0,0.0,1.0,0,0,0.9734554,3.6020267,1953
108,1.0,30,11,1.0,0.0,0.0,1.0,0,0,0.96931845,3.4529316,0
109,1.0,26,10,1.0,0.0,1.0,1.0,2027,0,0.70324445,0.8627958,0
110,1.0,20,9,1.0,0.0,0.0,1.0,6083,0,0.9048373,2.2521672,8881
111,1.0,17,9,0.0,1.0,0.0,1.0,445,74,0.1056562,-2.1358998,6210
112,1.0,20,12,1.0,0.0,0.0,0.0,989,165,0.8305449,1.589494,0
113,1.0,18,11,1.0,0.0,0.0,1.0,858,214,0.9075207,2.2837317,929
114,1.0,27,12,1.0,0.0,1.0,0.0,3670,334,0.54499024,0.18044904,0
115,1.0,21,12,0.0,0.0,0.0,0.0,3670,334,0.32545692,-0.7288055,12558
116,1.0,27,12,1.0,0.0,0.0,0.0,2143,357,0.7942585,1.3507882,22163
117,1.0,20,12,1.0,0.0,0.0,0.0,0,377,0.93858564,2.7267303,1652
118,1.0,19,10,1.0,0.0,0.0,1.0,0,385,0.970921,3.508228,8124
119,1.0,23,12,1.0,0.0,0.0,0.0,5506,501,0.78046304,1.2683668,671
120,1.0,29,14,1.0,0.0,0.0,0.0,0,679,0.8222105,1.5313962,17814
121,1.0,18,10,1.0,0.0,0.0,1.0,0,798,0.9615741,3.2198393,9737
122,1.0,19,9,1.0,0.0,0.0,1.0,0,798,0.9666986,3.3682868,17685
123,1.0,27,13,0.0,0.0,1.0,0.0,9381,853,0.07641416,-2.4920957,0
124,1.0,18,11,0.0,0.0,0.0,1.0,3678,919,0.33243942,-0.6971725,4321
125,1.0,27,9,1.0,0.0,1.0,1.0,0,934,0.9083623,2.2938008,1773
126,1.0,22,12,1.0,0.0,0.0,0.0,5605,936,0.8506254,1.7395146,0
127,1.0,23,10,1.0,0.0,1.0,1.0,0,936,0.9099911,2.3135262,11233
128,1.0,23,12,0.0,1.0,0.0,0.0,9385,1117,0.07219746,-2.553414,559
129,1.0,20,11,1.0,0.0,0.0,1.0,3637,1220,0.9158947,2.3878317,1085
130,1.0,17,9,1.0,0.0,0.0,1.0,1716,1253,0.9113234,2.3299022,5445
131,1.0,28,11,1.0,0.0,0.0,1.0,0,1284,0.9675051,3.3936374,60307
132,1.0,26,11,1.0,0.0,1.0,1.0,0,1392,0.9128296,2.348684,1460
133,1.0,20,11,1.0,0.0,0.0,1.0,16318,1484,0.8056855,1.4222157,6943
134,1.0,24,11,1.0,0.0,1.0,1.0,824,1666,0.7982729,1.3755348,4032
135,1.0,31,9,1.0,0.0,0.0,1.0,0,1698,0.95643085,3.088859,10363
136,1.0,23,8,0.0,0.0,1.0,1.0,0,1713,0.26827535,-1.0033903,4232
137,1.0,18,10,1.0,0.0,0.0,1.0,2143,1784,0.9184926,2.4220402,11141
138,1.0,29,12,1.0,0.0,0.0,0.0,10881,1817,0.74369836,1.0652806,0
139,1.0,26,11,0.0,0.0,0.0,1.0,0,2226,0.49173352,-0.03306884,13385
140,1.0,24,9,1.0,0.0,0.0,1.0,9154,2288,0.90690655,2.2764356,4849
141,1.0,25,12,1.0,0.0,0.0,0.0,14426,2409,0.88589245,2.0494542,0
142,1.0,24,10,1.0,0.0,0.0,1.0,4250,2421,0.9412144,2.7732737,1660
143,1.0,46,8,1.0,0.0,0.0,1.0,3165,2594,0.80366755,1.4093763,0
144,1.0,31,12,0.0,0.0,0.0,0.0,0,2611,0.2519532,-1.0882221,2484
145,1.0,19,11,1.0,0.0,0.0,1.0,2305,2615,0.9256714,2.5220234,4146
146,1.0,19,8,1.0,0.0,0.0,1.0,0,2657,0.97324187,3.593794,9970
147,1.0,27,11,1.0,0.0,0.0,1.0,2206,2666,0.9419501,2.786649,0
148,1.0,26,11,1.0,0.0,1.0,1.0,0,2754,0.9236443,2.4929245,26372
149,1.0,20,10,1.0,0.0,0.0,1.0,5005,2777,0.92201126,2.4699929,5615
150,1.0,28,10,1.0,0.0,0.0,1.0,0,2836,0.97396845,3.6220694,3196
151,1.0,24,12,1.0,0.0,0.0,0.0,13765,2842,0.8672759,1.8770846,6167
152,1.0,19,8,1.0,0.0,0.0,1.0,2636,2937,0.93067753,2.597144,7535
153,1.0,23,12,1.0,0.0,0.0,0.0,6269,3039,0.85796404,1.798482,8484
154,1.0,42,9,1.0,0.0,1.0,1.0,0,3058,0.88093054,2.0012717,1294
155,1.0,25,13,1.0,0.0,0.0,0.0,12362,3090,0.8344224,1.6172998,0
156,1.0,18,9,1.0,0.0,0.0,1.0,0,3287,0.9689126,3.4393718,5010
157,1.0,21,12,1.0,0.0,0.0,0.0,6473,3332,0.82272035,1.5348879,9371
158,1.0,27,10,1.0,0.0,0.0,1.0,1001,3550,0.94602907,2.8638277,0
159,1.0,21,8,1.0,0.0,0.0,1.0,989,3695,0.9440005,2.8247836,4279
160,1.0,22,9,1.0,0.0,0.0,1.0,2192,3836,0.92048097,2.4489,3462
161,1.0,31,4,1.0,0.0,0.0,1.0,8517,4023,0.45271623,-0.18970193,7382
162,1.0,24,10,1.0,0.0,1.0,1.0,11703,4078,0.60799146,0.4388772,0
163,1.0,29,10,1.0,0.0,0.0,1.0,0,4398,0.93542033,2.6730964,0
164,1.0,29,12,1.0,0.0,0.0,0.0,9748,4878,0.6323598,0.54235387,10976
165,1.0,19,10,0.0,0.0,0.0,1.0,0,5324,0.34622076,-0.63569325,13829
166,1.0,19,11,0.0,1.0,1.0,1.0,5424,5463,0.043021947,-3.10207,6788
167,1.0,31,9,1.0,0.0,0.0,1.0,10717,5517,0.87000906,1.9010389,9558
168,1.0,22,10,1.0,0.0,1.0,1.0,1468,5588,0.67628396,0.7367463,13228
169,1.0,21,9,1.0,0.0,0.0,1.0,6416,5749,0.8993744,2.190293,743
170,1.0,17,10,1.0,0.0,0.0,1.0,1291,5793,0.8776753,1.9705976,5522
171,1.0,26,12,1.0,0.0,1.0,0.0,8408,5794,0.3453875,-0.6393765,1424
172,1.0,20,9,0.0,1.0,0.0,1.0,12260,5875,0.10772436,-2.1141994,1358
173,1.0,19,10,1.0,0.0,0.0,1.0,4121,6056,0.8856901,2.0474539,0
174,1.0,26,10,1.0,0.0,0.0,1.0,25929,6788,0.9493768,2.9313962,672
175,1.0,28,11,1.0,0.0,0.0,1.0,1929,6871,0.8787302,1.9804599,0
176,1.0,22,12,0.0,1.0,1.0,0.0,492,7055,0.05620467,-2.8209095,10092
177,1.0,33,11,1.0,0.0,0.0,1.0,0,7867,0.87006444,1.9015286,6281
178,1.0,22,12,0.0,0.0,0.0,0.0,6759,8455,0.05435843,-2.8562639,12590
179,1.0,29,10,0.0,1.0,0.0,1.0,0,8853,0.1906797,-1.4455998,5112
180,1.0,33,12,1.0,0.0,1.0,0.0,20279,10941,0.056376204,-2.8176804,15952
181,1.0,25,14,1.0,0.0,1.0,0.0,35040,11536,0.5422197,0.16928189,36646
182,1.0,35,9,1.0,0.0,1.0,1.0,13602,13830,0.32709903,-0.72133523,12803
183,1.0,35,8,1.0,0.0,1.0,1.0,13732,17976,0.5769089,0.3100968,3786
184,1.0,33,11,1.0,0.0,1.0,1.0,14660,25142,0.3793553,-0.49228555,4181
185,0.0,47,12,0.0,0.0,0.0,0.0,0,0,0.118467435,-2.0070238,0
186,0.0,50,12,1.0,0.0,1.0,0.0,0,0,0.33706847,-0.67638564,0
187,0.0,44,12,0.0,0.0,0.0,0.0,0,0,0.25329763,-1.0811014,0
188,0.0,28,12,1.0,0.0,1.0,0.0,0,0,0.66758263,0.6972719,0
189,0.0,54,12,0.0,0.0,1.0,0.0,0,0,0.046003193,-3.0319495,0
190,0.0,55,12,0.0,1.0,1.0,0.0,0,0,0.015735706,-4.135962,0
191,0.0,47,12,0.0,0.0,1.0,0.0,0,0,0.046003193,-3.0319495,0
192,0.0,25,12,1.0,0.0,0.0,0.0,0,0,0.9432835,2.8113017,0
193,0.0,44,12,0.0,0.0,1.0,0.0,0,0,0.0967928,-2.2333794,0
194,0.0,50,12,1.0,0.0,1.0,0.0,0,0,0.33706847,-0.67638564,0
195,0.0,23,12,1.0,0.0,0.0,0.0,0,0,0.93514854,2.6686058,4728
196,0.0,49,14,0.0,0.0,1.0,0.0,0,0,0.038778163,-3.210348,0
197,0.0,55,14,0.0,0.0,1.0,0.0,0,0,0.038778163,-3.210348,0
198,0.0,34,14,1.0,0.0,1.0,0.0,0,0,0.5633656,0.25483242,0
199,0.0,34,16,0.0,0.0,1.0,0.0,0,0,0.041000564,-3.1523046,11821
200,0.0,55,13,0.0,1.0,1.0,0.0,0,0,0.015460111,-4.153911,0
201,0.0,52,12,0.0,0.0,1.0,0.0,0,0,0.046003193,-3.0319495,0
202,0.0,52,15,0.0,0.0,1.0,0.0,0,0,0.029886367,-3.4800107,0
203,0.0,30,16,0.0,0.0,1.0,0.0,0,0,0.043860372,-3.0818927,0
204,0.0,21,12,0.0,0.0,0.0,0.0,0,0,0.36772323,-0.5419967,0
205,0.0,30,17,0.0,0.0,0.0,0.0,0,0,0.09452725,-2.259569,0
206,0.0,44,12,0.0,0.0,1.0,0.0,0,0,0.0967928,-2.2333794,0
207,0.0,46,12,0.0,0.0,0.0,0.0,0,0,0.12430304,-1.9522977,0
208,0.0,53,17,0.0,0.0,1.0,0.0,0,0,0.02076092,-3.8537035,0
209,0.0,26,16,0.0,0.0,0.0,0.0,0,0,0.12244015,-1.9695228,9014
210,0.0,49,12,0.0,0.0,1.0,0.0,0,0,0.046003193,-3.0319495,13299
211,0.0,39,15,0.0,0.0,1.0,0.0,0,0,0.06420385,-2.6793344,1921
212,0.0,26,17,0.0,0.0,1.0,0.0,0,0,0.05420471,-2.8592584,11821
213,0.0,32,16,0.0,0.0,1.0,0.0,0,0,0.041000564,-3.1523046,0
214,0.0,34,12,0.0,0.0,1.0,0.0,0,0,0.090785995,-2.3040755,0
215,0.0,31,14,0.0,0.0,1.0,0.0,0,0,0.077096015,-2.4824736,0
216,0.0,39,17,0.0,1.0,1.0,0.0,0,0,0.020255784,-3.8788512,8866
217,0.0,40,17,0.0,0.0,1.0,0.0,0,0,0.049819905,-2.948237,0
218,0.0,31,12,0.0,0.0,1.0,0.0,0,0,0.090785995,-2.3040755,0
219,0.0,27,13,0.0,0.0,1.0,0.0,0,0,0.15814377,-1.6721047,28076
220,0.0,48,12,0.0,0.0,1.0,0.0,0,0,0.046003193,-3.0319495,0
221,0.0,41,13,0.0,0.0,1.0,0.0,0,0,0.14573961,-1.7684145,0
222,0.0,26,14,0.0,0.0,0.0,0.0,0,0,0.24703546,-1.1144862,0
223,0.0,50,17,0.0,0.0,0.0,0.0,0,0,0.04392949,-3.0802457,0
224,0.0,48,12,0.0,0.0,1.0,0.0,0,0,0.046003193,-3.0319495,12930
225,0.0,45,16,0.0,0.0,1.0,0.0,0,0,0.03705889,-3.257484,0
226,0.0,37,13,0.0,0.0,1.0,0.0,0,0,0.09857486,-2.2131608,0
227,0.0,33,12,0.0,0.0,1.0,0.0,0,0,0.090785995,-2.3040755,0
228,0.0,31,12,0.0,0.0,1.0,0.0,0,0,0.090785995,-2.3040755,0
229,0.0,36,12,1.0,0.0,1.0,0.0,0,0,0.5991106,0.40176064,17732
230,0.0,44,13,0.0,0.0,1.0,0.0,0,0,0.096352816,-2.2384224,0
231,0.0,28,17,0.0,0.0,1.0,0.0,0,0,0.046113595,-3.0294368,0
232,0.0,30,17,0.0,0.0,1.0,0.0,0,0,0.043860372,-3.0818927,0
233,0.0,42,16,0.0,0.0,1.0,0.0,0,0,0.049819905,-2.948237,0
234,0.0,30,12,0.0,0.0,1.0,0.0,0,0,0.096767955,-2.2336636,0
235,0.0,27,16,0.0,0.0,1.0,0.0,0,0,0.053886306,-2.8654864,0
236,0.0,37,12,0.0,0.0,1.0,0.0,0,0,0.09902388,-2.2081177,0
237,0.0,37,12,0.0,0.0,1.0,0.0,0,0,0.09902388,-2.2081177,0
238,0.0,45,12,0.0,0.0,1.0,0.0,0,0,0.08048833,-2.4357305,22165
239,0.0,35,16,0.0,0.0,1.0,0.0,0,0,0.041000564,-3.1523046,0
240,0.0,37,17,0.0,0.0,1.0,0.0,0,0,0.04494425,-3.056347,66497
241,0.0,27,17,0.0,0.0,1.0,0.0,0,0,0.053886306,-2.8654864,0
242,0.0,47,14,0.0,0.0,1.0,0.0,0,0,0.038778163,-3.210348,0
243,0.0,48,12,0.0,0.0,1.0,0.0,0,0,0.046003193,-3.0319495,0
244,0.0,42,12,0.0,0.0,1.0,0.0,0,0,0.12484778,-1.9473027,0
245,0.0,43,12,0.0,0.0,1.0,0.0,0,0,0.0967928,-2.2333794,0
246,0.0,46,12,0.0,0.0,1.0,0.0,0,0,0.048465528,-2.9772232,0
247,0.0,46,12,0.0,0.0,1.0,0.0,0,0,0.048465528,-2.9772232,0
248,0.0,46,12,0.0,0.0,1.0,0.0,0,0,0.048465528,-2.9772232,0
249,0.0,29,16,0.0,0.0,1.0,0.0,0,0,0.045186237,-3.0507238,8396
250,0.0,39,13,0.0,0.0,1.0,0.0,0,0,0.09887022,-2.2098413,0
251,0.0,32,12,0.0,0.0,1.0,0.0,0,0,0.090785995,-2.3040755,0
252,0.0,48,16,0.0,0.0,1.0,0.0,0,0,0.02076092,-3.8537035,0
253,0.0,48,16,0.0,0.0,1.0,0.0,0,0,0.02076092,-3.8537035,0
254,0.0,41,13,0.0,0.0,1.0,0.0,0,0,0.14573961,-1.7684145,0
255,0.0,42,13,0.0,0.0,1.0,0.0,0,0,0.14573961,-1.7684145,0
256,0.0,42,13,0.0,0.0,1.0,0.0,0,0,0.14573961,-1.7684145,0
257,0.0,42,13,0.0,0.0,1.0,0.0,0,0,0.14573961,-1.7684145,0
258,0.0,54,13,0.0,0.0,1.0,0.0,0,0,0.045782365,-3.0369928,0
259,0.0,29,14,0.0,0.0,1.0,0.0,0,0,0.08464135,-2.380893,0
260,0.0,54,12,0.0,0.0,1.0,0.0,0,0,0.046003193,-3.0319495,0
261,0.0,54,12,0.0,0.0,1.0,0.0,0,0,0.046003193,-3.0319495,0
262,0.0,26,14,0.0,0.0,1.0,0.0,0,0,0.104079306,-2.1526988,0
263,0.0,43,17,0.0,0.0,1.0,0.0,0,0,0.04387231,-3.081608,36943
264,0.0,54,12,0.0,0.0,1.0,0.0,0,0,0.046003193,-3.0319495,0
265,0.0,37,12,0.0,0.0,1.0,0.0,0,0,0.09902388,-2.2081177,0
266,0.0,54,16,0.0,0.0,1.0,0.0,0,0,0.02076092,-3.8537035,0
267,0.0,48,17,0.0,0.0,1.0,0.0,0,0,0.02076092,-3.8537035,0
268,0.0,44,12,0.0,0.0,1.0,0.0,0,0,0.0967928,-2.2333794,0
269,0.0,54,12,0.0,0.0,1.0,0.0,0,0,0.046003193,-3.0319495,0
270,0.0,38,12,0.0,0.0,1.0,0.0,0,0,0.11125696,-2.0779657,0
271,0.0,37,13,0.0,0.0,1.0,0.0,0,0,0.09857486,-2.2131608,0
272,0.0,27,17,0.0,0.0,1.0,0.0,0,0,0.053886306,-2.8654864,0
273,0.0,51,12,0.0,0.0,1.0,0.0,0,0,0.046003193,-3.0319495,0
274,0.0,39,12,0.0,0.0,1.0,0.0,0,0,0.099320434,-2.2047982,0
275,0.0,55,14,0.0,0.0,1.0,0.0,0,0,0.038778163,-3.210348,0
276,0.0,54,13,0.0,0.0,1.0,0.0,0,0,0.045782365,-3.0369928,0
277,0.0,54,13,0.0,0.0,1.0,0.0,0,0,0.045782365,-3.0369928,0
278,0.0,34,12,0.0,0.0,1.0,0.0,0,0,0.090785995,-2.3040755,0
279,0.0,50,14,0.0,0.0,1.0,0.0,0,0,0.038778163,-3.210348,0
280,0.0,50,12,0.0,0.0,1.0,0.0,0,0,0.046003193,-3.0319495,0
281,0.0,21,14,0.0,1.0,0.0,0.0,0,71,0.08435108,-2.3846455,3657
282,0.0,26,12,0.0,0.0,1.0,0.0,0,71,0.15758786,-1.6762862,0
283,0.0,21,13,0.0,0.0,0.0,0.0,0,692,0.294495,-0.87365186,2659
284,0.0,23,16,0.0,0.0,1.0,0.0,0,1521,0.05519,-2.840202,0
285,0.0,21,15,0.0,0.0,0.0,0.0,0,3222,0.18531173,-1.480766,14777
286,0.0,23,14,0.0,0.0,0.0,0.0,0,3401,0.14876533,-1.7443178,5319
287,0.0,27,16,0.0,0.0,1.0,0.0,0,4833,0.026115984,-3.6187446,0
288,0.0,25,12,0.0,0.0,1.0,0.0,0,5729,0.11365335,-2.053955,26599
289,0.0,27,17,0.0,0.0,0.0,0.0,0,6087,0.07145689,-2.5645225,7388
290,0.0,55,12,0.0,0.0,1.0,0.0,0,6266,0.025476435,-3.6441948,10344
291,0.0,20,12,0.0,0.0,1.0,0.0,0,7161,0.061973322,-2.7170744,0
292,0.0,18,12,0.0,0.0,1.0,0.0,0,8056,0.03697641,-3.2597978,19210
293,0.0,27,12,0.0,0.0,1.0,0.0,0,8235,0.09221517,-2.2868826,20688
294,0.0,28,16,0.0,0.0,1.0,0.0,0,8951,0.02119081,-3.8327692,36943
295,0.0,36,12,1.0,0.0,1.0,0.0,0,8951,0.25888467,-1.0517735,11821
296,0.0,33,13,1.0,0.0,1.0,0.0,0,10741,0.22314653,-1.247423,20688
297,0.0,36,12,0.0,0.0,1.0,0.0,0,10741,0.023561666,-3.7242906,0
298,0.0,27,13,0.0,0.0,1.0,0.0,0,16112,0.040995456,-3.1524346,29554
299,0.0,45,17,0.0,0.0,1.0,0.0,0,16112,0.010103765,-4.584692,17732
300,0.0,45,17,0.0,0.0,1.0,0.0,0,16112,0.010103765,-4.584692,17732
301,0.0,45,17,0.0,0.0,1.0,0.0,0,16112,0.010103765,-4.584692,17732
302,0.0,31,12,0.0,0.0,1.0,0.0,0,17903,0.025240073,-3.6537583,0
303,0.0,34,12,0.0,0.0,1.0,0.0,0,17903,0.026047146,-3.6214547,63542
304,0.0,34,12,0.0,0.0,1.0,0.0,0,17903,0.026047146,-3.6214547,63542
305,0.0,47,14,0.0,0.0,1.0,0.0,0,17903,0.014447336,-4.2226925,22165
306,0.0,35,16,0.0,0.0,1.0,0.0,0,19693,0.011610865,-4.444135,17732
