,treat,age,education*,black,hispanic,married,nodegree,re75,propensity_score,propensity_logit,re78
25,1.0,25,11,1.0,0.0,0.0,1.0,0,0.9644287,3.2999976,9897
26,1.0,27,10,0.0,1.0,0.0,1.0,0,0.84189194,1.672373,11142
27,1.0,17,10,1.0,0.0,0.0,1.0,0,0.96915644,3.447498,16218
28,1.0,24,11,1.0,0.0,0.0,1.0,0,0.9644287,3.2999976,995
29,1.0,17,10,1.0,0.0,0.0,1.0,0,0.96915644,3.447498,0
30,1.0,26,11,1.0,0.0,1.0,1.0,2754,0.69713426,0.83368844,26372
31,1.0,25,11,1.0,0.0,1.0,1.0,0,0.74440086,1.0689692,1574
32,1.0,20,12,1.0,0.0,0.0,0.0,0,0.88777924,2.0682552,0
33,1.0,25,12,1.0,0.0,0.0,0.0,0,0.8753623,1.9492265,3191
34,1.0,42,14,1.0,0.0,0.0,0.0,0,0.7372328,1.0316353,20505
35,1.0,23,12,1.0,0.0,1.0,0.0,0,0.41711864,-0.33461294,5911
36,1.0,46,8,1.0,0.0,1.0,1.0,0,0.2995738,-0.8493282,3094
37,1.0,24,10,1.0,0.0,0.0,1.0,0,0.9644287,3.2999976,0
38,1.0,21,12,1.0,0.0,0.0,0.0,0,0.88302,2.0213447,1254
39,1.0,19,9,0.0,0.0,0.0,1.0,0,0.8551335,1.7754447,13188
40,1.0,17,8,1.0,0.0,0.0,1.0,0,0.9641501,3.2919054,8061
41,1.0,18,8,0.0,1.0,1.0,1.0,0,0.47232035,-0.11083195,2787
42,1.0,20,11,1.0,0.0,0.0,1.0,0,0.9682939,3.4190266,3972
43,1.0,25,11,1.0,0.0,1.0,1.0,0,0.74440086,1.0689692,0
44,1.0,17,8,1.0,0.0,0.0,1.0,0,0.9641501,3.2919054,0
45,1.0,17,9,1.0,0.0,0.0,1.0,0,0.96915644,3.447498,0
46,1.0,23,12,1.0,0.0,0.0,0.0,0,0.8753623,1.9492265,4843
47,1.0,28,8,1.0,0.0,0.0,1.0,0,0.9526787,3.0023167,0
48,1.0,31,11,1.0,0.0,1.0,1.0,0,0.6962641,0.8295704,8087
49,1.0,18,11,1.0,0.0,0.0,1.0,0,0.96915644,3.447498,0
50,1.0,25,12,1.0,0.0,0.0,0.0,0,0.8753623,1.9492265,2348
51,1.0,30,11,1.0,0.0,1.0,1.0,0,0.716442,0.92688054,590
52,1.0,17,10,1.0,0.0,0.0,1.0,0,0.96915644,3.447498,0
53,1.0,37,9,1.0,0.0,0.0,1.0,0,0.92543465,2.5185876,1067
54,1.0,42,14,1.0,0.0,1.0,0.0,0,0.24446587,-1.1283493,13167
55,1.0,22,11,0.0,0.0,0.0,1.0,0,0.8289262,1.5780362,1048
56,1.0,17,8,1.0,0.0,0.0,1.0,0,0.9641501,3.2919054,0
57,1.0,29,8,1.0,0.0,0.0,1.0,0,0.9526787,3.0023167,1923
58,1.0,28,10,1.0,0.0,0.0,1.0,2836,0.95337343,3.017836,3196
59,1.0,35,10,1.0,0.0,0.0,1.0,0,0.92543465,2.5185876,4666
60,1.0,27,11,1.0,0.0,0.0,1.0,0,0.9592192,3.1579087,549
61,1.0,28,9,1.0,0.0,0.0,1.0,0,0.9592192,3.1579087,10694
62,1.0,27,11,1.0,0.0,0.0,1.0,0,0.9592192,3.1579087,0
63,1.0,29,13,1.0,0.0,0.0,0.0,0,0.8484616,1.7225859,7479
64,1.0,27,9,1.0,0.0,0.0,1.0,0,0.9592192,3.1579087,0
65,1.0,46,13,1.0,0.0,0.0,0.0,0,0.6099775,0.44721758,647
66,1.0,25,12,1.0,0.0,0.0,0.0,0,0.8753623,1.9492265,11965
67,1.0,28,15,1.0,0.0,0.0,0.0,0,0.71428174,0.9162713,9598
68,1.0,31,9,1.0,0.0,0.0,1.0,1698,0.9552379,3.0605993,10363
69,1.0,25,11,0.0,0.0,0.0,1.0,0,0.8178852,1.5020849,18783
70,1.0,22,12,1.0,0.0,0.0,0.0,0,0.8753623,1.9492265,18678
71,1.0,21,9,1.0,0.0,0.0,1.0,0,0.9668217,3.372117,0
72,1.0,40,11,1.0,0.0,0.0,1.0,0,0.92286193,2.4818828,23005
73,1.0,22,11,1.0,0.0,0.0,1.0,0,0.9644287,3.2999976,6456
74,1.0,25,12,1.0,0.0,0.0,0.0,0,0.8753623,1.9492265,0
75,1.0,27,9,1.0,0.0,1.0,1.0,934,0.716442,0.92688054,1773
76,1.0,23,10,1.0,0.0,1.0,1.0,936,0.74440086,1.0689692,11233
77,1.0,29,10,1.0,0.0,0.0,1.0,4398,0.94135916,2.7758934,0
78,1.0,18,12,1.0,0.0,0.0,0.0,0,0.8905845,2.0967257,2321
79,1.0,38,12,0.0,0.0,0.0,0.0,0,0.47345343,-0.1062863,4941
80,1.0,27,13,1.0,0.0,0.0,0.0,0,0.8484616,1.7225859,0
81,1.0,27,8,1.0,0.0,0.0,1.0,0,0.9526787,3.0023167,0
82,1.0,38,11,1.0,0.0,0.0,1.0,0,0.92543465,2.5185876,0
83,1.0,23,8,0.0,1.0,0.0,1.0,0,0.85002804,1.734821,3881
84,1.0,26,11,1.0,0.0,0.0,1.0,0,0.96101403,3.2047873,17230
85,1.0,42,9,1.0,0.0,1.0,1.0,3058,0.5207089,0.08288311,1294
86,1.0,21,12,0.0,0.0,0.0,0.0,0,0.6025632,0.41615662,8048
87,1.0,25,8,1.0,0.0,0.0,1.0,0,0.95868766,3.1444042,0
88,1.0,31,11,1.0,0.0,1.0,1.0,0,0.6962641,0.8295704,14509
89,1.0,17,10,1.0,0.0,0.0,1.0,0,0.96915644,3.447498,0
90,1.0,19,8,1.0,0.0,0.0,1.0,2657,0.9641501,3.2919054,9970
91,1.0,29,14,1.0,0.0,0.0,0.0,679,0.78146744,1.2742385,17814
92,1.0,25,11,1.0,0.0,0.0,1.0,0,0.9644287,3.2999976,0
93,1.0,21,12,1.0,0.0,0.0,0.0,0,0.88302,2.0213447,9983
94,1.0,44,11,1.0,0.0,0.0,1.0,0,0.84762764,1.7161142,0
95,1.0,19,10,1.0,0.0,0.0,1.0,385,0.96915644,3.447498,8124
96,1.0,25,12,0.0,0.0,0.0,0.0,0,0.55432904,0.21817747,5587
97,1.0,18,10,1.0,0.0,0.0,1.0,798,0.96915644,3.447498,9737
98,1.0,18,9,1.0,0.0,0.0,1.0,0,0.96915644,3.447498,4482
99,1.0,19,9,1.0,0.0,0.0,1.0,798,0.96915644,3.447498,17685
100,1.0,18,9,1.0,0.0,0.0,1.0,3287,0.96468264,3.3074245,5010
101,1.0,26,11,1.0,0.0,1.0,1.0,1392,0.72586846,0.9737608,1460
102,1.0,42,12,1.0,0.0,0.0,0.0,0,0.81359637,1.47355,2456
103,1.0,25,10,1.0,0.0,0.0,1.0,0,0.9644287,3.2999976,0
104,1.0,31,9,0.0,1.0,0.0,1.0,0,0.82850415,1.5750628,26817
105,1.0,24,10,1.0,0.0,0.0,1.0,0,0.9644287,3.2999976,0
106,1.0,26,10,1.0,0.0,0.0,1.0,0,0.96101403,3.2047873,9265
107,1.0,20,12,1.0,0.0,0.0,0.0,377,0.88777924,2.0682552,1652
108,1.0,19,10,0.0,0.0,0.0,1.0,5324,0.8109146,1.4559637,13829
109,1.0,25,11,1.0,0.0,0.0,1.0,0,0.9644287,3.2999976,485
110,1.0,23,8,0.0,0.0,1.0,1.0,1713,0.33747712,-0.6745574,4232
111,1.0,31,12,0.0,0.0,0.0,0.0,2611,0.50450623,0.018025396,2484
112,1.0,18,11,1.0,0.0,0.0,1.0,0,0.96915644,3.447498,4814
113,1.0,19,11,1.0,0.0,0.0,1.0,0,0.96915644,3.447498,7458
114,1.0,43,9,1.0,0.0,0.0,1.0,0,0.88742393,2.0646937,0
115,1.0,26,11,0.0,0.0,0.0,1.0,2226,0.8032728,1.4068763,13385
116,1.0,29,10,0.0,1.0,0.0,1.0,8853,0.7522221,1.1104989,5112
117,1.0,17,9,1.0,0.0,0.0,1.0,0,0.96915644,3.447498,1953
118,1.0,30,11,1.0,0.0,0.0,1.0,0,0.9592192,3.1579087,0
119,1.0,17,10,1.0,0.0,0.0,1.0,156,0.96915644,3.447498,10641
120,1.0,20,12,0.0,0.0,1.0,0.0,8644,0.11276964,-2.0627575,11656
121,1.0,17,9,1.0,0.0,0.0,1.0,375,0.96915644,3.447498,3621
122,1.0,18,12,1.0,0.0,0.0,0.0,562,0.8905845,2.0967257,0
123,1.0,21,11,0.0,1.0,0.0,1.0,1395,0.8820971,2.012441,0
124,1.0,30,11,1.0,0.0,0.0,1.0,1913,0.9592192,3.1579087,0
125,1.0,18,11,0.0,1.0,0.0,1.0,5491,0.83986276,1.6572073,2454
126,1.0,20,12,1.0,0.0,0.0,0.0,9227,0.49735975,-0.0105610695,0
127,1.0,20,10,1.0,0.0,0.0,1.0,11073,0.7195587,0.94227374,0
128,1.0,17,9,0.0,0.0,0.0,1.0,1618,0.8551335,1.7754447,6011
129,1.0,18,10,0.0,1.0,0.0,1.0,2589,0.8897138,2.0878212,0
130,1.0,19,9,0.0,1.0,0.0,1.0,6511,0.83986276,1.6572073,7913
131,1.0,19,11,1.0,0.0,0.0,1.0,192,0.96915644,3.447498,661
132,1.0,27,10,0.0,1.0,0.0,1.0,421,0.84189194,1.672373,3075
133,1.0,18,12,0.0,1.0,0.0,0.0,535,0.69650626,0.83071584,1115
134,1.0,22,11,1.0,0.0,0.0,1.0,606,0.9644287,3.2999976,317
135,1.0,20,9,1.0,0.0,0.0,1.0,660,0.9682939,3.4190266,12229
136,1.0,20,11,1.0,0.0,0.0,1.0,696,0.9682939,3.4190266,0
137,1.0,18,10,1.0,0.0,0.0,1.0,699,0.96915644,3.447498,480
138,1.0,17,10,1.0,0.0,0.0,1.0,856,0.96915644,3.447498,3251
139,1.0,26,12,1.0,0.0,0.0,0.0,1088,0.86459816,1.8540179,11460
140,1.0,22,10,1.0,0.0,0.0,1.0,1071,0.9644287,3.2999976,7315
141,1.0,20,12,1.0,0.0,0.0,0.0,1160,0.88777924,2.0682552,702
142,1.0,18,8,1.0,0.0,0.0,1.0,1199,0.9641501,3.2919054,0
143,1.0,18,9,1.0,0.0,0.0,1.0,1285,0.96915644,3.447498,15369
144,1.0,18,10,1.0,0.0,0.0,1.0,1371,0.96915644,3.447498,12064
145,1.0,19,10,1.0,0.0,0.0,1.0,1374,0.96915644,3.447498,13278
146,1.0,18,9,0.0,1.0,0.0,1.0,1713,0.8897138,2.0878212,8836
147,1.0,17,10,0.0,1.0,0.0,1.0,2202,0.8897138,2.0878212,4387
148,1.0,19,11,1.0,0.0,0.0,1.0,1927,0.96915644,3.447498,11965
149,1.0,27,11,1.0,0.0,1.0,1.0,2142,0.716442,0.92688054,2186
150,1.0,19,10,1.0,0.0,0.0,1.0,3213,0.96468264,3.3074245,2975
151,1.0,19,9,0.0,1.0,0.0,1.0,3276,0.875201,1.947749,14271
152,1.0,27,10,1.0,0.0,0.0,1.0,3213,0.95337343,3.017836,2094
153,1.0,21,11,1.0,0.0,1.0,1.0,4167,0.7312582,1.0010157,11300
154,1.0,29,10,1.0,0.0,1.0,1.0,4923,0.6329438,0.5448667,130
155,1.0,34,11,0.0,1.0,0.0,1.0,4641,0.6863015,0.7828849,2877
156,1.0,25,10,0.0,0.0,0.0,1.0,4712,0.76541567,1.182604,6103
157,1.0,31,13,0.0,0.0,0.0,0.0,5498,0.40058878,-0.40301254,2329
158,1.0,41,9,1.0,0.0,1.0,1.0,5783,0.45463073,-0.18197758,0
159,1.0,21,11,0.0,1.0,0.0,1.0,6658,0.82946306,1.5818267,9381
160,1.0,20,11,1.0,0.0,0.0,1.0,6426,0.9491109,2.9258773,16451
161,1.0,24,12,0.0,1.0,1.0,0.0,7212,0.13213341,-1.882226,6485
162,1.0,41,9,1.0,0.0,1.0,1.0,7212,0.45463073,-0.18197758,3154
163,1.0,21,12,0.0,0.0,0.0,0.0,7390,0.5073565,0.029428212,3557
164,1.0,22,11,1.0,0.0,0.0,1.0,7497,0.9430449,2.8068507,668
165,1.0,20,9,0.0,1.0,0.0,1.0,8015,0.8359965,1.6287367,5487
166,1.0,17,11,1.0,0.0,0.0,1.0,8497,0.9456334,2.8561053,9017
167,1.0,24,11,1.0,0.0,0.0,1.0,9180,0.7510428,1.1041815,0
168,1.0,23,12,1.0,0.0,1.0,0.0,15079,0.077176005,-2.48135,10283
169,1.0,23,10,1.0,0.0,0.0,1.0,15709,0.6684464,0.7011668,5665
170,1.0,26,11,0.0,0.0,0.0,1.0,22959,0.2903549,-0.893661,2746
171,1.0,18,10,1.0,0.0,1.0,1.0,1958,0.7714416,1.216469,10989
172,1.0,22,10,1.0,0.0,0.0,1.0,653,0.9644287,3.2999976,11134
173,1.0,17,10,1.0,0.0,0.0,1.0,1000,0.96915644,3.447498,1433
174,1.0,17,9,1.0,0.0,0.0,1.0,1667,0.96915644,3.447498,5594
175,1.0,23,11,1.0,0.0,0.0,1.0,1961,0.9644287,3.2999976,3689
176,1.0,32,10,1.0,0.0,0.0,1.0,2321,0.94442165,2.832779,179
177,1.0,19,12,1.0,0.0,0.0,0.0,2534,0.8905845,2.0967257,4551
178,1.0,30,10,1.0,0.0,0.0,1.0,2615,0.9592192,3.1579087,0
179,1.0,25,12,1.0,0.0,0.0,0.0,2746,0.8644836,1.8530396,2090
180,1.0,26,11,0.0,0.0,0.0,1.0,4676,0.7478909,1.0873951,1973
181,1.0,19,10,1.0,0.0,0.0,1.0,3473,0.96468264,3.3074245,5861
182,1.0,19,8,0.0,0.0,0.0,1.0,3416,0.8145393,1.4797797,9251
183,1.0,20,10,1.0,0.0,0.0,1.0,5100,0.95421845,3.0370114,13626
184,1.0,21,11,1.0,0.0,0.0,1.0,5310,0.9521249,2.9901006,7906
185,1.0,23,12,1.0,0.0,0.0,0.0,7841,0.8175692,1.4999646,7947
186,1.0,19,11,1.0,0.0,0.0,1.0,6409,0.9504686,2.9543483,11648
187,1.0,22,11,1.0,0.0,0.0,1.0,8774,0.93753254,2.7086058,18295
188,1.0,23,12,1.0,0.0,0.0,0.0,7782,0.8175692,1.4999646,14416
189,1.0,26,10,1.0,0.0,1.0,1.0,8141,0.60477203,0.42538887,4635
190,1.0,24,12,1.0,0.0,0.0,0.0,12982,0.39878598,-0.41052613,0
191,1.0,18,10,0.0,1.0,0.0,1.0,12625,0.48813114,-0.04748431,0
192,1.0,27,11,1.0,0.0,0.0,1.0,14223,0.6362392,0.559078,7661
193,1.0,21,11,0.0,1.0,0.0,1.0,17983,0.43906853,-0.2449432,15191
194,1.0,25,8,0.0,0.0,0.0,1.0,23096,0.27807218,-0.95404446,6421
195,1.0,21,12,1.0,0.0,0.0,0.0,807,0.88302,2.0213447,4350
196,1.0,19,11,1.0,0.0,0.0,1.0,532,0.96915644,3.447498,0
197,1.0,18,11,1.0,0.0,0.0,1.0,851,0.96915644,3.447498,0
198,1.0,21,11,0.0,0.0,0.0,1.0,946,0.845543,1.7000635,11412
199,1.0,25,9,1.0,0.0,0.0,1.0,1536,0.9644287,3.2999976,1709
200,1.0,17,9,1.0,0.0,0.0,1.0,1341,0.96915644,3.447498,1374
201,1.0,28,8,1.0,0.0,0.0,1.0,1182,0.9526787,3.0023167,7779
202,1.0,18,9,1.0,0.0,0.0,1.0,1182,0.96915644,3.447498,5100
203,1.0,27,12,1.0,0.0,0.0,0.0,4310,0.80514497,1.4187665,0
204,1.0,23,9,1.0,0.0,0.0,1.0,1774,0.9644287,3.2999976,11464
205,1.0,19,8,0.0,1.0,0.0,1.0,1862,0.87349594,1.932229,8774
206,1.0,21,11,1.0,0.0,0.0,1.0,2158,0.9668217,3.372117,0
207,1.0,21,11,1.0,0.0,0.0,1.0,2217,0.9668217,3.372117,4082
208,1.0,23,10,1.0,0.0,0.0,1.0,2217,0.9644287,3.2999976,0
209,1.0,27,9,1.0,0.0,0.0,1.0,2294,0.9592192,3.1579087,2018
210,1.0,27,11,1.0,0.0,0.0,1.0,2483,0.9592192,3.1579087,0
211,1.0,23,12,0.0,0.0,0.0,0.0,3903,0.5493246,0.19794205,796
212,1.0,27,8,1.0,0.0,0.0,1.0,7218,0.9247821,2.5091689,7976
213,1.0,28,11,1.0,0.0,1.0,1.0,6952,0.6169808,0.47675276,7318
214,1.0,25,12,1.0,0.0,0.0,0.0,5204,0.8335637,1.6110973,0
215,1.0,20,12,1.0,0.0,0.0,0.0,6085,0.83465624,1.6189933,9750
216,1.0,26,12,1.0,0.0,0.0,0.0,6608,0.80293745,1.4047557,5811
217,1.0,23,10,1.0,0.0,1.0,1.0,10495,0.30265966,-0.8346647,3385
218,1.0,49,8,0.0,0.0,1.0,1.0,7285,0.0572746,-2.8009179,16717
219,1.0,19,11,1.0,0.0,0.0,1.0,10224,0.7775907,1.2516809,11293
220,1.0,21,13,0.0,0.0,0.0,0.0,8616,0.47187486,-0.11261951,99
221,1.0,27,12,1.0,0.0,1.0,0.0,7806,0.28227866,-0.93318665,2777
222,1.0,23,11,1.0,0.0,0.0,1.0,8959,0.7510428,1.1041815,1659
223,1.0,22,11,1.0,0.0,0.0,1.0,12170,0.6949247,0.823245,8408
224,1.0,24,15,1.0,0.0,0.0,0.0,13008,0.22773293,-1.2211568,14683
225,1.0,24,12,1.0,0.0,0.0,0.0,18154,0.3699097,-0.5326042,0
226,1.0,18,11,1.0,0.0,0.0,1.0,214,0.96915644,3.447498,929
227,1.0,17,10,1.0,0.0,0.0,1.0,5793,0.9504686,2.9543483,5522
228,1.0,17,9,1.0,0.0,0.0,1.0,1253,0.96915644,3.447498,5445
229,1.0,28,11,1.0,0.0,0.0,1.0,6871,0.934915,2.6647615,0
230,1.0,27,11,1.0,0.0,0.0,1.0,2666,0.9592192,3.1579087,0
231,1.0,19,11,1.0,0.0,0.0,1.0,2615,0.96915644,3.447498,4146
232,1.0,18,11,0.0,0.0,0.0,1.0,919,0.8551335,1.7754447,4321
233,1.0,24,10,1.0,0.0,0.0,1.0,2421,0.9644287,3.2999976,1660
234,1.0,23,12,1.0,0.0,0.0,0.0,3039,0.8644836,1.8530396,8484
235,1.0,21,9,1.0,0.0,0.0,1.0,5749,0.94679695,2.878969,743
236,1.0,21,12,1.0,0.0,0.0,0.0,3332,0.87271255,1.9251583,9371
237,1.0,24,9,1.0,0.0,0.0,1.0,2288,0.9644287,3.2999976,4849
238,1.0,20,9,0.0,1.0,0.0,1.0,5875,0.8359965,1.6287367,1358
239,1.0,25,13,1.0,0.0,0.0,0.0,3090,0.851105,1.743294,0
240,1.0,35,8,1.0,0.0,1.0,1.0,17976,0.10422114,-2.1511786,3786
241,1.0,17,9,0.0,1.0,0.0,1.0,74,0.8897138,2.0878212,6210
242,1.0,24,11,1.0,0.0,1.0,1.0,1666,0.74440086,1.0689692,4032
243,1.0,20,12,1.0,0.0,0.0,0.0,165,0.88777924,2.0682552,0
244,1.0,21,8,1.0,0.0,0.0,1.0,3695,0.95591086,3.0764513,4279
245,1.0,18,10,1.0,0.0,0.0,1.0,1784,0.96915644,3.447498,11141
246,1.0,27,12,1.0,0.0,0.0,0.0,357,0.85282046,1.7568958,22163
247,1.0,22,9,1.0,0.0,0.0,1.0,3836,0.95929796,3.1599233,3462
248,1.0,46,8,1.0,0.0,0.0,1.0,2594,0.7747088,1.2350935,0
249,1.0,19,10,1.0,0.0,0.0,1.0,6056,0.9504686,2.9543483,0
250,1.0,19,11,0.0,1.0,1.0,1.0,5463,0.4151212,-0.3428341,6788
251,1.0,22,12,1.0,0.0,0.0,0.0,936,0.8753623,1.9492265,0
252,1.0,22,12,0.0,0.0,0.0,0.0,8455,0.4688151,-0.124901734,12590
253,1.0,26,12,1.0,0.0,1.0,0.0,5794,0.30236432,-0.83606434,1424
254,1.0,29,12,1.0,0.0,0.0,0.0,4878,0.80514497,1.4187665,10976
255,1.0,31,9,1.0,0.0,0.0,1.0,5517,0.9287371,2.56745,9558
256,1.0,29,12,1.0,0.0,0.0,0.0,1817,0.85282046,1.7568958,0
257,1.0,35,9,1.0,0.0,1.0,1.0,13830,0.11966711,-1.9955863,12803
258,1.0,25,12,1.0,0.0,0.0,0.0,2409,0.8753623,1.9492265,0
259,1.0,22,12,0.0,1.0,1.0,0.0,7055,0.141089,-1.8062744,10092
260,1.0,27,10,1.0,0.0,0.0,1.0,3550,0.95337343,3.017836,0
261,1.0,22,10,1.0,0.0,1.0,1.0,5588,0.64995503,0.6188416,13228
262,1.0,19,8,1.0,0.0,0.0,1.0,2937,0.9589808,3.1518307,7535
263,1.0,20,11,1.0,0.0,0.0,1.0,1220,0.9682939,3.4190266,1085
264,1.0,21,12,0.0,0.0,0.0,0.0,334,0.6025632,0.41615662,12558
265,1.0,27,12,1.0,0.0,1.0,0.0,334,0.37122992,-0.52694416,0
266,1.0,20,10,1.0,0.0,0.0,1.0,2777,0.9636997,3.2789538,5615
267,1.0,23,12,1.0,0.0,0.0,0.0,501,0.8753623,1.9492265,671
268,1.0,27,13,0.0,0.0,1.0,0.0,853,0.10356038,-2.158276,0
269,1.0,23,12,0.0,1.0,0.0,0.0,1117,0.653239,0.63330734,559
270,1.0,24,12,1.0,0.0,0.0,0.0,2842,0.8644836,1.8530396,6167
271,1.0,20,11,1.0,0.0,0.0,1.0,1484,0.9682939,3.4190266,6943
272,1.0,26,10,1.0,0.0,0.0,1.0,6788,0.93771005,2.7116406,672
273,1.0,26,10,1.0,0.0,1.0,1.0,0,0.72586846,0.9737608,0
274,1.0,20,9,1.0,0.0,0.0,1.0,0,0.9682939,3.4190266,8881
275,1.0,24,10,1.0,0.0,1.0,1.0,4078,0.7168514,0.92889684,0
276,1.0,33,12,1.0,0.0,1.0,0.0,10941,0.072508335,-2.5487823,15952
277,0.0,47,12,0.0,0.0,0.0,0.0,0,0.23868535,-1.1599005,0
278,0.0,50,12,1.0,0.0,1.0,0.0,0,0.14234816,-1.7959224,0
279,0.0,44,12,0.0,0.0,0.0,0.0,0,0.32746843,-0.7196575,0
280,0.0,28,12,1.0,0.0,1.0,0.0,0,0.37122992,-0.52694416,0
281,0.0,54,12,0.0,0.0,1.0,0.0,0,0.040577915,-3.1631072,0
282,0.0,55,12,0.0,1.0,1.0,0.0,0,0.05896768,-2.769988,0
283,0.0,47,12,0.0,0.0,1.0,0.0,0,0.040577915,-3.1631072,0
284,0.0,25,12,1.0,0.0,0.0,0.0,0,0.8753623,1.9492265,0
285,0.0,44,12,0.0,0.0,1.0,0.0,0,0.061637614,-2.722864,0
286,0.0,50,12,1.0,0.0,1.0,0.0,0,0.14234816,-1.7959224,0
287,0.0,23,12,1.0,0.0,0.0,0.0,0,0.8753623,1.9492265,4728
288,0.0,49,14,0.0,0.0,1.0,0.0,0,0.029356033,-3.4984617,0
289,0.0,55,14,0.0,0.0,1.0,0.0,0,0.029356033,-3.4984617,0
290,0.0,34,14,1.0,0.0,1.0,0.0,0,0.2662285,-1.0138427,0
291,0.0,34,16,0.0,0.0,1.0,0.0,0,0.048853934,-2.9688327,11821
292,0.0,55,13,0.0,1.0,1.0,0.0,0,0.05709238,-2.8042977,0
293,0.0,52,12,0.0,0.0,1.0,0.0,0,0.040577915,-3.1631072,0
294,0.0,52,15,0.0,0.0,1.0,0.0,0,0.02070558,-3.856429,0
295,0.0,30,16,0.0,0.0,1.0,0.0,0,0.054267626,-2.8580317,0
296,0.0,21,12,0.0,0.0,0.0,0.0,0,0.6025632,0.41615662,0
297,0.0,30,17,0.0,0.0,0.0,0.0,0,0.30687335,-0.8147777,0
298,0.0,44,12,0.0,0.0,1.0,0.0,0,0.061637614,-2.722864,0
299,0.0,46,12,0.0,0.0,0.0,0.0,0,0.2650889,-1.0196844,0
300,0.0,53,17,0.0,0.0,1.0,0.0,0,0.02070558,-3.856429,0
301,0.0,26,16,0.0,0.0,0.0,0.0,0,0.3034174,-0.83107686,9014
302,0.0,49,12,0.0,0.0,1.0,0.0,0,0.040577915,-3.1631072,13299
303,0.0,39,15,0.0,0.0,1.0,0.0,0,0.048853934,-2.9688327,1921
304,0.0,26,17,0.0,0.0,1.0,0.0,0,0.05343718,-2.8743305,11821
305,0.0,32,16,0.0,0.0,1.0,0.0,0,0.051018104,-2.9232092,0
306,0.0,34,12,0.0,0.0,1.0,0.0,0,0.0931716,-2.2755103,0
307,0.0,31,14,0.0,0.0,1.0,0.0,0,0.07530726,-2.507885,0
308,0.0,39,17,0.0,1.0,1.0,0.0,0,0.06574473,-2.6539702,8866
309,0.0,40,17,0.0,0.0,1.0,0.0,0,0.048853934,-2.9688327,0
310,0.0,31,12,0.0,0.0,1.0,0.0,0,0.10604542,-2.1317875,0
311,0.0,27,13,0.0,0.0,1.0,0.0,0,0.10356038,-2.158276,28076
312,0.0,48,12,0.0,0.0,1.0,0.0,0,0.040577915,-3.1631072,0
313,0.0,41,13,0.0,0.0,1.0,0.0,0,0.090312935,-2.30982,0
314,0.0,26,14,0.0,0.0,0.0,0.0,0,0.38388053,-0.4731096,0
315,0.0,50,17,0.0,0.0,0.0,0.0,0,0.12349062,-1.9597822,0
316,0.0,48,12,0.0,0.0,1.0,0.0,0,0.040577915,-3.1631072,12930
317,0.0,45,16,0.0,0.0,1.0,0.0,0,0.031793434,-3.4161856,0
318,0.0,37,13,0.0,0.0,1.0,0.0,0,0.090312935,-2.30982,0
319,0.0,33,12,0.0,0.0,1.0,0.0,0,0.09534556,-2.2500453,0
320,0.0,31,12,0.0,0.0,1.0,0.0,0,0.10604542,-2.1317875,0
321,0.0,36,12,1.0,0.0,1.0,0.0,0,0.32130098,-0.7477994,17732
322,0.0,44,13,0.0,0.0,1.0,0.0,0,0.0596828,-2.7571733,0
