,treat,age,education*,black,hispanic,married,nodegree,re75,propensity_score,propensity_logit,re78
34,1.0,42,14,1.0,0.0,0.0,0.0,0,0.91140294,2.3308864,20505
35,1.0,23,12,1.0,0.0,1.0,0.0,0,0.72579354,0.97338426,5911
36,1.0,46,8,1.0,0.0,1.0,1.0,0,0.5674137,0.27130672,3094
37,1.0,24,10,1.0,0.0,0.0,1.0,0,0.98853207,4.4566665,0
38,1.0,21,12,1.0,0.0,0.0,0.0,0,0.95496607,3.0542595,1254
39,1.0,19,9,0.0,0.0,0.0,1.0,0,0.9403174,2.7571769,13188
40,1.0,17,8,1.0,0.0,0.0,1.0,0,0.9876665,4.383025,8061
41,1.0,18,8,0.0,1.0,1.0,1.0,0,0.6581245,0.6549475,2787
42,1.0,20,11,1.0,0.0,0.0,1.0,0,0.9879992,4.4107084,3972
43,1.0,25,11,1.0,0.0,1.0,1.0,0,0.91442776,2.3689375,0
44,1.0,17,8,1.0,0.0,0.0,1.0,0,0.9876665,4.383025,0
45,1.0,17,9,1.0,0.0,0.0,1.0,0,0.98956406,4.552009,0
46,1.0,23,12,1.0,0.0,0.0,0.0,0,0.94916236,2.9269428,4843
47,1.0,28,8,1.0,0.0,0.0,1.0,0,0.9785129,3.8185804,0
48,1.0,31,11,1.0,0.0,1.0,1.0,0,0.89613783,2.1550295,8087
49,1.0,18,11,1.0,0.0,0.0,1.0,0,0.9890247,4.501072,0
50,1.0,25,12,1.0,0.0,0.0,0.0,0,0.952739,3.0036557,2348
51,1.0,30,11,1.0,0.0,1.0,1.0,0,0.9027981,2.228709,590
52,1.0,17,10,1.0,0.0,0.0,1.0,0,0.9896283,4.55825,0
53,1.0,37,9,1.0,0.0,0.0,1.0,0,0.9760862,3.7090952,1067
54,1.0,42,14,1.0,0.0,1.0,0.0,0,0.6358039,0.55719763,13167
55,1.0,22,11,0.0,0.0,0.0,1.0,0,0.92712945,2.5434086,1048
56,1.0,17,8,1.0,0.0,0.0,1.0,0,0.9876665,4.383025,0
57,1.0,29,8,1.0,0.0,0.0,1.0,0,0.97824174,3.8057635,1923
58,1.0,28,10,1.0,0.0,0.0,1.0,2836,0.98287934,4.0502005,3196
59,1.0,35,10,1.0,0.0,0.0,1.0,0,0.97087234,3.506507,4666
60,1.0,27,11,1.0,0.0,0.0,1.0,0,0.9845366,4.153694,549
61,1.0,28,9,1.0,0.0,0.0,1.0,0,0.98179275,3.9875603,10694
62,1.0,27,11,1.0,0.0,0.0,1.0,0,0.9845366,4.153694,0
63,1.0,29,13,1.0,0.0,0.0,0.0,0,0.92574674,2.523119,7479
64,1.0,27,9,1.0,0.0,0.0,1.0,0,0.9849835,4.1834755,0
65,1.0,46,13,1.0,0.0,0.0,0.0,0,0.77047217,1.2109792,647
66,1.0,25,12,1.0,0.0,0.0,0.0,0,0.952739,3.0036557,11965
67,1.0,28,15,1.0,0.0,0.0,0.0,0,0.7863971,1.3033432,9598
68,1.0,31,9,1.0,0.0,0.0,1.0,1698,0.9807921,3.9330392,10363
69,1.0,25,11,0.0,0.0,0.0,1.0,0,0.9246583,2.5073905,18783
70,1.0,22,12,1.0,0.0,0.0,0.0,0,0.94543976,2.8523448,18678
71,1.0,21,9,1.0,0.0,0.0,1.0,0,0.98849934,4.453784,0
72,1.0,40,11,1.0,0.0,0.0,1.0,0,0.9768485,3.7422712,23005
73,1.0,22,11,1.0,0.0,0.0,1.0,0,0.98754174,4.3728347,6456
74,1.0,25,12,1.0,0.0,0.0,0.0,0,0.952739,3.0036557,0
75,1.0,27,9,1.0,0.0,1.0,1.0,934,0.87645674,1.9592959,1773
76,1.0,23,10,1.0,0.0,1.0,1.0,936,0.89989954,2.1961088,11233
77,1.0,29,10,1.0,0.0,0.0,1.0,4398,0.92099404,2.4559302,0
78,1.0,18,12,1.0,0.0,0.0,0.0,0,0.94358253,2.816905,2321
79,1.0,38,12,0.0,0.0,0.0,0.0,0,0.6492464,0.6157283,4941
80,1.0,27,13,1.0,0.0,0.0,0.0,0,0.9360913,2.6842575,0
81,1.0,27,8,1.0,0.0,0.0,1.0,0,0.982268,4.014492,0
82,1.0,38,11,1.0,0.0,0.0,1.0,0,0.9779293,3.791186,0
83,1.0,23,8,0.0,1.0,0.0,1.0,0,0.9081915,2.2917504,3881
84,1.0,26,11,1.0,0.0,0.0,1.0,0,0.98642576,4.285914,17230
85,1.0,42,9,1.0,0.0,1.0,1.0,3058,0.8135274,1.4730953,1294
86,1.0,21,12,0.0,0.0,0.0,0.0,0,0.79394615,1.3488781,8048
87,1.0,25,8,1.0,0.0,0.0,1.0,0,0.9865276,4.29355,0
88,1.0,31,11,1.0,0.0,1.0,1.0,0,0.89613783,2.1550295,14509
89,1.0,17,10,1.0,0.0,0.0,1.0,0,0.9896283,4.55825,0
90,1.0,19,8,1.0,0.0,0.0,1.0,2657,0.9870623,4.3345857,9970
91,1.0,29,14,1.0,0.0,0.0,0.0,679,0.8918592,2.1098738,17814
92,1.0,25,11,1.0,0.0,0.0,1.0,0,0.98800963,4.4115887,0
93,1.0,21,12,1.0,0.0,0.0,0.0,0,0.95496607,3.0542595,9983
94,1.0,44,11,1.0,0.0,0.0,1.0,0,0.9617174,3.2237258,0
95,1.0,19,10,1.0,0.0,0.0,1.0,385,0.98911905,4.5098014,8124
96,1.0,25,12,0.0,0.0,0.0,0.0,0,0.7693813,1.2048209,5587
97,1.0,18,10,1.0,0.0,0.0,1.0,798,0.9896283,4.55825,9737
98,1.0,18,9,1.0,0.0,0.0,1.0,0,0.98956406,4.552009,4482
99,1.0,19,9,1.0,0.0,0.0,1.0,798,0.98905176,4.5035677,17685
100,1.0,18,9,1.0,0.0,0.0,1.0,3287,0.98956406,4.552009,5010
101,1.0,26,11,1.0,0.0,1.0,1.0,1392,0.9053351,2.2579622,1460
102,1.0,42,12,1.0,0.0,0.0,0.0,0,0.9300858,2.5880077,2456
103,1.0,25,10,1.0,0.0,0.0,1.0,0,0.9886684,4.468762,0
104,1.0,31,9,0.0,1.0,0.0,1.0,0,0.8576708,1.7960775,26817
105,1.0,24,10,1.0,0.0,0.0,1.0,0,0.98853207,4.4566665,0
106,1.0,26,10,1.0,0.0,0.0,1.0,0,0.98760927,4.3783383,9265
107,1.0,20,12,1.0,0.0,0.0,0.0,377,0.9544678,3.0427337,1652
108,1.0,19,10,0.0,0.0,0.0,1.0,5324,0.9001309,2.1986802,13829
109,1.0,25,11,1.0,0.0,0.0,1.0,0,0.98800963,4.4115887,485
110,1.0,23,8,0.0,0.0,1.0,1.0,1713,0.5706415,0.284469,4232
111,1.0,31,12,0.0,0.0,0.0,0.0,2611,0.62651783,0.51730704,2484
112,1.0,18,11,1.0,0.0,0.0,1.0,0,0.9890247,4.501072,4814
113,1.0,19,11,1.0,0.0,0.0,1.0,0,0.9884863,4.4526362,7458
114,1.0,43,9,1.0,0.0,0.0,1.0,0,0.9754621,3.6826916,0
115,1.0,26,11,0.0,0.0,0.0,1.0,2226,0.9154222,2.3817136,13385
116,1.0,29,10,0.0,1.0,0.0,1.0,8853,0.6772668,0.7412392,5112
117,1.0,17,9,1.0,0.0,0.0,1.0,0,0.98956406,4.552009,1953
118,1.0,30,11,1.0,0.0,0.0,1.0,0,0.98285186,4.0485687,0
119,1.0,17,10,1.0,0.0,0.0,1.0,156,0.9896283,4.55825,10641
120,1.0,20,12,0.0,0.0,1.0,0.0,8644,0.16827899,-1.5978738,11656
121,1.0,17,9,1.0,0.0,0.0,1.0,375,0.98956406,4.552009,3621
122,1.0,18,12,1.0,0.0,0.0,0.0,562,0.94358253,2.816905,0
123,1.0,21,11,0.0,1.0,0.0,1.0,1395,0.91585636,2.3873343,0
124,1.0,30,11,1.0,0.0,0.0,1.0,1913,0.98285186,4.0485687,0
125,1.0,18,11,0.0,1.0,0.0,1.0,5491,0.8930461,2.12224,2454
126,1.0,20,12,1.0,0.0,0.0,0.0,9227,0.8441155,1.6891739,0
127,1.0,20,10,1.0,0.0,0.0,1.0,11073,0.6915143,0.8072084,0
128,1.0,17,9,0.0,0.0,0.0,1.0,1618,0.9441424,2.8274715,6011
129,1.0,18,10,0.0,1.0,0.0,1.0,2589,0.93614185,2.6851027,0
130,1.0,19,9,0.0,1.0,0.0,1.0,6511,0.86956227,1.897094,7913
131,1.0,19,11,1.0,0.0,0.0,1.0,192,0.9884863,4.4526362,661
132,1.0,27,10,0.0,1.0,0.0,1.0,421,0.8868012,2.058475,3075
133,1.0,18,12,0.0,1.0,0.0,0.0,535,0.75265354,1.1128149,1115
134,1.0,22,11,1.0,0.0,0.0,1.0,606,0.98754174,4.3728347,317
135,1.0,20,9,1.0,0.0,0.0,1.0,660,0.98858833,4.461642,12229
136,1.0,20,11,1.0,0.0,0.0,1.0,696,0.9879992,4.4107084,0
137,1.0,18,10,1.0,0.0,0.0,1.0,699,0.9896283,4.55825,480
138,1.0,17,10,1.0,0.0,0.0,1.0,856,0.9896283,4.55825,3251
139,1.0,26,12,1.0,0.0,0.0,0.0,1088,0.9432622,2.810904,11460
140,1.0,22,10,1.0,0.0,0.0,1.0,1071,0.9882258,4.430002,7315
141,1.0,20,12,1.0,0.0,0.0,0.0,1160,0.9544678,3.0427337,702
142,1.0,18,8,1.0,0.0,0.0,1.0,1199,0.9876665,4.383025,0
143,1.0,18,9,1.0,0.0,0.0,1.0,1285,0.98956406,4.552009,15369
144,1.0,18,10,1.0,0.0,0.0,1.0,1371,0.9896283,4.55825,12064
145,1.0,19,10,1.0,0.0,0.0,1.0,1374,0.98911905,4.5098014,13278
146,1.0,18,9,0.0,1.0,0.0,1.0,1713,0.93614185,2.6851027,8836
147,1.0,17,10,0.0,1.0,0.0,1.0,2202,0.93614185,2.6851027,4387
148,1.0,19,11,1.0,0.0,0.0,1.0,1927,0.9884863,4.4526362,11965
149,1.0,27,11,1.0,0.0,1.0,1.0,2142,0.89542687,2.147414,2186
150,1.0,19,10,1.0,0.0,0.0,1.0,3213,0.98911905,4.5098014,2975
151,1.0,19,9,0.0,1.0,0.0,1.0,3276,0.93428224,2.6544094,14271
152,1.0,27,10,1.0,0.0,0.0,1.0,3213,0.9858824,4.246115,2094
153,1.0,21,11,1.0,0.0,1.0,1.0,4167,0.83915675,1.6519673,11300
154,1.0,29,10,1.0,0.0,1.0,1.0,4923,0.71999097,0.9444168,130
155,1.0,34,11,0.0,1.0,0.0,1.0,4641,0.18743537,-1.4667614,2877
156,1.0,25,10,0.0,0.0,0.0,1.0,4712,0.7325723,1.0077128,6103
157,1.0,31,13,0.0,0.0,0.0,0.0,5498,0.36323962,-0.5613307,2329
158,1.0,41,9,1.0,0.0,1.0,1.0,5783,0.70699227,0.88082075,0
159,1.0,21,11,0.0,1.0,0.0,1.0,6658,0.8275711,1.56851,9381
160,1.0,20,11,1.0,0.0,0.0,1.0,6426,0.971545,3.530563,16451
161,1.0,24,12,0.0,1.0,1.0,0.0,7212,0.11686551,-2.0224538,6485
162,1.0,41,9,1.0,0.0,1.0,1.0,7212,0.5773901,0.31206846,3154
163,1.0,21,12,0.0,0.0,0.0,0.0,7390,0.53908974,0.15667875,3557
164,1.0,22,11,1.0,0.0,0.0,1.0,7497,0.96595687,3.345491,668
165,1.0,20,9,0.0,1.0,0.0,1.0,8015,0.8345369,1.6181288,5487
166,1.0,17,11,1.0,0.0,0.0,1.0,8497,0.97344184,3.601501,9017
167,1.0,24,11,1.0,0.0,0.0,1.0,9180,0.96449775,3.3020113,0
168,1.0,23,12,1.0,0.0,1.0,0.0,15079,0.06270435,-2.704568,10283
169,1.0,23,10,1.0,0.0,0.0,1.0,15709,0.68536603,0.77854306,5665
170,1.0,26,11,0.0,0.0,0.0,1.0,22959,0.21651307,-1.2861035,2746
171,1.0,18,10,1.0,0.0,1.0,1.0,1958,0.911347,2.3301935,10989
172,1.0,22,10,1.0,0.0,0.0,1.0,653,0.9882258,4.430002,11134
173,1.0,17,10,1.0,0.0,0.0,1.0,1000,0.9896283,4.55825,1433
174,1.0,17,9,1.0,0.0,0.0,1.0,1667,0.98956406,4.552009,5594
175,1.0,23,11,1.0,0.0,0.0,1.0,1961,0.9877565,4.39044,3689
176,1.0,32,10,1.0,0.0,0.0,1.0,2321,0.97449356,3.642987,179
177,1.0,19,12,1.0,0.0,0.0,0.0,2534,0.94094783,2.7684665,4551
178,1.0,30,10,1.0,0.0,0.0,1.0,2615,0.9821914,4.0101037,0
179,1.0,25,12,1.0,0.0,0.0,0.0,2746,0.952739,3.0036557,2090
180,1.0,26,11,0.0,0.0,0.0,1.0,4676,0.36763483,-0.54237694,1973
181,1.0,19,10,1.0,0.0,0.0,1.0,3473,0.98911905,4.5098014,5861
182,1.0,19,8,0.0,0.0,0.0,1.0,3416,0.93125206,2.6060832,9251
183,1.0,20,10,1.0,0.0,0.0,1.0,5100,0.9726944,3.572978,13626
184,1.0,21,11,1.0,0.0,0.0,1.0,5310,0.97714794,3.7555966,7906
185,1.0,23,12,1.0,0.0,0.0,0.0,7841,0.8841855,2.032677,7947
186,1.0,19,11,1.0,0.0,0.0,1.0,6409,0.9684516,3.4241762,11648
187,1.0,22,11,1.0,0.0,0.0,1.0,8774,0.96654785,3.3636146,18295
188,1.0,23,12,1.0,0.0,0.0,0.0,7782,0.8841855,2.032677,14416
189,1.0,26,10,1.0,0.0,1.0,1.0,8141,0.7207754,0.94831127,4635
190,1.0,24,12,1.0,0.0,0.0,0.0,12982,0.63109183,0.5369036,0
191,1.0,18,10,0.0,1.0,0.0,1.0,12625,0.30096796,-0.84269273,0
192,1.0,27,11,1.0,0.0,0.0,1.0,14223,0.6188398,0.48462668,7661
193,1.0,21,11,0.0,1.0,0.0,1.0,17983,0.25440145,-1.0752738,15191
194,1.0,25,8,0.0,0.0,0.0,1.0,23096,0.220873,-1.2605863,6421
195,1.0,21,12,1.0,0.0,0.0,0.0,807,0.95496607,3.0542595,4350
196,1.0,19,11,1.0,0.0,0.0,1.0,532,0.9884863,4.4526362,0
197,1.0,18,11,1.0,0.0,0.0,1.0,851,0.9890247,4.501072,0
198,1.0,21,11,0.0,0.0,0.0,1.0,946,0.9303514,2.5920994,11412
199,1.0,25,9,1.0,0.0,0.0,1.0,1536,0.98859835,4.4625297,1709
200,1.0,17,9,1.0,0.0,0.0,1.0,1341,0.98956406,4.552009,1374
201,1.0,28,8,1.0,0.0,0.0,1.0,1182,0.9785129,3.8185804,7779
202,1.0,18,9,1.0,0.0,0.0,1.0,1182,0.98956406,4.552009,5100
203,1.0,27,12,1.0,0.0,0.0,0.0,4310,0.7929504,1.3428022,0
204,1.0,23,9,1.0,0.0,0.0,1.0,1774,0.98835737,4.4413705,11464
205,1.0,19,8,0.0,1.0,0.0,1.0,1862,0.92957807,2.580226,8774
206,1.0,21,11,1.0,0.0,0.0,1.0,2158,0.9879056,4.4028463,0
207,1.0,21,11,1.0,0.0,0.0,1.0,2217,0.9879056,4.4028463,4082
208,1.0,23,10,1.0,0.0,0.0,1.0,2217,0.988429,4.4476156,0
209,1.0,27,9,1.0,0.0,0.0,1.0,2294,0.9849835,4.1834755,2018
210,1.0,27,11,1.0,0.0,0.0,1.0,2483,0.9845366,4.153694,0
211,1.0,23,12,0.0,0.0,0.0,0.0,3903,0.7448889,1.071536,796
212,1.0,27,8,1.0,0.0,0.0,1.0,7218,0.96069026,3.1961796,7976
213,1.0,28,11,1.0,0.0,1.0,1.0,6952,0.6736934,0.7249378,7318
214,1.0,25,12,1.0,0.0,0.0,0.0,5204,0.85899574,1.8069738,0
215,1.0,20,12,1.0,0.0,0.0,0.0,6085,0.75711197,1.1369106,9750
216,1.0,26,12,1.0,0.0,0.0,0.0,6608,0.7844325,1.2916863,5811
217,1.0,23,10,1.0,0.0,1.0,1.0,10495,0.2977391,-0.8580874,3385
218,1.0,49,8,0.0,0.0,1.0,1.0,7285,0.08004667,-2.441713,16717
219,1.0,19,11,1.0,0.0,0.0,1.0,10224,0.79429257,1.350997,11293
220,1.0,21,13,0.0,0.0,0.0,0.0,8616,0.5543337,0.21819636,99
221,1.0,27,12,1.0,0.0,1.0,0.0,7806,0.3878315,-0.4564366,2777
222,1.0,23,11,1.0,0.0,0.0,1.0,8959,0.9641863,3.2929542,1659
223,1.0,22,11,1.0,0.0,0.0,1.0,12170,0.6708785,0.7121612,8408
224,1.0,24,15,1.0,0.0,0.0,0.0,13008,0.25302657,-1.082535,14683
225,1.0,24,12,1.0,0.0,0.0,0.0,18154,0.3096693,-0.8016659,0
226,1.0,18,11,1.0,0.0,0.0,1.0,214,0.9890247,4.501072,929
227,1.0,17,10,1.0,0.0,0.0,1.0,5793,0.98516196,4.195612,5522
228,1.0,17,9,1.0,0.0,0.0,1.0,1253,0.98956406,4.552009,5445
229,1.0,28,11,1.0,0.0,0.0,1.0,6871,0.94681686,2.8793643,0
230,1.0,27,11,1.0,0.0,0.0,1.0,2666,0.9845366,4.153694,0
231,1.0,19,11,1.0,0.0,0.0,1.0,2615,0.9884863,4.4526362,4146
232,1.0,18,11,0.0,0.0,0.0,1.0,919,0.9413947,2.7765372,4321
233,1.0,24,10,1.0,0.0,0.0,1.0,2421,0.98853207,4.4566665,1660
234,1.0,23,12,1.0,0.0,0.0,0.0,3039,0.94916236,2.9269428,8484
235,1.0,21,9,1.0,0.0,0.0,1.0,5749,0.9846379,4.160372,743
236,1.0,21,12,1.0,0.0,0.0,0.0,3332,0.95496607,3.0542595,9371
237,1.0,24,9,1.0,0.0,0.0,1.0,2288,0.98846114,4.4504285,4849
238,1.0,20,9,0.0,1.0,0.0,1.0,5875,0.8870678,2.0611336,1358
239,1.0,25,13,1.0,0.0,0.0,0.0,3090,0.94315815,2.8089612,0
240,1.0,35,8,1.0,0.0,1.0,1.0,17976,0.07107301,-2.5703225,3786
241,1.0,17,9,0.0,1.0,0.0,1.0,74,0.93614185,2.6851027,6210
242,1.0,24,11,1.0,0.0,1.0,1.0,1666,0.9134764,2.3568404,4032
243,1.0,20,12,1.0,0.0,0.0,0.0,165,0.9544678,3.0427337,0
244,1.0,21,8,1.0,0.0,0.0,1.0,3695,0.9864108,4.284797,4279
245,1.0,18,10,1.0,0.0,0.0,1.0,1784,0.9896283,4.55825,11141
246,1.0,27,12,1.0,0.0,0.0,0.0,357,0.9299718,2.5862565,22163
247,1.0,22,9,1.0,0.0,0.0,1.0,3836,0.98815304,4.423766,3462
248,1.0,46,8,1.0,0.0,0.0,1.0,2594,0.90727997,2.2808666,0
249,1.0,19,10,1.0,0.0,0.0,1.0,6056,0.9667045,3.3684702,0
250,1.0,19,11,0.0,1.0,1.0,1.0,5463,0.60859686,0.44141802,6788
251,1.0,22,12,1.0,0.0,0.0,0.0,936,0.94543976,2.8523448,0
252,1.0,22,12,0.0,0.0,0.0,0.0,8455,0.5796587,0.32137236,12590
253,1.0,26,12,1.0,0.0,1.0,0.0,5794,0.50314254,0.012570318,1424
254,1.0,29,12,1.0,0.0,0.0,0.0,4878,0.76616347,1.1867733,10976
255,1.0,31,9,1.0,0.0,0.0,1.0,5517,0.97441,3.6396306,9558
256,1.0,29,12,1.0,0.0,0.0,0.0,1817,0.9196418,2.43749,0
257,1.0,35,9,1.0,0.0,1.0,1.0,13830,0.08938275,-2.321195,12803
258,1.0,25,12,1.0,0.0,0.0,0.0,2409,0.952739,3.0036557,0
259,1.0,22,12,0.0,1.0,1.0,0.0,7055,0.08003786,-2.4418328,10092
260,1.0,27,10,1.0,0.0,0.0,1.0,3550,0.9858824,4.246115,0
261,1.0,22,10,1.0,0.0,1.0,1.0,5588,0.8547699,1.7725129,13228
262,1.0,19,8,1.0,0.0,0.0,1.0,2937,0.9870623,4.3345857,7535
263,1.0,20,11,1.0,0.0,0.0,1.0,1220,0.9879992,4.4107084,1085
264,1.0,21,12,0.0,0.0,0.0,0.0,334,0.79394615,1.3488781,12558
265,1.0,27,12,1.0,0.0,1.0,0.0,334,0.6592646,0.6600188,0
266,1.0,20,10,1.0,0.0,0.0,1.0,2777,0.9886585,4.4678793,5615
267,1.0,23,12,1.0,0.0,0.0,0.0,501,0.94916236,2.9269428,671
268,1.0,27,13,0.0,0.0,1.0,0.0,853,0.2987978,-0.8530293,0
269,1.0,23,12,0.0,1.0,0.0,0.0,1117,0.7338642,1.0143173,559
270,1.0,24,12,1.0,0.0,0.0,0.0,2842,0.94710195,2.8850403,6167
271,1.0,20,11,1.0,0.0,0.0,1.0,1484,0.9879992,4.4107084,6943
272,1.0,26,10,1.0,0.0,0.0,1.0,6788,0.96922284,3.4497218,672
273,1.0,26,10,1.0,0.0,1.0,1.0,0,0.89402026,2.1324804,0
274,1.0,20,9,1.0,0.0,0.0,1.0,0,0.98858833,4.461642,8881
275,1.0,24,10,1.0,0.0,1.0,1.0,4078,0.81963086,1.5138485,0
276,1.0,33,12,1.0,0.0,1.0,0.0,10941,0.036858384,-3.2631173,15952
277,0.0,45,11,0.0,0.0,1.0,1.0,25243,0.017823419,-4.009258,25564
278,0.0,21,14,0.0,0.0,0.0,0.0,5852,0.4240197,-0.3062936,13496
279,0.0,38,12,0.0,0.0,1.0,0.0,25130,0.007529382,-4.8813844,25564
280,0.0,18,8,0.0,0.0,1.0,1.0,10727,0.056526136,-2.8148656,9860
281,0.0,22,11,0.0,0.0,1.0,1.0,18449,0.047212943,-3.0047233,25564
282,0.0,48,10,0.0,0.0,1.0,1.0,16354,0.013564376,-4.286651,18059
283,0.0,48,9,0.0,0.0,1.0,1.0,25243,0.013481206,-4.292886,25564
284,0.0,34,14,0.0,0.0,1.0,0.0,23746,0.0062437444,-5.069912,25564
285,0.0,53,10,0.0,0.0,1.0,1.0,25243,0.013564376,-4.286651,25564
286,0.0,19,12,0.0,0.0,0.0,0.0,4386,0.26845515,-1.0024747,8777
287,0.0,27,12,0.0,0.0,1.0,0.0,19047,0.009682247,-4.627732,19214
288,0.0,32,10,0.0,0.0,1.0,1.0,23374,0.023433613,-3.7298713,9179
289,0.0,27,12,0.0,0.0,1.0,0.0,14822,0.009682247,-4.627732,25564
290,0.0,24,13,0.0,0.0,0.0,0.0,25243,0.060904056,-2.7356179,23903
291,0.0,29,14,0.0,0.0,1.0,0.0,22586,0.009088794,-4.6915827,20923
292,0.0,46,12,0.0,0.0,1.0,0.0,24967,0.0059100464,-5.125174,19339
293,0.0,49,12,0.0,0.0,0.0,0.0,25243,0.02442867,-3.6872659,25564
294,0.0,51,10,0.0,0.0,1.0,1.0,25243,0.013564376,-4.286651,25564
295,0.0,51,10,0.0,0.0,1.0,1.0,21725,0.013564376,-4.286651,10348
296,0.0,27,11,0.0,0.0,1.0,1.0,18123,0.037822198,-3.236303,18490
297,0.0,27,10,0.0,0.0,1.0,1.0,9755,0.03861409,-3.2147586,13105
298,0.0,38,10,0.0,0.0,1.0,1.0,25243,0.02350537,-3.7267404,25564
299,0.0,32,8,0.0,0.0,0.0,1.0,6149,0.54347897,0.17435618,8414
300,0.0,34,14,0.0,0.0,1.0,0.0,25243,0.0062437444,-5.069912,25564
301,0.0,26,18,0.0,0.0,1.0,0.0,21883,0.005756444,-5.1516623,25564
302,0.0,39,8,0.0,1.0,0.0,1.0,16383,0.13841996,-1.8284757,16461
303,0.0,22,11,0.0,1.0,1.0,1.0,17779,0.058669373,-2.7753766,14438
304,0.0,44,9,0.0,1.0,1.0,1.0,14886,0.019476835,-3.9188604,12634
305,0.0,26,10,0.0,1.0,1.0,1.0,17446,0.03982655,-3.1825802,13518
306,0.0,42,12,0.0,1.0,1.0,0.0,22013,0.011056638,-4.493606,19941
307,0.0,44,11,0.0,0.0,1.0,1.0,25243,0.017823419,-4.009258,25564
308,0.0,33,12,0.0,0.0,1.0,0.0,25243,0.0067300173,-4.994425,25564
309,0.0,40,12,0.0,0.0,1.0,0.0,14494,0.009338176,-4.6642623,25564
310,0.0,25,16,0.0,0.0,1.0,0.0,22916,0.006552031,-5.0214067,23574
311,0.0,33,12,0.0,0.0,0.0,0.0,13046,0.03462394,-3.3279724,11264
312,0.0,52,13,1.0,0.0,0.0,0.0,19668,0.09348408,-2.2718174,18437
313,0.0,54,14,0.0,0.0,1.0,0.0,25243,0.0056079486,-5.1779466,25564
314,0.0,27,15,0.0,0.0,0.0,0.0,19303,0.017111443,-4.0507483,18207
315,0.0,42,12,0.0,0.0,1.0,0.0,15241,0.009548462,-4.641781,15468
316,0.0,50,10,0.0,0.0,1.0,1.0,25243,0.013564376,-4.286651,25564
317,0.0,47,10,0.0,0.0,1.0,1.0,13964,0.013564376,-4.286651,9043
318,0.0,28,12,0.0,0.0,1.0,0.0,11019,0.009902887,-4.6049767,20055
319,0.0,33,12,0.0,0.0,1.0,0.0,25243,0.0067300173,-4.994425,25564
320,0.0,33,13,0.0,0.0,1.0,0.0,18732,0.0066458173,-5.0070996,22254
321,0.0,55,16,0.0,0.0,1.0,0.0,24627,0.0036181132,-5.618178,25564
