treat,age,education*,black,hispanic,married,nodegree,re75,propensity_score,propensity_logit,re78
1.0,20,12,0.0,0.0,1.0,0.0,8644,0.10381162540415093,-2.1555726678083236,11656
1.0,20,9,0.0,1.0,0.0,1.0,5875,0.5538316330705729,0.21616434402258616,1358
1.0,31,12,0.0,0.0,0.0,0.0,2611,0.29603935664039577,-0.8662300431681879,2484
1.0,21,11,1.0,0.0,0.0,1.0,5310,0.5538124565951923,0.21608673889098934,7906
1.0,19,10,0.0,0.0,0.0,1.0,5324,0.48754261203336396,-0.04983986620769656,13829
1.0,26,12,1.0,0.0,1.0,0.0,5794,0.173557962288517,-1.5606181648045698,1424
1.0,25,11,0.0,0.0,0.0,1.0,0,0.5114859905675608,0.04595204655557419,18783
1.0,31,9,0.0,1.0,0.0,1.0,0,0.5692032229735439,0.2786010646005246,26817
1.0,41,9,1.0,0.0,1.0,1.0,5783,0.20126765718270606,-1.3783902494245879,0
1.0,25,12,0.0,0.0,0.0,0.0,0,0.31158914886187605,-0.7927003375965015,5587
1.0,22,11,1.0,0.0,0.0,1.0,12170,0.31463163734390415,-0.77855390014544,8408
1.0,20,10,1.0,0.0,0.0,1.0,11073,0.35248437921802706,-0.608136611047183,0
1.0,24,15,1.0,0.0,0.0,0.0,13008,0.15500798948357886,-1.695850511656129,14683
1.0,27,12,1.0,0.0,1.0,0.0,334,0.226496716827895,-1.2281994649935557,0
1.0,29,10,0.0,1.0,0.0,1.0,8853,0.3619631780598911,-0.5668535077334947,5112
1.0,31,13,0.0,0.0,0.0,0.0,5498,0.19231234675179412,-1.4350545598112012,2329
1.0,46,13,1.0,0.0,0.0,0.0,0,0.5043523425648113,0.017409809990853935,647
1.0,22,11,1.0,0.0,0.0,1.0,7497,0.4842966342463089,-0.06283412795244028,668
1.0,42,9,1.0,0.0,1.0,1.0,3058,0.262051498251625,-1.0353329986785456,1294
1.0,23,12,1.0,0.0,1.0,0.0,0,0.24022099587332502,-1.1514682911609113,5911
1.0,30,11,1.0,0.0,1.0,1.0,0,0.34953328805902045,-0.6210913216661245,590
1.0,23,10,1.0,0.0,1.0,1.0,10495,0.10944624633588622,-2.09640993668821,3385
1.0,18,8,0.0,1.0,1.0,1.0,0,0.4067886645092448,-0.37725692037042474,2787
1.0,24,10,1.0,0.0,1.0,1.0,4078,0.29917600013928347,-0.8512247559675525,0
1.0,37,11,1.0,0.0,1.0,1.0,0,0.26552536348692807,-1.017445096237905,9930
1.0,35,8,1.0,0.0,1.0,1.0,17976,0.04241629422286228,-3.1168805522874834,3786
1.0,26,12,1.0,0.0,0.0,0.0,6608,0.45685975112298344,-0.17299111833672334,5811
1.0,23,12,0.0,0.0,0.0,0.0,3903,0.2607913953009138,-1.041859324785737,796
1.0,46,8,1.0,0.0,1.0,1.0,0,0.2062257000099076,-1.3478279637591364,3094
1.0,23,12,1.0,0.0,1.0,0.0,15079,0.027735709306147188,-3.5569069439212035,10283
1.0,23,12,1.0,0.0,0.0,0.0,7841,0.4270864142451089,-0.2937485271060543,7947
1.0,26,11,0.0,0.0,0.0,1.0,22959,0.20273756716186384,-1.3692715303341203,2746
1.0,41,9,1.0,0.0,1.0,1.0,7212,0.14010509602603788,-1.8144173502126673,3154
1.0,27,13,0.0,0.0,1.0,0.0,853,0.05583411652601762,-2.8279167848966047,0
1.0,25,13,1.0,0.0,0.0,0.0,3090,0.5348867322074269,0.13977404640533986,0
1.0,27,12,1.0,0.0,1.0,0.0,7806,0.1584552619466477,-1.6697668824050427,2777
1.0,21,11,1.0,0.0,1.0,1.0,4167,0.3072830358172468,-0.8128522310369621,11300
1.0,24,12,0.0,1.0,1.0,0.0,7212,0.10571808643308254,-2.135245075782762,6485
1.0,24,12,1.0,0.0,0.0,0.0,12982,0.19005889057040584,-1.449627566109132,0
1.0,19,11,0.0,1.0,1.0,1.0,5463,0.34507632786146947,-0.6407530650192313,6788
1.0,21,12,0.0,0.0,0.0,0.0,7390,0.24708444609475755,-1.1142229100816239,3557
1.0,23,8,0.0,0.0,1.0,1.0,1713,0.1678719353620748,-1.6007849536183958,4232
1.0,33,12,0.0,0.0,1.0,0.0,0,0.042051077711399105,-3.125909444148248,12418
1.0,31,11,1.0,0.0,1.0,1.0,0,0.33329032209754195,-0.6933407373654488,14509
1.0,21,12,0.0,0.0,0.0,0.0,334,0.3291907836148681,-0.7118472971467521,12558
1.0,42,14,1.0,0.0,1.0,0.0,0,0.18115758127021384,-1.5085243911639568,13167
1.0,26,10,1.0,0.0,1.0,1.0,8141,0.17718894195363377,-1.5355099653209239,4635
1.0,22,11,1.0,0.0,0.0,1.0,8774,0.42254331123336414,-0.3123414884385831,18295
1.0,19,11,1.0,0.0,0.0,1.0,10224,0.41353911994492415,-0.34935384832667987,11293
1.0,23,10,1.0,0.0,0.0,1.0,15709,0.31200315229996295,-0.7907709648075413,5665
1.0,49,8,0.0,0.0,1.0,1.0,7285,0.04000030550748419,-3.1780458744529945,16717
1.0,31,11,1.0,0.0,1.0,1.0,0,0.33329032209754195,-0.6933407373654488,8087
1.0,21,9,1.0,0.0,0.0,1.0,5749,0.554575222362076,0.2191740722350203,743
1.0,22,12,0.0,0.0,0.0,0.0,8455,0.2214241633560008,-1.257386247095224,12590
1.0,35,9,1.0,0.0,1.0,1.0,13830,0.050625138363721296,-2.9313554690746093,12803
1.0,25,12,1.0,0.0,0.0,0.0,5204,0.4698358894446028,-0.12080313883904102,0
1.0,33,12,1.0,0.0,1.0,0.0,10941,0.03477610483674378,-3.3234295818296116,15952
1.0,38,9,0.0,0.0,0.0,1.0,0,0.4322389523982707,-0.2727220734885606,6408
0.0,19,11,1.0,0.0,0.0,1.0,10741,0.39129174031713204,-0.44188568410928253,0
0.0,20,12,1.0,0.0,0.0,0.0,8951,0.28477700382174204,-0.920887945565643,13299
0.0,32,11,1.0,0.0,0.0,1.0,14322,0.22605635466977098,-1.23071473615421,886
0.0,19,10,0.0,0.0,0.0,1.0,4296,0.48692637954793694,-0.052306404231813,14777
0.0,23,12,1.0,0.0,0.0,0.0,3222,0.5449400929438314,0.18024679327375026,5910
0.0,23,10,1.0,0.0,0.0,1.0,7161,0.48103614972768816,-0.075891805444767,6649
0.0,23,12,1.0,0.0,0.0,0.0,2685,0.59131555856341,0.36940649352521726,29216
0.0,32,11,1.0,0.0,1.0,1.0,0,0.28708339319089426,-0.9095917104146523,930
0.0,23,9,1.0,0.0,0.0,1.0,0,0.7644792706094943,1.1773959775645033,218
0.0,25,11,1.0,0.0,0.0,1.0,0,0.7582806468304727,1.1432762080558092,3694
0.0,20,11,0.0,0.0,0.0,1.0,6194,0.3981785643873391,-0.41306022381644514,14777
0.0,28,15,1.0,0.0,0.0,0.0,0,0.5144642099993686,0.0578729873387265,12708
0.0,42,10,1.0,0.0,0.0,1.0,1718,0.6503483006432605,0.6205705522151453,0
0.0,49,8,0.0,1.0,0.0,1.0,1074,0.4043825550723868,-0.3872372416385339,0
0.0,23,11,1.0,0.0,0.0,1.0,0,0.7584350214897113,1.1441186289429526,0
0.0,19,11,1.0,0.0,0.0,1.0,0,0.825844265831669,1.5564562927143397,0
0.0,22,11,1.0,0.0,0.0,1.0,0,0.7597199600580606,1.151144815556723,879
0.0,34,11,1.0,0.0,0.0,1.0,2148,0.6725673161092368,0.7198197161939451,15516
0.0,18,11,1.0,0.0,0.0,1.0,6932,0.5372566274877218,0.14930324200443254,9457
0.0,25,12,1.0,0.0,0.0,0.0,6266,0.45603159442565677,-0.1763290740456136,10344
0.0,23,11,1.0,0.0,0.0,1.0,0,0.7584350214897113,1.1441186289429526,0
0.0,20,8,1.0,0.0,0.0,1.0,1838,0.7774637648671395,1.250947095418223,1226
0.0,30,9,1.0,0.0,0.0,1.0,162,0.7349498811686478,1.0198833722323553,16809
0.0,26,10,1.0,0.0,1.0,1.0,0,0.3836301545429065,-0.47416823257583146,7388
0.0,20,10,0.0,0.0,0.0,1.0,3523,0.42969704539407877,-0.2830873041579424,9309
0.0,29,11,1.0,0.0,1.0,1.0,0,0.3586452727056289,-0.581248898883946,23643
0.0,21,14,1.0,0.0,0.0,0.0,5370,0.38893175481858405,-0.45180475643239704,9900
0.0,28,9,1.0,0.0,1.0,1.0,7161,0.1849627076523566,-1.4830796451750303,11821
0.0,24,11,1.0,0.0,1.0,1.0,0,0.3899406266975907,-0.44756179741624225,1329
0.0,21,8,1.0,0.0,0.0,1.0,895,0.7610830486927852,1.1586264754349762,2305
0.0,23,12,1.0,0.0,0.0,0.0,0,0.6239878318223276,0.5065093628536521,4728
0.0,29,10,1.0,0.0,0.0,1.0,2685,0.7123474052751619,0.9068122374785144,0
0.0,24,12,1.0,0.0,0.0,0.0,0,0.6233731093855677,0.5038902136696233,10344
0.0,19,10,1.0,0.0,0.0,1.0,3437,0.6921660942360486,0.8102655768729925,2364
0.0,25,12,1.0,0.0,0.0,0.0,0,0.6227869940814926,0.5013945264335082,0
0.0,26,12,1.0,0.0,0.0,0.0,10741,0.18763556483271904,-1.4654474546541059,15619
0.0,22,13,0.0,0.0,0.0,0.0,3759,0.21820559996537325,-1.2761540529813042,16254
0.0,20,8,1.0,0.0,0.0,1.0,3652,0.6055153793921683,0.4284998071537166,1018
0.0,21,11,0.0,0.0,0.0,1.0,5370,0.39975860263438173,-0.4064710317277682,13151
0.0,21,12,1.0,0.0,0.0,0.0,716,0.6215503737083555,0.4961339832060189,22165
0.0,27,12,1.0,0.0,0.0,0.0,3222,0.5380121490075728,0.15234254752249113,8866
0.0,23,11,0.0,1.0,0.0,1.0,2685,0.6051978842615647,0.42717081941721996,8127
0.0,22,8,1.0,0.0,1.0,1.0,12030,0.08940558271492852,-2.320914465367131,857
0.0,21,12,0.0,0.0,0.0,0.0,0,0.3267702999820854,-0.7228291014890433,0
0.0,24,10,1.0,0.0,0.0,1.0,3902,0.5745732759676574,0.30053491478810507,7447
0.0,21,11,1.0,0.0,1.0,1.0,4848,0.29385603049290343,-0.8767291843191054,8570
0.0,22,11,0.0,0.0,0.0,1.0,3759,0.40993193509294107,-0.3642467605466692,0
0.0,19,12,1.0,0.0,0.0,0.0,3759,0.508096350547094,0.032388233156439544,3694
0.0,20,10,0.0,0.0,0.0,1.0,8951,0.2734918751877964,-0.9769777518350591,10344
0.0,25,9,1.0,0.0,0.0,1.0,7161,0.47668051733660377,-0.09334565156251419,6649
0.0,25,10,1.0,0.0,0.0,1.0,5370,0.5401291169421693,0.16086245534773647,11437
0.0,22,11,1.0,0.0,1.0,1.0,5012,0.2837689809405063,-0.9258423074965447,3694
0.0,21,12,1.0,0.0,0.0,0.0,5460,0.465926591678471,-0.13650520514939532,1152
0.0,26,10,0.0,0.0,0.0,1.0,14322,0.20490276753024786,-1.3559288502792435,17732
0.0,25,10,0.0,1.0,1.0,1.0,8056,0.10380717637375494,-2.1556204898710085,13299
0.0,22,11,1.0,0.0,0.0,1.0,5191,0.548476068888323,0.19451527363812715,9605
0.0,21,14,0.0,1.0,0.0,0.0,71,0.29935331047930636,-0.8503792345341249,3657
0.0,22,9,1.0,0.0,0.0,1.0,4345,0.562317037501499,0.2505709961309018,13299
0.0,20,12,1.0,0.0,0.0,0.0,4475,0.49523018820262105,-0.019079825986384084,17732
0.0,25,12,1.0,0.0,0.0,0.0,14859,0.1747443394789315,-1.5523692413887389,22904
0.0,31,11,1.0,0.0,0.0,1.0,4316,0.5056119515916366,0.022448749066107037,7093
0.0,28,12,1.0,0.0,0.0,0.0,2864,0.5638245725090284,0.25669864240793266,0
0.0,21,11,0.0,1.0,1.0,1.0,4114,0.2011794961928762,-1.3789387440309584,17732
0.0,22,11,1.0,0.0,0.0,1.0,13427,0.3144205646548633,-0.7795329040893021,8866
0.0,21,9,1.0,0.0,0.0,1.0,16327,0.31512208948746046,-0.7762804401402721,8866
0.0,53,7,0.0,1.0,0.0,1.0,0,0.355049463206252,-0.5969165139688511,0
0.0,37,17,1.0,0.0,1.0,0.0,1306,0.15540320688070502,-1.692836271551586,4236
0.0,25,14,0.0,0.0,0.0,0.0,1790,0.2261429918044644,-1.230219606292111,0
0.0,21,11,1.0,0.0,0.0,1.0,9846,0.360291075612513,-0.5741010191305648,5615
0.0,45,7,1.0,0.0,1.0,1.0,0,0.19265777837264506,-1.4328321989057606,11821
0.0,27,8,1.0,0.0,0.0,1.0,6624,0.5030146935341371,0.012058920265984856,7388
0.0,22,11,1.0,0.0,0.0,1.0,7161,0.47865475183677963,-0.0854329177846532,7675
0.0,44,12,0.0,0.0,0.0,0.0,0,0.2628167791723514,-1.031379332597852,0
0.0,23,11,1.0,0.0,1.0,1.0,6266,0.23983332854473693,-1.1535934960900864,10344
0.0,48,11,0.0,0.0,0.0,1.0,0,0.3468372341166507,-0.6329707528887728,0
0.0,22,9,1.0,0.0,1.0,1.0,10419,0.1086016609497663,-2.1051046956264448,9079
0.0,19,12,1.0,0.0,0.0,0.0,8056,0.4146345042221926,-0.34483901178822457,12117
0.0,25,11,1.0,0.0,0.0,1.0,11637,0.3010630394969999,-0.8422408765409205,0
0.0,29,13,0.0,0.0,0.0,0.0,0,0.26123304190763214,-1.0395696337595743,0
0.0,45,8,1.0,0.0,1.0,1.0,9537,0.04236361508807403,-3.118178290347404,9408
0.0,35,9,1.0,0.0,0.0,1.0,5370,0.4528417032147085,-0.18919552800171602,5910
0.0,38,10,1.0,0.0,1.0,1.0,0,0.2593475884506933,-1.0493622326947354,0
0.0,28,14,1.0,0.0,1.0,0.0,0,0.2060168795569624,-1.34910409710368,25874
0.0,22,12,1.0,0.0,1.0,0.0,14680,0.027735709306147188,-3.5569069439212035,14038
0.0,21,10,1.0,0.0,0.0,1.0,8145,0.4368713351516987,-0.25386941222332243,8275
0.0,33,17,0.0,0.0,0.0,0.0,0,0.20268649665786445,-1.369587521840023,1539
0.0,40,10,0.0,0.0,0.0,1.0,10741,0.14066451882686806,-1.8097816380055547,15368
0.0,25,12,0.0,0.0,0.0,0.0,26854,0.05582555895363053,-2.828079128037792,18176
0.0,24,9,1.0,0.0,0.0,1.0,5370,0.5427162449910744,0.17128250794359137,13299
0.0,50,17,0.0,0.0,0.0,0.0,0,0.1585150944355511,-1.669318254120335,0
0.0,24,11,1.0,0.0,0.0,1.0,20230,0.30385162416883454,-0.8290233174142779,31032
0.0,28,9,1.0,0.0,1.0,1.0,8235,0.10518575078896977,-2.140888311598356,8718
0.0,20,13,1.0,0.0,0.0,0.0,12532,0.18987948346545505,-1.450793449085634,14777
0.0,20,13,0.0,1.0,0.0,0.0,0,0.34328685322772134,-0.6486809080030933,8275
0.0,19,14,0.0,0.0,0.0,0.0,3222,0.24664319760981207,-1.1165962085497882,0
0.0,21,13,1.0,0.0,0.0,0.0,21125,0.16802986621990104,-1.5996548045563863,21870
0.0,33,12,0.0,0.0,1.0,0.0,0,0.042051077711399105,-3.125909444148248,0
0.0,20,12,0.0,0.0,0.0,0.0,716,0.33507784841908766,-0.6853070803425164,0
0.0,37,9,0.0,0.0,0.0,1.0,3544,0.32889677772522513,-0.7131790026140541,1152
0.0,23,12,1.0,0.0,0.0,0.0,14322,0.18111810377264684,-1.5087905430970732,20688
0.0,22,11,0.0,0.0,1.0,1.0,0,0.177519191420053,-1.533246425586602,13299
0.0,20,8,0.0,0.0,0.0,1.0,3584,0.4172784015403033,-0.3339559110099158,7240
0.0,44,11,1.0,0.0,0.0,1.0,6266,0.4167720292692386,-0.33603876042287656,0
0.0,26,8,1.0,0.0,1.0,1.0,3580,0.3192462319035146,-0.7572379748736183,1994
0.0,27,12,1.0,0.0,1.0,0.0,8951,0.039982822685751165,-3.178501248312459,2210
0.0,47,8,0.0,0.0,0.0,1.0,0,0.3412076539312049,-0.6579171324917669,0
0.0,23,10,1.0,0.0,0.0,1.0,5370,0.5445675834596567,0.17874472122868063,0
0.0,33,10,1.0,0.0,0.0,1.0,13964,0.22143840723173214,-1.257303625752843,16905
0.0,53,7,0.0,0.0,1.0,1.0,0,0.05079772816158304,-2.9277702856273877,0
0.0,19,11,0.0,0.0,0.0,1.0,4654,0.47053898784075376,-0.11798071061215994,8570
0.0,24,16,0.0,0.0,0.0,0.0,19505,0.034839163718827025,-3.321552608954324,19210
0.0,19,11,1.0,0.0,0.0,1.0,8806,0.4415413385163669,-0.23490895109624021,9457
