,treat,age,education*,black,hispanic,married,nodegree,re75,propensity_score,propensity_logit,re78
88,1.0,31,11,1.0,0.0,1.0,1.0,0,0.9722208330884802,3.5552966251008007,14509
89,1.0,17,10,1.0,0.0,0.0,1.0,0,0.9945912990049239,5.214322945795776,0
90,1.0,19,8,1.0,0.0,0.0,1.0,2657,0.996611806098604,5.6840643251842895,9970
91,1.0,29,14,1.0,0.0,0.0,0.0,679,0.9780905050505049,3.7986821045041648,17814
92,1.0,25,11,1.0,0.0,0.0,1.0,0,0.9938760987635361,5.089413199382567,0
93,1.0,21,12,1.0,0.0,0.0,0.0,0,0.9805400546476881,3.919745227501067,9983
94,1.0,44,11,1.0,0.0,0.0,1.0,0,0.9820866247563297,4.00413186291341,0
95,1.0,19,10,1.0,0.0,0.0,1.0,385,0.9940960474007362,5.126211770466227,8124
96,1.0,25,12,0.0,0.0,0.0,0.0,0,0.9486231521185216,2.91582397909889,5587
97,1.0,18,10,1.0,0.0,0.0,1.0,798,0.9945603466239715,5.2085854356230605,9737
98,1.0,18,9,1.0,0.0,0.0,1.0,0,0.9967243191551084,5.717948482299064,4482
99,1.0,19,9,1.0,0.0,0.0,1.0,798,0.9961686842344736,5.560708318817279,17685
100,1.0,18,9,1.0,0.0,0.0,1.0,3287,0.9907243191551085,4.671040298867379,5010
101,1.0,26,11,1.0,0.0,1.0,1.0,1392,0.9806487430595593,3.925456959836136,1460
102,1.0,42,12,1.0,0.0,0.0,0.0,0,0.9754995550611789,3.6842584257954734,2456
103,1.0,25,10,1.0,0.0,0.0,1.0,0,0.9958280789650034,5.475198021618969,0
104,1.0,31,9,0.0,1.0,0.0,1.0,0,0.9511650793650794,2.969241988782765,26817
105,1.0,24,10,1.0,0.0,0.0,1.0,0,0.9955828408697652,5.417831576647279,0
106,1.0,26,10,1.0,0.0,0.0,1.0,0,0.995786592361719,5.465261234366506,9265
107,1.0,20,12,1.0,0.0,0.0,0.0,377,0.982826981035097,4.0470936061555385,1652
108,1.0,19,10,0.0,0.0,0.0,1.0,5324,0.033558510473961516,-3.360330261657819,13829
109,1.0,25,11,1.0,0.0,0.0,1.0,0,0.9938760987635361,5.089413199382567,485
110,1.0,23,8,0.0,0.0,1.0,1.0,1713,0.9032354063018242,2.233702053228879,4232
111,1.0,31,12,0.0,0.0,0.0,0.0,2611,0.8752558518311698,1.9482514206441193,2484
112,1.0,18,11,1.0,0.0,0.0,1.0,0,0.9848820029535382,4.176635948536127,4814
113,1.0,19,11,1.0,0.0,0.0,1.0,0,0.9921979868792683,4.845540878121444,7458
114,1.0,43,9,1.0,0.0,0.0,1.0,0,0.9769605722985472,3.7472392991690877,0
115,1.0,26,11,0.0,0.0,0.0,1.0,2226,0.9479546792838609,2.9021918032158953,13385
116,1.0,29,10,0.0,1.0,0.0,1.0,8853,0.05696824539072083,-2.8066059419062603,5112
117,1.0,17,9,1.0,0.0,0.0,1.0,0,0.9975409858217751,6.0055327073957026,1953
118,1.0,30,11,1.0,0.0,0.0,1.0,0,0.9909259467669598,4.69322075800219,0
119,1.0,17,10,1.0,0.0,0.0,1.0,156,0.9945912990049239,5.214322945795776,10641
120,1.0,20,12,0.0,0.0,1.0,0.0,8644,0.2669714170341965,-1.0100430952593447,11656
121,1.0,17,9,1.0,0.0,0.0,1.0,375,0.9975409858217751,6.0055327073957026,3621
122,1.0,18,12,1.0,0.0,0.0,0.0,562,0.9880230278076143,4.412720182762379,0
123,1.0,21,11,0.0,1.0,0.0,1.0,1395,0.9699138528138528,3.4731424165770193,0
124,1.0,30,11,1.0,0.0,0.0,1.0,1913,0.9909259467669598,4.69322075800219,0
125,1.0,18,11,0.0,1.0,0.0,1.0,5491,0.6462134086907936,0.6024359213002622,2454
126,1.0,20,12,1.0,0.0,0.0,0.0,9227,0.30034900579890617,-0.8456364798496105,0
127,1.0,20,10,1.0,0.0,0.0,1.0,11073,0.4728468955704187,-0.10871937900576628,0
128,1.0,17,9,0.0,0.0,0.0,1.0,1618,0.897758479711802,2.1725632182602115,6011
129,1.0,18,10,0.0,1.0,0.0,1.0,2589,0.9838230464753684,4.107858442648362,0
130,1.0,19,9,0.0,1.0,0.0,1.0,6511,0.6723419077335433,0.7187963393238536,7913
131,1.0,19,11,1.0,0.0,0.0,1.0,192,0.9921979868792683,4.845540878121444,661
132,1.0,27,10,0.0,1.0,0.0,1.0,421,0.9785071725659962,3.8183088452203693,3075
133,1.0,18,12,0.0,1.0,0.0,0.0,535,0.9293333333333333,2.576493497208402,1115
134,1.0,22,11,1.0,0.0,0.0,1.0,606,0.9936792618251735,5.057578479213384,317
135,1.0,20,9,1.0,0.0,0.0,1.0,660,0.9976600816430352,6.0552965801632395,12229
136,1.0,20,11,1.0,0.0,0.0,1.0,696,0.9941843476577934,5.141369687535954,0
137,1.0,18,10,1.0,0.0,0.0,1.0,699,0.9945603466239715,5.2085854356230605,480
138,1.0,17,10,1.0,0.0,0.0,1.0,856,0.9945912990049239,5.214322945795776,3251
139,1.0,26,12,1.0,0.0,0.0,0.0,1088,0.9816711235955722,3.980778585776069,11460
140,1.0,22,10,1.0,0.0,0.0,1.0,1071,0.9929399478231251,4.946217744741008,7315
141,1.0,20,12,1.0,0.0,0.0,0.0,1160,0.982826981035097,4.0470936061555385,702
142,1.0,18,8,1.0,0.0,0.0,1.0,1199,0.9961674410192388,5.560382635651733,0
143,1.0,18,9,1.0,0.0,0.0,1.0,1285,0.9967243191551084,5.717948482299064,15369
144,1.0,18,10,1.0,0.0,0.0,1.0,1371,0.9945603466239715,5.2085854356230605,12064
145,1.0,19,10,1.0,0.0,0.0,1.0,1374,0.9940960474007362,5.126211770466227,13278
146,1.0,18,9,0.0,1.0,0.0,1.0,1713,0.991257035470989,4.730724547381085,8836
147,1.0,17,10,0.0,1.0,0.0,1.0,2202,0.9770711323763954,3.75216274473365,4387
148,1.0,19,11,1.0,0.0,0.0,1.0,1927,0.9921979868792683,4.845540878121444,11965
149,1.0,27,11,1.0,0.0,1.0,1.0,2142,0.9771032885141047,3.753599069518408,2186
150,1.0,19,10,1.0,0.0,0.0,1.0,3213,0.9920960474007362,4.832456961203598,2975
151,1.0,19,9,0.0,1.0,0.0,1.0,3276,0.9664903688043223,3.361838437685032,14271
152,1.0,27,10,1.0,0.0,0.0,1.0,3213,0.9950241402544392,5.2981688295684055,2094
153,1.0,21,11,1.0,0.0,1.0,1.0,4167,0.657487807164291,0.652118963054203,11300
154,1.0,29,10,1.0,0.0,1.0,1.0,4923,0.5916005387086435,0.3705858742137892,130
155,1.0,34,11,0.0,1.0,0.0,1.0,4641,0.12596179141998243,-1.937145473345193,2877
156,1.0,25,10,0.0,0.0,0.0,1.0,4712,0.3194937429355641,-0.7560993271541351,6103
157,1.0,31,13,0.0,0.0,0.0,0.0,5498,0.16817899165530306,-1.5985884447165437,2329
158,1.0,41,9,1.0,0.0,1.0,1.0,5783,0.5336388551604091,0.13475898606468856,0
159,1.0,21,11,0.0,1.0,0.0,1.0,6658,0.6214435207863944,0.4956797509004135,9381
160,1.0,20,11,1.0,0.0,0.0,1.0,6426,0.7053320248176186,0.8728194345109864,16451
161,1.0,24,12,0.0,1.0,1.0,0.0,7212,0.34839561918514583,-0.6260989290672737,6485
162,1.0,41,9,1.0,0.0,1.0,1.0,7212,0.40208715365054937,-0.39677613619168495,3154
163,1.0,21,12,0.0,0.0,0.0,0.0,7390,0.04373986735536178,-3.084769998640873,3557
164,1.0,22,11,1.0,0.0,0.0,1.0,7497,0.7118054321358507,0.9041687697007467,668
165,1.0,20,9,0.0,1.0,0.0,1.0,8015,0.6061222052207329,0.43104092886720247,5487
166,1.0,17,11,1.0,0.0,0.0,1.0,8497,0.5802391188075762,0.32375507373209683,9017
167,1.0,24,11,1.0,0.0,0.0,1.0,9180,0.6412232188749956,0.5806772161681212,0
168,1.0,23,12,1.0,0.0,1.0,0.0,15079,0.016919988441175784,-4.062194841081106,10283
169,1.0,23,10,1.0,0.0,0.0,1.0,15709,0.37207547405523633,-0.5233232566896193,5665
170,1.0,26,11,0.0,0.0,0.0,1.0,22959,0.0720437898228366,-2.5557104182376458,2746
171,1.0,18,10,1.0,0.0,1.0,1.0,1958,0.9716246642246642,3.5334492727455595,10989
172,1.0,22,10,1.0,0.0,0.0,1.0,653,0.9929399478231251,4.946217744741008,11134
173,1.0,17,10,1.0,0.0,0.0,1.0,1000,0.9945912990049239,5.214322945795776,1433
174,1.0,17,9,1.0,0.0,0.0,1.0,1667,0.9975409858217751,6.0055327073957026,5594
175,1.0,23,11,1.0,0.0,0.0,1.0,1961,0.9923864967391516,4.870189229456754,3689
176,1.0,32,10,1.0,0.0,0.0,1.0,2321,0.9517471538542465,2.981844591301872,179
177,1.0,19,12,1.0,0.0,0.0,0.0,2534,0.9579783499364659,3.1266402153106787,4551
178,1.0,30,10,1.0,0.0,0.0,1.0,2615,0.9839230424085423,4.114160643721318,0
179,1.0,25,12,1.0,0.0,0.0,0.0,2746,0.985247877981537,4.20150632418931,2090
180,1.0,26,11,0.0,0.0,0.0,1.0,4676,0.14380217626207648,-1.7840628728163561,1973
181,1.0,19,10,1.0,0.0,0.0,1.0,3473,0.9818346094922393,3.989904708809804,5861
182,1.0,19,8,0.0,0.0,0.0,1.0,3416,0.8861322113190007,2.05182813522655,9251
183,1.0,20,10,1.0,0.0,0.0,1.0,5100,0.732076196086034,1.0051819752255367,13626
184,1.0,21,11,1.0,0.0,0.0,1.0,5310,0.6976122902729966,0.835953489334491,7906
185,1.0,23,12,1.0,0.0,0.0,0.0,7841,0.4265066115830151,-0.29611853925871184,7947
186,1.0,19,11,1.0,0.0,0.0,1.0,6409,0.6625281032987361,0.6745807392220016,11648
187,1.0,22,11,1.0,0.0,0.0,1.0,8774,0.6816811414900689,0.761508433913735,18295
188,1.0,23,12,1.0,0.0,0.0,0.0,7782,0.41785922002032944,-0.3315677268930918,14416
189,1.0,26,10,1.0,0.0,1.0,1.0,8141,0.41021340575530724,-0.3630832406723711,4635
190,1.0,24,12,1.0,0.0,0.0,0.0,12982,0.26785711188021405,-1.0055220235592561,0
191,1.0,18,10,0.0,1.0,0.0,1.0,12625,0.5169060649138442,0.06765004805387934,0
192,1.0,27,11,1.0,0.0,0.0,1.0,14223,0.38126000565769036,-0.48420357106696343,7661
193,1.0,21,11,0.0,1.0,0.0,1.0,17983,0.38664249943865914,-0.461447472220523,15191
194,1.0,25,8,0.0,0.0,0.0,1.0,23096,0.3837919578657743,-0.4734840078700555,6421
195,1.0,21,12,1.0,0.0,0.0,0.0,807,0.9805400546476881,3.919745227501067,4350
196,1.0,19,11,1.0,0.0,0.0,1.0,532,0.9921979868792683,4.845540878121444,0
197,1.0,18,11,1.0,0.0,0.0,1.0,851,0.9848820029535382,4.176635948536127,0
198,1.0,21,11,0.0,0.0,0.0,1.0,946,0.9633293824348106,3.2684195680538206,11412
199,1.0,25,9,1.0,0.0,0.0,1.0,1536,0.9974860870352426,5.9833977114874095,1709
200,1.0,17,9,1.0,0.0,0.0,1.0,1341,0.9975409858217751,6.0055327073957026,1374
201,1.0,28,8,1.0,0.0,0.0,1.0,1182,0.987899958585009,4.402372560804811,7779
202,1.0,18,9,1.0,0.0,0.0,1.0,1182,0.9967243191551084,5.717948482299064,5100
203,1.0,27,12,1.0,0.0,0.0,0.0,4310,0.43790633901655523,-0.24966344291407788,0
204,1.0,23,9,1.0,0.0,0.0,1.0,1774,0.9966297378288934,5.689388787765635,11464
205,1.0,19,8,0.0,1.0,0.0,1.0,1862,0.9919166666666668,4.809834769664511,8774
206,1.0,21,11,1.0,0.0,0.0,1.0,2158,0.9915871134105594,4.769542156239557,0
207,1.0,21,11,1.0,0.0,0.0,1.0,2217,0.9915871134105594,4.769542156239557,4082
208,1.0,23,10,1.0,0.0,0.0,1.0,2217,0.9941765093645645,5.140014918210849,0
209,1.0,27,9,1.0,0.0,0.0,1.0,2294,0.9935841426266728,5.042546111063537,2018
210,1.0,27,11,1.0,0.0,0.0,1.0,2483,0.9915166044974164,4.7611249119648065,0
211,1.0,23,12,0.0,0.0,0.0,0.0,3903,0.4842172441099948,-0.06315200363264181,796
212,1.0,27,8,1.0,0.0,0.0,1.0,7218,0.678195180455114,0.745489912010067,7976
213,1.0,28,11,1.0,0.0,1.0,1.0,6952,0.1770578427413131,-1.5364094410742826,7318
214,1.0,25,12,1.0,0.0,0.0,0.0,5204,0.44475305953427346,-0.22189374682212515,0
215,1.0,20,12,1.0,0.0,0.0,0.0,6085,0.14217754774497535,-1.797320533156768,9750
216,1.0,26,12,1.0,0.0,0.0,0.0,6608,0.3965144649036894,-0.4200095500113686,5811
217,1.0,23,10,1.0,0.0,1.0,1.0,10495,0.31603563158704684,-0.7720508578851034,3385
218,1.0,49,8,0.0,0.0,1.0,1.0,7285,0.0006216746951083755,-7.382471732239465,16717
219,1.0,19,11,1.0,0.0,0.0,1.0,10224,0.5968405670167234,0.39231792174845587,11293
220,1.0,21,13,0.0,0.0,0.0,0.0,8616,0.2006452169584525,-1.382266622362956,99
221,1.0,27,12,1.0,0.0,1.0,0.0,7806,0.515237553072083,0.0609690916158577,2777
222,1.0,23,11,1.0,0.0,0.0,1.0,8959,0.6728916685091186,0.721292943651918,1659
223,1.0,22,11,1.0,0.0,0.0,1.0,12170,0.3243214431798623,-0.7339823227331299,8408
224,1.0,24,15,1.0,0.0,0.0,0.0,13008,0.3793334235444938,-0.49237845999015767,14683
225,1.0,24,12,1.0,0.0,0.0,0.0,18154,0.25058490197949596,-1.095495239809127,0
226,1.0,18,11,1.0,0.0,0.0,1.0,214,0.9848820029535382,4.176635948536127,929
227,1.0,17,10,1.0,0.0,0.0,1.0,5793,0.6230453619950294,0.5024944717135286,5522
228,1.0,17,9,1.0,0.0,0.0,1.0,1253,0.9975409858217751,6.0055327073957026,5445
229,1.0,28,11,1.0,0.0,0.0,1.0,6871,0.6742461434778475,0.7274531874457426,0
230,1.0,27,11,1.0,0.0,0.0,1.0,2666,0.9915166044974164,4.7611249119648065,0
231,1.0,19,11,1.0,0.0,0.0,1.0,2615,0.9881979868792684,4.427612948878029,4146
232,1.0,18,11,0.0,0.0,0.0,1.0,919,0.9274650473373526,2.5483865575833136,4321
233,1.0,24,10,1.0,0.0,0.0,1.0,2421,0.9955828408697652,5.417831576647279,1660
234,1.0,23,12,1.0,0.0,0.0,0.0,3039,0.9794906518275015,3.866151902899544,8484
235,1.0,21,9,1.0,0.0,0.0,1.0,5749,0.8000247913190259,1.3864493140669027,743
236,1.0,21,12,1.0,0.0,0.0,0.0,3332,0.9575449648653902,3.1159271616231674,9371
237,1.0,24,9,1.0,0.0,0.0,1.0,2288,0.9972408489400045,5.890069268992283,4849
238,1.0,20,9,0.0,1.0,0.0,1.0,5875,0.6108937391378308,0.451070560529589,1358
239,1.0,25,13,1.0,0.0,0.0,0.0,3090,0.9839996823928461,4.119017001790819,0
240,1.0,35,8,1.0,0.0,1.0,1.0,17976,0.3219041095239671,-0.7450350046356965,3786
241,1.0,17,9,0.0,1.0,0.0,1.0,74,0.9717014799154333,3.5362391284107866,6210
242,1.0,24,11,1.0,0.0,1.0,1.0,1666,0.9592114791796483,3.157710881712641,4032
243,1.0,20,12,1.0,0.0,0.0,0.0,165,0.982826981035097,4.0470936061555385,0
244,1.0,21,8,1.0,0.0,0.0,1.0,3695,0.9800600911468892,3.8948906938159897,4279
245,1.0,18,10,1.0,0.0,0.0,1.0,1784,0.9945603466239715,5.2085854356230605,11141
246,1.0,27,12,1.0,0.0,0.0,0.0,357,0.9829372429168639,4.053647135729972,22163
247,1.0,22,9,1.0,0.0,0.0,1.0,3836,0.9013597583439983,2.2124251570228863,3462
248,1.0,46,8,1.0,0.0,0.0,1.0,2594,0.9320739495798318,2.618992536976088,0
249,1.0,19,10,1.0,0.0,0.0,1.0,6056,0.6934208204456028,0.8161610027898218,0
250,1.0,19,11,0.0,1.0,1.0,1.0,5463,0.601011258544124,0.40968046778906303,6788
251,1.0,22,12,1.0,0.0,0.0,0.0,936,0.9768046509209799,3.740334896326845,0
252,1.0,22,12,0.0,0.0,0.0,0.0,8455,0.08653989798006505,-2.3566341429945483,12590
253,1.0,26,12,1.0,0.0,1.0,0.0,5794,0.518205944780061,0.07285598862598547,1424
254,1.0,29,12,1.0,0.0,0.0,0.0,4878,0.4253341994429348,-0.30091344386072155,10976
255,1.0,31,9,1.0,0.0,0.0,1.0,5517,0.6965526691821061,0.830935354023638,9558
256,1.0,29,12,1.0,0.0,0.0,0.0,1817,0.9769701915911168,3.7476667468346245,0
257,1.0,35,9,1.0,0.0,1.0,1.0,13830,0.21395661965511634,-1.301238699603663,12803
258,1.0,25,12,1.0,0.0,0.0,0.0,2409,0.9862478779815369,4.272714579734123,0
259,1.0,22,12,0.0,1.0,1.0,0.0,7055,0.14779976193696823,-1.7519631226147314,10092
260,1.0,27,10,1.0,0.0,0.0,1.0,3550,0.9930241402544392,4.958299393053393,0
261,1.0,22,10,1.0,0.0,1.0,1.0,5588,0.6434980890441614,0.590579457238512,13228
262,1.0,19,8,1.0,0.0,0.0,1.0,2937,0.996611806098604,5.6840643251842895,7535
263,1.0,20,11,1.0,0.0,0.0,1.0,1220,0.9941843476577934,5.141369687535954,1085
264,1.0,21,12,0.0,0.0,0.0,0.0,334,0.9548778995117516,3.0522113189117976,12558
265,1.0,27,12,1.0,0.0,1.0,0.0,334,0.9137180384659883,2.359901476251037,0
266,1.0,20,10,1.0,0.0,0.0,1.0,2777,0.993079869051722,4.9663764002748385,5615
267,1.0,23,12,1.0,0.0,0.0,0.0,501,0.9820620803989301,4.002737639044736,671
268,1.0,27,13,0.0,0.0,1.0,0.0,853,0.8908274691537653,2.099221288767403,0
269,1.0,23,12,0.0,1.0,0.0,0.0,1117,0.9355845000985998,2.6758171819193697,559
270,1.0,24,12,1.0,0.0,0.0,0.0,2842,0.9838161929998521,4.1074279094268045,6167
271,1.0,20,11,1.0,0.0,0.0,1.0,1484,0.9941843476577934,5.141369687535954,6943
272,1.0,26,10,1.0,0.0,0.0,1.0,6788,0.717345198579118,0.9313308031095128,672
273,1.0,26,10,1.0,0.0,1.0,1.0,0,0.9824248613856776,4.023538539175216,0
274,1.0,20,9,1.0,0.0,0.0,1.0,0,0.9976600816430352,6.0552965801632395,8881
275,1.0,24,10,1.0,0.0,1.0,1.0,4078,0.6123935780126472,0.4573847286649619,0
276,1.0,33,12,1.0,0.0,1.0,0.0,10941,0.30738529522982133,-0.8123718689891342,15952
277,0.0,45,11,0.0,0.0,1.0,1.0,25243,0.0,-inf,25564
278,0.0,21,14,0.0,0.0,0.0,0.0,5852,0.00692453662771646,-4.965735519627836,13496
279,0.0,38,12,0.0,0.0,1.0,0.0,25130,1.7971310404059564e-05,-10.926715966593777,25564
280,0.0,18,8,0.0,0.0,1.0,1.0,10727,0.0004905013577069559,-7.619591889263812,9860
281,0.0,22,11,0.0,0.0,1.0,1.0,18449,0.0008573867518414001,-7.060763700951252,25564
282,0.0,48,10,0.0,0.0,1.0,1.0,16354,1.873249299719888e-05,-10.885232215871198,18059
283,0.0,48,9,0.0,0.0,1.0,1.0,25243,3.9936375754792493e-05,-10.128183039164252,25564
284,0.0,34,14,0.0,0.0,1.0,0.0,23746,2.2829200256573656e-06,-12.990052938481034,25564
