,treat,age,education*,black,hispanic,married,nodegree,re74,re75,propensity_score,propensity_logit,re78
29,1.0,24,11,1.0,0.0,0.0,1.0,0,0,0.9980187732290848,6.222055852869828,995
30,1.0,17,10,1.0,0.0,0.0,1.0,0,0,0.9976085792706169,6.033473357469076,0
31,1.0,48,4,1.0,0.0,0.0,1.0,0,0,0.19140258474868135,-1.4409221772671246,6551
32,1.0,25,11,1.0,0.0,1.0,1.0,0,0,0.9927301722441287,4.916726298442612,1574
33,1.0,20,12,1.0,0.0,0.0,0.0,0,0,0.9956871256514103,5.441828493302898,0
34,1.0,25,12,1.0,0.0,0.0,0.0,0,0,0.9964002523312636,5.623285285643098,3191
35,1.0,42,14,1.0,0.0,0.0,0.0,0,0,0.9936805986948448,5.057791352263806,20505
36,1.0,25,5,1.0,0.0,0.0,1.0,0,0,0.9977704149532194,6.103707714229395,6181
37,1.0,23,12,1.0,0.0,1.0,0.0,0,0,0.4303588644171329,-0.2803871468179758,5911
38,1.0,46,8,1.0,0.0,1.0,1.0,0,0,0.6776219774084373,0.7428647368351707,3094
39,1.0,24,10,1.0,0.0,0.0,1.0,0,0,0.9980845951084517,6.255909005454872,0
40,1.0,21,12,1.0,0.0,0.0,0.0,0,0,0.9959619111676343,5.507937496305161,1254
41,1.0,19,9,0.0,0.0,0.0,1.0,0,0,0.20401875502515648,-1.3613636979612613,13188
42,1.0,17,8,1.0,0.0,0.0,1.0,0,0,0.9976228385117839,6.039468163661913,8061
43,1.0,18,8,0.0,1.0,1.0,1.0,0,0,0.4695151527704456,-0.12209082206062442,2787
44,1.0,20,11,1.0,0.0,0.0,1.0,0,0,0.9978010370319947,6.11756802369367,3972
45,1.0,25,11,1.0,0.0,1.0,1.0,0,0,0.9927301722441287,4.916726298442612,0
46,1.0,17,8,1.0,0.0,0.0,1.0,0,0,0.9976228385117839,6.039468163661913,0
47,1.0,17,9,1.0,0.0,0.0,1.0,0,0,0.9975919446539183,6.026524808172172,0
48,1.0,25,5,1.0,0.0,0.0,1.0,0,0,0.9977704149532194,6.103707714229395,12187
49,1.0,23,12,1.0,0.0,0.0,0.0,0,0,0.9961238932255772,5.549040399407631,4843
50,1.0,28,8,1.0,0.0,0.0,1.0,0,0,0.9980826027822893,6.254867390619599,0
51,1.0,31,11,1.0,0.0,1.0,1.0,0,0,0.9921893002465755,4.844419358993783,8087
52,1.0,18,11,1.0,0.0,0.0,1.0,0,0,0.9971806139172384,5.868412750842924,0
53,1.0,25,12,1.0,0.0,0.0,0.0,0,0,0.9964002523312636,5.623285285643098,2348
54,1.0,30,11,1.0,0.0,1.0,1.0,0,0,0.9925537446910199,4.892569898983261,590
55,1.0,17,10,1.0,0.0,0.0,1.0,0,0,0.9976085792706169,6.033473357469076,0
56,1.0,37,9,1.0,0.0,0.0,1.0,0,0,0.9978430437884088,6.136897926595846,1067
57,1.0,41,4,1.0,0.0,1.0,1.0,0,0,0.9614851873452902,3.217436247556221,7284
58,1.0,42,14,1.0,0.0,1.0,0.0,0,0,0.28793904261239284,-0.9054147219182594,13167
59,1.0,22,11,0.0,0.0,0.0,1.0,0,0,0.24499733155925316,-1.1254739647108558,1048
60,1.0,17,8,1.0,0.0,0.0,1.0,0,0,0.9976228385117839,6.039468163661913,0
61,1.0,29,8,1.0,0.0,0.0,1.0,0,0,0.9979651978397969,6.195319808204287,1923
62,1.0,35,10,1.0,0.0,0.0,1.0,0,0,0.9978690137299766,6.149037108807844,4666
63,1.0,27,11,1.0,0.0,0.0,1.0,0,0,0.9980187732290848,6.222055852869828,549
64,1.0,29,4,1.0,0.0,0.0,1.0,0,0,0.904690000399814,2.250457611270023,762
65,1.0,28,9,1.0,0.0,0.0,1.0,0,0,0.9980517089244236,6.238852470680414,10694
66,1.0,27,11,1.0,0.0,0.0,1.0,0,0,0.9980187732290848,6.222055852869828,0
67,1.0,23,7,0.0,0.0,0.0,1.0,0,0,0.2429764888854372,-1.1364296261289135,0
68,1.0,45,5,1.0,0.0,1.0,1.0,0,0,0.9472775624273815,2.8885510214575802,8546
69,1.0,29,13,1.0,0.0,0.0,0.0,0,0,0.9939792396783528,5.106502770180411,7479
70,1.0,27,9,1.0,0.0,0.0,1.0,0,0,0.9980679604917532,6.247245185693752,0
71,1.0,46,13,1.0,0.0,0.0,0.0,0,0,0.6523219896309779,0.6292614952513772,647
72,1.0,18,6,1.0,0.0,0.0,1.0,0,0,0.9976060154248975,6.032399260277753,0
73,1.0,25,12,1.0,0.0,0.0,0.0,0,0,0.9964002523312636,5.623285285643098,11965
74,1.0,28,15,1.0,0.0,0.0,0.0,0,0,0.9616289873925277,3.221326413770991,9598
75,1.0,25,11,0.0,0.0,0.0,1.0,0,0,0.2469450845251079,-1.1149721720070611,18783
76,1.0,22,12,1.0,0.0,0.0,0.0,0,0,0.9959619111676343,5.507937496305161,18678
77,1.0,21,9,1.0,0.0,0.0,1.0,0,0,0.9979461090580357,6.185963261257822,0
78,1.0,40,11,1.0,0.0,0.0,1.0,0,0,0.9977938565257406,6.114300741476302,23005
79,1.0,22,11,1.0,0.0,0.0,1.0,0,0,0.9978969217953674,6.162247902997195,6456
80,1.0,25,12,1.0,0.0,0.0,0.0,0,0,0.9964002523312636,5.623285285643098,0
81,1.0,18,12,1.0,0.0,0.0,0.0,0,0,0.9171190796363785,2.403832438439561,2321
82,1.0,38,12,0.0,0.0,0.0,0.0,0,0,0.18056497216416661,-1.5125244427589117,4941
83,1.0,27,13,1.0,0.0,0.0,0.0,0,0,0.9964013967785329,5.62360440907616,0
84,1.0,27,8,1.0,0.0,0.0,1.0,0,0,0.998098854349619,6.263395645519189,0
85,1.0,38,11,1.0,0.0,0.0,1.0,0,0,0.9977938565257406,6.114300741476302,0
86,1.0,23,8,0.0,1.0,0.0,1.0,0,0,0.2483813956361821,-1.107263569785297,3881
87,1.0,26,11,1.0,0.0,0.0,1.0,0,0,0.9980187732290848,6.222055852869828,17230
88,1.0,21,12,0.0,0.0,0.0,0.0,0,0,0.04149659536477101,-3.139761730056363,8048
89,1.0,25,8,1.0,0.0,0.0,1.0,0,0,0.998098854349619,6.263395645519189,0
90,1.0,31,11,1.0,0.0,1.0,1.0,0,0,0.9921893002465755,4.844419358993783,14509
91,1.0,17,10,1.0,0.0,0.0,1.0,0,0,0.9976085792706169,6.033473357469076,0
92,1.0,25,11,1.0,0.0,0.0,1.0,0,0,0.9980187732290848,6.222055852869828,0
93,1.0,21,12,1.0,0.0,0.0,0.0,0,0,0.9959619111676343,5.507937496305161,9983
94,1.0,44,11,1.0,0.0,0.0,1.0,0,0,0.996472754560644,5.643704560609868,0
95,1.0,25,12,0.0,0.0,0.0,0.0,0,0,0.04033675257468872,-3.1693194110763105,5587
96,1.0,18,9,1.0,0.0,0.0,1.0,0,0,0.9977407721684262,6.090470407787687,4482
97,1.0,42,12,1.0,0.0,0.0,0.0,0,0,0.9945564373637221,5.20786310327832,2456
98,1.0,25,10,1.0,0.0,0.0,1.0,0,0,0.9980845951084517,6.255909005454872,0
99,1.0,31,9,0.0,1.0,0.0,1.0,0,0,0.28850606143611585,-0.9026508023534157,26817
100,1.0,24,10,1.0,0.0,0.0,1.0,0,0,0.9980845951084517,6.255909005454872,0
101,1.0,26,10,1.0,0.0,0.0,1.0,0,0,0.9980845951084517,6.255909005454872,9265
102,1.0,25,11,1.0,0.0,0.0,1.0,0,0,0.9980187732290848,6.222055852869828,485
103,1.0,18,11,1.0,0.0,0.0,1.0,0,0,0.9971806139172384,5.868412750842924,4814
104,1.0,19,11,1.0,0.0,0.0,1.0,0,0,0.9977695835140487,6.103334038378323,7458
105,1.0,43,9,1.0,0.0,0.0,1.0,0,0,0.9978018504991114,6.1179388395532115,0
106,1.0,27,13,1.0,0.0,0.0,0.0,0,0,0.9964013967785329,5.62360440907616,34099
107,1.0,17,9,1.0,0.0,0.0,1.0,0,0,0.9975919446539183,6.026524808172172,1953
108,1.0,30,11,1.0,0.0,0.0,1.0,0,0,0.997879835029122,6.154138961171412,0
109,1.0,26,10,1.0,0.0,1.0,1.0,2027,0,0.3383945475788352,-0.6704568696943115,0
110,1.0,20,9,1.0,0.0,0.0,1.0,6083,0,0.5053980726523846,0.02159312957730913,8881
111,1.0,17,9,0.0,1.0,0.0,1.0,445,74,0.022994987800533086,-3.749215511758741,6210
112,1.0,20,12,1.0,0.0,0.0,0.0,989,165,0.9043601648894655,2.2466382750105423,0
113,1.0,18,11,1.0,0.0,0.0,1.0,858,214,0.9622810686725846,3.239144453528251,929
114,1.0,27,12,1.0,0.0,1.0,0.0,3670,334,0.34672435489032133,-0.6334690633959739,0
115,1.0,21,12,0.0,0.0,0.0,0.0,3670,334,0.2449998955406873,-1.1254601034256262,12558
116,1.0,27,12,1.0,0.0,0.0,0.0,2143,357,0.8602745127064371,1.8175718464667776,22163
117,1.0,20,12,1.0,0.0,0.0,0.0,0,377,0.9756750939693324,3.6916288704796028,1652
118,1.0,19,10,1.0,0.0,0.0,1.0,0,385,0.9965379415524716,5.662423874540296,8124
119,1.0,23,12,1.0,0.0,0.0,0.0,5506,501,0.9388062917734592,2.730564788408654,671
120,1.0,29,14,1.0,0.0,0.0,0.0,0,679,0.9456010952217765,2.8554767839746362,17814
121,1.0,18,10,1.0,0.0,0.0,1.0,0,798,0.9941214400660607,5.130547549577358,9737
122,1.0,19,9,1.0,0.0,0.0,1.0,0,798,0.9947219031552359,5.238897617101964,17685
123,1.0,27,13,0.0,0.0,1.0,0.0,9381,853,0.4285706287183331,-0.2876853385193494,0
124,1.0,18,11,0.0,0.0,0.0,1.0,3678,919,0.2767024122405167,-0.9608781341551033,4321
125,1.0,27,9,1.0,0.0,1.0,1.0,0,934,0.9923065610894005,4.859664216807687,1773
126,1.0,22,12,1.0,0.0,0.0,0.0,5605,936,0.9460392098149093,2.864026341063331,0
127,1.0,23,10,1.0,0.0,1.0,1.0,0,936,0.9810228287167275,3.94535898479153,11233
128,1.0,23,12,0.0,1.0,0.0,0.0,9385,1117,0.4277177536911322,-0.2911687832287232,559
129,1.0,20,11,1.0,0.0,0.0,1.0,3637,1220,0.9660089134998098,3.347074732908774,1085
130,1.0,17,9,1.0,0.0,0.0,1.0,1716,1253,0.9616505740060572,3.2219115958604294,5445
131,1.0,28,11,1.0,0.0,0.0,1.0,0,1284,0.9897297325580479,4.568178843754646,60307
132,1.0,26,11,1.0,0.0,1.0,1.0,0,1392,0.9940668524214727,5.121249599202143,1460
133,1.0,20,11,1.0,0.0,0.0,1.0,16318,1484,0.9566339545407495,3.0937440534302207,6943
134,1.0,24,11,1.0,0.0,1.0,1.0,824,1666,0.8819528506812456,2.0110544821438507,4032
135,1.0,31,9,1.0,0.0,0.0,1.0,0,1698,0.9925028265677674,4.885703786680069,10363
136,1.0,23,8,0.0,0.0,1.0,1.0,0,1713,0.4106457324715631,-0.3612965977212766,4232
137,1.0,18,10,1.0,0.0,0.0,1.0,2143,1784,0.9659457821625163,3.345153809708483,11141
138,1.0,29,12,1.0,0.0,0.0,0.0,10881,1817,0.9326667920803691,2.6283944548735585,0
139,1.0,26,11,0.0,0.0,0.0,1.0,0,2226,0.21433153764831092,-1.2990108422884752,13385
140,1.0,24,9,1.0,0.0,0.0,1.0,9154,2288,0.9684271486091642,3.4233756410452645,4849
141,1.0,25,12,1.0,0.0,0.0,0.0,14426,2409,0.952023588239383,2.9878803435799,0
142,1.0,24,10,1.0,0.0,0.0,1.0,4250,2421,0.9733114388634553,3.5964690602677645,1660
143,1.0,46,8,1.0,0.0,0.0,1.0,3165,2594,0.8869436331344442,2.059894916366417,0
144,1.0,31,12,0.0,0.0,0.0,0.0,0,2611,0.020945898152998466,-3.8446440683813865,2484
145,1.0,19,11,1.0,0.0,0.0,1.0,2305,2615,0.9618411823506323,3.2270924838562345,4146
146,1.0,19,8,1.0,0.0,0.0,1.0,0,2657,0.9951273561750262,5.319234055463648,9970
147,1.0,27,11,1.0,0.0,0.0,1.0,2206,2666,0.9678396016358342,3.4043305415777536,0
148,1.0,26,11,1.0,0.0,1.0,1.0,0,2754,0.994024730075053,5.114132813177717,26372
149,1.0,20,10,1.0,0.0,0.0,1.0,5005,2777,0.9730876524689,3.5878889655677813,5615
150,1.0,28,10,1.0,0.0,0.0,1.0,0,2836,0.9956097496224853,5.4239691040927305,3196
151,1.0,24,12,1.0,0.0,0.0,0.0,13765,2842,0.9517472291336966,2.9818462305029767,6167
152,1.0,19,8,1.0,0.0,0.0,1.0,2636,2937,0.9692926709476666,3.452065242841676,7535
153,1.0,23,12,1.0,0.0,0.0,0.0,6269,3039,0.9429287771881939,2.80469074103435,8484
154,1.0,42,9,1.0,0.0,1.0,1.0,0,3058,0.9714570343007058,3.527386521264599,1294
155,1.0,25,13,1.0,0.0,0.0,0.0,12362,3090,0.8400198970479235,1.6583761275672528,0
156,1.0,18,9,1.0,0.0,0.0,1.0,0,3287,0.9944155844310117,5.1821754281976435,5010
157,1.0,21,12,1.0,0.0,0.0,0.0,6473,3332,0.9266368699714603,2.536140269062332,9371
158,1.0,27,10,1.0,0.0,0.0,1.0,1001,3550,0.9737860357456057,3.6148993480954275,0
159,1.0,21,8,1.0,0.0,0.0,1.0,989,3695,0.9742604977500826,3.633651855001593,4279
160,1.0,22,9,1.0,0.0,0.0,1.0,2192,3836,0.9732456721404271,3.5939402902704147,3462
161,1.0,31,4,1.0,0.0,0.0,1.0,8517,4023,0.6063776900094431,0.4321111973115171,7382
162,1.0,24,10,1.0,0.0,1.0,1.0,11703,4078,0.48816209075855,-0.047360487507338414,0
163,1.0,29,10,1.0,0.0,0.0,1.0,0,4398,0.9743014024288873,3.6352842826574774,0
164,1.0,29,12,1.0,0.0,0.0,0.0,9748,4878,0.8497027802362982,1.7322718193501954,10976
165,1.0,19,10,0.0,0.0,0.0,1.0,0,5324,0.18589949267895306,-1.476877666023751,13829
166,1.0,19,11,0.0,1.0,1.0,1.0,5424,5463,0.4368416485618941,-0.2539900830911112,6788
167,1.0,31,9,1.0,0.0,0.0,1.0,10717,5517,0.9519458712824652,2.98618011811043,9558
168,1.0,22,10,1.0,0.0,1.0,1.0,1468,5588,0.4450727253212956,-0.22059937204374508,13228
169,1.0,21,9,1.0,0.0,0.0,1.0,6416,5749,0.9639826032406926,3.287071182971134,743
170,1.0,17,10,1.0,0.0,0.0,1.0,1291,5793,0.9591823430465296,3.156966439283747,5522
171,1.0,26,12,1.0,0.0,1.0,0.0,8408,5794,0.361898626520477,-0.5671330279520597,1424
172,1.0,20,9,0.0,1.0,0.0,1.0,12260,5875,0.2811044135758882,-0.9389899477475038,1358
173,1.0,19,10,1.0,0.0,0.0,1.0,4121,6056,0.9688485453510818,3.4372473573846154,0
174,1.0,26,10,1.0,0.0,0.0,1.0,25929,6788,0.9506012800587855,2.957170199021844,672
175,1.0,28,11,1.0,0.0,0.0,1.0,1929,6871,0.9663621147758727,3.35788565577675,0
176,1.0,22,12,0.0,1.0,1.0,0.0,492,7055,0.4749074278215333,-0.10045467876208072,10092
177,1.0,33,11,1.0,0.0,0.0,1.0,0,7867,0.9328083401683,2.6306506263804676,6281
178,1.0,22,12,0.0,0.0,0.0,0.0,6759,8455,0.2737503194792642,-0.9756774200858528,12590
179,1.0,29,10,0.0,1.0,0.0,1.0,0,8853,0.5936697298458076,0.37915685217311734,5112
180,1.0,33,12,1.0,0.0,1.0,0.0,20279,10941,0.40066724436445295,-0.4026856941949462,15952
181,1.0,25,14,1.0,0.0,1.0,0.0,35040,11536,0.8807497225812972,1.9995490461131886,36646
182,1.0,35,9,1.0,0.0,1.0,1.0,13602,13830,0.5137236557634292,0.05490841433269442,12803
183,1.0,35,8,1.0,0.0,1.0,1.0,13732,17976,0.7543543600284383,1.1219722216057724,3786
184,1.0,33,11,1.0,0.0,1.0,1.0,14660,25142,0.6411719327947505,0.5804542945084494,4181
185,0.0,45,11,0.0,0.0,1.0,1.0,21516,25243,0.0,0.0,25564
186,0.0,21,14,0.0,0.0,0.0,0.0,3175,5852,0.004943765587805196,-5.304671946997235,13496
187,0.0,38,12,0.0,0.0,1.0,0.0,23039,25130,0.0,0.0,25564
188,0.0,48,6,0.0,0.0,1.0,1.0,24994,25243,0.0,0.0,25564
189,0.0,18,8,0.0,0.0,1.0,1.0,1669,10727,0.003102673191908109,-5.772383722643297,9860
190,0.0,22,11,0.0,0.0,1.0,1.0,16365,18449,7.472527472527473e-05,-9.501617445250128,25564
191,0.0,48,10,0.0,0.0,1.0,1.0,16804,16354,0.0,0.0,18059
192,0.0,18,11,0.0,0.0,0.0,1.0,1144,3620,0.025367412564305702,-3.6485951861742447,15739
193,0.0,48,9,0.0,0.0,1.0,1.0,25862,25243,0.0,0.0,25564
194,0.0,45,12,0.0,0.0,1.0,0.0,25862,0,1.0301530327964444e-05,-11.483207796651017,3924
195,0.0,34,14,0.0,0.0,1.0,0.0,25862,23746,0.0,0.0,25564
196,0.0,16,10,0.0,0.0,0.0,1.0,1026,1224,0.010464438660962288,-4.549252988292475,6847
197,0.0,53,10,0.0,0.0,1.0,1.0,25862,25243,0.0,0.0,25564
198,0.0,19,12,0.0,0.0,0.0,0.0,867,4386,0.007199480070629749,-4.926520946588238,8777
199,0.0,27,12,0.0,0.0,1.0,0.0,25862,19047,0.0,0.0,19214
200,0.0,32,10,0.0,0.0,1.0,1.0,20427,23374,7.472527472527473e-05,-9.501617445250128,9179
201,0.0,27,12,0.0,0.0,1.0,0.0,20983,14822,0.0,0.0,25564
202,0.0,46,7,0.0,0.0,1.0,1.0,19171,1317,0.00047728659667597485,-7.6469160153629785,0
203,0.0,24,13,0.0,0.0,0.0,0.0,20830,25243,0.0,0.0,23903
204,0.0,22,13,0.0,0.0,0.0,0.0,11036,10351,0.000356995627226925,-7.93742996555839,6556
205,0.0,49,10,0.0,0.0,1.0,1.0,391,0,0.006219012491244608,-5.07390571719979,0
206,0.0,17,10,0.0,0.0,0.0,1.0,0,0,0.04636094373836398,-3.023827877120444,4755
207,0.0,29,14,0.0,0.0,1.0,0.0,21499,22586,0.0,0.0,20923
208,0.0,28,16,0.0,0.0,1.0,0.0,16500,0,0.0003793932390494574,-7.876557855507399,10267
209,0.0,46,12,0.0,0.0,1.0,0.0,24814,24967,0.0,0.0,19339
210,0.0,26,17,1.0,0.0,1.0,0.0,0,0,0.08439496310001504,-2.3840773683533816,4753
211,0.0,49,12,0.0,0.0,0.0,0.0,25862,25243,0.0,0.0,25564
212,0.0,51,10,0.0,0.0,1.0,1.0,25862,25243,0.0,0.0,25564
213,0.0,51,10,0.0,0.0,1.0,1.0,22923,21725,0.0,0.0,10348
214,0.0,27,11,0.0,0.0,1.0,1.0,17022,18123,7.472527472527473e-05,-9.501617445250128,18490
215,0.0,23,13,0.0,0.0,0.0,0.0,19098,21014,2.4390243902439026e-05,-10.621302955145095,0
216,0.0,27,10,0.0,0.0,1.0,1.0,7952,9755,0.0002208903593744449,-8.417623176219122,13105
217,0.0,38,10,0.0,0.0,1.0,1.0,25862,25243,0.0,0.0,25564
218,0.0,32,8,0.0,0.0,0.0,1.0,7186,6149,0.030504956842044344,-3.458886172067937,8414
219,0.0,34,14,0.0,0.0,1.0,0.0,25862,25243,0.0,0.0,25564
220,0.0,26,18,0.0,0.0,1.0,0.0,20971,21883,0.0,0.0,25564
221,0.0,21,13,0.0,0.0,0.0,0.0,8638,8176,0.005388496464335221,-5.218085815301333,6753
222,0.0,39,8,0.0,1.0,0.0,1.0,13499,16383,0.0029611607414917413,-5.819208391465864,16461
223,0.0,17,8,1.0,0.0,0.0,1.0,0,451,0.9694807516906006,3.458403043963794,0
224,0.0,22,11,0.0,1.0,1.0,1.0,17466,17779,7.472527472527473e-05,-9.501617445250128,14438
225,0.0,21,12,0.0,1.0,0.0,0.0,0,0,0.03873867881279125,-3.2114077448759644,0
226,0.0,44,9,0.0,1.0,1.0,1.0,15390,14886,0.0,0.0,12634
227,0.0,26,10,0.0,1.0,1.0,1.0,17125,17446,7.472527472527473e-05,-9.501617445250128,13518
228,0.0,54,4,0.0,1.0,1.0,1.0,13350,13180,0.0,0.0,13741
229,0.0,42,12,0.0,1.0,1.0,0.0,21663,22013,0.0,0.0,19941
230,0.0,25,12,0.0,0.0,0.0,0.0,8105,11869,0.0005345470410690331,-7.533556131925817,6170
231,0.0,20,13,0.0,0.0,0.0,0.0,317,214,0.008606449536928176,-4.746599711736422,0
232,0.0,44,11,0.0,0.0,1.0,1.0,25862,25243,0.0,0.0,25564
233,0.0,33,12,0.0,0.0,1.0,0.0,25862,25243,0.0,0.0,25564
234,0.0,40,12,0.0,0.0,1.0,0.0,25862,14494,0.0,0.0,25564
235,0.0,25,16,0.0,0.0,1.0,0.0,21048,22916,0.0,0.0,23574
236,0.0,33,12,0.0,0.0,0.0,0.0,12694,13046,0.0,0.0,11264
237,0.0,52,13,1.0,0.0,0.0,0.0,19827,19668,0.0020474006225150387,-6.189134780014784,18437
238,0.0,54,14,0.0,0.0,1.0,0.0,24686,25243,0.0,0.0,25564
239,0.0,27,15,0.0,0.0,0.0,0.0,19200,19303,0.0,0.0,18207
240,0.0,51,10,0.0,0.0,1.0,1.0,7488,7888,0.0002553191489361702,-8.272740879155776,6148
241,0.0,42,12,0.0,0.0,1.0,0.0,6502,15241,0.0,0.0,15468
242,0.0,50,10,0.0,0.0,1.0,1.0,25862,25243,0.0,0.0,25564
243,0.0,47,10,0.0,0.0,1.0,1.0,15282,13964,0.0,0.0,9043
244,0.0,28,12,0.0,0.0,1.0,0.0,24224,11019,0.002046511627906977,-6.189569971603198,20055
245,0.0,33,12,0.0,0.0,1.0,0.0,25862,25243,0.0,0.0,25564
246,0.0,33,13,0.0,0.0,1.0,0.0,21146,18732,0.0,0.0,22254
247,0.0,55,16,0.0,0.0,1.0,0.0,25862,24627,0.0,0.0,25564
248,0.0,38,12,0.0,0.0,1.0,0.0,25862,25243,0.0,0.0,25564
249,0.0,39,16,0.0,0.0,1.0,0.0,25862,25243,0.0,0.0,25564
250,0.0,27,17,0.0,0.0,1.0,0.0,25862,25243,0.0,0.0,25564
251,0.0,16,9,0.0,0.0,0.0,1.0,378,467,0.011699731052637873,-4.436420712927921,4306
252,0.0,35,12,0.0,0.0,1.0,0.0,6645,3331,0.00027542023210993713,-8.196937051749394,0
253,0.0,35,12,0.0,0.0,1.0,0.0,22421,21093,0.0,0.0,23590
254,0.0,45,12,0.0,0.0,1.0,0.0,25862,25243,0.0,0.0,0
255,0.0,51,11,0.0,0.0,1.0,1.0,18270,21637,0.0,0.0,20267
256,0.0,27,16,0.0,0.0,0.0,0.0,11316,1761,0.0048931509391196195,-5.315013657582274,5532
257,0.0,28,14,0.0,0.0,1.0,0.0,0,0,0.00035971537412068526,-7.929837686580156,18719
258,0.0,35,18,0.0,0.0,1.0,0.0,25862,25243,0.0,0.0,25564
259,0.0,39,10,0.0,0.0,1.0,1.0,18534,0,0.002326405844658667,-6.061101642178303,21496
260,0.0,33,12,0.0,0.0,0.0,0.0,25862,25243,0.0,0.0,25564
261,0.0,52,16,0.0,0.0,1.0,0.0,25862,25241,0.0,0.0,12429
262,0.0,22,13,0.0,0.0,0.0,0.0,5023,6819,0.007193610287788179,-4.927342497954672,13943
263,0.0,25,12,0.0,0.0,1.0,0.0,20070,11117,5.797101449275362e-06,-12.0581467183353,19003
264,0.0,28,16,0.0,0.0,1.0,0.0,25013,22710,0.0,0.0,0
265,0.0,27,16,0.0,0.0,1.0,0.0,16888,16200,0.0,0.0,17295
266,0.0,30,13,0.0,0.0,0.0,0.0,8362,7990,0.002648311408174162,-5.93118122215912,8590
267,0.0,28,15,0.0,0.0,0.0,0.0,9672,8085,0.0005359075474734817,-7.531012846630593,14348
268,0.0,24,12,0.0,0.0,1.0,0.0,19083,18270,0.0,0.0,22261
269,0.0,29,11,1.0,0.0,0.0,1.0,14743,14954,0.12885765640596175,-1.911097032569625,13714
270,0.0,49,7,1.0,0.0,0.0,1.0,16444,16028,0.001526317173639018,-6.483370038113258,15965
271,0.0,22,12,0.0,0.0,1.0,0.0,13352,14358,0.0,0.0,17051
272,0.0,30,16,0.0,0.0,1.0,0.0,25862,25243,0.0,0.0,25564
273,0.0,45,12,0.0,0.0,1.0,0.0,24185,25243,0.0,0.0,0
274,0.0,44,12,0.0,0.0,1.0,0.0,24669,24418,0.0,0.0,25564
275,0.0,21,12,0.0,0.0,0.0,0.0,11465,1953,0.02332094886265368,-3.73480604416045,25564
276,0.0,26,13,0.0,0.0,1.0,0.0,11661,4142,0.009510621965036298,-4.645789866660344,18650
277,0.0,25,16,0.0,0.0,1.0,0.0,18822,20112,0.0,0.0,20986
278,0.0,45,8,0.0,0.0,1.0,1.0,16883,15316,0.0,0.0,17010
279,0.0,19,9,0.0,0.0,0.0,1.0,3311,10525,0.006520703210770526,-5.0262309985773195,1693
