,treat,age,education*,black,hispanic,married,nodegree,re75,propensity_score,propensity_logit,re78
93,1.0,19,11,1.0,0.0,0.0,1.0,1,0.8551099798020059,1.7752551187769472,7458
94,1.0,43,9,1.0,0.0,0.0,1.0,1,0.6555001195243484,0.6433047420410277,1
95,1.0,17,9,1.0,0.0,0.0,1.0,1,0.9434147529369583,2.813757710141603,1953
96,1.0,30,11,1.0,0.0,0.0,1.0,1,0.7749214892275097,1.2363124418923914,1
97,1.0,26,10,1.0,0.0,1.0,1.0,1,0.5079742650890391,0.03189976516775821,1
98,1.0,20,9,1.0,0.0,0.0,1.0,1,0.8286162722756026,1.5758521035003554,8881
99,1.0,17,9,0.0,1.0,0.0,1.0,74,0.9117349446872848,2.335005037300151,6210
100,1.0,20,12,1.0,0.0,0.0,0.0,165,0.8050637124042924,1.4182486452331804,1
101,1.0,18,11,1.0,0.0,0.0,1.0,214,0.89293223952582,2.1210487889199063,929
102,1.0,27,12,1.0,0.0,1.0,0.0,334,0.3181171286643649,-0.7624382560874571,1
103,1.0,21,12,0.0,0.0,0.0,0.0,334,0.4494109163616164,-0.2030511157849072,12558
104,1.0,27,12,1.0,0.0,0.0,0.0,357,0.789419374943033,1.3214291101249278,22163
105,1.0,20,12,1.0,0.0,0.0,0.0,377,0.8063680602303794,1.4265811492995157,1652
106,1.0,19,10,1.0,0.0,0.0,1.0,385,0.8861898544388019,2.0523995400348998,8124
107,1.0,23,12,1.0,0.0,0.0,0.0,501,0.7920884433702503,1.3375602757379998,671
108,1.0,29,14,1.0,0.0,0.0,0.0,679,0.5629009766937894,0.25294396019826687,17814
109,1.0,18,10,1.0,0.0,0.0,1.0,798,0.8944880644550822,2.1374274799568056,9737
110,1.0,19,9,1.0,0.0,0.0,1.0,798,0.8766537695528244,1.9611168421624923,17685
111,1.0,27,13,0.0,0.0,1.0,0.0,853,0.13141346879205476,-1.8885186106374607,1
112,1.0,18,11,0.0,0.0,0.0,1.0,919,0.581229982202742,0.3278246313957731,4321
113,1.0,27,9,1.0,0.0,1.0,1.0,934,0.5177727320280484,0.0711208914859885,1773
114,1.0,22,12,1.0,0.0,0.0,0.0,936,0.7710353569537233,1.2141666366210606,1
115,1.0,23,10,1.0,0.0,1.0,1.0,936,0.5333168487277519,0.13346515998044148,11233
116,1.0,23,12,0.0,1.0,0.0,0.0,1117,0.5704481643766949,0.28367988274738004,559
117,1.0,20,11,1.0,0.0,0.0,1.0,1220,0.7725617967034113,1.2228334336742868,1085
118,1.0,17,9,1.0,0.0,0.0,1.0,1253,0.8895890836213859,2.0865506431162375,5445
119,1.0,26,11,1.0,0.0,1.0,1.0,1392,0.620217895664107,0.4904731823006068,1460
120,1.0,20,11,1.0,0.0,0.0,1.0,1484,0.7725617967034113,1.2228334336742868,6943
121,1.0,24,11,1.0,0.0,1.0,1.0,1666,0.6315757583652534,0.5389827956366449,4032
122,1.0,31,9,1.0,0.0,0.0,1.0,1698,0.6967651375383076,0.831940763159007,10363
123,1.0,23,8,0.0,0.0,1.0,1.0,1713,0.32729182222933845,-0.7204594259515406,4232
124,1.0,18,10,1.0,0.0,0.0,1.0,1784,0.8601531070479603,1.8165622024554335,11141
125,1.0,29,12,1.0,0.0,0.0,0.0,1817,0.7177021095860846,0.9330917314223888,1
126,1.0,26,11,0.0,0.0,0.0,1.0,2226,0.5240819586527418,0.09640242437015131,13385
127,1.0,24,9,1.0,0.0,0.0,1.0,2288,0.7355241935314163,1.0228336553059383,4849
128,1.0,25,12,1.0,0.0,0.0,0.0,2409,0.7253708320790418,0.9712613092483624,1
129,1.0,24,10,1.0,0.0,0.0,1.0,2421,0.7373513742922471,1.0322474265442179,1660
130,1.0,46,8,1.0,0.0,0.0,1.0,2594,0.5882529009544701,0.35674763548845745,1
131,1.0,31,12,0.0,0.0,0.0,0.0,2611,0.43279367815375475,-0.270462000293008,2484
132,1.0,19,11,1.0,0.0,0.0,1.0,2615,0.77024126027732,1.2096739901526417,4146
133,1.0,19,8,1.0,0.0,0.0,1.0,2657,0.8200433337649978,1.5166411061488183,9970
134,1.0,27,11,1.0,0.0,0.0,1.0,2666,0.7492564642454339,1.0946506869141512,1
135,1.0,26,11,1.0,0.0,1.0,1.0,2754,0.6030984922508814,0.41839236185987144,26372
136,1.0,20,10,1.0,0.0,0.0,1.0,2777,0.7600357626113025,1.1528755868824379,5615
137,1.0,28,10,1.0,0.0,0.0,1.0,2836,0.7542474341536919,1.1213952763291644,3196
138,1.0,24,12,1.0,0.0,0.0,0.0,2842,0.7090704003010819,0.8908735043391812,6167
139,1.0,19,8,1.0,0.0,0.0,1.0,2937,0.8103383036438478,1.452209879679623,7535
140,1.0,23,12,1.0,0.0,0.0,0.0,3039,0.6566262823433527,0.6482956223222268,8484
141,1.0,42,9,1.0,0.0,1.0,1.0,3058,0.3187512818092875,-0.7595163465937453,1294
142,1.0,25,13,1.0,0.0,0.0,0.0,3090,0.6575020678947451,0.652182289098876,1
143,1.0,18,9,1.0,0.0,0.0,1.0,3287,0.7830125700989694,1.2833093244889064,5010
144,1.0,21,12,1.0,0.0,0.0,0.0,3332,0.43137315986038155,-0.2762508863513855,9371
145,1.0,27,10,1.0,0.0,0.0,1.0,3550,0.44523439509470697,-0.21994481699224464,1
146,1.0,21,8,1.0,0.0,0.0,1.0,3695,0.3919717763844057,-0.4390314631301224,4279
147,1.0,22,9,1.0,0.0,0.0,1.0,3836,0.43841619619546274,-0.24759233408844408,3462
148,1.0,24,10,1.0,0.0,1.0,1.0,4078,0.390996372338885,-0.44312594240609426,1
149,1.0,29,10,1.0,0.0,0.0,1.0,4398,0.39335940885730813,-0.433212788546778,1
150,1.0,29,12,1.0,0.0,0.0,0.0,4878,0.29671481857692594,-0.8629910023295685,10976
151,1.0,19,10,0.0,0.0,0.0,1.0,5324,0.19475753104017599,-1.4193880814433075,13829
152,1.0,19,11,0.0,1.0,1.0,1.0,5463,0.13695424820952845,-1.8408207891212625,6788
153,1.0,31,9,1.0,0.0,0.0,1.0,5517,0.25737197823414454,-1.0596728511343034,9558
154,1.0,22,10,1.0,0.0,1.0,1.0,5588,0.2694465059287473,-0.9974325810264821,13228
155,1.0,21,9,1.0,0.0,0.0,1.0,5749,0.3597280711327658,-0.5765445869100148,743
156,1.0,17,10,1.0,0.0,0.0,1.0,5793,0.7021181833109172,0.8574049225991067,5522
157,1.0,26,12,1.0,0.0,1.0,0.0,5794,0.05467003463719847,-2.8502182897689132,1424
158,1.0,20,9,0.0,1.0,0.0,1.0,5875,0.6734146210993387,0.7236698069148381,1358
159,1.0,19,10,1.0,0.0,0.0,1.0,6056,0.4509202477543159,-0.19695320954817852,1
160,1.0,28,11,1.0,0.0,0.0,1.0,6871,0.1404414669782837,-1.8116281269180259,1
161,1.0,22,12,0.0,1.0,1.0,0.0,7055,0.38768304553479566,-0.457061935068789,10092
162,1.0,33,11,1.0,0.0,0.0,1.0,7867,0.23367851973494652,-1.1876554452490047,6281
163,1.0,22,12,0.0,0.0,0.0,0.0,8455,0.01840747377671305,-3.9764195138339993,12590
164,1.0,29,10,0.0,1.0,0.0,1.0,8853,0.46602392052392055,-0.13611407856363358,5112
165,1.0,33,12,1.0,0.0,1.0,0.0,10941,0.002915598403561312,-5.83476033896677,15952
166,1.0,35,9,1.0,0.0,1.0,1.0,13830,0.2327787854287238,-1.192686591309315,12803
167,0.0,47,12,0.0,0.0,0.0,0.0,1,0.1793699620795925,-1.5206218840123404,1
168,0.0,50,12,1.0,0.0,1.0,0.0,1,0.08760895353000679,-2.343185475233,1
169,0.0,44,12,0.0,0.0,0.0,0.0,1,0.2628999973633143,-1.0309498500657488,1
170,0.0,28,12,1.0,0.0,1.0,0.0,1,0.21206488646864138,-1.3125234471421827,1
171,0.0,54,12,0.0,0.0,1.0,0.0,1,0.009606406988229073,-4.635672162345655,1
172,0.0,55,12,0.0,1.0,1.0,0.0,1,0.015620182649945656,-4.143447978136388,1
173,0.0,47,12,0.0,0.0,1.0,0.0,1,0.011125394330001226,-4.487337261757705,1
174,0.0,25,12,1.0,0.0,0.0,0.0,1,0.816651911590263,1.4938264787121354,1
175,0.0,44,12,0.0,0.0,1.0,0.0,1,0.017711070971037156,-4.015695567519916,1
176,0.0,50,12,1.0,0.0,1.0,0.0,1,0.08760895353000679,-2.343185475233,1
177,0.0,23,12,1.0,0.0,0.0,0.0,1,0.7984382229851579,1.3765616782511663,4728
178,0.0,49,14,0.0,0.0,1.0,0.0,1,0.014869530301530383,-4.19345991595916,1
179,0.0,55,14,0.0,0.0,1.0,0.0,1,0.014869530301530383,-4.19345991595916,1
180,0.0,34,14,1.0,0.0,1.0,0.0,1,0.16250960091476702,-1.6396727172777863,1
181,0.0,34,16,0.0,0.0,1.0,0.0,1,0.009707970549274483,-4.625052624669502,11821
182,0.0,55,13,0.0,1.0,1.0,0.0,1,0.014954940450720296,-4.1876456756847835,1
183,0.0,52,12,0.0,0.0,1.0,0.0,1,0.009606406988229073,-4.635672162345655,1
184,0.0,52,15,0.0,0.0,1.0,0.0,1,0.002539350985744531,-5.9733041674192,1
185,0.0,30,16,0.0,0.0,1.0,0.0,1,0.015314159690011615,-4.163544776100429,1
186,0.0,21,12,0.0,0.0,0.0,0.0,1,0.42074246716375546,-0.31972623813621226,1
187,0.0,30,17,0.0,0.0,0.0,0.0,1,0.08362997034681566,-2.394018292789272,1
188,0.0,44,12,0.0,0.0,1.0,0.0,1,0.017711070971037156,-4.015695567519916,1
189,0.0,46,12,0.0,0.0,0.0,0.0,1,0.24385396316015942,-1.1316649934726761,1
190,0.0,53,17,0.0,0.0,1.0,0.0,1,0.002539350985744531,-5.9733041674192,1
191,0.0,26,16,0.0,0.0,0.0,0.0,1,0.08758522200066544,-2.343482402033234,9014
192,0.0,49,12,0.0,0.0,1.0,0.0,1,0.009606406988229073,-4.635672162345655,13299
193,0.0,39,15,0.0,0.0,1.0,0.0,1,0.007869174107038402,-4.836901864533814,1921
194,0.0,26,17,0.0,0.0,1.0,0.0,1,0.017821598568115892,-4.00936183895033,11821
195,0.0,32,16,0.0,0.0,1.0,0.0,1,0.011142216009930175,-4.485809385088688,1
196,0.0,34,12,0.0,0.0,1.0,0.0,1,0.024908910484225704,-3.667305301548912,1
197,0.0,31,14,0.0,0.0,1.0,0.0,1,0.029015917655692072,-3.510465511019277,1
198,0.0,39,17,0.0,1.0,1.0,0.0,1,0.003129505689346115,-5.763745800795388,8866
199,0.0,40,17,0.0,0.0,1.0,0.0,1,0.007869174107038402,-4.836901864533814,1
200,0.0,31,12,0.0,0.0,1.0,0.0,1,0.05056184576302896,-2.9326731374848647,1
201,0.0,27,13,0.0,0.0,1.0,0.0,1,0.07201095002221101,-2.5562017420293546,28076
202,0.0,48,12,0.0,0.0,1.0,0.0,1,0.009606406988229073,-4.635672162345655,1
203,0.0,41,13,0.0,0.0,1.0,0.0,1,0.025152035772304814,-3.6573426862226888,1
204,0.0,26,14,0.0,0.0,0.0,0.0,1,0.19449682014446978,-1.4210513362351198,1
205,0.0,50,17,0.0,0.0,0.0,0.0,1,0.0889389587109488,-2.326659622479157,1
206,0.0,48,12,0.0,0.0,1.0,0.0,1,0.009606406988229073,-4.635672162345655,12930
207,0.0,45,16,0.0,0.0,1.0,0.0,1,0.007433952075470856,-4.89423593218804,1
208,0.0,37,13,0.0,0.0,1.0,0.0,1,0.02406272671050025,-3.7027342814384525,1
209,0.0,33,12,0.0,0.0,1.0,0.0,1,0.0583545111317466,-2.7810921976198704,1
210,0.0,31,12,0.0,0.0,1.0,0.0,1,0.05056184576302896,-2.9326731374848647,1
211,0.0,36,12,1.0,0.0,1.0,0.0,1,0.16404795852594048,-1.6284124296702567,17732
212,0.0,44,13,0.0,0.0,1.0,0.0,1,0.018675458401441428,-3.961692955192115,1
213,0.0,28,17,0.0,0.0,1.0,0.0,1,0.017650073252340272,-4.019207652118766,1
214,0.0,30,17,0.0,0.0,1.0,0.0,1,0.015314159690011615,-4.163544776100429,1
215,0.0,42,16,0.0,0.0,1.0,0.0,1,0.014933952075470856,-4.189071409134813,1
216,0.0,30,12,0.0,0.0,1.0,0.0,1,0.050467591070754846,-2.9346382930072985,1
217,0.0,27,16,0.0,0.0,1.0,0.0,1,0.021970782717300037,-3.79582603170799,1
218,0.0,37,12,0.0,0.0,1.0,0.0,1,0.024908910484225704,-3.667305301548912,1
219,0.0,37,12,0.0,0.0,1.0,0.0,1,0.024908910484225704,-3.667305301548912,1
220,0.0,45,12,0.0,0.0,1.0,0.0,1,0.017711070971037156,-4.015695567519916,22165
221,0.0,35,16,0.0,0.0,1.0,0.0,1,0.009707970549274483,-4.625052624669502,1
222,0.0,37,17,0.0,0.0,1.0,0.0,1,0.009707970549274483,-4.625052624669502,66497
223,0.0,27,17,0.0,0.0,1.0,0.0,1,0.021970782717300037,-3.79582603170799,1
224,0.0,47,14,0.0,0.0,1.0,0.0,1,0.016388517643302535,-4.094650038167011,1
225,0.0,48,12,0.0,0.0,1.0,0.0,1,0.009606406988229073,-4.635672162345655,1
226,0.0,42,12,0.0,0.0,1.0,0.0,1,0.02736065637733898,-3.570907266292795,1
227,0.0,43,12,0.0,0.0,1.0,0.0,1,0.017711070971037156,-4.015695567519916,1
228,0.0,46,12,0.0,0.0,1.0,0.0,1,0.017711070971037156,-4.015695567519916,1
229,0.0,46,12,0.0,0.0,1.0,0.0,1,0.017711070971037156,-4.015695567519916,1
230,0.0,46,12,0.0,0.0,1.0,0.0,1,0.017711070971037156,-4.015695567519916,1
231,0.0,29,16,0.0,0.0,1.0,0.0,1,0.017094517696784713,-4.051755153661172,8396
232,0.0,39,13,0.0,0.0,1.0,0.0,1,0.025152035772304814,-3.6573426862226888,1
233,0.0,32,12,0.0,0.0,1.0,0.0,1,0.04449380544177263,-3.0668912707866403,1
234,0.0,48,16,0.0,0.0,1.0,0.0,1,0.002539350985744531,-5.9733041674192,1
235,0.0,48,16,0.0,0.0,1.0,0.0,1,0.002539350985744531,-5.9733041674192,1
236,0.0,41,13,0.0,0.0,1.0,0.0,1,0.025152035772304814,-3.6573426862226888,1
237,0.0,42,13,0.0,0.0,1.0,0.0,1,0.027657329746470668,-3.5598175006190207,1
238,0.0,42,13,0.0,0.0,1.0,0.0,1,0.027657329746470668,-3.5598175006190207,1
239,0.0,42,13,0.0,0.0,1.0,0.0,1,0.027657329746470668,-3.5598175006190207,1
240,0.0,54,13,0.0,0.0,1.0,0.0,1,0.008941164789003715,-4.7081080318083135,1
241,0.0,29,14,0.0,0.0,1.0,0.0,1,0.029768687636857725,-3.484077418777512,1
242,0.0,54,12,0.0,0.0,1.0,0.0,1,0.009606406988229073,-4.635672162345655,1
243,0.0,54,12,0.0,0.0,1.0,0.0,1,0.009606406988229073,-4.635672162345655,1
244,0.0,26,14,0.0,0.0,1.0,0.0,1,0.03484366766785276,-3.3214186724387487,1
245,0.0,43,17,0.0,0.0,1.0,0.0,1,0.007433952075470856,-4.89423593218804,36943
246,0.0,54,12,0.0,0.0,1.0,0.0,1,0.009606406988229073,-4.635672162345655,1
247,0.0,37,12,0.0,0.0,1.0,0.0,1,0.024908910484225704,-3.667305301548912,1
248,0.0,54,16,0.0,0.0,1.0,0.0,1,0.002539350985744531,-5.9733041674192,1
249,0.0,48,17,0.0,0.0,1.0,0.0,1,0.002539350985744531,-5.9733041674192,1
250,0.0,44,12,0.0,0.0,1.0,0.0,1,0.017711070971037156,-4.015695567519916,1
251,0.0,54,12,0.0,0.0,1.0,0.0,1,0.009606406988229073,-4.635672162345655,1
252,0.0,38,12,0.0,0.0,1.0,0.0,1,0.029064524984667783,-3.508741656175803,1
253,0.0,37,13,0.0,0.0,1.0,0.0,1,0.02406272671050025,-3.7027342814384525,1
254,0.0,27,17,0.0,0.0,1.0,0.0,1,0.021970782717300037,-3.79582603170799,1
255,0.0,51,12,0.0,0.0,1.0,0.0,1,0.009606406988229073,-4.635672162345655,1
256,0.0,39,12,0.0,0.0,1.0,0.0,1,0.02399821954603027,-3.7054847686330663,1
257,0.0,55,14,0.0,0.0,1.0,0.0,1,0.014869530301530383,-4.19345991595916,1
258,0.0,54,13,0.0,0.0,1.0,0.0,1,0.008941164789003715,-4.7081080318083135,1
259,0.0,54,13,0.0,0.0,1.0,0.0,1,0.008941164789003715,-4.7081080318083135,1
260,0.0,34,12,0.0,0.0,1.0,0.0,1,0.024908910484225704,-3.667305301548912,1
261,0.0,50,14,0.0,0.0,1.0,0.0,1,0.014869530301530383,-4.19345991595916,1
262,0.0,50,12,0.0,0.0,1.0,0.0,1,0.009606406988229073,-4.635672162345655,1
263,0.0,21,14,0.0,1.0,0.0,0.0,71,0.21936229282903688,-1.2693864908323444,3657
264,0.0,26,12,0.0,0.0,1.0,0.0,71,0.06509405256934896,-2.664612746586458,1
265,0.0,21,13,0.0,0.0,0.0,0.0,692,0.26325772071999143,-1.0291046630779612,2659
266,0.0,23,16,0.0,0.0,1.0,0.0,1521,0.03500315019661637,-3.316686773824444,1
267,0.0,21,15,0.0,0.0,0.0,0.0,3222,0.022776324281573678,-3.7589939794719993,14777
268,0.0,23,14,0.0,0.0,0.0,0.0,3401,0.039120088090055315,-3.2012133426149316,5319
269,0.0,27,16,0.0,0.0,1.0,0.0,4833,0.00875786452696121,-4.729006739199385,1
270,0.0,25,12,0.0,0.0,1.0,0.0,5729,0.024577350992498734,-3.6810455357515472,26599
271,0.0,27,17,0.0,0.0,0.0,0.0,6087,0.004122903601386574,-5.487066180025887,7388
272,0.0,55,12,0.0,0.0,1.0,0.0,6266,0.00209951159849129,-6.16394881478618,10344
273,0.0,20,12,0.0,0.0,1.0,0.0,7161,0.0016721034971412605,-6.39199936300875,1
274,0.0,18,12,0.0,0.0,1.0,0.0,8056,0.00033660881922778144,-7.9962524101517305,19210
275,0.0,27,12,0.0,0.0,1.0,0.0,8235,0.0012304122577673116,-6.6991748270014355,20688
276,0.0,28,16,0.0,0.0,1.0,0.0,8951,0.0,-inf,36943
277,0.0,36,12,1.0,0.0,1.0,0.0,8951,0.007126185581343876,-4.9368274711695515,11821
278,0.0,33,13,1.0,0.0,1.0,0.0,10741,0.0007727412607041692,-7.164793246381199,20688
279,0.0,36,12,0.0,0.0,1.0,0.0,10741,5.882352941176471e-05,-9.74090979777877,1
280,0.0,27,13,0.0,0.0,1.0,0.0,16112,0.0002247536640918994,-8.40028080285316,29554
281,0.0,45,17,0.0,0.0,1.0,0.0,16112,0.0,-inf,17732
282,0.0,45,17,0.0,0.0,1.0,0.0,16112,0.0,-inf,17732
283,0.0,45,17,0.0,0.0,1.0,0.0,16112,0.0,-inf,17732
284,0.0,31,12,0.0,0.0,1.0,0.0,17903,0.00017631136308585114,-8.643082690605192,1
