treat,age,education*,black,hispanic,married,nodegree,re75,propensity_score,propensity_logit,re78
1.0,41,14,0.0,0.0,0.0,0.0,0,0.3578042,-0.5849074,5149
1.0,38,11,1.0,0.0,0.0,1.0,0,0.92543465,2.5185876,0
1.0,25,12,1.0,0.0,0.0,0.0,2409,0.8753623,1.9492265,0
1.0,23,12,0.0,1.0,0.0,0.0,1117,0.653239,0.63330734,559
1.0,27,10,1.0,0.0,0.0,1.0,3213,0.95337343,3.017836,2094
1.0,27,10,1.0,0.0,0.0,1.0,3550,0.95337343,3.017836,0
1.0,21,11,0.0,1.0,0.0,1.0,6658,0.82946306,1.5818267,9381
1.0,21,13,1.0,0.0,0.0,0.0,0,0.8711987,1.9115993,17094
1.0,22,12,0.0,1.0,1.0,0.0,7055,0.141089,-1.8062744,10092
1.0,30,11,1.0,0.0,0.0,1.0,1913,0.9592192,3.1579087,0
1.0,21,12,0.0,0.0,0.0,0.0,0,0.6025632,0.41615662,8048
1.0,40,12,1.0,0.0,0.0,0.0,0,0.82035357,1.5187448,10804
1.0,27,11,1.0,0.0,0.0,1.0,14223,0.6362392,0.559078,7661
1.0,24,11,1.0,0.0,1.0,1.0,1666,0.74440086,1.0689692,4032
1.0,28,15,1.0,0.0,0.0,0.0,0,0.71428174,0.9162713,9598
1.0,27,10,0.0,1.0,0.0,1.0,421,0.84189194,1.672373,3075
1.0,29,10,1.0,0.0,1.0,1.0,4923,0.6329438,0.5448667,130
1.0,26,11,0.0,0.0,0.0,1.0,2226,0.8032728,1.4068763,13385
1.0,27,12,1.0,0.0,0.0,0.0,4310,0.80514497,1.4187665,0
1.0,29,10,1.0,0.0,0.0,1.0,4398,0.94135916,2.7758934,0
1.0,22,10,1.0,0.0,1.0,1.0,5588,0.64995503,0.6188416,13228
1.0,22,11,0.0,0.0,0.0,1.0,0,0.8289262,1.5780362,1048
1.0,27,9,1.0,0.0,0.0,1.0,2294,0.9592192,3.1579087,2018
1.0,25,11,1.0,0.0,1.0,1.0,0,0.74440086,1.0689692,1574
1.0,29,12,1.0,0.0,0.0,0.0,4878,0.80514497,1.4187665,10976
1.0,25,8,0.0,0.0,0.0,1.0,23096,0.27807218,-0.95404446,6421
1.0,20,12,0.0,0.0,1.0,0.0,8644,0.11276964,-2.0627575,11656
1.0,20,9,0.0,1.0,0.0,1.0,5875,0.8359965,1.6287367,1358
1.0,31,12,0.0,0.0,0.0,0.0,2611,0.50450623,0.018025396,2484
1.0,19,10,0.0,0.0,0.0,1.0,5324,0.8109146,1.4559637,13829
1.0,26,12,1.0,0.0,1.0,0.0,5794,0.30236432,-0.83606434,1424
1.0,30,12,1.0,0.0,0.0,0.0,0,0.85282046,1.7568958,24909
1.0,41,9,1.0,0.0,1.0,1.0,5783,0.45463073,-0.18197758,0
1.0,25,12,0.0,0.0,0.0,0.0,0,0.55432904,0.21817747,5587
1.0,22,11,1.0,0.0,0.0,1.0,12170,0.6949247,0.823245,8408
1.0,24,15,1.0,0.0,0.0,0.0,13008,0.22773293,-1.2211568,14683
1.0,27,12,1.0,0.0,1.0,0.0,334,0.37122992,-0.52694416,0
1.0,31,13,0.0,0.0,0.0,0.0,5498,0.40058878,-0.40301254,2329
1.0,46,13,1.0,0.0,0.0,0.0,0,0.6099775,0.44721758,647
1.0,42,9,1.0,0.0,1.0,1.0,3058,0.5207089,0.08288311,1294
1.0,23,12,1.0,0.0,1.0,0.0,0,0.41711864,-0.33461294,5911
1.0,23,10,1.0,0.0,1.0,1.0,10495,0.30265966,-0.8346647,3385
1.0,18,8,0.0,1.0,1.0,1.0,0,0.47232035,-0.11083195,2787
1.0,37,11,1.0,0.0,1.0,1.0,0,0.56663877,0.2681504,9930
1.0,35,8,1.0,0.0,1.0,1.0,17976,0.10422114,-2.1511786,3786
1.0,26,12,1.0,0.0,0.0,0.0,6608,0.80293745,1.4047557,5811
1.0,23,12,0.0,0.0,0.0,0.0,3903,0.5493246,0.19794205,796
1.0,46,8,1.0,0.0,1.0,1.0,0,0.2995738,-0.8493282,3094
1.0,23,12,1.0,0.0,1.0,0.0,15079,0.077176005,-2.48135,10283
1.0,26,11,0.0,0.0,0.0,1.0,22959,0.2903549,-0.893661,2746
1.0,41,9,1.0,0.0,1.0,1.0,7212,0.45463073,-0.18197758,3154
1.0,27,13,0.0,0.0,1.0,0.0,853,0.10356038,-2.158276,0
1.0,25,10,0.0,0.0,0.0,1.0,4712,0.76541567,1.182604,6103
1.0,27,12,1.0,0.0,1.0,0.0,7806,0.28227866,-0.93318665,2777
1.0,24,12,0.0,1.0,1.0,0.0,7212,0.13213341,-1.882226,6485
1.0,24,12,1.0,0.0,0.0,0.0,12982,0.39878598,-0.41052613,0
1.0,19,11,0.0,1.0,1.0,1.0,5463,0.4151212,-0.3428341,6788
1.0,18,12,0.0,1.0,0.0,0.0,535,0.69650626,0.83071584,1115
1.0,21,12,0.0,0.0,0.0,0.0,7390,0.5073565,0.029428212,3557
1.0,18,10,1.0,0.0,1.0,1.0,1958,0.7714416,1.216469,10989
1.0,23,8,0.0,0.0,1.0,1.0,1713,0.33747712,-0.6745574,4232
1.0,33,12,0.0,0.0,1.0,0.0,0,0.09534556,-2.2500453,12418
1.0,31,11,1.0,0.0,1.0,1.0,0,0.6962641,0.8295704,14509
1.0,21,12,0.0,0.0,0.0,0.0,334,0.6025632,0.41615662,12558
1.0,42,14,1.0,0.0,1.0,0.0,0,0.24446587,-1.1283493,13167
1.0,26,10,1.0,0.0,1.0,1.0,8141,0.60477203,0.42538887,4635
1.0,23,10,1.0,0.0,0.0,1.0,15709,0.6684464,0.7011668,5665
1.0,49,8,0.0,0.0,1.0,1.0,7285,0.0572746,-2.8009179,16717
1.0,31,11,1.0,0.0,1.0,1.0,0,0.6962641,0.8295704,8087
1.0,22,12,0.0,0.0,0.0,0.0,8455,0.4688151,-0.124901734,12590
1.0,18,10,0.0,1.0,0.0,1.0,12625,0.48813114,-0.04748431,0
1.0,35,9,1.0,0.0,1.0,1.0,13830,0.11966711,-1.9955863,12803
1.0,33,12,1.0,0.0,1.0,0.0,10941,0.072508335,-2.5487823,15952
1.0,38,9,0.0,0.0,0.0,1.0,0,0.68782884,0.7899884,6408
0.0,25,11,1.0,0.0,0.0,1.0,11637,0.6949247,0.823245,0
0.0,20,12,1.0,0.0,0.0,0.0,8951,0.49735975,-0.0105610695,13299
0.0,41,10,1.0,0.0,0.0,1.0,15253,0.47079635,-0.11694773,11821
0.0,23,9,1.0,0.0,0.0,1.0,0,0.9644287,3.2999976,218
0.0,34,11,1.0,0.0,0.0,1.0,2148,0.93007874,2.5878997,15516
0.0,25,12,1.0,0.0,0.0,0.0,0,0.8753623,1.9492265,0
0.0,19,11,1.0,0.0,0.0,1.0,0,0.96915644,3.447498,0
0.0,24,12,1.0,0.0,0.0,0.0,4654,0.8335637,1.6110973,11821
0.0,23,11,0.0,1.0,0.0,1.0,2685,0.8519958,1.7503412,8127
0.0,19,10,1.0,0.0,0.0,1.0,3437,0.96468264,3.3074245,2364
0.0,42,11,1.0,0.0,0.0,1.0,15217,0.47079635,-0.11694773,11821
0.0,25,11,1.0,0.0,0.0,1.0,0,0.9644287,3.2999976,3694
0.0,30,9,1.0,0.0,0.0,1.0,162,0.9592192,3.1579087,16809
0.0,26,10,1.0,0.0,1.0,1.0,0,0.72586846,0.9737608,7388
0.0,31,11,1.0,0.0,0.0,1.0,4316,0.93575096,2.6785827,7093
0.0,35,9,1.0,0.0,0.0,1.0,5370,0.88344246,2.0254412,5910
0.0,28,12,0.0,0.0,0.0,0.0,5012,0.43788534,-0.24974875,16240
0.0,24,10,1.0,0.0,0.0,1.0,3902,0.95929796,3.1599233,7447
0.0,23,11,1.0,0.0,0.0,1.0,0,0.9644287,3.2999976,0
0.0,21,12,1.0,0.0,0.0,0.0,716,0.88302,2.0213447,22165
0.0,23,11,1.0,0.0,0.0,1.0,0,0.9644287,3.2999976,0
0.0,22,11,1.0,0.0,0.0,1.0,0,0.9644287,3.2999976,879
0.0,20,8,1.0,0.0,0.0,1.0,1838,0.9631529,3.263435,1226
0.0,22,12,1.0,0.0,0.0,0.0,4475,0.8335637,1.6110973,0
0.0,21,8,1.0,0.0,0.0,1.0,895,0.9614514,3.2165246,2305
0.0,27,8,1.0,0.0,0.0,1.0,6624,0.9247821,2.5091689,7388
0.0,20,8,1.0,0.0,0.0,1.0,3652,0.95784616,3.1233616,1018
0.0,29,10,1.0,0.0,0.0,1.0,2685,0.95337343,3.017836,0
0.0,18,11,1.0,0.0,0.0,1.0,6932,0.9504686,2.9543483,9457
0.0,22,9,1.0,0.0,0.0,1.0,4345,0.94872826,2.9179828,13299
0.0,42,10,1.0,0.0,0.0,1.0,1718,0.9195825,2.4366877,0
0.0,27,11,1.0,0.0,1.0,1.0,3938,0.68714553,0.786808,7684
0.0,29,11,1.0,0.0,1.0,1.0,0,0.716442,0.92688054,23643
0.0,19,11,1.0,0.0,0.0,1.0,10741,0.7501934,1.0996442,0
0.0,22,12,1.0,0.0,0.0,0.0,17133,0.3699097,-0.5326042,11821
0.0,28,15,1.0,0.0,0.0,0.0,0,0.71428174,0.9162713,12708
0.0,22,11,1.0,0.0,0.0,1.0,5191,0.94872826,2.9179828,9605
0.0,19,11,1.0,0.0,0.0,1.0,8806,0.9456334,2.8561053,9457
0.0,23,12,1.0,0.0,0.0,0.0,0,0.8753623,1.9492265,4728
0.0,23,10,1.0,0.0,0.0,1.0,5370,0.9430449,2.8068507,0
0.0,24,12,1.0,0.0,0.0,0.0,0,0.8753623,1.9492265,10344
0.0,25,10,1.0,0.0,0.0,1.0,5370,0.9430449,2.8068507,11437
0.0,19,12,1.0,0.0,0.0,0.0,3759,0.88085365,2.000539,3694
0.0,28,12,1.0,0.0,0.0,0.0,2864,0.84033304,1.6607082,0
0.0,27,11,1.0,0.0,1.0,1.0,5370,0.6169808,0.47675276,7388
0.0,23,11,0.0,1.0,1.0,1.0,8414,0.3606499,-0.5725444,26599
0.0,21,10,1.0,0.0,0.0,1.0,8145,0.94162524,2.7807238,8275
0.0,23,12,1.0,0.0,0.0,0.0,3222,0.8644836,1.8530396,5910
0.0,32,10,1.0,0.0,0.0,1.0,8951,0.65406656,0.6369628,0
0.0,23,10,1.0,0.0,0.0,1.0,7161,0.9430449,2.8068507,6649
0.0,24,9,1.0,0.0,0.0,1.0,5370,0.9430449,2.8068507,13299
0.0,21,12,1.0,0.0,0.0,0.0,5460,0.82808036,1.572083,1152
0.0,23,12,1.0,0.0,0.0,0.0,2685,0.8644836,1.8530396,29216
0.0,34,9,1.0,0.0,1.0,1.0,11211,0.14134097,-1.8041967,12037
0.0,22,11,1.0,0.0,0.0,1.0,7161,0.9430449,2.8068507,7675
0.0,21,12,0.0,0.0,0.0,0.0,0,0.6025632,0.41615662,0
0.0,25,12,1.0,0.0,0.0,0.0,6266,0.8175692,1.4999646,10344
0.0,30,10,1.0,0.0,0.0,1.0,14322,0.6362392,0.559078,2364
0.0,24,11,1.0,0.0,1.0,1.0,0,0.74440086,1.0689692,1329
0.0,21,14,1.0,0.0,0.0,0.0,5370,0.72631484,0.9760052,9900
0.0,27,12,1.0,0.0,0.0,0.0,3222,0.84033304,1.6607082,8866
0.0,23,11,1.0,0.0,1.0,1.0,8414,0.62728745,0.5205974,8866
0.0,22,11,0.0,0.0,0.0,1.0,3759,0.8081391,1.4379635,0
0.0,20,8,0.0,0.0,0.0,1.0,3584,0.81019974,1.4513086,7240
0.0,25,9,1.0,0.0,0.0,1.0,7161,0.9430449,2.8068507,6649
0.0,22,11,1.0,0.0,1.0,1.0,6187,0.64995503,0.6188416,14570
0.0,20,10,0.0,0.0,0.0,1.0,3523,0.8329807,1.606901,9309
0.0,25,11,1.0,0.0,0.0,1.0,6982,0.9430449,2.8068507,13890
0.0,21,11,1.0,0.0,0.0,1.0,9846,0.7642819,1.1763003,5615
0.0,19,11,0.0,0.0,0.0,1.0,4654,0.8109146,1.4559637,8570
0.0,40,10,0.0,1.0,1.0,1.0,0,0.2768568,-0.96010685,0
0.0,20,12,0.0,0.0,1.0,0.0,8772,0.11276964,-2.0627575,17289
0.0,19,12,1.0,0.0,0.0,0.0,8056,0.82480097,1.5492195,12117
0.0,24,13,0.0,0.0,0.0,0.0,3127,0.5030613,0.012245357,14777
0.0,19,10,0.0,0.0,0.0,1.0,4296,0.8109146,1.4559637,14777
0.0,22,9,1.0,0.0,1.0,1.0,10419,0.30265966,-0.8346647,9079
0.0,20,12,1.0,0.0,0.0,0.0,4475,0.84942853,1.730126,17732
0.0,38,9,1.0,0.0,1.0,1.0,7941,0.45463073,-0.18197758,11245
0.0,27,7,1.0,0.0,1.0,1.0,7161,0.5555881,0.22327544,5910
0.0,21,9,1.0,0.0,0.0,1.0,16327,0.6842312,0.7732856,8866
0.0,26,14,1.0,0.0,0.0,0.0,21483,0.2272523,-1.2238917,28815
0.0,28,12,1.0,0.0,1.0,0.0,0,0.37122992,-0.52694416,0
0.0,19,11,0.0,0.0,0.0,1.0,12532,0.40058833,-0.40301433,14777
0.0,25,7,1.0,0.0,0.0,1.0,16137,0.6100897,0.44768938,11821
0.0,21,14,0.0,1.0,0.0,0.0,71,0.52023894,0.080999956,3657
0.0,22,12,1.0,0.0,1.0,0.0,0,0.41711864,-0.33461294,0
0.0,31,9,0.0,0.0,1.0,1.0,0,0.30273327,-0.8343159,0
0.0,40,10,1.0,0.0,0.0,1.0,23274,0.47079635,-0.11694773,20688
0.0,38,10,1.0,0.0,1.0,1.0,0,0.56663877,0.2681504,0
0.0,39,8,1.0,0.0,1.0,1.0,26854,0.10422114,-2.1511786,28076
0.0,20,11,0.0,0.0,0.0,1.0,6194,0.7885754,1.3163596,14777
0.0,22,13,0.0,0.0,0.0,0.0,0,0.5459658,0.18438376,2305
0.0,27,16,0.0,0.0,0.0,0.0,0,0.29885352,-0.8527633,0
0.0,25,12,1.0,0.0,1.0,0.0,21483,0.077176005,-2.48135,1220
0.0,26,10,0.0,0.0,0.0,1.0,14322,0.2903549,-0.893661,17732
0.0,40,9,1.0,0.0,1.0,1.0,6572,0.45463073,-0.18197758,8866
0.0,27,13,0.0,0.0,1.0,0.0,0,0.10356038,-2.158276,28076
0.0,44,11,1.0,0.0,0.0,1.0,6266,0.7804278,1.2681612,0
0.0,27,12,1.0,0.0,1.0,0.0,5370,0.28227866,-0.93318665,6649
0.0,21,13,0.0,0.0,0.0,0.0,16112,0.1327194,-1.8771255,20688
0.0,23,12,1.0,0.0,0.0,0.0,12532,0.39878598,-0.41052613,14186
0.0,21,12,1.0,0.0,0.0,0.0,11458,0.41619635,-0.33840764,11208
0.0,19,11,1.0,0.0,1.0,1.0,7590,0.68272877,0.7663407,11348
0.0,21,13,0.0,0.0,0.0,0.0,4946,0.50770336,0.030815931,1733
0.0,21,11,0.0,0.0,0.0,1.0,5370,0.7806485,1.2694497,13151
0.0,43,7,1.0,0.0,1.0,1.0,6815,0.33667707,-0.6781377,295
0.0,33,12,0.0,0.0,1.0,0.0,0,0.09534556,-2.2500453,0
0.0,21,11,1.0,0.0,1.0,1.0,4848,0.68115264,0.759074,8570
0.0,26,8,1.0,0.0,1.0,1.0,4296,0.60734236,0.4361546,7093
0.0,30,9,0.0,0.0,1.0,1.0,7877,0.24515896,-1.1246004,8866
0.0,31,9,1.0,0.0,0.0,1.0,13427,0.61343336,0.46176738,11326
0.0,22,11,1.0,0.0,0.0,1.0,13427,0.6684464,0.7011668,8866
0.0,33,12,1.0,0.0,1.0,0.0,14322,0.05733719,-2.7997591,23643
0.0,20,10,1.0,0.0,1.0,1.0,6831,0.6765298,0.73786956,9457
0.0,22,12,1.0,0.0,0.0,0.0,10367,0.46764788,-0.12958947,5763
0.0,43,9,1.0,0.0,1.0,1.0,0,0.49506843,-0.019726936,0
0.0,41,10,1.0,0.0,1.0,1.0,14757,0.11966711,-1.9955863,9752
0.0,29,12,1.0,0.0,1.0,0.0,12532,0.072318874,-2.5516028,19210
0.0,20,10,1.0,0.0,1.0,1.0,5370,0.6765298,0.73786956,7388
