,outcome,assignment,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9
20,-0.017562168878084927,0,3.0,4.0,2.0,1.0,-0.9665298046653421,-0.1312366802619906,0.5510498733259167,0.21433639398483323,-0.46671209593358437,-0.3518004105374296
21,1.116886985503559,1,5.0,3.0,1.0,2.0,0.5471894384384502,0.6806644434815092,-0.7907339693020312,-0.5193578141386718,1.1185203548400926,-0.5476953733583731
22,2.3028676859251362,0,5.0,5.0,0.0,0.0,-1.7777939153798579,-3.242444111880553,-2.357933374740949,-1.9419614085510066,-0.6149985084637329,-2.4402448447202185
23,3.1430845434475563,1,1.0,3.0,2.0,0.0,2.713565483668205,-5.2000513581178,-2.2233385098215286,1.3048722558135126,2.0505721553550638,0.860240497345619
24,0.799376154592047,0,3.0,3.0,1.0,1.0,0.9108557026466162,-0.8731605010366345,-1.652148974447388,0.4640992240340069,-0.7067255344485446,1.4614018289026405
25,1.785361043163827,1,5.0,1.0,1.0,2.0,0.6882242847919449,1.4433366699532775,2.4847084904673986,-1.6485382155421213,-2.8717078985654285,1.390592998012002
26,2.518390450361953,0,2.0,6.0,1.0,2.0,-1.9914095274717025,-0.033965595003078386,-0.6399664459687034,-0.3686347382238674,-3.825365427216237,1.6547428736331957
27,-0.182577365090006,1,6.0,6.0,1.0,2.0,-0.10045771002962303,6.12091002086566,0.6423007263154674,-0.5772123959328114,1.40762386691798,-1.4931583397092247
28,1.4729116541191296,0,1.0,6.0,1.0,1.0,-1.1426364879595632,-1.9386895911235973,-0.16253107465804126,2.814196012223874,-1.7726747219234853,2.945735158315802
29,-0.3226881794937773,0,4.0,2.0,1.0,2.0,-0.5129547445139548,-0.09207089426353345,1.1375914278075225,2.3541431836854048,1.3486758832160024,1.559419194940447
30,2.27490678761807,1,3.0,2.0,1.0,1.0,1.5739212248832637,0.7090786654938054,1.4155614801485468,0.19358844802333103,-1.628171152447086,1.694004368373283
31,2.1375178537195945,1,1.0,2.0,0.0,1.0,-0.8714696804852892,1.3244840432824958,-1.0578085228560286,0.8584854505498191,-0.3009876434562165,1.951406139472833
32,1.4749130126529018,1,1.0,4.0,1.0,1.0,0.5061519950679666,2.149642026821026,2.818413516247821,1.5683654160222824,1.1079448106612115,0.12215508042088098
33,1.4938897730028695,0,4.0,4.0,1.0,2.0,-4.173717688680611,0.2912488415658926,-1.0615964604368633,-2.0095938527290684,-1.6758366498055441,-0.4580866677716053
34,0.4436037940152857,0,3.0,1.0,0.0,0.0,0.9010662745059217,-0.3385299828615923,2.6421948705503455,3.1736738215885216,0.3625321671013923,1.0111825827817205
35,-0.5595000867447242,0,6.0,4.0,1.0,2.0,0.5003880021022415,0.04777014806833712,-4.3301917964635015,-3.0614814621462227,1.9073438273390144,-2.599751258909554
36,-0.4198320758662759,0,1.0,5.0,1.0,1.0,0.371144164848764,-0.5564305626290597,0.687774959827966,-0.348700600178196,-0.6496339763512544,0.49272468325674723
37,0.3898170398232671,0,1.0,2.0,1.0,2.0,-1.5264287562711303,0.6973938836717068,-0.12901293522191837,1.728961570596659,0.0891420608677334,2.2069194818050404
38,1.8911571685317967,1,3.0,2.0,2.0,1.0,-0.20629376836357535,-3.0847541830865293,0.09808053915729519,1.398752732712372,1.0293913784664668,-0.13777652661899503
39,1.3947555365771058,0,2.0,3.0,1.0,1.0,2.103283454243606,-0.5428163272798872,-1.8491551435580638,-1.3722696829957446,2.131826933307473,-0.3338615932866284
40,0.6675504426731375,1,5.0,5.0,2.0,2.0,-1.188718548263519,6.926038736521736,1.1433226412688784,-0.6806085706332872,2.49236911843819,-2.7109544937717174
41,2.7280908596039923,0,1.0,4.0,1.0,0.0,2.6638120350024868,0.05416313978085373,3.0155517207850853,-0.6315115497280739,-1.21140861630481,0.7118630969798765
42,-0.2503100371457608,0,5.0,6.0,2.0,1.0,5.856326912485501,-3.9217797845540106,5.387302576519679,-5.380980680575725,-3.2320357532019455,-2.7428345049591494
43,0.49412776577876816,0,2.0,4.0,1.0,2.0,0.5353292457823705,-1.5821189817803751,0.5281042722650268,-0.09806553842692363,0.46831282187157686,0.01170862604927839
44,-0.14273580696775484,0,4.0,1.0,1.0,0.0,-0.19396845510201627,-1.5177274056651635,-1.7639582112690022,0.528822655304034,1.4515122407632648,-1.476425077449643
45,-1.0054018027143214,0,4.0,2.0,2.0,0.0,3.356253595183743,-1.4425537489716813,2.4326908276016703,-0.11612604920157608,-0.5332041149726966,0.5282366746952099
46,0.09938104036912876,1,4.0,4.0,2.0,2.0,2.8089649914679424,1.0246526701357503,-1.222039934040478,-0.9177051850324593,1.4474357500731823,-0.3610497728776614
47,2.4093770727651345,1,6.0,7.0,1.0,2.0,-0.7300399361826904,2.6267917857889365,-1.347284004024707,-1.9431308274380272,3.3596166989935417,-4.4232493146057665
48,2.599238251657108,1,4.0,3.0,0.0,0.0,-0.43325064411104375,-0.7351434956224272,-0.24221930292745866,1.2244480380628482,-0.06692344345055704,-0.30889544943418384
49,0.7025868441800519,0,6.0,6.0,1.0,2.0,1.1922095435510478,-0.756574111909277,1.5283099057650404,-0.590409474637593,-1.0915076201631058,0.842636551742986
50,2.102237122140044,0,4.0,7.0,2.0,1.0,-1.0686625330472401,-1.006873289856443,0.478892575347713,-2.8769436791917125,-3.523355758639781,-0.2101187479731663
51,2.6142285509179404,1,5.0,3.0,1.0,2.0,0.2055538715209543,1.0418555480626712,-0.04013167749159055,-1.391332433606738,2.535114110649906,-2.6056733039880116
52,0.5011276020562526,1,3.0,1.0,0.0,1.0,1.7204637698142708,1.4734825910057487,-0.4080901659491598,0.8432279330169112,-0.09415443541962272,2.3066285690660595
53,1.3766820304252838,1,4.0,4.0,2.0,1.0,0.4111402417172566,0.27385560909125833,1.1690523184804826,-1.38291211701608,1.048198670611874,-1.3315166326106989
54,-0.4920117315666571,0,2.0,2.0,1.0,0.0,-1.6681502402076112,0.8587557604360315,-2.034725122662946,3.99324064186076,1.602982315903835,2.399716581462549
55,0.7860760673012617,1,3.0,3.0,2.0,1.0,3.666124468977822,1.0348203546115087,0.4027863541802402,0.38106667655495613,1.477306332688491,0.3216164675506147
56,2.3525361557855895,0,2.0,2.0,0.0,2.0,-0.3969510025533377,2.8001457264576164,2.370370089726825,-2.199452279285413,-0.9777237769850214,-0.44184777390270974
57,0.5028824325929588,0,7.0,4.0,2.0,0.0,1.3002605733782848,-0.865726175533053,2.6565034878938802,-0.368310219257771,-2.5578273711003994,0.6122459021321821
58,-0.5071813532430849,0,5.0,5.0,2.0,0.0,1.6398468863033966,0.9029083110414428,0.5471905315271769,-0.8207790333091389,-0.40582225688227425,-0.9048441715642158
59,0.6246715257448743,1,5.0,5.0,0.0,2.0,2.342683033378142,-0.5388968055653172,-3.2828953420588114,-1.3177303438700294,1.9573543530249897,-0.14140138675155284
60,2.4569473749429314,1,2.0,5.0,1.0,0.0,-0.5279454441418296,1.0254034649173687,-0.5440316285305308,0.9213550214429571,1.3822407642325365,-0.7549138498026817
61,0.31843026890634096,1,3.0,3.0,1.0,1.0,-2.861538496463005,-0.5669085183374172,-1.1929879082110484,0.005431101711442585,-0.040970448019052114,0.8079759332036094
62,1.3663890886161933,0,3.0,1.0,0.0,2.0,1.795174986593874,1.1530783622638285,-4.0192689113138265,1.378803376364146,2.416051230857785,1.748644239329354
63,0.8686128796986339,1,3.0,4.0,2.0,1.0,-3.637972637619176,-1.0772465776963727,-0.7475338355226187,-0.2816983912553662,-1.280488253030001,-0.0973385732561651
64,-1.2037307770336305,0,5.0,0.0,2.0,1.0,-1.2296863821048858,1.6675245628997373,-4.199406332151526,2.2473646820326474,0.4553667353329023,3.2438347058039194
65,0.0044947084707453455,0,5.0,4.0,1.0,1.0,-1.7722717362760536,-0.8189822545038077,-2.661800062680384,3.131836188691934,2.460907260003719,0.5229354450795184
66,-0.7802708215891963,0,2.0,1.0,2.0,0.0,0.5761568587121423,2.6706877168155527,2.0301477485004638,0.858807476757706,-0.05483097576579709,1.5965890895409574
67,1.7769656381340146,0,1.0,3.0,1.0,0.0,0.3843683145335157,-3.607756439258083,-1.533787029121683,3.0237251796950875,0.1895013237984284,2.0360334055174483
68,1.5595788810999935,1,4.0,5.0,0.0,1.0,1.4188392627947173,1.4304621972157159,0.941247397554538,-0.5210664513707152,1.1127638552327375,-1.3701025444846306
69,2.7543103962011317,0,1.0,4.0,1.0,1.0,0.07611872343922471,-1.1115137272628004,2.0733280775518,0.15205684879752007,-1.682302693435181,0.28637457704589
70,1.8623807837251343,0,5.0,3.0,1.0,1.0,-0.25254992914266877,-4.65599996415579,1.7671107119104545,-2.0886086984850443,-3.7739556538059524,0.39708420870532496
71,0.8337751095400856,1,6.0,2.0,2.0,1.0,1.92457830168346,-3.0245192981265316,3.2902731711344737,-0.3814601224992295,-2.0646307471174628,-0.9415518120339498
72,1.07783033306629,1,3.0,0.0,2.0,1.0,-0.8948416637415996,1.2066232810432787,-0.2121948616582425,-0.693316193905889,1.169915907001756,-1.4411277669199833
73,0.14344050967951993,0,6.0,5.0,2.0,1.0,0.5782131145664232,-2.1060846993264,-0.262465536685402,0.23388697150304516,-0.2921815221726587,-0.2145348466274474
74,-1.9151673597985968,0,7.0,3.0,1.0,0.0,0.20765721722166086,2.7105163044966387,2.9935745846847834,0.08588533628919781,1.006500909694476,-0.06632969508634685
75,4.791159433222847,1,6.0,6.0,1.0,1.0,-1.628291441765023,0.19079584588364146,0.2340130270287283,-3.540441197129109,-2.0565172509201073,-2.6827651857105734
76,-0.23079146783037766,0,5.0,7.0,0.0,1.0,-1.2866067398417396,0.10672170611040684,-1.029466726512732,2.7500045576142975,3.269504320824106,-1.5988313645085008
77,3.9406942845424453,0,2.0,3.0,0.0,1.0,0.10517803376324615,-1.1281108446287649,1.181215995171865,-0.37407655896342534,-1.3926604868225505,0.24489154201892593
78,-0.19218908158869433,0,6.0,4.0,2.0,2.0,-1.4093220940021767,-0.21518442105082763,0.019865190295178397,-0.5626757737306706,0.03222550188439301,-1.1654131255847584
79,0.15375374083050783,1,4.0,4.0,1.0,1.0,-0.5347727167948465,3.3709073048382505,-0.360169020409879,2.3499571554471044,3.1655004569886622,-0.352496900124061
80,-0.3547511991971982,0,6.0,4.0,2.0,2.0,-2.2486341973109947,3.1684792759168454,-0.4879254429749672,1.9607085877611852,0.8716360516707726,0.43096908615079954
81,-0.17359943759828028,0,2.0,5.0,1.0,1.0,1.3328395291317738,1.42958748428615,0.18428779194363584,0.8862493133630857,2.209257599034014,-0.8883740994074597
82,1.7355682532058307,0,4.0,6.0,1.0,1.0,-0.6163300629896347,0.6317255681942625,0.4049849148314532,-1.8449124370098644,0.025859023166490094,-2.269878530829569
83,1.5616568692327601,0,4.0,3.0,1.0,2.0,-4.256251347368789,-1.3917635124907553,0.32692320629036814,-0.13715674757767166,-4.247410463276498,2.5193822762651346
84,0.09032319591837715,0,5.0,3.0,0.0,0.0,1.3652574791201428,1.2906717084947426,0.7173463835813684,0.06208527195965135,0.7337527710151207,0.13509654040314117
85,2.7080952261888327,0,1.0,0.0,1.0,2.0,-3.9541754116064975,0.11059408099959782,0.003533415166894162,-0.42668255517124076,-2.8712677296721787,1.8386634828577537
86,0.2804323544864513,1,4.0,5.0,2.0,2.0,-1.0341627915250244,3.253644028729143,1.0614275583929205,-0.6823160458597881,1.3998841881568702,-0.358016308158451
87,3.8075505811524817,1,2.0,3.0,1.0,2.0,0.25755035768289086,-3.3689367623866517,-4.004309562772704,-0.5644693872774939,0.4054984383010878,0.4789153714471138
88,2.3476287228172885,0,1.0,5.0,0.0,1.0,2.753880780484799,-0.39910859668527315,3.9902836445783696,0.12021974095705218,-1.6306341630609542,0.9598964736808931
89,-1.9356484441884876,0,5.0,0.0,2.0,0.0,2.360742474422666,-2.2034395839037426,-2.488611459689332,1.8231267930531931,2.1200222508027022,-0.2226867201474857
90,-2.598875845762797,1,6.0,6.0,2.0,2.0,-0.7323970553969578,5.295672559811537,0.8991136185235734,0.918091756794612,3.4184394253645825,-1.9594996146867598
91,2.391567221301605,1,3.0,2.0,1.0,1.0,1.7920142883275267,-1.2133446620323192,4.0521956680674105,1.0248601158150195,-1.598234185151306,1.0513181101073998
92,2.845264955752928,1,4.0,2.0,2.0,2.0,0.00203549769518321,-0.37794119548543426,-2.0152754645307964,-2.469430748625801,-1.0153209872548457,-1.5868248219159435
93,-0.5043583786868544,1,3.0,2.0,0.0,0.0,3.060748274597872,-0.6587724899955819,-1.9048344300152193,2.711000434302921,2.442683359389558,2.764901002882677
94,-0.6070504793947515,0,2.0,4.0,0.0,1.0,-2.0745090043581644,-0.9534904846605001,-0.5833057763865946,2.0097572577519927,-0.6187641629717043,1.2819774484048512
95,1.8204291330721483,1,5.0,4.0,0.0,1.0,-0.7045914509513718,0.5625531870685397,0.2531747090523256,2.0066762135797136,0.23006286195447564,0.4643683127818202
96,2.0037852149073547,0,4.0,1.0,2.0,1.0,-0.8041004165629593,-0.4147364622436993,-1.3088608544082292,-0.05757186396994986,-2.5569860993846767,2.596059582001128
97,4.7873358720902575,1,1.0,1.0,2.0,2.0,-0.7089357970462852,-0.639364291076617,1.1552289582680912,-0.36324266390887505,-3.108671094340399,3.0903977934060918
98,3.8214930398900764,1,4.0,3.0,0.0,1.0,-0.6754133856256951,0.918675727107327,-1.345286193418474,0.07049029465501312,-0.717563437317426,0.027253569828448208
99,1.0398311951282528,0,3.0,2.0,2.0,1.0,0.5317524590175098,0.5190417534951917,-1.1740047001809641,0.7097237596337885,0.5902818243091358,0.8192244897025329
100,2.535397891274016,1,4.0,4.0,2.0,2.0,0.5706334328264355,0.3260627334495355,0.492978222071441,-3.374171248528185,-1.5319262445326278,-1.0036583587178638
101,0.3790543671035478,1,3.0,5.0,1.0,2.0,-1.1190847151091743,0.5613571874031069,1.618883461847498,-0.6597569390863468,-0.7995580671407465,-0.8273433400921479
102,-1.6658163901778995,0,4.0,4.0,1.0,1.0,-0.40751350857719604,-1.3663851157706348,-4.349462437899328,1.2275852302372026,-0.13892858210587702,3.59030602591258
103,3.782162627104204,1,5.0,5.0,1.0,1.0,0.08896588388932972,0.30767404447027896,-2.255402698793951,-2.5152051721394417,-0.6602089019155543,-0.02247133830836045
104,2.793335869463352,1,6.0,5.0,0.0,1.0,0.6417565841725374,-0.5173186830983828,0.2033078044318919,0.7429823112536071,-0.5066085612872208,-0.23119406954470648
105,0.85949809999886,1,3.0,3.0,1.0,1.0,-3.4012019040658075,-1.9648257230345607,-2.2439535941731297,0.9098821535333699,-1.889947026566762,0.8375055767053682
106,0.421626370364665,0,2.0,4.0,2.0,0.0,1.8982354695211319,-2.6622365291584233,0.8623345417273304,0.2878196134297025,2.165839309756617,-1.9468647436818898
107,0.7159917480094184,1,6.0,3.0,1.0,1.0,-0.785385920306109,1.360819559219637,-1.0467395063831486,0.17830738767361418,0.8709958053721895,-1.1085657034650305
108,1.3620674939860882,1,2.0,1.0,2.0,0.0,0.9527701048555709,-1.405430377362778,1.237285714904361,2.940428343859725,-1.2017205158003417,3.149965545811351
109,2.969791832347248,0,3.0,4.0,1.0,0.0,-2.9677697309144464,-1.0329894051284212,-0.5746226985125942,0.3506479106444827,-1.8596841118158722,0.5314565697635764
110,4.303599969047432,1,2.0,1.0,1.0,2.0,0.27206838409921047,-0.2689559257328544,2.1699585165279967,1.619135316763132,-3.6265602061496436,3.388969721952798
111,-3.8011437516878783,0,1.0,3.0,2.0,2.0,3.1221991590855387,3.7686529465713003,0.24619027035525567,1.2472716284627217,3.8430666711384482,-0.6135558185304023
112,0.6278435260508838,0,3.0,1.0,2.0,1.0,0.29408414693411106,-0.13906894551789692,-1.4223140142321684,0.49523768344909824,1.2777272106065383,-0.23969139715492227
113,-2.4806501499026252,0,1.0,4.0,2.0,1.0,1.6482564106955606,3.439594031262637,0.15679404401760966,2.271971756106212,4.148027514715992,-0.9551735707165473
114,1.2733308526662876,1,5.0,4.0,1.0,0.0,-0.6805919727591828,-1.4163222826531614,0.4582870123503619,-1.6822437113858895,-0.3324919350988133,-1.8089343641081006
115,-0.41676983703078757,0,3.0,6.0,0.0,2.0,-0.16773632787688247,-0.03409594619594714,0.23598629723920705,1.8448787784163407,0.5600364997218579,-0.11685164438058433
116,-0.40630374361660127,0,5.0,5.0,2.0,1.0,1.7714974698947856,0.8953716438254831,-0.5629146833318858,1.169706416441759,-1.2291025276594019,3.332332506318434
117,2.107272151708966,1,3.0,5.0,0.0,1.0,0.6487247547636206,0.3463200683795142,2.124741563346537,0.14794884540255065,0.6493642186231688,-1.0248813448124594
118,4.3375529072458345,1,1.0,3.0,1.0,0.0,-0.6030268749531457,0.48025246392038945,-0.29358931116194364,2.7238651927788973,0.27681952992917014,1.7029758481564816
119,0.7570245272664882,1,5.0,4.0,1.0,0.0,0.4482392083094906,-0.9357697892653886,0.10496401072089823,0.3219407391533712,0.647437027618627,-0.1384737486710441
120,-0.3741413029522933,0,5.0,6.0,2.0,2.0,-1.7902168364720747,0.5997232714683944,-1.3616439227836115,0.18835507385896577,1.331032130254441,0.49656029454538964
121,1.3927152325632237,1,2.0,4.0,1.0,2.0,0.30979706532745616,2.2167782488744505,0.47680253029679476,-1.4717598021328613,-0.12481104583320538,0.19126099709655775
122,3.0652569413996504,1,3.0,3.0,2.0,1.0,0.3439199887360777,-0.444725717532484,2.0545213685356543,0.09445397855463715,-0.9838497794402922,-0.27972139496699877
123,1.3241833948613113,1,3.0,5.0,0.0,1.0,-2.2896290277113347,-0.843068199952878,-2.8841110555189964,2.873439867625665,2.7134930101874297,0.9687648329659596
124,-0.0051044118092903375,0,5.0,4.0,0.0,1.0,2.081621597417865,3.20771554977828,1.3385302519231856,1.0565223332897438,-0.07846847127772437,1.7302988162229214
125,0.699902213846987,1,4.0,3.0,1.0,0.0,-0.7584728999650895,-0.9045168424158132,-1.9185683790424548,5.697143440481784,1.808192100908152,3.043666946659372
126,1.680915180045745,1,2.0,3.0,0.0,1.0,-0.14864230766016726,1.2986115211626514,1.565599431916398,1.0928155682783642,-0.7871084284793569,1.4936389478230652
127,-2.6058303270525287,1,1.0,6.0,2.0,2.0,1.053941325863916,5.774406230309517,4.333245251870968,1.5663588233903323,3.1744215582139037,-2.1386221757109194
128,-1.2586847371034313,1,5.0,4.0,2.0,1.0,3.156261213009463,0.7103519129293037,0.9204536474064264,0.5587324670982532,2.5296316587979684,-1.7375722078045894
129,0.9458988589695996,0,5.0,3.0,1.0,2.0,-2.079692830798739,1.4709665332421484,2.679337686292615,0.20939505838855293,-1.7310740057348613,0.46347952945638066
130,1.5643185939271151,0,4.0,4.0,2.0,1.0,3.595634037698338,-3.0172027565915664,2.5518807646526125,-2.5839899282897902,-0.7297454885454102,-1.925973404461431
131,2.1141334356368007,0,6.0,5.0,1.0,0.0,0.9246481006495417,-3.268629281868998,-0.45178595525293214,-1.4400504126672522,-0.2988535009181114,-2.673492128846999
132,2.7922882070902766,0,5.0,3.0,0.0,0.0,0.26461166508300116,-1.8641336370206256,1.234005748997295,0.34008932838504763,0.1479979893281761,-2.614890515655544
133,2.133542747138884,0,4.0,0.0,1.0,0.0,-0.7209632782047529,0.46946442504462743,0.9309827265812156,2.7868148467069354,1.604088514375166,-0.6547718125865654
134,0.33373944491709906,0,6.0,6.0,0.0,2.0,-0.5130740955085172,3.9055670031811474,-0.008357519977538912,1.8894124113222261,1.071108135370915,-0.4176082963916444
135,2.265574566727296,0,3.0,3.0,0.0,1.0,-4.0204012018530015,-0.7922158287032081,1.2425879964685245,1.5092005514282765,-1.510322378205948,0.4155503687502007
136,2.544340669798843,0,7.0,5.0,1.0,0.0,-0.016656759742963895,-2.086240236072121,-0.6446164620191481,-1.8590092515526957,-1.5190057433922755,-0.6504965839735402
137,4.120992660395817,1,3.0,3.0,0.0,2.0,-0.11734429896375591,-0.27922936270954674,-0.5755537128677217,-2.9972518228053753,-2.4556199227401057,0.9719148514224085
138,1.3127087624930935,0,0.0,5.0,0.0,0.0,0.4910248291142983,0.6320442853409454,1.26123287712332,0.0233743625638132,2.3924769427756645,-0.47239048772155223
139,1.7616798654350716,0,1.0,5.0,1.0,1.0,-1.3160087930598905,-0.08137491202804249,1.0145848643310849,1.471337791080719,0.8090709332628319,-0.34787623641776994
140,-0.22401103403397754,0,4.0,2.0,0.0,1.0,-0.2976569454657932,2.994975378588627,-0.525818869637603,-0.3898940725994093,1.540668957240149,-0.7463791236725551
141,1.2132552842427762,1,6.0,7.0,1.0,0.0,-0.5456394433493937,2.1708255157197267,1.84497647798682,2.117259511340882,-0.33243115910144616,0.583218069499988
142,3.8732209330800687,0,6.0,0.0,0.0,0.0,-1.53665045110607,0.8173108662701118,0.694102900117723,-0.04334376957993391,-3.060323663687834,1.4572077795008078
143,3.7821917784060393,0,4.0,5.0,1.0,0.0,-0.9610209859459837,0.35062169599991105,-1.4610150407074416,-2.7459412208375658,2.3438392835222954,-3.3123249787883844
144,-0.43973322979145746,1,6.0,3.0,2.0,0.0,-0.6150503001537622,0.5149239668676119,-1.0979764492687452,0.1351836401812202,1.7877545463485838,-1.5277653093296983
145,0.5673160590865165,1,5.0,5.0,1.0,2.0,-3.318233311399265,3.51955002501395,-1.6989287389218255,0.12137200266661231,0.8049458266898977,-0.8586064126941423
146,0.9700873033221451,1,3.0,3.0,1.0,0.0,3.572194482931958,-0.49135169003774953,0.964015924357208,-1.1420593770835648,1.4911697085351199,-1.959744967754377
147,3.634364660712926,0,5.0,3.0,0.0,2.0,-4.348583691447666,3.4794466304654663,-2.2717126128170393,-1.6884638783457264,-0.500777525837735,-0.030037123894328978
148,4.846699296439436,1,3.0,3.0,0.0,1.0,-1.939410339528556,-3.504428326231603,2.0897764416139974,-2.029483390469559,-2.828801215914171,-1.7660730715384043
149,-1.8466199339441345,0,2.0,7.0,1.0,2.0,0.7799509683019901,0.7689444537944181,-0.4815848063511872,0.015705269807647994,1.3560787715200302,-0.7400710336995191
150,-0.25873562568737485,0,2.0,0.0,0.0,1.0,0.3916807470687739,-0.04691708502894937,-3.2433479513326717,2.483389132300787,2.6844665050599152,2.5611468187451374
151,2.052732473278542,1,5.0,3.0,2.0,1.0,-0.7872041111450002,1.078185340543259,3.018266574654139,-0.9179462920715667,-2.5056345668570255,-0.5587591836941862
152,1.502650638636941,1,4.0,3.0,1.0,0.0,-0.8798994723185941,4.762720770699795,0.49943566297988456,3.035313876687925,3.531897694543744,-0.18548058890672084
153,0.142217034042993,0,0.0,0.0,1.0,0.0,3.494215980349258,-3.0458916129834632,-3.348759992921968,2.350830358200907,2.4639708668142366,1.8997038072369166
154,1.8808356815966223,1,2.0,6.0,2.0,2.0,-2.0301620129439195,3.8239620982072196,3.188781748776766,-1.5071797412072405,-0.9077947094855106,-2.448019013521192
155,2.7830156821316403,1,4.0,2.0,1.0,2.0,1.8959980357466892,1.783915742643268,1.9466037768205917,-1.083194484324169,-1.7947008880809812,1.6738836375287605
156,0.10724371729816498,1,0.0,5.0,1.0,1.0,4.5805320830935,-1.1579977694480765,-3.7015201863990943,1.944384158032996,3.264657657701786,2.1109403885263895
157,0.12069312766704776,0,3.0,6.0,1.0,1.0,-1.626450713754423,2.0372011807134136,-1.769555953204902,-0.28302421194873223,1.182452769106622,-1.4363830162189586
158,1.7360190583433446,0,6.0,3.0,1.0,1.0,-0.5545873815295228,-0.28289459082454765,4.44301048662346,-0.3693514697179125,-3.8519423948111613,0.09225375381319409
159,2.8252586045482886,0,4.0,6.0,1.0,2.0,0.5326869293678759,-1.0646642177010126,1.448301352691038,-1.3279502584843355,-2.4009799660759015,-0.0789425074165324
160,-1.715588726882108,0,4.0,2.0,2.0,0.0,-1.673969948472668,3.9896962308990127,1.1984101821454005,1.5117645261538721,1.2519793267499058,-0.6175706715905909
161,1.1602998416451549,0,4.0,6.0,1.0,2.0,-0.5129173782018076,3.2906424153553346,1.069615177028872,0.39740831455065256,0.5211259162144913,0.34906636526568446
162,2.9878059490106352,1,3.0,3.0,1.0,2.0,0.4344201363488981,-1.1933295197378013,0.14931147616008678,-4.072443988483244,-2.7369576927566226,-0.627276511431112
163,2.9729417450084474,1,1.0,6.0,1.0,1.0,3.072392947416675,-2.2287280937728986,-0.9801771814648694,0.28238011661607754,1.9569560727685935,-0.2931134489201275
