treat,age,education*,black,hispanic,married,nodegree,re75,propensity_score,propensity_logit,re78
1.0,31,9,1.0,0.0,0.0,1.0,1698,1.0,inf,10363
1.0,23,12,1.0,0.0,0.0,0.0,0,1.0,inf,4843
1.0,32,10,1.0,0.0,0.0,1.0,2321,1.0,inf,179
1.0,25,12,1.0,0.0,0.0,0.0,0,1.0,inf,11965
1.0,25,11,1.0,0.0,0.0,1.0,0,1.0,inf,9897
1.0,18,11,0.0,1.0,0.0,1.0,5491,1.0,inf,2454
1.0,28,11,1.0,0.0,1.0,1.0,6952,0.9940047961630696,5.110782242701201,7318
1.0,41,14,0.0,0.0,0.0,0.0,0,1.0,inf,5149
1.0,38,11,1.0,0.0,0.0,1.0,0,1.0,inf,0
1.0,25,12,1.0,0.0,0.0,0.0,2409,1.0,inf,0
1.0,23,12,0.0,1.0,0.0,0.0,1117,1.0,inf,559
1.0,19,8,1.0,0.0,0.0,1.0,2657,1.0,inf,9970
1.0,27,10,1.0,0.0,0.0,1.0,3213,1.0,inf,2094
1.0,27,10,1.0,0.0,0.0,1.0,3550,1.0,inf,0
1.0,23,10,1.0,0.0,0.0,1.0,0,1.0,inf,7693
1.0,21,11,0.0,1.0,0.0,1.0,6658,1.0,inf,9381
1.0,21,13,1.0,0.0,0.0,0.0,0,1.0,inf,17094
1.0,22,12,0.0,1.0,1.0,0.0,7055,1.0,inf,10092
1.0,30,11,1.0,0.0,0.0,1.0,1913,1.0,inf,0
1.0,25,12,1.0,0.0,0.0,0.0,0,1.0,inf,3191
1.0,21,12,0.0,0.0,0.0,0.0,0,1.0,inf,8048
1.0,20,11,1.0,0.0,0.0,1.0,1220,1.0,inf,1085
1.0,18,11,1.0,0.0,0.0,1.0,851,1.0,inf,0
1.0,24,10,1.0,0.0,0.0,1.0,0,1.0,inf,0
1.0,22,10,1.0,0.0,0.0,1.0,1071,1.0,inf,7315
1.0,40,12,1.0,0.0,0.0,0.0,0,1.0,inf,10804
1.0,27,11,1.0,0.0,0.0,1.0,14223,0.0,-inf,7661
1.0,24,11,1.0,0.0,1.0,1.0,1666,1.0,inf,4032
1.0,28,15,1.0,0.0,0.0,0.0,0,1.0,inf,9598
1.0,27,10,0.0,1.0,0.0,1.0,421,1.0,inf,3075
1.0,29,10,1.0,0.0,1.0,1.0,4923,0.9940047961630696,5.110782242701201,130
1.0,26,11,0.0,0.0,0.0,1.0,2226,1.0,inf,13385
1.0,18,10,1.0,0.0,0.0,1.0,699,1.0,inf,480
1.0,27,12,1.0,0.0,0.0,0.0,4310,1.0,inf,0
1.0,29,10,1.0,0.0,0.0,1.0,4398,0.7857142857142857,1.2992829841302609,0
1.0,23,11,1.0,0.0,0.0,1.0,0,1.0,inf,0
1.0,22,10,1.0,0.0,1.0,1.0,5588,0.9940047961630696,5.110782242701201,13228
1.0,23,9,1.0,0.0,0.0,1.0,1774,1.0,inf,11464
1.0,21,12,1.0,0.0,0.0,0.0,0,1.0,inf,9983
1.0,17,10,1.0,0.0,0.0,1.0,156,1.0,inf,10641
1.0,25,11,1.0,0.0,0.0,1.0,0,1.0,inf,0
1.0,22,10,1.0,0.0,0.0,1.0,653,1.0,inf,11134
1.0,22,11,0.0,0.0,0.0,1.0,0,1.0,inf,1048
1.0,21,11,1.0,0.0,0.0,1.0,2158,1.0,inf,0
1.0,27,9,1.0,0.0,0.0,1.0,2294,1.0,inf,2018
1.0,21,12,1.0,0.0,0.0,0.0,0,1.0,inf,1254
1.0,17,9,1.0,0.0,0.0,1.0,1341,1.0,inf,1374
1.0,18,9,1.0,0.0,0.0,1.0,1285,1.0,inf,15369
1.0,29,8,1.0,0.0,0.0,1.0,0,1.0,inf,1923
1.0,20,10,1.0,0.0,0.0,1.0,2777,1.0,inf,5615
1.0,17,10,1.0,0.0,0.0,1.0,1000,1.0,inf,1433
1.0,19,12,1.0,0.0,0.0,0.0,2534,1.0,inf,4551
1.0,25,11,1.0,0.0,1.0,1.0,0,1.0,inf,1574
1.0,29,12,1.0,0.0,0.0,0.0,4878,0.9940047961630696,5.110782242701201,10976
1.0,18,12,1.0,0.0,0.0,0.0,0,1.0,inf,2321
1.0,25,8,0.0,0.0,0.0,1.0,23096,0.0,-inf,6421
1.0,20,12,0.0,0.0,1.0,0.0,8644,0.5263157894736842,0.10536051565782614,11656
1.0,20,9,0.0,1.0,0.0,1.0,5875,1.0,inf,1358
1.0,31,12,0.0,0.0,0.0,0.0,2611,1.0,inf,2484
1.0,21,11,1.0,0.0,0.0,1.0,5310,0.9940047961630696,5.110782242701201,7906
1.0,19,10,0.0,0.0,0.0,1.0,5324,0.019230769230769232,-3.9318256327243257,13829
1.0,30,10,1.0,0.0,0.0,1.0,2615,1.0,inf,0
1.0,25,11,1.0,0.0,0.0,1.0,0,1.0,inf,485
1.0,26,12,1.0,0.0,1.0,0.0,5794,0.9940047961630696,5.110782242701201,1424
1.0,25,11,0.0,0.0,0.0,1.0,0,1.0,inf,18783
1.0,19,11,1.0,0.0,0.0,1.0,0,1.0,inf,7458
1.0,30,12,1.0,0.0,0.0,0.0,0,1.0,inf,24909
1.0,31,9,0.0,1.0,0.0,1.0,0,1.0,inf,26817
1.0,23,10,1.0,0.0,1.0,1.0,936,1.0,inf,11233
1.0,18,11,1.0,0.0,0.0,1.0,0,1.0,inf,4814
1.0,18,9,0.0,1.0,0.0,1.0,1713,1.0,inf,8836
1.0,41,9,1.0,0.0,1.0,1.0,5783,0.9940047961630696,5.110782242701201,0
1.0,25,12,0.0,0.0,0.0,0.0,0,1.0,inf,5587
1.0,17,9,1.0,0.0,0.0,1.0,0,1.0,inf,1953
1.0,17,10,0.0,1.0,0.0,1.0,2202,1.0,inf,4387
1.0,26,11,0.0,0.0,0.0,1.0,4676,0.019230769230769232,-3.9318256327243257,1973
1.0,22,11,1.0,0.0,0.0,1.0,12170,0.4878048780487805,-0.048790164169432056,8408
1.0,25,12,1.0,0.0,0.0,0.0,0,1.0,inf,0
1.0,20,10,1.0,0.0,0.0,1.0,11073,0.4878048780487805,-0.048790164169432056,0
1.0,17,10,1.0,0.0,0.0,1.0,0,1.0,inf,0
1.0,24,15,1.0,0.0,0.0,0.0,13008,0.4878048780487805,-0.048790164169432056,14683
1.0,28,8,1.0,0.0,0.0,1.0,1182,1.0,inf,7779
1.0,20,12,1.0,0.0,0.0,0.0,165,1.0,inf,0
1.0,19,11,1.0,0.0,0.0,1.0,1927,1.0,inf,11965
1.0,27,12,1.0,0.0,1.0,0.0,334,1.0,inf,0
1.0,22,9,1.0,0.0,0.0,1.0,0,1.0,inf,4056
1.0,29,10,0.0,1.0,0.0,1.0,8853,0.6,0.4054651081081642,5112
1.0,17,8,1.0,0.0,0.0,1.0,0,1.0,inf,0
1.0,31,13,0.0,0.0,0.0,0.0,5498,0.019230769230769232,-3.9318256327243257,2329
1.0,19,8,0.0,0.0,0.0,1.0,3416,1.0,inf,9251
1.0,46,13,1.0,0.0,0.0,0.0,0,1.0,inf,647
1.0,22,11,1.0,0.0,0.0,1.0,7497,0.9940047961630696,5.110782242701201,668
1.0,42,9,1.0,0.0,1.0,1.0,3058,1.0,inf,1294
1.0,23,10,1.0,0.0,1.0,1.0,10495,0.21428571428571427,-1.2992829841302609,3385
1.0,35,8,1.0,0.0,1.0,1.0,17976,0.21428571428571427,-1.2992829841302609,3786
1.0,23,12,1.0,0.0,1.0,0.0,15079,0.0,-inf,10283
1.0,26,11,0.0,0.0,0.0,1.0,22959,0.0,-inf,2746
1.0,25,10,0.0,0.0,0.0,1.0,4712,0.019230769230769232,-3.9318256327243257,6103
1.0,24,12,1.0,0.0,0.0,0.0,12982,0.4878048780487805,-0.048790164169432056,0
1.0,21,12,0.0,0.0,0.0,0.0,7390,0.019230769230769232,-3.9318256327243257,3557
1.0,19,11,1.0,0.0,0.0,1.0,10224,0.4878048780487805,-0.048790164169432056,11293
1.0,23,10,1.0,0.0,0.0,1.0,15709,0.4878048780487805,-0.048790164169432056,5665
1.0,49,8,0.0,0.0,1.0,1.0,7285,0.019230769230769232,-3.9318256327243257,16717
1.0,22,12,0.0,0.0,0.0,0.0,8455,0.5263157894736842,0.10536051565782614,12590
1.0,18,10,0.0,1.0,0.0,1.0,12625,0.0055248618784530384,-5.19295685089021,0
1.0,35,9,1.0,0.0,1.0,1.0,13830,0.21428571428571427,-1.2992829841302609,12803
1.0,33,12,1.0,0.0,1.0,0.0,10941,0.0,-inf,15952
0.0,22,13,0.0,0.0,0.0,0.0,3944,1.0,inf,14523
0.0,21,14,1.0,0.0,0.0,0.0,5363,0.9940047961630696,5.110782242701201,7882
0.0,23,16,0.0,0.0,0.0,0.0,8675,0.5263157894736842,0.10536051565782614,14265
0.0,20,13,0.0,1.0,0.0,0.0,5156,1.0,inf,8548
0.0,31,14,1.0,0.0,0.0,0.0,8219,0.9940047961630696,5.110782242701201,8378
0.0,23,9,0.0,1.0,1.0,1.0,8733,1.0,inf,18963
0.0,27,12,0.0,1.0,1.0,0.0,4388,1.0,inf,7596
0.0,37,15,1.0,0.0,1.0,0.0,7367,0.9940047961630696,5.110782242701201,12203
0.0,28,12,1.0,0.0,0.0,0.0,4253,1.0,inf,7314
0.0,25,11,0.0,1.0,0.0,1.0,7553,1.0,inf,9838
0.0,25,9,0.0,1.0,1.0,1.0,9195,1.0,inf,14398
0.0,20,14,0.0,1.0,0.0,0.0,6975,1.0,inf,16553
0.0,23,9,0.0,1.0,0.0,1.0,7691,1.0,inf,8637
0.0,19,8,0.0,1.0,0.0,1.0,4431,1.0,inf,8823
0.0,19,12,1.0,0.0,0.0,0.0,6817,0.9940047961630696,5.110782242701201,7948
0.0,22,12,1.0,0.0,0.0,0.0,3949,1.0,inf,24980
0.0,18,8,0.0,0.0,1.0,1.0,10727,0.0055248618784530384,-5.19295685089021,9860
0.0,16,9,0.0,1.0,0.0,1.0,4031,1.0,inf,7314
0.0,23,12,0.0,1.0,0.0,0.0,8008,1.0,inf,13451
0.0,29,12,1.0,0.0,1.0,0.0,4037,1.0,inf,8126
0.0,22,12,0.0,1.0,0.0,0.0,7062,1.0,inf,10805
0.0,27,10,0.0,1.0,1.0,1.0,8874,1.0,inf,19859
0.0,24,14,0.0,1.0,1.0,0.0,8745,1.0,inf,22273
0.0,27,12,0.0,1.0,1.0,0.0,5222,1.0,inf,25564
0.0,21,14,0.0,1.0,0.0,0.0,9028,1.0,inf,25564
0.0,25,11,1.0,0.0,1.0,1.0,6504,0.9940047961630696,5.110782242701201,13744
0.0,18,12,0.0,1.0,0.0,0.0,8967,1.0,inf,16268
0.0,18,12,0.0,1.0,0.0,0.0,7784,1.0,inf,10649
0.0,26,12,0.0,0.0,0.0,0.0,3893,1.0,inf,19535
0.0,35,12,0.0,0.0,0.0,0.0,3926,1.0,inf,16281
0.0,40,9,1.0,0.0,1.0,1.0,7138,0.9940047961630696,5.110782242701201,10361
0.0,39,7,0.0,1.0,1.0,1.0,5746,0.6,0.4054651081081642,7645
0.0,18,12,0.0,0.0,0.0,0.0,3938,1.0,inf,12871
0.0,34,9,1.0,0.0,1.0,1.0,9091,0.9940047961630696,5.110782242701201,14964
0.0,20,12,1.0,0.0,0.0,0.0,13151,0.4878048780487805,-0.048790164169432056,16512
0.0,20,12,0.0,1.0,1.0,0.0,9050,1.0,inf,20058
0.0,42,12,0.0,0.0,1.0,0.0,3931,1.0,inf,14518
0.0,20,12,1.0,0.0,0.0,0.0,3917,1.0,inf,15885
0.0,21,14,0.0,1.0,0.0,0.0,5138,1.0,inf,15474
0.0,20,14,1.0,0.0,0.0,0.0,4144,1.0,inf,15579
0.0,20,13,0.0,1.0,0.0,0.0,6837,1.0,inf,25564
0.0,21,14,0.0,1.0,1.0,0.0,6706,1.0,inf,15780
0.0,22,12,0.0,1.0,1.0,0.0,4563,1.0,inf,25564
0.0,19,12,0.0,1.0,0.0,0.0,4525,1.0,inf,15465
0.0,28,12,0.0,1.0,0.0,0.0,4892,1.0,inf,19820
0.0,29,12,1.0,0.0,1.0,0.0,5473,0.9940047961630696,5.110782242701201,21731
0.0,26,8,0.0,1.0,0.0,1.0,5872,1.0,inf,11136
0.0,18,11,1.0,0.0,0.0,1.0,4139,1.0,inf,8372
0.0,19,12,0.0,1.0,0.0,0.0,4667,1.0,inf,12325
0.0,27,16,0.0,1.0,0.0,0.0,5370,1.0,inf,12237
0.0,22,9,0.0,1.0,1.0,1.0,7904,1.0,inf,11526
0.0,19,12,0.0,1.0,0.0,0.0,3931,1.0,inf,17813
0.0,20,12,0.0,1.0,1.0,0.0,5623,1.0,inf,10868
0.0,51,12,0.0,0.0,1.0,0.0,3879,1.0,inf,20036
0.0,30,11,1.0,0.0,1.0,1.0,3947,1.0,inf,7329
0.0,27,13,0.0,1.0,1.0,0.0,4252,1.0,inf,17695
0.0,20,14,0.0,1.0,0.0,0.0,4364,1.0,inf,8310
0.0,20,12,0.0,0.0,0.0,0.0,3883,1.0,inf,11050
0.0,28,8,0.0,1.0,0.0,1.0,8887,1.0,inf,8182
0.0,23,10,0.0,1.0,1.0,1.0,8616,1.0,inf,14332
0.0,22,14,0.0,1.0,1.0,0.0,4604,1.0,inf,24964
0.0,27,14,0.0,1.0,1.0,0.0,4613,1.0,inf,17480
0.0,18,11,0.0,1.0,1.0,1.0,6821,1.0,inf,14582
0.0,23,12,0.0,0.0,1.0,0.0,3933,1.0,inf,21025
0.0,22,12,0.0,1.0,0.0,0.0,8935,1.0,inf,25564
0.0,45,11,0.0,0.0,1.0,1.0,25243,0.0,-inf,25564
0.0,22,13,0.0,1.0,0.0,0.0,7882,1.0,inf,9453
0.0,27,7,0.0,1.0,1.0,1.0,7782,1.0,inf,14633
0.0,27,10,0.0,1.0,1.0,1.0,9098,1.0,inf,17023
0.0,34,11,1.0,0.0,1.0,1.0,6065,0.9940047961630696,5.110782242701201,15669
0.0,24,12,0.0,1.0,0.0,0.0,8477,1.0,inf,15830
0.0,23,12,0.0,1.0,1.0,0.0,8208,1.0,inf,10107
0.0,24,11,0.0,1.0,1.0,1.0,6242,1.0,inf,9568
0.0,22,14,1.0,0.0,0.0,0.0,4588,0.7857142857142857,1.2992829841302609,23837
0.0,26,12,1.0,0.0,1.0,0.0,9055,0.9940047961630696,5.110782242701201,10449
0.0,29,12,1.0,0.0,1.0,0.0,5265,0.9940047961630696,5.110782242701201,14305
0.0,20,12,1.0,0.0,0.0,0.0,8113,0.9940047961630696,5.110782242701201,8266
0.0,26,12,1.0,0.0,0.0,0.0,7333,0.9940047961630696,5.110782242701201,9284
0.0,30,10,1.0,0.0,1.0,1.0,8403,0.9940047961630696,5.110782242701201,12197
0.0,36,8,1.0,0.0,1.0,1.0,5481,0.9940047961630696,5.110782242701201,8001
0.0,19,10,1.0,0.0,1.0,1.0,5986,0.9940047961630696,5.110782242701201,19489
0.0,23,16,1.0,0.0,1.0,0.0,8547,0.9940047961630696,5.110782242701201,16905
0.0,21,9,1.0,0.0,1.0,1.0,8742,0.9940047961630696,5.110782242701201,8994
0.0,34,12,1.0,0.0,1.0,0.0,8230,0.9940047961630696,5.110782242701201,7425
0.0,22,16,1.0,0.0,0.0,0.0,7877,0.9940047961630696,5.110782242701201,13937
0.0,21,12,1.0,0.0,0.0,0.0,6957,0.9940047961630696,5.110782242701201,14645
0.0,24,11,1.0,0.0,1.0,1.0,7956,0.9940047961630696,5.110782242701201,16528
0.0,19,12,1.0,0.0,0.0,0.0,8436,0.9940047961630696,5.110782242701201,7693
0.0,25,12,1.0,0.0,1.0,0.0,8702,0.9940047961630696,5.110782242701201,11103
0.0,21,12,1.0,0.0,0.0,0.0,5791,0.9940047961630696,5.110782242701201,15374
0.0,27,12,1.0,0.0,0.0,0.0,5336,0.9940047961630696,5.110782242701201,10313
0.0,30,12,1.0,0.0,0.0,0.0,6346,0.9940047961630696,5.110782242701201,9565
0.0,42,8,1.0,0.0,1.0,1.0,6973,0.9940047961630696,5.110782242701201,7407
0.0,30,12,1.0,0.0,0.0,0.0,7778,0.9940047961630696,5.110782242701201,12078
0.0,38,12,0.0,0.0,1.0,0.0,25130,0.0,-inf,25564
0.0,54,10,0.0,0.0,1.0,1.0,8738,0.5263157894736842,0.10536051565782614,8486
0.0,24,11,1.0,0.0,1.0,1.0,6405,0.9940047961630696,5.110782242701201,20886
0.0,20,12,1.0,0.0,1.0,0.0,8480,0.9940047961630696,5.110782242701201,8093
0.0,19,11,1.0,0.0,0.0,1.0,5503,0.9940047961630696,5.110782242701201,10842
0.0,21,14,0.0,0.0,0.0,0.0,5852,0.019230769230769232,-3.9318256327243257,13496
0.0,23,10,1.0,0.0,1.0,1.0,8437,0.9940047961630696,5.110782242701201,8697
0.0,19,12,1.0,0.0,0.0,0.0,4821,0.9940047961630696,5.110782242701201,16523
0.0,26,8,1.0,0.0,0.0,1.0,8785,0.9940047961630696,5.110782242701201,25127
0.0,17,10,1.0,0.0,0.0,1.0,7795,0.9940047961630696,5.110782242701201,17975
0.0,18,8,1.0,0.0,0.0,1.0,8711,0.9940047961630696,5.110782242701201,12358
0.0,20,11,1.0,0.0,0.0,1.0,8425,0.9940047961630696,5.110782242701201,9339
0.0,21,12,1.0,0.0,0.0,0.0,7479,0.9940047961630696,5.110782242701201,8279
0.0,33,13,1.0,0.0,1.0,0.0,6942,0.9940047961630696,5.110782242701201,12678
0.0,19,12,1.0,0.0,0.0,0.0,6629,0.9940047961630696,5.110782242701201,24935
0.0,32,10,1.0,0.0,1.0,1.0,9019,0.9940047961630696,5.110782242701201,15564
0.0,32,10,1.0,0.0,1.0,1.0,5798,0.9940047961630696,5.110782242701201,18684
0.0,23,11,1.0,0.0,0.0,1.0,6572,0.9940047961630696,5.110782242701201,15177
0.0,16,10,1.0,0.0,0.0,1.0,6402,0.9940047961630696,5.110782242701201,7574
0.0,19,12,1.0,0.0,0.0,0.0,9100,0.9940047961630696,5.110782242701201,16005
0.0,19,12,0.0,0.0,0.0,0.0,4386,0.019230769230769232,-3.9318256327243257,8777
0.0,19,12,1.0,0.0,0.0,0.0,12136,0.4878048780487805,-0.048790164169432056,8074
0.0,39,11,1.0,0.0,1.0,1.0,7784,0.9940047961630696,5.110782242701201,14837
0.0,21,10,1.0,0.0,0.0,1.0,13769,0.4878048780487805,-0.048790164169432056,16312
0.0,35,10,1.0,0.0,1.0,1.0,6939,0.9940047961630696,5.110782242701201,8368
0.0,21,12,1.0,0.0,0.0,0.0,11662,0.4878048780487805,-0.048790164169432056,14218
0.0,40,12,1.0,0.0,1.0,0.0,8751,0.9940047961630696,5.110782242701201,10861
0.0,38,8,1.0,0.0,1.0,1.0,5872,0.9940047961630696,5.110782242701201,8148
0.0,22,12,1.0,0.0,0.0,0.0,6629,0.9940047961630696,5.110782242701201,16170
0.0,42,12,1.0,0.0,1.0,0.0,8980,0.9940047961630696,5.110782242701201,12981
0.0,22,12,1.0,0.0,1.0,0.0,8958,0.9940047961630696,5.110782242701201,20862
0.0,31,8,0.0,1.0,1.0,1.0,7809,0.6,0.4054651081081642,10778
0.0,30,17,1.0,0.0,0.0,0.0,5546,0.9940047961630696,5.110782242701201,14421
0.0,32,8,0.0,0.0,0.0,1.0,6149,0.019230769230769232,-3.9318256327243257,8414
0.0,28,12,1.0,0.0,1.0,0.0,5951,0.9940047961630696,5.110782242701201,14078
0.0,24,11,1.0,0.0,1.0,1.0,7888,0.9940047961630696,5.110782242701201,7923
0.0,32,10,1.0,0.0,0.0,1.0,4930,0.9940047961630696,5.110782242701201,18102
0.0,32,8,1.0,0.0,1.0,1.0,7311,0.9940047961630696,5.110782242701201,8140
0.0,28,10,1.0,0.0,1.0,1.0,18889,0.21428571428571427,-1.2992829841302609,17989
0.0,32,10,1.0,0.0,1.0,1.0,25243,0.21428571428571427,-1.2992829841302609,25564
0.0,22,11,0.0,0.0,1.0,1.0,18449,0.0,-inf,25564
0.0,48,10,0.0,0.0,1.0,1.0,16354,0.0,-inf,18059
0.0,22,13,0.0,0.0,0.0,0.0,6819,0.019230769230769232,-3.9318256327243257,13943
0.0,23,12,1.0,0.0,0.0,0.0,11565,0.4878048780487805,-0.048790164169432056,25529
0.0,30,13,0.0,0.0,0.0,0.0,7990,0.019230769230769232,-3.9318256327243257,8590
0.0,20,12,1.0,0.0,0.0,0.0,12739,0.4878048780487805,-0.048790164169432056,16284
0.0,20,12,1.0,0.0,0.0,0.0,13780,0.4878048780487805,-0.048790164169432056,15232
0.0,28,15,0.0,0.0,0.0,0.0,8085,0.019230769230769232,-3.9318256327243257,14348
0.0,24,12,0.0,0.0,1.0,0.0,8922,0.5263157894736842,0.10536051565782614,16470
0.0,21,11,0.0,0.0,1.0,1.0,25243,0.0055248618784530384,-5.19295685089021,25564
0.0,33,7,1.0,0.0,1.0,1.0,18411,0.21428571428571427,-1.2992829841302609,21818
0.0,48,9,0.0,0.0,1.0,1.0,25243,0.0,-inf,25564
