,treat,age,education*,black,hispanic,married,nodegree,re75,propensity_score,propensity_logit,re78
265,1.0,27,12,1.0,0.0,1.0,0.0,334,0.2,-1.3862943611198906,0
266,1.0,20,10,1.0,0.0,0.0,1.0,2777,0.9712460063897763,3.519803124070001,5615
267,1.0,23,12,1.0,0.0,0.0,0.0,501,0.9990740740740741,6.983789965258178,671
268,1.0,27,13,0.0,0.0,1.0,0.0,853,1.0,inf,0
269,1.0,23,12,0.0,1.0,0.0,0.0,1117,0.9146341463414634,2.3715779644809976,559
270,1.0,24,12,1.0,0.0,0.0,0.0,2842,0.9712460063897763,3.519803124070001,6167
271,1.0,20,11,1.0,0.0,0.0,1.0,1484,0.9990740740740741,6.983789965258178,6943
272,1.0,26,10,1.0,0.0,0.0,1.0,6788,0.9712460063897763,3.519803124070001,672
273,1.0,26,10,1.0,0.0,1.0,1.0,0,1.0,inf,0
274,1.0,20,9,1.0,0.0,0.0,1.0,0,0.9990740740740741,6.983789965258178,8881
275,1.0,24,10,1.0,0.0,1.0,1.0,4078,1.0,inf,0
276,1.0,33,12,1.0,0.0,1.0,0.0,10941,0.0016666666666666668,-6.395261598115449,15952
277,0.0,47,12,0.0,0.0,0.0,0.0,0,0.0,-inf,0
278,0.0,50,12,1.0,0.0,1.0,0.0,0,0.0,-inf,0
279,0.0,44,12,0.0,0.0,0.0,0.0,0,0.0,-inf,0
280,0.0,28,12,1.0,0.0,1.0,0.0,0,0.2,-1.3862943611198906,0
281,0.0,54,12,0.0,0.0,1.0,0.0,0,0.0,-inf,0
282,0.0,55,12,0.0,1.0,1.0,0.0,0,0.0,-inf,0
283,0.0,47,12,0.0,0.0,1.0,0.0,0,0.0,-inf,0
284,0.0,25,12,1.0,0.0,0.0,0.0,0,0.9990740740740741,6.983789965258178,0
285,0.0,44,12,0.0,0.0,1.0,0.0,0,0.0,-inf,0
286,0.0,50,12,1.0,0.0,1.0,0.0,0,0.0,-inf,0
287,0.0,23,12,1.0,0.0,0.0,0.0,0,0.9990740740740741,6.983789965258178,4728
288,0.0,49,14,0.0,0.0,1.0,0.0,0,0.0,-inf,0
289,0.0,55,14,0.0,0.0,1.0,0.0,0,0.0,-inf,0
290,0.0,34,14,1.0,0.0,1.0,0.0,0,0.2,-1.3862943611198906,0
291,0.0,34,16,0.0,0.0,1.0,0.0,0,0.0,-inf,11821
292,0.0,55,13,0.0,1.0,1.0,0.0,0,0.0,-inf,0
293,0.0,52,12,0.0,0.0,1.0,0.0,0,0.0,-inf,0
294,0.0,52,15,0.0,0.0,1.0,0.0,0,0.0,-inf,0
295,0.0,30,16,0.0,0.0,1.0,0.0,0,0.0,-inf,0
