,treat,age,education*,black,hispanic,married,nodegree,re75,re78,propensity_score,propensity_logit
36,1.0,25,12,1.0,0.0,0.0,0.0,0,3191,0.025544364,-3.6414623
37,1.0,42,14,1.0,0.0,0.0,0.0,0,20505,0.029071914,-3.5084798
38,1.0,25,5,1.0,0.0,0.0,1.0,0,6181,0.049843613,-2.9477363
39,1.0,23,12,1.0,0.0,1.0,0.0,0,5911,0.014754441,-4.201347
40,1.0,46,8,1.0,0.0,1.0,1.0,0,3094,0.015101091,-4.177772
41,1.0,24,10,1.0,0.0,0.0,1.0,0,0,0.022093022,-3.7901528
42,1.0,21,12,1.0,0.0,0.0,0.0,0,1254,0.9536857,3.0248835
43,1.0,19,9,0.0,0.0,0.0,1.0,0,13188,0.008572155,-4.750627
44,1.0,17,8,1.0,0.0,0.0,1.0,0,8061,0.05850756,-2.7783103
45,1.0,18,8,0.0,1.0,1.0,1.0,0,2787,0.028678352,-3.522515
46,1.0,20,11,1.0,0.0,0.0,1.0,0,3972,0.03245673,-3.3948524
47,1.0,25,11,1.0,0.0,1.0,1.0,0,0,0.05180404,-2.907093
48,1.0,17,8,1.0,0.0,0.0,1.0,0,0,0.028665718,-3.5229688
49,1.0,17,9,1.0,0.0,0.0,1.0,0,0,0.44420588,-0.2241098
50,1.0,25,5,1.0,0.0,0.0,1.0,0,12187,0.010536058,-4.54236
51,1.0,23,12,1.0,0.0,0.0,0.0,0,4843,0.021762272,-3.805575
52,1.0,28,8,1.0,0.0,0.0,1.0,0,0,0.047020048,-3.0090196
53,1.0,31,11,1.0,0.0,1.0,1.0,0,8087,0.022626143,-3.7657633
54,1.0,18,11,1.0,0.0,0.0,1.0,0,0,0.9470559,2.884121
55,1.0,25,12,1.0,0.0,0.0,0.0,0,2348,0.7466448,1.0807971
56,1.0,30,11,1.0,0.0,1.0,1.0,0,590,0.11502082,-2.040451
57,1.0,17,10,1.0,0.0,0.0,1.0,0,0,0.98089176,3.9383426
58,1.0,37,9,1.0,0.0,0.0,1.0,0,1067,0.05737187,-2.7991178
59,1.0,41,4,1.0,0.0,1.0,1.0,0,7284,0.006889935,-4.97078
60,1.0,42,14,1.0,0.0,1.0,0.0,0,13167,0.9663146,3.3564253
61,1.0,22,11,0.0,0.0,0.0,1.0,0,1048,0.11502082,-2.040451
62,1.0,17,8,1.0,0.0,0.0,1.0,0,0,0.16143349,-1.6476007
63,1.0,29,8,1.0,0.0,0.0,1.0,0,1923,0.14726949,-1.7561795
64,1.0,28,10,1.0,0.0,0.0,1.0,2836,3196,0.45837563,-0.16688369
65,1.0,35,10,1.0,0.0,0.0,1.0,0,4666,0.06402193,-2.6823664
66,1.0,27,11,1.0,0.0,0.0,1.0,0,549,0.0610895,-2.7323802
67,1.0,29,4,1.0,0.0,0.0,1.0,0,762,0.037551325,-3.243772
68,1.0,28,9,1.0,0.0,0.0,1.0,0,10694,0.047009405,-3.0092573
69,1.0,27,11,1.0,0.0,0.0,1.0,0,0,0.9894873,4.544602
70,1.0,23,7,0.0,0.0,0.0,1.0,0,0,0.22715625,-1.2244387
71,1.0,45,5,1.0,0.0,1.0,1.0,0,8546,0.9719053,3.543677
72,1.0,29,13,1.0,0.0,0.0,0.0,0,7479,0.08025168,-2.4389324
73,1.0,27,9,1.0,0.0,0.0,1.0,0,0,0.052037988,-2.9023404
74,1.0,46,13,1.0,0.0,0.0,0.0,0,647,0.16086802,-1.6517837
75,1.0,18,6,1.0,0.0,0.0,1.0,0,0,0.016475948,-4.0892406
76,1.0,25,12,1.0,0.0,0.0,0.0,0,11965,0.93110585,2.6038017
77,1.0,28,15,1.0,0.0,0.0,0.0,0,9598,0.075598754,-2.5037065
78,1.0,31,9,1.0,0.0,0.0,1.0,1698,10363,0.058458593,-2.7791996
79,1.0,25,11,0.0,0.0,0.0,1.0,0,18783,0.01338735,-4.2999673
80,1.0,22,12,1.0,0.0,0.0,0.0,0,18678,0.06798564,-2.6180518
81,1.0,28,11,1.0,0.0,0.0,1.0,1284,60307,0.03720691,-3.253344
82,1.0,21,9,1.0,0.0,0.0,1.0,0,0,0.9653023,3.3257675
83,1.0,40,11,1.0,0.0,0.0,1.0,0,23005,0.037289415,-3.2510433
84,1.0,22,11,1.0,0.0,0.0,1.0,0,6456,0.013225279,-4.3123116
85,1.0,25,12,1.0,0.0,0.0,0.0,0,0,0.037204493,-3.2534115
86,1.0,27,9,1.0,0.0,1.0,1.0,934,1773,0.4317849,-0.27457255
87,1.0,23,10,1.0,0.0,1.0,1.0,936,11233,0.01939668,-3.9230661
88,1.0,29,10,1.0,0.0,0.0,1.0,4398,0,0.02615721,-3.617125
89,1.0,18,12,1.0,0.0,0.0,0.0,0,2321,0.063926876,-2.6839538
90,1.0,38,12,0.0,0.0,0.0,0.0,0,4941,0.4143724,-0.34591886
91,1.0,27,13,1.0,0.0,0.0,0.0,0,0,0.034652647,-3.3271139
92,1.0,27,8,1.0,0.0,0.0,1.0,0,0,0.037289415,-3.2510433
93,1.0,38,11,1.0,0.0,0.0,1.0,0,0,0.020035913,-3.8899896
94,1.0,23,8,0.0,1.0,0.0,1.0,0,3881,0.5527489,0.21178375
95,1.0,26,11,1.0,0.0,0.0,1.0,0,17230,0.3532991,-0.6045688
96,1.0,42,9,1.0,0.0,1.0,1.0,3058,1294,0.024143545,-3.6992984
97,1.0,21,12,0.0,0.0,0.0,0.0,0,8048,0.03745262,-3.2465067
98,1.0,25,8,1.0,0.0,0.0,1.0,0,0,0.05774772,-2.7921891
99,1.0,31,11,1.0,0.0,1.0,1.0,0,14509,0.0947632,-2.2568154
100,1.0,17,10,1.0,0.0,0.0,1.0,0,0,0.6788034,0.748278
101,1.0,19,8,1.0,0.0,0.0,1.0,2657,9970,0.008563746,-4.751617
102,1.0,29,14,1.0,0.0,0.0,0.0,679,17814,0.73931456,1.042409
103,1.0,25,11,1.0,0.0,0.0,1.0,0,0,0.09485251,-2.2557747
104,1.0,21,12,1.0,0.0,0.0,0.0,0,9983,0.02941328,-3.4964545
105,1.0,44,11,1.0,0.0,0.0,1.0,0,0,0.018409697,-3.9762964
106,1.0,19,10,1.0,0.0,0.0,1.0,385,8124,0.88581485,2.0486867
107,1.0,25,12,0.0,0.0,0.0,0.0,0,5587,0.008563738,-4.751618
108,1.0,18,10,1.0,0.0,0.0,1.0,798,9737,0.92436165,2.50314
109,1.0,18,9,1.0,0.0,0.0,1.0,0,4482,0.01729336,-4.039988
110,1.0,19,9,1.0,0.0,0.0,1.0,798,17685,0.01833455,-3.9804633
111,1.0,18,9,1.0,0.0,0.0,1.0,3287,5010,0.9583394,3.1356459
112,1.0,26,11,1.0,0.0,1.0,1.0,1392,1460,0.6610173,0.66783094
113,1.0,42,12,1.0,0.0,0.0,0.0,0,2456,0.037125073,-3.255631
114,1.0,25,10,1.0,0.0,0.0,1.0,0,0,0.3301955,-0.7073011
115,1.0,31,9,0.0,1.0,0.0,1.0,0,26817,0.06368127,-2.6880655
116,1.0,24,10,1.0,0.0,0.0,1.0,0,0,0.09508185,-2.2531064
117,1.0,26,10,1.0,0.0,0.0,1.0,0,9265,0.051966432,-2.903792
118,1.0,20,12,1.0,0.0,0.0,0.0,377,1652,0.10333806,-2.1606731
119,1.0,19,10,0.0,0.0,0.0,1.0,5324,13829,0.03688325,-3.262417
120,1.0,25,11,1.0,0.0,0.0,1.0,0,485,0.06378892,-2.6862614
121,1.0,23,8,0.0,0.0,1.0,1.0,1713,4232,0.97831637,3.8092754
122,1.0,31,12,0.0,0.0,0.0,0.0,2611,2484,0.08989119,-2.3149643
123,1.0,18,11,1.0,0.0,0.0,1.0,0,4814,0.022868952,-3.7548406
124,1.0,19,11,1.0,0.0,0.0,1.0,0,7458,0.021674795,-3.8096921
125,1.0,43,9,1.0,0.0,0.0,1.0,0,0,0.025708314,-3.6348963
126,1.0,27,13,1.0,0.0,0.0,0.0,0,34099,0.8546581,1.7716129
127,1.0,26,11,0.0,0.0,0.0,1.0,2226,13385,0.21351561,-1.3038629
128,1.0,29,10,0.0,1.0,0.0,1.0,8853,5112,0.9898872,4.583787
129,1.0,17,9,1.0,0.0,0.0,1.0,0,1953,0.0550621,-2.8426576
130,1.0,30,11,1.0,0.0,0.0,1.0,0,0,0.04072493,-3.1593375
131,1.0,17,10,1.0,0.0,0.0,1.0,156,10641,0.05758722,-2.7951427
132,1.0,20,12,0.0,0.0,1.0,0.0,8644,11656,0.0034185606,-5.6751113
133,1.0,17,9,1.0,0.0,0.0,1.0,375,3621,0.035403956,-3.3048859
134,1.0,18,12,1.0,0.0,0.0,0.0,562,0,0.062763676,-2.703559
135,1.0,21,11,0.0,1.0,0.0,1.0,1395,0,0.9250734,2.5133638
136,1.0,30,11,1.0,0.0,0.0,1.0,1913,0,0.47993025,-0.08032208
137,1.0,18,11,0.0,1.0,0.0,1.0,5491,2454,0.051932275,-2.9044855
138,1.0,20,12,1.0,0.0,0.0,0.0,9227,0,0.03987897,-3.1812103
139,1.0,20,6,0.0,1.0,1.0,1.0,10802,4488,0.9894873,4.544602
140,1.0,20,10,1.0,0.0,0.0,1.0,11073,0,0.97418076,3.630477
141,1.0,25,8,1.0,0.0,0.0,1.0,37431,2346,0.9316628,2.6125166
142,1.0,17,9,0.0,0.0,0.0,1.0,1618,6011,0.19628054,-1.4097053
143,1.0,18,10,0.0,1.0,0.0,1.0,2589,0,0.11212955,-2.069171
144,1.0,19,9,0.0,1.0,0.0,1.0,6511,7913,0.028712263,-3.5212984
145,1.0,19,11,1.0,0.0,0.0,1.0,192,661,0.042509954,-3.114577
146,1.0,27,10,0.0,1.0,0.0,1.0,421,3075,0.0898113,-2.315941
147,1.0,18,12,0.0,1.0,0.0,0.0,535,1115,0.8658908,1.8651044
148,1.0,22,11,1.0,0.0,0.0,1.0,606,317,0.04984188,-2.947773
149,1.0,20,9,1.0,0.0,0.0,1.0,660,12229,0.02532588,-3.6502764
150,1.0,20,11,1.0,0.0,0.0,1.0,696,0,0.8176284,1.5003614
151,1.0,18,10,1.0,0.0,0.0,1.0,699,480,0.2988438,-0.8528096
152,1.0,17,10,1.0,0.0,0.0,1.0,856,3251,0.06670026,-2.6385176
153,1.0,26,12,1.0,0.0,0.0,0.0,1088,11460,0.5279601,0.11195727
154,1.0,22,10,1.0,0.0,0.0,1.0,1071,7315,0.033288233,-3.3686965
155,1.0,20,12,1.0,0.0,0.0,0.0,1160,702,0.017417414,-4.032714
156,1.0,18,8,1.0,0.0,0.0,1.0,1199,0,0.03239108,-3.396945
157,1.0,18,9,1.0,0.0,0.0,1.0,1285,15369,0.014753283,-4.2014265
158,1.0,18,10,1.0,0.0,0.0,1.0,1371,12064,0.22633645,-1.2291144
159,1.0,19,10,1.0,0.0,0.0,1.0,1374,13278,0.22556153,-1.2335453
160,1.0,18,9,0.0,1.0,0.0,1.0,1713,8836,0.640211,0.57628
161,1.0,17,10,0.0,1.0,0.0,1.0,2202,4387,0.121359706,-1.9796166
162,1.0,19,11,1.0,0.0,0.0,1.0,1927,11965,0.11842084,-2.0074701
163,1.0,27,11,1.0,0.0,1.0,1.0,2142,2186,0.021663891,-3.8102064
164,1.0,19,10,1.0,0.0,0.0,1.0,3213,2975,0.04173374,-3.1338158
165,1.0,19,9,0.0,1.0,0.0,1.0,3276,14271,0.9843099,4.1389117
166,1.0,27,10,1.0,0.0,0.0,1.0,3213,2094,0.022859972,-3.7552426
167,1.0,21,11,1.0,0.0,1.0,1.0,4167,11300,0.86560166,1.8626168
168,1.0,29,10,1.0,0.0,1.0,1.0,4923,130,0.034536503,-3.3305914
169,1.0,34,11,0.0,1.0,0.0,1.0,4641,2877,0.018409241,-3.9763217
170,1.0,25,10,0.0,0.0,0.0,1.0,4712,6103,0.8181597,1.5039287
171,1.0,31,13,0.0,0.0,0.0,0.0,5498,2329,0.7766126,1.246034
172,1.0,41,9,1.0,0.0,1.0,1.0,5783,0,0.99021226,4.616789
173,1.0,21,11,0.0,1.0,0.0,1.0,6658,9381,0.105352856,-2.1391141
174,1.0,20,11,1.0,0.0,0.0,1.0,6426,16451,0.018359456,-3.9790804
175,1.0,24,12,0.0,1.0,1.0,0.0,7212,6485,0.9799834,3.890973
176,1.0,41,9,1.0,0.0,1.0,1.0,7212,3154,0.03253961,-3.3922164
177,1.0,21,12,0.0,0.0,0.0,0.0,7390,3557,0.07977629,-2.4453905
178,1.0,22,11,1.0,0.0,0.0,1.0,7497,668,0.009561468,-4.6404066
179,1.0,20,9,0.0,1.0,0.0,1.0,8015,5487,0.037286103,-3.2511356
180,1.0,17,11,1.0,0.0,0.0,1.0,8497,9017,0.02490794,-3.6673453
181,1.0,24,11,1.0,0.0,0.0,1.0,9180,0,0.063771114,-2.6865597
182,1.0,23,12,1.0,0.0,1.0,0.0,15079,10283,0.043239206,-3.0968058
183,1.0,23,10,1.0,0.0,0.0,1.0,15709,5665,0.16022861,-1.656528
184,1.0,26,11,0.0,0.0,0.0,1.0,22959,2746,0.013219182,-4.312779
185,1.0,21,13,1.0,0.0,0.0,0.0,24806,8803,0.61170393,0.4544803
186,1.0,18,10,1.0,0.0,1.0,1.0,1958,10989,0.03112411,-3.4381537
187,1.0,22,10,1.0,0.0,0.0,1.0,653,11134,0.043269675,-3.0960696
188,1.0,17,10,1.0,0.0,0.0,1.0,1000,1433,0.025560511,-3.6408138
189,1.0,20,7,1.0,0.0,0.0,1.0,1569,5518,0.97677726,3.7391264
190,1.0,17,9,1.0,0.0,0.0,1.0,1667,5594,0.041112266,-3.1494675
191,1.0,23,11,1.0,0.0,0.0,1.0,1961,3689,0.02555269,-3.6411278
192,1.0,32,10,1.0,0.0,0.0,1.0,2321,179,0.025568778,-3.640482
193,1.0,19,12,1.0,0.0,0.0,0.0,2534,4551,0.003418918,-5.6750064
194,1.0,30,10,1.0,0.0,0.0,1.0,2615,0,0.16879033,-1.5942248
195,1.0,25,12,1.0,0.0,0.0,0.0,2746,2090,0.02286682,-3.754936
196,1.0,26,11,0.0,0.0,0.0,1.0,4676,1973,0.19002621,-1.4498398
197,1.0,19,10,1.0,0.0,0.0,1.0,3473,5861,0.032463316,-3.3946426
198,1.0,19,8,0.0,0.0,0.0,1.0,3416,9251,0.8669768,1.8744887
199,1.0,20,10,1.0,0.0,0.0,1.0,5100,13626,0.03243455,-3.3955588
200,1.0,21,11,1.0,0.0,0.0,1.0,5310,7906,0.0048784604,-5.318035
201,1.0,23,12,1.0,0.0,0.0,0.0,7841,7947,0.019419597,-3.921862
202,1.0,19,11,1.0,0.0,0.0,1.0,6409,11648,0.974081,3.6265175
203,1.0,22,11,1.0,0.0,0.0,1.0,8774,18295,0.0068877265,-4.9711027
204,1.0,23,12,1.0,0.0,0.0,0.0,7782,14416,0.12423327,-1.9529388
205,1.0,26,10,1.0,0.0,1.0,1.0,8141,4635,0.9898009,4.5752015
206,1.0,24,12,1.0,0.0,0.0,0.0,12982,0,0.014778247,-4.1997104
207,1.0,18,10,0.0,1.0,0.0,1.0,12625,0,0.020502685,-3.8664837
208,1.0,27,11,1.0,0.0,0.0,1.0,14223,7661,0.056522418,-2.8149352
209,1.0,21,11,0.0,1.0,0.0,1.0,17983,15191,0.97728044,3.7615473
210,1.0,25,8,0.0,0.0,0.0,1.0,23096,6421,0.02707209,-3.5818067
211,1.0,21,12,1.0,0.0,0.0,0.0,807,4350,0.0030345416,-5.794656
212,1.0,19,11,1.0,0.0,0.0,1.0,532,0,0.025616413,-3.6385717
213,1.0,18,11,1.0,0.0,0.0,1.0,851,0,0.15094706,-1.7271923
214,1.0,34,7,1.0,0.0,0.0,1.0,857,0,0.5592132,0.23796956
215,1.0,21,11,0.0,0.0,0.0,1.0,946,11412,0.02802307,-3.546304
216,1.0,25,9,1.0,0.0,0.0,1.0,1536,1709,0.014779756,-4.199607
217,1.0,17,9,1.0,0.0,0.0,1.0,1341,1374,0.011882433,-4.4207406
218,1.0,28,8,1.0,0.0,0.0,1.0,1182,7779,0.039479207,-3.1917014
219,1.0,18,9,1.0,0.0,0.0,1.0,1182,5100,0.019377315,-3.9240847
220,1.0,27,12,1.0,0.0,0.0,0.0,4310,0,0.12644583,-1.9327562
221,1.0,23,9,1.0,0.0,0.0,1.0,1774,11464,0.026302453,-3.6114385
222,1.0,19,8,0.0,1.0,0.0,1.0,1862,8774,0.061349753,-2.7278519
223,1.0,21,11,1.0,0.0,0.0,1.0,2158,0,0.031143457,-3.4375124
224,1.0,21,11,1.0,0.0,0.0,1.0,2217,4082,0.037165936,-3.2544885
225,1.0,23,10,1.0,0.0,0.0,1.0,2217,0,0.027072795,-3.58178
226,1.0,27,9,1.0,0.0,0.0,1.0,2294,2018,0.11970062,-1.9952683
227,1.0,27,11,1.0,0.0,0.0,1.0,2483,0,0.37046766,-0.53021103
228,1.0,23,12,0.0,0.0,0.0,0.0,3903,796,0.0020121692,-6.2065277
229,1.0,27,8,1.0,0.0,0.0,1.0,7218,7976,0.7012368,0.85319424
230,1.0,28,11,1.0,0.0,1.0,1.0,6952,7318,0.03249291,-3.3937008
231,1.0,25,12,1.0,0.0,0.0,0.0,5204,0,0.032458983,-3.3947806
232,1.0,20,12,1.0,0.0,0.0,0.0,6085,9750,0.07060482,-2.5774355
233,1.0,26,12,1.0,0.0,0.0,0.0,6608,5811,0.30485353,-0.8242911
234,1.0,23,10,1.0,0.0,1.0,1.0,10495,3385,0.046869203,-3.0123913
235,1.0,49,8,0.0,0.0,1.0,1.0,7285,16717,0.025619948,-3.63843
236,1.0,19,11,1.0,0.0,0.0,1.0,10224,11293,0.01507959,-4.179219
237,1.0,21,13,0.0,0.0,0.0,0.0,8616,99,0.03731188,-3.2504177
238,1.0,27,12,1.0,0.0,1.0,0.0,7806,2777,0.04455018,-3.065566
239,1.0,23,11,1.0,0.0,0.0,1.0,8959,1659,0.063785635,-2.6863165
240,1.0,22,11,1.0,0.0,0.0,1.0,12170,8408,0.11976105,-1.994695
241,1.0,24,15,1.0,0.0,0.0,0.0,13008,14683,0.015604749,-4.144452
242,1.0,24,12,1.0,0.0,0.0,0.0,18154,0,0.46193212,-0.15256679
243,1.0,18,11,1.0,0.0,0.0,1.0,214,929,0.26550502,-1.0175494
244,1.0,17,10,1.0,0.0,0.0,1.0,5793,5522,0.1616027,-1.6463511
245,1.0,17,9,1.0,0.0,0.0,1.0,1253,5445,0.052905787,-2.8848858
246,1.0,28,11,1.0,0.0,0.0,1.0,6871,0,0.054029394,-2.8626833
247,1.0,27,11,1.0,0.0,0.0,1.0,2666,0,0.019390594,-3.923386
248,1.0,19,11,1.0,0.0,0.0,1.0,2615,4146,0.0807113,-2.4327216
249,1.0,18,11,0.0,0.0,0.0,1.0,919,4321,0.3115796,-0.7927448
250,1.0,24,10,1.0,0.0,0.0,1.0,2421,1660,0.03059479,-3.455853
251,1.0,23,12,1.0,0.0,0.0,0.0,3039,8484,0.020514693,-3.865886
252,1.0,21,9,1.0,0.0,0.0,1.0,5749,743,0.85453033,1.7705843
253,1.0,21,12,1.0,0.0,0.0,0.0,3332,9371,0.13782771,-1.8334507
254,1.0,24,9,1.0,0.0,0.0,1.0,2288,4849,0.06402019,-2.6823955
255,1.0,20,9,0.0,1.0,0.0,1.0,5875,1358,0.9320172,2.6180966
256,1.0,25,13,1.0,0.0,0.0,0.0,3090,0,0.9472073,2.8871446
257,1.0,35,8,1.0,0.0,1.0,1.0,17976,3786,0.029073806,-3.5084128
258,1.0,17,9,0.0,1.0,0.0,1.0,74,6210,0.022869382,-3.7548213
259,1.0,24,11,1.0,0.0,1.0,1.0,1666,4032,0.095911436,-2.2435021
260,1.0,20,12,1.0,0.0,0.0,0.0,165,0,0.043121874,-3.0996456
261,1.0,21,8,1.0,0.0,0.0,1.0,3695,4279,0.82273203,1.534968
262,1.0,18,10,1.0,0.0,0.0,1.0,1784,11141,0.051892012,-2.9053035
263,1.0,27,12,1.0,0.0,0.0,0.0,357,22163,0.98154795,3.9739556
264,1.0,22,9,1.0,0.0,0.0,1.0,3836,3462,0.037125636,-3.2556152
265,1.0,46,8,1.0,0.0,0.0,1.0,2594,0,0.018374044,-3.9782712
266,1.0,19,10,1.0,0.0,0.0,1.0,6056,0,0.107362464,-2.11797
267,1.0,19,11,0.0,1.0,1.0,1.0,5463,6788,0.027344923,-3.5714986
268,1.0,22,12,1.0,0.0,0.0,0.0,936,0,0.4926213,-0.029516947
269,1.0,22,12,0.0,0.0,0.0,0.0,8455,12590,0.1423063,-1.7962652
270,1.0,26,12,1.0,0.0,1.0,0.0,5794,1424,0.11935743,-1.9985293
271,1.0,29,12,1.0,0.0,0.0,0.0,4878,10976,0.6521413,0.62846476
272,1.0,31,9,1.0,0.0,0.0,1.0,5517,9558,0.079051554,-2.455304
273,1.0,29,12,1.0,0.0,0.0,0.0,1817,0,0.079833366,-2.4446132
274,1.0,35,9,1.0,0.0,1.0,1.0,13830,12803,0.016450698,-4.0908
275,1.0,25,12,1.0,0.0,0.0,0.0,2409,0,0.028298289,-3.5362477
276,1.0,22,12,0.0,1.0,1.0,0.0,7055,10092,0.10840872,-2.1070993
277,1.0,27,10,1.0,0.0,0.0,1.0,3550,0,0.41486698,-0.34388128
278,1.0,22,10,1.0,0.0,1.0,1.0,5588,13228,0.04298889,-3.1028733
279,1.0,19,8,1.0,0.0,0.0,1.0,2937,7535,0.028790565,-3.5184944
280,1.0,20,11,1.0,0.0,0.0,1.0,1220,1085,0.120128974,-1.9912094
281,1.0,21,12,0.0,0.0,0.0,0.0,334,12558,0.04137526,-3.1428165
282,1.0,27,12,1.0,0.0,1.0,0.0,334,0,0.45272022,-0.18968579
283,1.0,20,10,1.0,0.0,0.0,1.0,2777,5615,0.7498578,1.0978539
284,1.0,23,12,1.0,0.0,0.0,0.0,501,671,0.24229737,-1.1401253
285,1.0,27,13,0.0,0.0,1.0,0.0,853,0,0.01645025,-4.0908275
286,1.0,23,12,0.0,1.0,0.0,0.0,1117,559,0.09453552,-2.2594724
287,1.0,24,12,1.0,0.0,0.0,0.0,2842,6167,0.0068899873,-4.9707723
288,1.0,20,11,1.0,0.0,0.0,1.0,1484,6943,0.021009818,-3.8415318
289,1.0,26,10,1.0,0.0,0.0,1.0,6788,672,0.029371422,-3.4979217
290,1.0,25,14,1.0,0.0,1.0,0.0,11536,36646,0.02391031,-3.7092447
291,1.0,26,10,1.0,0.0,1.0,1.0,0,0,0.0026981041,-5.912504
292,1.0,20,9,1.0,0.0,0.0,1.0,0,8881,0.25549152,-1.069535
293,1.0,31,4,1.0,0.0,0.0,1.0,4023,7382,0.043123234,-3.0996127
294,1.0,24,10,1.0,0.0,1.0,1.0,4078,0,0.034576584,-3.32939
295,1.0,33,11,1.0,0.0,1.0,1.0,25142,4181,0.02045188,-3.8690166
296,1.0,33,12,1.0,0.0,1.0,0.0,10941,15952,0.029028201,-3.5100296
297,0.0,47,12,0.0,0.0,0.0,0.0,0,0,0.037369575,-3.2488127
298,0.0,50,12,1.0,0.0,1.0,0.0,0,0,0.03240474,-3.3965092
299,0.0,44,12,0.0,0.0,0.0,0.0,0,0,0.98289156,4.0509267
300,0.0,28,12,1.0,0.0,1.0,0.0,0,0,0.9521202,2.9899974
301,0.0,54,12,0.0,0.0,1.0,0.0,0,0,0.05167172,-2.90979
302,0.0,55,12,0.0,1.0,1.0,0.0,0,0,0.032023683,-3.408732
303,0.0,47,12,0.0,0.0,1.0,0.0,0,0,0.51792115,0.07171527
304,0.0,25,12,1.0,0.0,0.0,0.0,0,0,0.043236937,-3.0968606
305,0.0,44,12,0.0,0.0,1.0,0.0,0,0,0.4131731,-0.35086322
306,0.0,50,12,1.0,0.0,1.0,0.0,0,0,0.04321457,-3.0974014
307,0.0,23,12,1.0,0.0,0.0,0.0,0,4728,0.05067886,-2.9302382
308,0.0,49,14,0.0,0.0,1.0,0.0,0,0,0.16085859,-1.6518537
309,0.0,55,14,0.0,0.0,1.0,0.0,0,0,0.43578777,-0.2582751
310,0.0,34,14,1.0,0.0,1.0,0.0,0,0,0.030494643,-3.459235
311,0.0,34,16,0.0,0.0,1.0,0.0,0,11821,0.02451053,-3.6838365
312,0.0,55,13,0.0,1.0,1.0,0.0,0,0,0.03729017,-3.2510223
313,0.0,52,12,0.0,0.0,1.0,0.0,0,0,0.027077453,-3.581603
314,0.0,52,15,0.0,0.0,1.0,0.0,0,0,0.061588384,-2.7237153
315,0.0,30,16,0.0,0.0,1.0,0.0,0,0,0.040515743,-3.1647053
316,0.0,21,12,0.0,0.0,0.0,0.0,0,0,0.03823263,-3.2250834
317,0.0,30,17,0.0,0.0,0.0,0.0,0,0,0.032412447,-3.3962634
