,treat,age,education*,black,hispanic,married,nodegree,re74,re75,re78,propensity_score,propensity_logit
46,1.0,17,8,1.0,0.0,0.0,1.0,0,0,0,0.450707,-0.19781463
47,1.0,17,9,1.0,0.0,0.0,1.0,0,0,0,0.38147095,-0.4833095
48,1.0,25,5,1.0,0.0,0.0,1.0,0,0,12187,0.05604269,-2.8239672
49,1.0,23,12,1.0,0.0,0.0,0.0,0,0,4843,0.06136676,-2.7275565
50,1.0,28,8,1.0,0.0,0.0,1.0,0,0,0,0.08098308,-2.4290643
51,1.0,31,11,1.0,0.0,1.0,1.0,0,0,8087,0.6398962,0.57491374
52,1.0,18,11,1.0,0.0,0.0,1.0,0,0,0,0.17742024,-1.5339243
53,1.0,25,12,1.0,0.0,0.0,0.0,0,0,2348,0.05058075,-2.9322793
54,1.0,30,11,1.0,0.0,1.0,1.0,0,0,590,0.052173868,-2.8995893
55,1.0,17,10,1.0,0.0,0.0,1.0,0,0,0,0.9115275,2.3324301
56,1.0,37,9,1.0,0.0,0.0,1.0,0,0,1067,0.039444175,-3.1926258
57,1.0,41,4,1.0,0.0,1.0,1.0,0,0,7284,0.4534119,-0.18689443
58,1.0,42,14,1.0,0.0,1.0,0.0,0,0,13167,0.039437905,-3.1927912
59,1.0,22,11,0.0,0.0,0.0,1.0,0,0,1048,0.039452188,-3.1924143
60,1.0,17,8,1.0,0.0,0.0,1.0,0,0,0,0.29341158,-0.8788719
61,1.0,29,8,1.0,0.0,0.0,1.0,0,0,1923,0.075775795,-2.5011756
62,1.0,35,10,1.0,0.0,0.0,1.0,0,0,4666,0.039444335,-3.1926215
63,1.0,27,11,1.0,0.0,0.0,1.0,0,0,549,0.44256032,-0.23077755
64,1.0,29,4,1.0,0.0,0.0,1.0,0,0,762,0.30458724,-0.82554805
65,1.0,28,9,1.0,0.0,0.0,1.0,0,0,10694,0.35820743,-0.58315283
66,1.0,27,11,1.0,0.0,0.0,1.0,0,0,0,0.065371335,-2.6600654
67,1.0,23,7,0.0,0.0,0.0,1.0,0,0,0,0.57269883,0.29287094
68,1.0,45,5,1.0,0.0,1.0,1.0,0,0,8546,0.12422109,-1.9530507
69,1.0,29,13,1.0,0.0,0.0,0.0,0,0,7479,0.23883763,-1.1590627
70,1.0,27,9,1.0,0.0,0.0,1.0,0,0,0,0.11992666,-1.9931248
71,1.0,46,13,1.0,0.0,0.0,0.0,0,0,647,0.039472546,-3.1918771
72,1.0,18,6,1.0,0.0,0.0,1.0,0,0,0,0.067092344,-2.6322362
73,1.0,25,12,1.0,0.0,0.0,0.0,0,0,11965,0.32052013,-0.75138247
74,1.0,28,15,1.0,0.0,0.0,0.0,0,0,9598,0.59629154,0.39003673
75,1.0,25,11,0.0,0.0,0.0,1.0,0,0,18783,0.9110004,2.325911
76,1.0,22,12,1.0,0.0,0.0,0.0,0,0,18678,0.039444733,-3.192611
77,1.0,21,9,1.0,0.0,0.0,1.0,0,0,0,0.12076748,-1.9851824
78,1.0,40,11,1.0,0.0,0.0,1.0,0,0,23005,0.07122012,-2.5680964
79,1.0,22,11,1.0,0.0,0.0,1.0,0,0,6456,0.108991,-2.1010892
80,1.0,25,12,1.0,0.0,0.0,0.0,0,0,0,0.354663,-0.59860456
81,1.0,18,12,1.0,0.0,0.0,0.0,0,0,2321,0.0394441,-3.1926277
82,1.0,38,12,0.0,0.0,0.0,0.0,0,0,4941,0.6494749,0.616732
83,1.0,27,13,1.0,0.0,0.0,0.0,0,0,0,0.06729429,-2.6290143
84,1.0,27,8,1.0,0.0,0.0,1.0,0,0,0,0.11297488,-2.0607078
85,1.0,38,11,1.0,0.0,0.0,1.0,0,0,0,0.4834364,-0.066278644
86,1.0,23,8,0.0,1.0,0.0,1.0,0,0,3881,0.03945561,-3.192324
87,1.0,26,11,1.0,0.0,0.0,1.0,0,0,17230,0.09934582,-2.2045145
88,1.0,21,12,0.0,0.0,0.0,0.0,0,0,8048,0.039447606,-3.1925352
89,1.0,25,8,1.0,0.0,0.0,1.0,0,0,0,0.27269575,-0.98098814
90,1.0,31,11,1.0,0.0,1.0,1.0,0,0,14509,0.23742975,-1.1668229
91,1.0,17,10,1.0,0.0,0.0,1.0,0,0,0,0.03944385,-3.1926343
92,1.0,25,11,1.0,0.0,0.0,1.0,0,0,0,0.14657676,-1.7617064
93,1.0,21,12,1.0,0.0,0.0,0.0,0,0,9983,0.20404384,-1.3612093
94,1.0,44,11,1.0,0.0,0.0,1.0,0,0,0,0.04768392,-2.9943027
95,1.0,25,12,0.0,0.0,0.0,0.0,0,0,5587,0.7373723,1.0323553
96,1.0,18,9,1.0,0.0,0.0,1.0,0,0,4482,0.039443117,-3.1926537
97,1.0,42,12,1.0,0.0,0.0,0.0,0,0,2456,0.10644235,-2.1276073
98,1.0,25,10,1.0,0.0,0.0,1.0,0,0,0,0.03944938,-3.1924884
99,1.0,31,9,0.0,1.0,0.0,1.0,0,0,26817,0.03943722,-3.1928093
100,1.0,24,10,1.0,0.0,0.0,1.0,0,0,0,0.039437544,-3.1928008
101,1.0,26,10,1.0,0.0,0.0,1.0,0,0,9265,0.043780413,-3.083801
102,1.0,25,11,1.0,0.0,0.0,1.0,0,0,485,0.43193758,-0.27395028
103,1.0,18,11,1.0,0.0,0.0,1.0,0,0,4814,0.24590683,-1.1205633
104,1.0,19,11,1.0,0.0,0.0,1.0,0,0,7458,0.6523901,0.62956196
105,1.0,43,9,1.0,0.0,0.0,1.0,0,0,0,0.25383767,-1.0782481
106,1.0,27,13,1.0,0.0,0.0,0.0,0,0,34099,0.110958405,-2.0809886
107,1.0,17,9,1.0,0.0,0.0,1.0,0,0,1953,0.15811752,-1.6723019
108,1.0,30,11,1.0,0.0,0.0,1.0,0,0,0,0.6044447,0.42401955
109,1.0,26,10,1.0,0.0,1.0,1.0,2027,0,0,0.10325699,-2.1615484
110,1.0,20,9,1.0,0.0,0.0,1.0,6083,0,8881,0.10008571,-2.1962726
111,1.0,17,9,0.0,1.0,0.0,1.0,445,74,6210,0.04063559,-3.1616268
112,1.0,20,12,1.0,0.0,0.0,0.0,989,165,0,0.03944674,-3.192558
113,1.0,18,11,1.0,0.0,0.0,1.0,858,214,929,0.19795898,-1.3991
114,1.0,27,12,1.0,0.0,1.0,0.0,3670,334,0,0.17603736,-1.5434289
115,1.0,21,12,0.0,0.0,0.0,0.0,3670,334,12558,0.33546734,-0.6835594
116,1.0,27,12,1.0,0.0,0.0,0.0,2143,357,22163,0.08755609,-2.343847
117,1.0,20,12,1.0,0.0,0.0,0.0,0,377,1652,0.17537673,-1.5479903
118,1.0,19,10,1.0,0.0,0.0,1.0,0,385,8124,0.3290916,-0.7122965
119,1.0,23,12,1.0,0.0,0.0,0.0,5506,501,671,0.039454617,-3.1923501
120,1.0,29,14,1.0,0.0,0.0,0.0,0,679,17814,0.26688373,-1.0104913
121,1.0,18,10,1.0,0.0,0.0,1.0,0,798,9737,0.21330456,-1.3051202
122,1.0,19,9,1.0,0.0,0.0,1.0,0,798,17685,0.07126662,-2.5673935
123,1.0,27,13,0.0,0.0,1.0,0.0,9381,853,0,0.10082648,-2.188075
124,1.0,18,11,0.0,0.0,0.0,1.0,3678,919,4321,0.61957103,0.48772785
125,1.0,27,9,1.0,0.0,1.0,1.0,0,934,1773,0.03944493,-3.1926057
126,1.0,22,12,1.0,0.0,0.0,0.0,5605,936,0,0.572561,0.29230773
127,1.0,23,10,1.0,0.0,1.0,1.0,0,936,11233,0.35973534,-0.57651305
128,1.0,23,12,0.0,1.0,0.0,0.0,9385,1117,559,0.41838712,-0.32939798
129,1.0,20,11,1.0,0.0,0.0,1.0,3637,1220,1085,0.80353475,1.4085349
130,1.0,17,9,1.0,0.0,0.0,1.0,1716,1253,5445,0.060391318,-2.7446182
131,1.0,28,11,1.0,0.0,0.0,1.0,0,1284,60307,0.4804238,-0.078344814
132,1.0,26,11,1.0,0.0,1.0,1.0,0,1392,1460,0.039463256,-3.1921222
133,1.0,20,11,1.0,0.0,0.0,1.0,16318,1484,6943,0.039446533,-3.1925635
134,1.0,24,11,1.0,0.0,1.0,1.0,824,1666,4032,0.064138524,-2.6804223
135,1.0,31,9,1.0,0.0,0.0,1.0,0,1698,10363,0.07631031,-2.4935682
136,1.0,23,8,0.0,0.0,1.0,1.0,0,1713,4232,0.09059551,-2.3063853
137,1.0,18,10,1.0,0.0,0.0,1.0,2143,1784,11141,0.4217981,-0.31539634
138,1.0,29,12,1.0,0.0,0.0,0.0,10881,1817,0,0.39869902,-0.4108888
139,1.0,26,11,0.0,0.0,0.0,1.0,0,2226,13385,0.03944353,-3.1926427
140,1.0,24,9,1.0,0.0,0.0,1.0,9154,2288,4849,0.6703263,0.70966125
141,1.0,25,12,1.0,0.0,0.0,0.0,14426,2409,0,0.05178809,-2.9074178
142,1.0,24,10,1.0,0.0,0.0,1.0,4250,2421,1660,0.10166861,-2.1788204
143,1.0,46,8,1.0,0.0,0.0,1.0,3165,2594,0,0.07683935,-2.4860864
144,1.0,31,12,0.0,0.0,0.0,0.0,0,2611,2484,0.03943823,-3.1927826
145,1.0,19,11,1.0,0.0,0.0,1.0,2305,2615,4146,0.16519123,-1.6200988
146,1.0,19,8,1.0,0.0,0.0,1.0,0,2657,9970,0.22795837,-1.2198756
147,1.0,27,11,1.0,0.0,0.0,1.0,2206,2666,0,0.03943994,-3.1927376
148,1.0,26,11,1.0,0.0,1.0,1.0,0,2754,26372,0.061540317,-2.7245474
149,1.0,20,10,1.0,0.0,0.0,1.0,5005,2777,5615,0.11711554,-2.0200334
150,1.0,28,10,1.0,0.0,0.0,1.0,0,2836,3196,0.18189374,-1.5035696
151,1.0,24,12,1.0,0.0,0.0,0.0,13765,2842,6167,0.33785918,-0.6728492
152,1.0,19,8,1.0,0.0,0.0,1.0,2636,2937,7535,0.2514675,-1.090801
153,1.0,23,12,1.0,0.0,0.0,0.0,6269,3039,8484,0.039467983,-3.1919975
154,1.0,42,9,1.0,0.0,1.0,1.0,0,3058,1294,0.039433464,-3.1929083
155,1.0,25,13,1.0,0.0,0.0,0.0,12362,3090,0,0.6536026,0.6349129
156,1.0,18,9,1.0,0.0,0.0,1.0,0,3287,5010,0.113054544,-2.0599132
157,1.0,21,12,1.0,0.0,0.0,0.0,6473,3332,9371,0.09900227,-2.20836
158,1.0,27,10,1.0,0.0,0.0,1.0,1001,3550,0,0.40492707,-0.38497698
159,1.0,21,8,1.0,0.0,0.0,1.0,989,3695,4279,0.15472807,-1.6979892
160,1.0,22,9,1.0,0.0,0.0,1.0,2192,3836,3462,0.50471133,0.018845906
161,1.0,31,4,1.0,0.0,0.0,1.0,8517,4023,7382,0.08971085,-2.3171706
162,1.0,24,10,1.0,0.0,1.0,1.0,11703,4078,0,0.3456891,-0.6380429
163,1.0,29,10,1.0,0.0,0.0,1.0,0,4398,0,0.23673703,-1.1706527
164,1.0,29,12,1.0,0.0,0.0,0.0,9748,4878,10976,0.057884745,-2.7896738
165,1.0,19,10,0.0,0.0,0.0,1.0,0,5324,13829,0.28019166,-0.94351107
166,1.0,19,11,0.0,1.0,1.0,1.0,5424,5463,6788,0.5739999,0.2981896
167,1.0,31,9,1.0,0.0,0.0,1.0,10717,5517,9558,0.29031697,-0.89384514
168,1.0,22,10,1.0,0.0,1.0,1.0,1468,5588,13228,0.093070626,-2.276706
169,1.0,21,9,1.0,0.0,0.0,1.0,6416,5749,743,0.056216534,-2.8206859
170,1.0,17,10,1.0,0.0,0.0,1.0,1291,5793,5522,0.08110176,-2.4274707
171,1.0,26,12,1.0,0.0,1.0,0.0,8408,5794,1424,0.1033167,-2.1609037
172,1.0,20,9,0.0,1.0,0.0,1.0,12260,5875,1358,0.38405952,-0.4723527
173,1.0,19,10,1.0,0.0,0.0,1.0,4121,6056,0,0.039437328,-3.1928065
174,1.0,26,10,1.0,0.0,0.0,1.0,25929,6788,672,0.14561373,-1.769426
175,1.0,28,11,1.0,0.0,0.0,1.0,1929,6871,0,0.16828537,-1.5978283
176,1.0,22,12,0.0,1.0,1.0,0.0,492,7055,10092,0.17569894,-1.545764
177,1.0,33,11,1.0,0.0,0.0,1.0,0,7867,6281,0.03944356,-3.192642
178,1.0,22,12,0.0,0.0,0.0,0.0,6759,8455,12590,0.040894028,-3.1550176
179,1.0,29,10,0.0,1.0,0.0,1.0,0,8853,5112,0.03943559,-3.1928523
180,1.0,33,12,1.0,0.0,1.0,0.0,20279,10941,15952,0.22609629,-1.2304865
181,1.0,25,14,1.0,0.0,1.0,0.0,35040,11536,36646,0.6469497,0.60565805
182,1.0,35,9,1.0,0.0,1.0,1.0,13602,13830,12803,0.07511084,-2.510709
183,1.0,35,8,1.0,0.0,1.0,1.0,13732,17976,3786,0.039446577,-3.1925623
184,1.0,33,11,1.0,0.0,1.0,1.0,14660,25142,4181,0.06991515,-2.5879934
185,0.0,45,11,0.0,0.0,1.0,1.0,21516,25243,25564,0.11494097,-2.0412357
186,0.0,21,14,0.0,0.0,0.0,0.0,3175,5852,13496,0.40866885,-0.369471
187,0.0,38,12,0.0,0.0,1.0,0.0,23039,25130,25564,0.52925473,0.11715277
188,0.0,48,6,0.0,0.0,1.0,1.0,24994,25243,25564,0.056110688,-2.8226826
189,0.0,18,8,0.0,0.0,1.0,1.0,1669,10727,9860,0.03943464,-3.1928773
190,0.0,22,11,0.0,0.0,1.0,1.0,16365,18449,25564,0.041315407,-3.1443267
191,0.0,48,10,0.0,0.0,1.0,1.0,16804,16354,18059,0.8208665,1.5222293
192,0.0,18,11,0.0,0.0,0.0,1.0,1144,3620,15739,0.19434346,-1.4220306
193,0.0,48,9,0.0,0.0,1.0,1.0,25862,25243,25564,0.1071166,-2.120538
194,0.0,45,12,0.0,0.0,1.0,0.0,25862,0,3924,0.03944706,-3.1925495
195,0.0,34,14,0.0,0.0,1.0,0.0,25862,23746,25564,0.07391698,-2.5280213
196,0.0,16,10,0.0,0.0,0.0,1.0,1026,1224,6847,0.3019773,-0.83789974
197,0.0,53,10,0.0,0.0,1.0,1.0,25862,25243,25564,0.8367627,1.6343358
198,0.0,19,12,0.0,0.0,0.0,0.0,867,4386,8777,0.59629154,0.39003673
199,0.0,27,12,0.0,0.0,1.0,0.0,25862,19047,19214,0.039440207,-3.1927304
200,0.0,32,10,0.0,0.0,1.0,1.0,20427,23374,9179,0.29716444,-0.8608373
201,0.0,27,12,0.0,0.0,1.0,0.0,20983,14822,25564,0.55537355,0.22240648
202,0.0,46,7,0.0,0.0,1.0,1.0,19171,1317,0,0.38147095,-0.4833095
203,0.0,24,13,0.0,0.0,0.0,0.0,20830,25243,23903,0.6252215,0.5117708
204,0.0,22,13,0.0,0.0,0.0,0.0,11036,10351,6556,0.03944683,-3.1925557
205,0.0,49,10,0.0,0.0,1.0,1.0,391,0,0,0.65545255,0.64309406
206,0.0,17,10,0.0,0.0,0.0,1.0,0,0,4755,0.09841816,-2.2149255
207,0.0,29,14,0.0,0.0,1.0,0.0,21499,22586,20923,0.3422173,-0.6534287
208,0.0,28,16,0.0,0.0,1.0,0.0,16500,0,10267,0.061430708,-2.7264469
209,0.0,46,12,0.0,0.0,1.0,0.0,24814,24967,19339,0.908646,2.2972133
210,0.0,26,17,1.0,0.0,1.0,0.0,0,0,4753,0.039445456,-3.192592
211,0.0,49,12,0.0,0.0,0.0,0.0,25862,25243,25564,0.38106638,-0.48502448
212,0.0,51,10,0.0,0.0,1.0,1.0,25862,25243,25564,0.0862338,-2.3605125
213,0.0,51,10,0.0,0.0,1.0,1.0,22923,21725,10348,0.06991345,-2.5880196
214,0.0,27,11,0.0,0.0,1.0,1.0,17022,18123,18490,0.07343052,-2.5351493
215,0.0,23,13,0.0,0.0,0.0,0.0,19098,21014,0,0.29462254,-0.87303805
216,0.0,27,10,0.0,0.0,1.0,1.0,7952,9755,13105,0.120838724,-1.9845116
217,0.0,38,10,0.0,0.0,1.0,1.0,25862,25243,25564,0.07842676,-2.463917
218,0.0,32,8,0.0,0.0,0.0,1.0,7186,6149,8414,0.41886845,-0.32742032
219,0.0,34,14,0.0,0.0,1.0,0.0,25862,25243,25564,0.03944493,-3.1926057
220,0.0,26,18,0.0,0.0,1.0,0.0,20971,21883,25564,0.03945236,-3.1924098
221,0.0,21,13,0.0,0.0,0.0,0.0,8638,8176,6753,0.34780163,-0.62871647
222,0.0,39,8,0.0,1.0,0.0,1.0,13499,16383,16461,0.15830278,-1.6709108
223,0.0,17,8,1.0,0.0,0.0,1.0,0,451,0,0.044588123,-3.064675
224,0.0,22,11,0.0,1.0,1.0,1.0,17466,17779,14438,0.055390023,-2.8363726
225,0.0,21,12,0.0,1.0,0.0,0.0,0,0,0,0.34115988,-0.65812963
226,0.0,44,9,0.0,1.0,1.0,1.0,15390,14886,12634,0.5761561,0.3070133
227,0.0,26,10,0.0,1.0,1.0,1.0,17125,17446,13518,0.5530881,0.21315588
228,0.0,54,4,0.0,1.0,1.0,1.0,13350,13180,13741,0.5324027,0.12979273
229,0.0,42,12,0.0,1.0,1.0,0.0,21663,22013,19941,0.60292995,0.41768828
230,0.0,25,12,0.0,0.0,0.0,0.0,8105,11869,6170,0.07409777,-2.5253832
231,0.0,20,13,0.0,0.0,0.0,0.0,317,214,0,0.14781687,-1.7518272
232,0.0,44,11,0.0,0.0,1.0,1.0,25862,25243,25564,0.6415268,0.58199716
233,0.0,33,12,0.0,0.0,1.0,0.0,25862,25243,25564,0.3823215,-0.47970623
234,0.0,40,12,0.0,0.0,1.0,0.0,25862,14494,25564,0.63538414,0.5553854
235,0.0,25,16,0.0,0.0,1.0,0.0,21048,22916,23574,0.0394411,-3.1927068
236,0.0,33,12,0.0,0.0,0.0,0.0,12694,13046,11264,0.26813704,-1.0040951
237,0.0,52,13,1.0,0.0,0.0,0.0,19827,19668,18437,0.12645526,-1.9326708
238,0.0,54,14,0.0,0.0,1.0,0.0,24686,25243,25564,0.6467777,0.604905
239,0.0,27,15,0.0,0.0,0.0,0.0,19200,19303,18207,0.46334633,-0.14687812
240,0.0,51,10,0.0,0.0,1.0,1.0,7488,7888,6148,0.5598812,0.24067992
241,0.0,42,12,0.0,0.0,1.0,0.0,6502,15241,15468,0.039434996,-3.192868
242,0.0,50,10,0.0,0.0,1.0,1.0,25862,25243,25564,0.62005776,0.48979336
243,0.0,47,10,0.0,0.0,1.0,1.0,15282,13964,9043,0.03944493,-3.1926057
244,0.0,28,12,0.0,0.0,1.0,0.0,24224,11019,20055,0.6317929,0.53991604
245,0.0,33,12,0.0,0.0,1.0,0.0,25862,25243,25564,0.03944661,-3.1925614
246,0.0,33,13,0.0,0.0,1.0,0.0,21146,18732,22254,0.64296216,0.5882441
247,0.0,55,16,0.0,0.0,1.0,0.0,25862,24627,25564,0.07484479,-2.514545
248,0.0,38,12,0.0,0.0,1.0,0.0,25862,25243,25564,0.13714848,-1.8391784
249,0.0,39,16,0.0,0.0,1.0,0.0,25862,25243,25564,0.074715056,-2.5164201
250,0.0,27,17,0.0,0.0,1.0,0.0,25862,25243,25564,0.03944576,-3.1925838
251,0.0,16,9,0.0,0.0,0.0,1.0,378,467,4306,0.908646,2.2972133
252,0.0,35,12,0.0,0.0,1.0,0.0,6645,3331,0,0.07497454,-2.5126727
253,0.0,35,12,0.0,0.0,1.0,0.0,22421,21093,23590,0.5331787,0.13291009
254,0.0,45,12,0.0,0.0,1.0,0.0,25862,25243,0,0.08667428,-2.3549354
255,0.0,51,11,0.0,0.0,1.0,1.0,18270,21637,20267,0.0394502,-3.1924667
256,0.0,27,16,0.0,0.0,0.0,0.0,11316,1761,5532,0.09290041,-2.2787242
257,0.0,28,14,0.0,0.0,1.0,0.0,0,0,18719,0.17461528,-1.5532645
258,0.0,35,18,0.0,0.0,1.0,0.0,25862,25243,25564,0.039449684,-3.1924803
259,0.0,39,10,0.0,0.0,1.0,1.0,18534,0,21496,0.03943516,-3.1928637
260,0.0,33,12,0.0,0.0,0.0,0.0,25862,25243,25564,0.039445095,-3.1926014
261,0.0,52,16,0.0,0.0,1.0,0.0,25862,25241,12429,0.8258227,1.5563065
262,0.0,22,13,0.0,0.0,0.0,0.0,5023,6819,13943,0.039744537,-3.184727
263,0.0,25,12,0.0,0.0,1.0,0.0,20070,11117,19003,0.2526204,-1.0846852
264,0.0,28,16,0.0,0.0,1.0,0.0,25013,22710,0,0.47745046,-0.090259336
265,0.0,27,16,0.0,0.0,1.0,0.0,16888,16200,17295,0.072351135,-2.5511222
266,0.0,30,13,0.0,0.0,0.0,0.0,8362,7990,8590,0.03944623,-3.1925714
267,0.0,28,15,0.0,0.0,0.0,0.0,9672,8085,14348,0.08702097,-2.3505638
268,0.0,24,12,0.0,0.0,1.0,0.0,19083,18270,22261,0.67257345,0.71984756
269,0.0,29,11,1.0,0.0,0.0,1.0,14743,14954,13714,0.07325674,-2.5377064
270,0.0,49,7,1.0,0.0,0.0,1.0,16444,16028,15965,0.042835213,-3.106615
271,0.0,22,12,0.0,0.0,1.0,0.0,13352,14358,17051,0.03944905,-3.192497
272,0.0,30,16,0.0,0.0,1.0,0.0,25862,25243,25564,0.054698937,-2.8496592
273,0.0,45,12,0.0,0.0,1.0,0.0,24185,25243,0,0.03944455,-3.1926157
274,0.0,44,12,0.0,0.0,1.0,0.0,24669,24418,25564,0.07720316,-2.4809687
275,0.0,21,12,0.0,0.0,0.0,0.0,11465,1953,25564,0.39081645,-0.44388163
276,0.0,26,13,0.0,0.0,1.0,0.0,11661,4142,18650,0.58622676,0.34838864
277,0.0,25,16,0.0,0.0,1.0,0.0,18822,20112,20986,0.5518682,0.20822182
278,0.0,45,8,0.0,0.0,1.0,1.0,16883,15316,17010,0.16753684,-1.6031857
279,0.0,19,9,0.0,0.0,0.0,1.0,3311,10525,1693,0.039446946,-3.1925526
280,0.0,55,9,0.0,0.0,1.0,1.0,12609,12349,12201,0.22746591,-1.2226757
281,0.0,22,12,0.0,0.0,1.0,0.0,12423,13035,17482,0.65309876,0.6326882
282,0.0,37,18,0.0,0.0,1.0,0.0,0,16735,25564,0.66260326,0.6749169
283,0.0,38,12,0.0,0.0,1.0,0.0,25862,25243,25298,0.06280654,-2.7028306
284,0.0,29,13,0.0,0.0,1.0,0.0,17962,11590,2639,0.18327007,-1.4943476
285,0.0,43,8,0.0,0.0,1.0,1.0,21044,25243,1301,0.039437063,-3.1928134
286,0.0,51,10,0.0,0.0,1.0,1.0,25862,19817,4,0.03944562,-3.1925876
287,0.0,25,14,0.0,0.0,1.0,0.0,11769,11624,13903,0.40370855,-0.39003628
288,0.0,52,12,0.0,0.0,1.0,0.0,20776,20808,10394,0.03944457,-3.1926153
289,0.0,26,14,0.0,0.0,1.0,0.0,22886,24523,25564,0.2012372,-1.3785797
290,0.0,37,18,0.0,0.0,1.0,0.0,25862,25243,25564,0.55001926,0.2007485
291,0.0,36,12,0.0,0.0,1.0,0.0,25862,25243,25564,0.79563475,1.3592314
292,0.0,27,14,0.0,0.0,1.0,0.0,6395,18513,21258,0.12205152,-1.9731445
293,0.0,21,11,0.0,0.0,1.0,1.0,20817,25243,25564,0.33471957,-0.68691564
294,0.0,44,12,0.0,0.0,1.0,0.0,22686,0,19081,0.1461883,-1.7648151
295,0.0,49,17,0.0,0.0,1.0,0.0,25862,25243,25564,0.14310238,-1.7897581
296,0.0,32,0,0.0,0.0,0.0,1.0,4559,3976,7246,0.12298794,-1.9644345
297,0.0,23,12,0.0,0.0,1.0,0.0,16593,17622,22872,0.14450075,-1.7784005
298,0.0,46,12,0.0,0.0,1.0,0.0,18636,18214,20485,0.49512187,-0.019513216
