,treat,age,education*,black,hispanic,married,nodegree,re75,re78,propensity_score,propensity_logit
173,1.0,21,11,0.0,1.0,0.0,1.0,6658,9381,0.027083768,-3.5813634
174,1.0,20,11,1.0,0.0,0.0,1.0,6426,16451,0.008342695,-4.7779913
175,1.0,24,12,0.0,1.0,1.0,0.0,7212,6485,0.014541564,-4.216096
176,1.0,41,9,1.0,0.0,1.0,1.0,7212,3154,0.010902302,-4.507819
177,1.0,21,12,0.0,0.0,0.0,0.0,7390,3557,0.027070966,-3.5818493
178,1.0,22,11,1.0,0.0,0.0,1.0,7497,668,0.018863631,-3.9514756
179,1.0,20,9,0.0,1.0,0.0,1.0,8015,5487,0.0013395273,-6.614098
180,1.0,17,11,1.0,0.0,0.0,1.0,8497,9017,0.07897958,-2.4562929
181,1.0,24,11,1.0,0.0,0.0,1.0,9180,0,0.041889768,-3.1299212
182,1.0,23,12,1.0,0.0,1.0,0.0,15079,10283,0.0052308138,-5.247944
183,1.0,23,10,1.0,0.0,0.0,1.0,15709,5665,0.2967682,-0.8627353
184,1.0,26,11,0.0,0.0,0.0,1.0,22959,2746,0.011847554,-4.4237156
185,1.0,21,13,1.0,0.0,0.0,0.0,24806,8803,0.42438394,-0.3048023
186,1.0,18,10,1.0,0.0,1.0,1.0,1958,10989,0.00093149045,-6.9777927
187,1.0,22,10,1.0,0.0,0.0,1.0,653,11134,0.00068952807,-7.2788134
188,1.0,17,10,1.0,0.0,0.0,1.0,1000,1433,0.018781802,-3.9559066
189,1.0,20,7,1.0,0.0,0.0,1.0,1569,5518,0.0016451104,-6.4083014
190,1.0,17,9,1.0,0.0,0.0,1.0,1667,5594,0.14799954,-1.7503779
191,1.0,23,11,1.0,0.0,0.0,1.0,1961,3689,0.98413336,4.127543
192,1.0,32,10,1.0,0.0,0.0,1.0,2321,179,0.0023879975,-6.0349092
193,1.0,19,12,1.0,0.0,0.0,0.0,2534,4551,0.12206332,-1.9730346
194,1.0,30,10,1.0,0.0,0.0,1.0,2615,0,0.0009985018,-6.9082556
195,1.0,25,12,1.0,0.0,0.0,0.0,2746,2090,0.077539615,-2.4762554
196,1.0,26,11,0.0,0.0,0.0,1.0,4676,1973,0.06095886,-2.7346601
197,1.0,19,10,1.0,0.0,0.0,1.0,3473,5861,0.00031955194,-8.048271
198,1.0,19,8,0.0,0.0,0.0,1.0,3416,9251,0.012328515,-4.3834352
199,1.0,20,10,1.0,0.0,0.0,1.0,5100,13626,0.8905329,2.0961962
200,1.0,21,11,1.0,0.0,0.0,1.0,5310,7906,0.9919957,4.819739
201,1.0,23,12,1.0,0.0,0.0,0.0,7841,7947,0.12206332,-1.9730346
202,1.0,19,11,1.0,0.0,0.0,1.0,6409,11648,0.9980738,6.2502866
203,1.0,22,11,1.0,0.0,0.0,1.0,8774,18295,0.00014004971,-8.873373
204,1.0,23,12,1.0,0.0,0.0,0.0,7782,14416,0.0018698758,-6.2800117
205,1.0,26,10,1.0,0.0,1.0,1.0,8141,4635,0.96445847,3.3008647
206,1.0,24,12,1.0,0.0,0.0,0.0,12982,0,0.0017949407,-6.3209867
207,1.0,18,10,0.0,1.0,0.0,1.0,12625,0,0.3663069,-0.5480932
208,1.0,27,11,1.0,0.0,0.0,1.0,14223,7661,0.0026890428,-5.9158773
209,1.0,21,11,0.0,1.0,0.0,1.0,17983,15191,0.015975613,-4.1205873
210,1.0,25,8,0.0,0.0,0.0,1.0,23096,6421,0.0024447006,-6.011385
211,1.0,21,12,1.0,0.0,0.0,0.0,807,4350,0.01460216,-4.211876
212,1.0,19,11,1.0,0.0,0.0,1.0,532,0,0.011126173,-4.4872665
213,1.0,18,11,1.0,0.0,0.0,1.0,851,0,0.01658823,-4.0823345
214,1.0,34,7,1.0,0.0,0.0,1.0,857,0,0.0062276344,-5.0725117
215,1.0,21,11,0.0,0.0,0.0,1.0,946,11412,0.35873052,-0.5808782
216,1.0,25,9,1.0,0.0,0.0,1.0,1536,1709,0.0006888562,-7.279789
217,1.0,17,9,1.0,0.0,0.0,1.0,1341,1374,0.008133113,-4.803645
218,1.0,28,8,1.0,0.0,0.0,1.0,1182,7779,0.0017195056,-6.3639975
219,1.0,18,9,1.0,0.0,0.0,1.0,1182,5100,0.0025017348,-5.988266
220,1.0,27,12,1.0,0.0,0.0,0.0,4310,0,0.0025692666,-5.961562
221,1.0,23,9,1.0,0.0,0.0,1.0,1774,11464,0.01268994,-4.3541746
222,1.0,19,8,0.0,1.0,0.0,1.0,1862,8774,0.00013208493,-8.931933
223,1.0,21,11,1.0,0.0,0.0,1.0,2158,0,0.6248535,0.51020056
224,1.0,21,11,1.0,0.0,0.0,1.0,2217,4082,0.003126388,-5.7647457
225,1.0,23,10,1.0,0.0,0.0,1.0,2217,0,0.017250108,-4.0425363
226,1.0,27,9,1.0,0.0,0.0,1.0,2294,2018,0.00031318323,-8.068409
227,1.0,27,11,1.0,0.0,0.0,1.0,2483,0,0.5686044,0.27615944
228,1.0,23,12,0.0,0.0,0.0,0.0,3903,796,0.9954289,5.3834243
229,1.0,27,8,1.0,0.0,0.0,1.0,7218,7976,0.05337499,-2.8755608
230,1.0,28,11,1.0,0.0,1.0,1.0,6952,7318,0.9056161,2.261245
231,1.0,25,12,1.0,0.0,0.0,0.0,5204,0,0.0034026108,-5.679804
232,1.0,20,12,1.0,0.0,0.0,0.0,6085,9750,0.0001059879,-9.15208
233,1.0,26,12,1.0,0.0,0.0,0.0,6608,5811,0.003633039,-5.614046
234,1.0,23,10,1.0,0.0,1.0,1.0,10495,3385,0.009668395,-4.6291776
235,1.0,49,8,0.0,0.0,1.0,1.0,7285,16717,0.021791192,-3.8042173
236,1.0,19,11,1.0,0.0,0.0,1.0,10224,11293,0.008417152,-4.769031
237,1.0,21,13,0.0,0.0,0.0,0.0,8616,99,0.004832771,-5.327491
238,1.0,27,12,1.0,0.0,1.0,0.0,7806,2777,0.001346,-6.609271
239,1.0,23,11,1.0,0.0,0.0,1.0,8959,1659,0.0012949451,-6.647991
240,1.0,22,11,1.0,0.0,0.0,1.0,12170,8408,0.18812004,-1.4622723
241,1.0,24,15,1.0,0.0,0.0,0.0,13008,14683,0.0017106477,-6.369171
242,1.0,24,12,1.0,0.0,0.0,0.0,18154,0,0.01418855,-4.2410297
243,1.0,18,11,1.0,0.0,0.0,1.0,214,929,0.010758148,-4.5212755
244,1.0,17,10,1.0,0.0,0.0,1.0,5793,5522,0.0027080432,-5.9088173
245,1.0,17,9,1.0,0.0,0.0,1.0,1253,5445,0.004777883,-5.3389683
246,1.0,28,11,1.0,0.0,0.0,1.0,6871,0,0.004493919,-5.400526
247,1.0,27,11,1.0,0.0,0.0,1.0,2666,0,0.018492334,-3.9717336
248,1.0,19,11,1.0,0.0,0.0,1.0,2615,4146,0.11168083,-2.0736861
249,1.0,18,11,0.0,0.0,0.0,1.0,919,4321,0.1900236,-1.4498569
250,1.0,24,10,1.0,0.0,0.0,1.0,2421,1660,0.8737107,1.934174
251,1.0,23,12,1.0,0.0,0.0,0.0,3039,8484,0.0002505539,-8.291586
252,1.0,21,9,1.0,0.0,0.0,1.0,5749,743,0.016023891,-4.117521
253,1.0,21,12,1.0,0.0,0.0,0.0,3332,9371,0.008158178,-4.800543
254,1.0,24,9,1.0,0.0,0.0,1.0,2288,4849,0.04148024,-3.140173
255,1.0,20,9,0.0,1.0,0.0,1.0,5875,1358,0.005024734,-5.2883453
256,1.0,25,13,1.0,0.0,0.0,0.0,3090,0,0.3663686,-0.54782754
257,1.0,35,8,1.0,0.0,1.0,1.0,17976,3786,0.51504594,0.06020189
258,1.0,17,9,0.0,1.0,0.0,1.0,74,6210,0.0001361721,-8.901455
259,1.0,24,11,1.0,0.0,1.0,1.0,1666,4032,0.7497866,1.0974746
260,1.0,20,12,1.0,0.0,0.0,0.0,165,0,0.024090026,-3.7015724
261,1.0,21,8,1.0,0.0,0.0,1.0,3695,4279,0.0006648267,-7.315319
262,1.0,18,10,1.0,0.0,0.0,1.0,1784,11141,0.026238311,-3.613946
263,1.0,27,12,1.0,0.0,0.0,0.0,357,22163,0.06915239,-2.599783
264,1.0,22,9,1.0,0.0,0.0,1.0,3836,3462,0.39351603,-0.43255645
265,1.0,46,8,1.0,0.0,0.0,1.0,2594,0,0.021977723,-3.7955031
266,1.0,19,10,1.0,0.0,0.0,1.0,6056,0,0.01610681,-4.112275
267,1.0,19,11,0.0,1.0,1.0,1.0,5463,6788,0.13516928,-1.8560058
268,1.0,22,12,1.0,0.0,0.0,0.0,936,0,0.0068012155,-4.9838295
269,1.0,22,12,0.0,0.0,0.0,0.0,8455,12590,0.0026930536,-5.914383
270,1.0,26,12,1.0,0.0,1.0,0.0,5794,1424,0.2664747,-1.0125828
271,1.0,29,12,1.0,0.0,0.0,0.0,4878,10976,0.0014011213,-6.5690804
272,1.0,31,9,1.0,0.0,0.0,1.0,5517,9558,0.2664747,-1.0125828
273,1.0,29,12,1.0,0.0,0.0,0.0,1817,0,0.0073808325,-4.9014606
274,1.0,35,9,1.0,0.0,1.0,1.0,13830,12803,0.00028011962,-8.180014
275,1.0,25,12,1.0,0.0,0.0,0.0,2409,0,0.0023449457,-6.0531454
276,1.0,22,12,0.0,1.0,1.0,0.0,7055,10092,0.003155684,-5.755389
277,1.0,27,10,1.0,0.0,0.0,1.0,3550,0,0.0062276344,-5.0725117
278,1.0,22,10,1.0,0.0,1.0,1.0,5588,13228,0.011995206,-4.4111805
279,1.0,19,8,1.0,0.0,0.0,1.0,2937,7535,0.012452656,-4.3732905
280,1.0,20,11,1.0,0.0,0.0,1.0,1220,1085,0.002382423,-6.037252
281,1.0,21,12,0.0,0.0,0.0,0.0,334,12558,0.004777883,-5.3389683
282,1.0,27,12,1.0,0.0,1.0,0.0,334,0,0.001955022,-6.235397
283,1.0,20,10,1.0,0.0,0.0,1.0,2777,5615,0.049558356,-2.953776
284,1.0,23,12,1.0,0.0,0.0,0.0,501,671,0.00089563313,-7.0170836
285,1.0,27,13,0.0,0.0,1.0,0.0,853,0,0.007653885,-4.8648586
286,1.0,23,12,0.0,1.0,0.0,0.0,1117,559,0.08974742,-2.3167229
287,1.0,24,12,1.0,0.0,0.0,0.0,2842,6167,0.335562,-0.6831349
288,1.0,20,11,1.0,0.0,0.0,1.0,1484,6943,0.0029708205,-5.815942
289,1.0,26,10,1.0,0.0,0.0,1.0,6788,672,0.015641754,-4.142046
290,1.0,25,14,1.0,0.0,1.0,0.0,11536,36646,0.0014903075,-6.5072813
291,1.0,26,10,1.0,0.0,1.0,1.0,0,0,0.026887354,-3.5888438
292,1.0,20,9,1.0,0.0,0.0,1.0,0,8881,0.05056668,-2.9325724
293,1.0,31,4,1.0,0.0,0.0,1.0,4023,7382,0.0103708375,-4.5583324
294,1.0,24,10,1.0,0.0,1.0,1.0,4078,0,0.007207751,-4.9253645
295,1.0,33,11,1.0,0.0,1.0,1.0,25142,4181,0.59018785,0.364742
296,1.0,33,12,1.0,0.0,1.0,0.0,10941,15952,0.0031264871,-5.764714
297,0.0,45,11,0.0,0.0,1.0,1.0,25243,25564,0.0016720496,-6.3920317
298,0.0,21,14,0.0,0.0,0.0,0.0,5852,13496,0.0054576723,-5.2052603
299,0.0,38,12,0.0,0.0,1.0,0.0,25130,25564,0.0036794285,-5.6013117
300,0.0,48,6,0.0,0.0,1.0,1.0,25243,25564,0.254813,-1.0731055
301,0.0,18,8,0.0,0.0,1.0,1.0,10727,9860,0.049870275,-2.9471734
302,0.0,22,11,0.0,0.0,1.0,1.0,18449,25564,0.00048603295,-7.628748
303,0.0,48,10,0.0,0.0,1.0,1.0,16354,18059,0.016967118,-4.0593653
304,0.0,18,11,0.0,0.0,0.0,1.0,3620,15739,0.044074044,-3.0768094
305,0.0,48,9,0.0,0.0,1.0,1.0,25243,25564,0.012373822,-4.379721
306,0.0,45,12,0.0,0.0,1.0,0.0,0,3924,0.020362878,-3.8734686
307,0.0,34,14,0.0,0.0,1.0,0.0,23746,25564,0.0063165342,-5.058248
308,0.0,16,10,0.0,0.0,0.0,1.0,1224,6847,0.009134597,-4.6865096
309,0.0,53,10,0.0,0.0,1.0,1.0,25243,25564,0.0030776805,-5.7804966
310,0.0,19,12,0.0,0.0,0.0,0.0,4386,8777,0.039396893,-3.1938744
311,0.0,27,12,0.0,0.0,1.0,0.0,19047,19214,0.009297035,-4.6687193
312,0.0,32,10,0.0,0.0,1.0,1.0,23374,9179,0.0009745915,-6.932517
313,0.0,27,12,0.0,0.0,1.0,0.0,14822,25564,0.013758047,-4.272278
314,0.0,46,7,0.0,0.0,1.0,1.0,1317,0,0.0010367458,-6.870631
