,treat,age,education*,black,hispanic,married,nodegree,re74,re75,propensity_score,propensity_logit,re78
30,1.0,20,12,1.0,0.0,0.0,0.0,0,0,0.9827483640690066,4.04244612409445,0
31,1.0,25,12,1.0,0.0,0.0,0.0,0,0,0.9827483640690066,4.04244612409445,3191
32,1.0,42,14,1.0,0.0,0.0,0.0,0,0,0.9827483640690066,4.04244612409445,20505
33,1.0,23,12,1.0,0.0,1.0,0.0,0,0,0.9827483640690066,4.04244612409445,5911
34,1.0,46,8,1.0,0.0,1.0,1.0,0,0,0.9827483640690066,4.04244612409445,3094
35,1.0,24,10,1.0,0.0,0.0,1.0,0,0,0.9827483640690066,4.04244612409445,0
36,1.0,21,12,1.0,0.0,0.0,0.0,0,0,0.9827483640690066,4.04244612409445,1254
37,1.0,19,9,0.0,0.0,0.0,1.0,0,0,0.25,-1.0986122886681098,13188
38,1.0,17,8,1.0,0.0,0.0,1.0,0,0,0.9827483640690066,4.04244612409445,8061
39,1.0,18,8,0.0,1.0,1.0,1.0,0,0,0.25,-1.0986122886681098,2787
40,1.0,20,11,1.0,0.0,0.0,1.0,0,0,0.9827483640690066,4.04244612409445,3972
41,1.0,25,11,1.0,0.0,1.0,1.0,0,0,0.9827483640690066,4.04244612409445,0
42,1.0,17,8,1.0,0.0,0.0,1.0,0,0,0.9827483640690066,4.04244612409445,0
43,1.0,17,9,1.0,0.0,0.0,1.0,0,0,0.9827483640690066,4.04244612409445,0
44,1.0,23,12,1.0,0.0,0.0,0.0,0,0,0.9827483640690066,4.04244612409445,4843
45,1.0,28,8,1.0,0.0,0.0,1.0,0,0,0.9827483640690066,4.04244612409445,0
46,1.0,31,11,1.0,0.0,1.0,1.0,0,0,0.9827483640690066,4.04244612409445,8087
47,1.0,18,11,1.0,0.0,0.0,1.0,0,0,0.9827483640690066,4.04244612409445,0
48,1.0,25,12,1.0,0.0,0.0,0.0,0,0,0.9827483640690066,4.04244612409445,2348
49,1.0,30,11,1.0,0.0,1.0,1.0,0,0,0.9827483640690066,4.04244612409445,590
50,1.0,17,10,1.0,0.0,0.0,1.0,0,0,0.9827483640690066,4.04244612409445,0
51,1.0,37,9,1.0,0.0,0.0,1.0,0,0,0.9827483640690066,4.04244612409445,1067
52,1.0,42,14,1.0,0.0,1.0,0.0,0,0,0.9827483640690066,4.04244612409445,13167
53,1.0,22,11,0.0,0.0,0.0,1.0,0,0,0.25,-1.0986122886681098,1048
54,1.0,17,8,1.0,0.0,0.0,1.0,0,0,0.9827483640690066,4.04244612409445,0
55,1.0,29,8,1.0,0.0,0.0,1.0,0,0,0.9827483640690066,4.04244612409445,1923
56,1.0,35,10,1.0,0.0,0.0,1.0,0,0,0.9827483640690066,4.04244612409445,4666
57,1.0,27,11,1.0,0.0,0.0,1.0,0,0,0.9827483640690066,4.04244612409445,549
58,1.0,28,9,1.0,0.0,0.0,1.0,0,0,0.9827483640690066,4.04244612409445,10694
59,1.0,27,11,1.0,0.0,0.0,1.0,0,0,0.9827483640690066,4.04244612409445,0
60,1.0,29,13,1.0,0.0,0.0,0.0,0,0,0.9827483640690066,4.04244612409445,7479
61,1.0,27,9,1.0,0.0,0.0,1.0,0,0,0.9827483640690066,4.04244612409445,0
62,1.0,46,13,1.0,0.0,0.0,0.0,0,0,0.9827483640690066,4.04244612409445,647
63,1.0,25,12,1.0,0.0,0.0,0.0,0,0,0.9827483640690066,4.04244612409445,11965
64,1.0,25,11,0.0,0.0,0.0,1.0,0,0,0.25,-1.0986122886681098,18783
65,1.0,22,12,1.0,0.0,0.0,0.0,0,0,0.9827483640690066,4.04244612409445,18678
66,1.0,21,9,1.0,0.0,0.0,1.0,0,0,0.9827483640690066,4.04244612409445,0
67,1.0,40,11,1.0,0.0,0.0,1.0,0,0,0.9827483640690066,4.04244612409445,23005
68,1.0,22,11,1.0,0.0,0.0,1.0,0,0,0.9827483640690066,4.04244612409445,6456
69,1.0,25,12,1.0,0.0,0.0,0.0,0,0,0.9827483640690066,4.04244612409445,0
70,1.0,18,12,1.0,0.0,0.0,0.0,0,0,0.9827483640690066,4.04244612409445,2321
71,1.0,38,12,0.0,0.0,0.0,0.0,0,0,0.25,-1.0986122886681098,4941
72,1.0,27,13,1.0,0.0,0.0,0.0,0,0,0.9827483640690066,4.04244612409445,0
73,1.0,27,8,1.0,0.0,0.0,1.0,0,0,0.9827483640690066,4.04244612409445,0
74,1.0,38,11,1.0,0.0,0.0,1.0,0,0,0.9827483640690066,4.04244612409445,0
75,1.0,23,8,0.0,1.0,0.0,1.0,0,0,0.25,-1.0986122886681098,3881
76,1.0,26,11,1.0,0.0,0.0,1.0,0,0,0.9827483640690066,4.04244612409445,17230
77,1.0,21,12,0.0,0.0,0.0,0.0,0,0,0.25,-1.0986122886681098,8048
78,1.0,25,8,1.0,0.0,0.0,1.0,0,0,0.9827483640690066,4.04244612409445,0
79,1.0,31,11,1.0,0.0,1.0,1.0,0,0,0.9827483640690066,4.04244612409445,14509
80,1.0,17,10,1.0,0.0,0.0,1.0,0,0,0.9827483640690066,4.04244612409445,0
81,1.0,25,11,1.0,0.0,0.0,1.0,0,0,0.9827483640690066,4.04244612409445,0
82,1.0,21,12,1.0,0.0,0.0,0.0,0,0,0.9827483640690066,4.04244612409445,9983
83,1.0,44,11,1.0,0.0,0.0,1.0,0,0,0.9827483640690066,4.04244612409445,0
84,1.0,25,12,0.0,0.0,0.0,0.0,0,0,0.25,-1.0986122886681098,5587
85,1.0,18,9,1.0,0.0,0.0,1.0,0,0,0.9827483640690066,4.04244612409445,4482
86,1.0,42,12,1.0,0.0,0.0,0.0,0,0,0.9827483640690066,4.04244612409445,2456
87,1.0,25,10,1.0,0.0,0.0,1.0,0,0,0.9827483640690066,4.04244612409445,0
88,1.0,31,9,0.0,1.0,0.0,1.0,0,0,0.25,-1.0986122886681098,26817
89,1.0,24,10,1.0,0.0,0.0,1.0,0,0,0.9827483640690066,4.04244612409445,0
90,1.0,26,10,1.0,0.0,0.0,1.0,0,0,0.9827483640690066,4.04244612409445,9265
91,1.0,25,11,1.0,0.0,0.0,1.0,0,0,0.9827483640690066,4.04244612409445,485
92,1.0,18,11,1.0,0.0,0.0,1.0,0,0,0.9827483640690066,4.04244612409445,4814
93,1.0,19,11,1.0,0.0,0.0,1.0,0,0,0.9827483640690066,4.04244612409445,7458
94,1.0,43,9,1.0,0.0,0.0,1.0,0,0,0.9827483640690066,4.04244612409445,0
95,1.0,17,9,1.0,0.0,0.0,1.0,0,0,0.9827483640690066,4.04244612409445,1953
96,1.0,30,11,1.0,0.0,0.0,1.0,0,0,0.9827483640690066,4.04244612409445,0
97,1.0,26,10,1.0,0.0,1.0,1.0,2027,0,0.9827483640690066,4.04244612409445,0
98,1.0,20,9,1.0,0.0,0.0,1.0,6083,0,0.9827483640690066,4.04244612409445,8881
99,1.0,17,9,0.0,1.0,0.0,1.0,445,74,0.25,-1.0986122886681098,6210
100,1.0,20,12,1.0,0.0,0.0,0.0,989,165,0.9827483640690066,4.04244612409445,0
101,1.0,18,11,1.0,0.0,0.0,1.0,858,214,0.9827483640690066,4.04244612409445,929
102,1.0,27,12,1.0,0.0,1.0,0.0,3670,334,0.9827483640690066,4.04244612409445,0
103,1.0,21,12,0.0,0.0,0.0,0.0,3670,334,0.25,-1.0986122886681098,12558
104,1.0,27,12,1.0,0.0,0.0,0.0,2143,357,0.9827483640690066,4.04244612409445,22163
105,1.0,20,12,1.0,0.0,0.0,0.0,0,377,0.9827483640690066,4.04244612409445,1652
106,1.0,19,10,1.0,0.0,0.0,1.0,0,385,0.9827483640690066,4.04244612409445,8124
107,1.0,23,12,1.0,0.0,0.0,0.0,5506,501,0.9827483640690066,4.04244612409445,671
108,1.0,29,14,1.0,0.0,0.0,0.0,0,679,0.9827483640690066,4.04244612409445,17814
109,1.0,18,10,1.0,0.0,0.0,1.0,0,798,0.9827483640690066,4.04244612409445,9737
110,1.0,19,9,1.0,0.0,0.0,1.0,0,798,0.9827483640690066,4.04244612409445,17685
111,1.0,27,13,0.0,0.0,1.0,0.0,9381,853,0.25,-1.0986122886681098,0
112,1.0,18,11,0.0,0.0,0.0,1.0,3678,919,0.25,-1.0986122886681098,4321
113,1.0,27,9,1.0,0.0,1.0,1.0,0,934,0.9827483640690066,4.04244612409445,1773
114,1.0,22,12,1.0,0.0,0.0,0.0,5605,936,0.9827483640690066,4.04244612409445,0
115,1.0,23,10,1.0,0.0,1.0,1.0,0,936,0.9827483640690066,4.04244612409445,11233
116,1.0,23,12,0.0,1.0,0.0,0.0,9385,1117,0.25,-1.0986122886681098,559
117,1.0,20,11,1.0,0.0,0.0,1.0,3637,1220,0.9827483640690066,4.04244612409445,1085
118,1.0,17,9,1.0,0.0,0.0,1.0,1716,1253,0.9827483640690066,4.04244612409445,5445
119,1.0,26,11,1.0,0.0,1.0,1.0,0,1392,0.9827483640690066,4.04244612409445,1460
120,1.0,20,11,1.0,0.0,0.0,1.0,16318,1484,0.9827483640690066,4.04244612409445,6943
121,1.0,24,11,1.0,0.0,1.0,1.0,824,1666,0.9827483640690066,4.04244612409445,4032
122,1.0,31,9,1.0,0.0,0.0,1.0,0,1698,0.9827483640690066,4.04244612409445,10363
123,1.0,23,8,0.0,0.0,1.0,1.0,0,1713,0.25,-1.0986122886681098,4232
124,1.0,18,10,1.0,0.0,0.0,1.0,2143,1784,0.9827483640690066,4.04244612409445,11141
125,1.0,29,12,1.0,0.0,0.0,0.0,10881,1817,0.9827483640690066,4.04244612409445,0
126,1.0,26,11,0.0,0.0,0.0,1.0,0,2226,0.25,-1.0986122886681098,13385
127,1.0,24,9,1.0,0.0,0.0,1.0,9154,2288,0.9827483640690066,4.04244612409445,4849
128,1.0,25,12,1.0,0.0,0.0,0.0,14426,2409,0.9827483640690066,4.04244612409445,0
129,1.0,24,10,1.0,0.0,0.0,1.0,4250,2421,0.9827483640690066,4.04244612409445,1660
130,1.0,46,8,1.0,0.0,0.0,1.0,3165,2594,0.9827483640690066,4.04244612409445,0
131,1.0,31,12,0.0,0.0,0.0,0.0,0,2611,0.25,-1.0986122886681098,2484
132,1.0,19,11,1.0,0.0,0.0,1.0,2305,2615,0.9827483640690066,4.04244612409445,4146
133,1.0,19,8,1.0,0.0,0.0,1.0,0,2657,0.9827483640690066,4.04244612409445,9970
134,1.0,27,11,1.0,0.0,0.0,1.0,2206,2666,0.9827483640690066,4.04244612409445,0
135,1.0,26,11,1.0,0.0,1.0,1.0,0,2754,0.9827483640690066,4.04244612409445,26372
136,1.0,20,10,1.0,0.0,0.0,1.0,5005,2777,0.9827483640690066,4.04244612409445,5615
137,1.0,28,10,1.0,0.0,0.0,1.0,0,2836,0.9827483640690066,4.04244612409445,3196
138,1.0,24,12,1.0,0.0,0.0,0.0,13765,2842,0.9827483640690066,4.04244612409445,6167
139,1.0,19,8,1.0,0.0,0.0,1.0,2636,2937,0.9827483640690066,4.04244612409445,7535
140,1.0,23,12,1.0,0.0,0.0,0.0,6269,3039,0.9827483640690066,4.04244612409445,8484
141,1.0,42,9,1.0,0.0,1.0,1.0,0,3058,0.9827483640690066,4.04244612409445,1294
142,1.0,25,13,1.0,0.0,0.0,0.0,12362,3090,0.9827483640690066,4.04244612409445,0
143,1.0,18,9,1.0,0.0,0.0,1.0,0,3287,0.9827483640690066,4.04244612409445,5010
144,1.0,21,12,1.0,0.0,0.0,0.0,6473,3332,0.9827483640690066,4.04244612409445,9371
145,1.0,27,10,1.0,0.0,0.0,1.0,1001,3550,0.9827483640690066,4.04244612409445,0
146,1.0,21,8,1.0,0.0,0.0,1.0,989,3695,0.9827483640690066,4.04244612409445,4279
147,1.0,22,9,1.0,0.0,0.0,1.0,2192,3836,0.9827483640690066,4.04244612409445,3462
148,1.0,24,10,1.0,0.0,1.0,1.0,11703,4078,0.9827483640690066,4.04244612409445,0
149,1.0,29,10,1.0,0.0,0.0,1.0,0,4398,0.9827483640690066,4.04244612409445,0
150,1.0,29,12,1.0,0.0,0.0,0.0,9748,4878,0.9827483640690066,4.04244612409445,10976
151,1.0,19,10,0.0,0.0,0.0,1.0,0,5324,0.25,-1.0986122886681098,13829
152,1.0,19,11,0.0,1.0,1.0,1.0,5424,5463,0.25,-1.0986122886681098,6788
153,1.0,31,9,1.0,0.0,0.0,1.0,10717,5517,0.9827483640690066,4.04244612409445,9558
154,1.0,22,10,1.0,0.0,1.0,1.0,1468,5588,0.9827483640690066,4.04244612409445,13228
155,1.0,21,9,1.0,0.0,0.0,1.0,6416,5749,0.9827483640690066,4.04244612409445,743
156,1.0,17,10,1.0,0.0,0.0,1.0,1291,5793,0.9827483640690066,4.04244612409445,5522
157,1.0,26,12,1.0,0.0,1.0,0.0,8408,5794,0.9827483640690066,4.04244612409445,1424
158,1.0,20,9,0.0,1.0,0.0,1.0,12260,5875,0.25,-1.0986122886681098,1358
159,1.0,19,10,1.0,0.0,0.0,1.0,4121,6056,0.9827483640690066,4.04244612409445,0
160,1.0,28,11,1.0,0.0,0.0,1.0,1929,6871,0.0210727969348659,-3.8384743174053337,0
161,1.0,22,12,0.0,1.0,1.0,0.0,492,7055,0.0210727969348659,-3.8384743174053337,10092
162,1.0,33,11,1.0,0.0,0.0,1.0,0,7867,0.0210727969348659,-3.8384743174053337,6281
163,1.0,22,12,0.0,0.0,0.0,0.0,6759,8455,0.0210727969348659,-3.8384743174053337,12590
164,1.0,29,10,0.0,1.0,0.0,1.0,0,8853,0.0210727969348659,-3.8384743174053337,5112
165,1.0,33,12,1.0,0.0,1.0,0.0,20279,10941,0.0210727969348659,-3.8384743174053337,15952
166,1.0,35,9,1.0,0.0,1.0,1.0,13602,13830,0.0210727969348659,-3.8384743174053337,12803
167,0.0,47,12,0.0,0.0,0.0,0.0,0,0,0.25,-1.0986122886681098,0
168,0.0,50,12,1.0,0.0,1.0,0.0,0,0,0.9827483640690066,4.04244612409445,0
169,0.0,44,12,0.0,0.0,0.0,0.0,0,0,0.25,-1.0986122886681098,0
170,0.0,28,12,1.0,0.0,1.0,0.0,0,0,0.9827483640690066,4.04244612409445,0
171,0.0,54,12,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
172,0.0,55,12,0.0,1.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
173,0.0,47,12,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
174,0.0,25,12,1.0,0.0,0.0,0.0,0,0,0.9827483640690066,4.04244612409445,0
175,0.0,44,12,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
176,0.0,50,12,1.0,0.0,1.0,0.0,0,0,0.9827483640690066,4.04244612409445,0
177,0.0,23,12,1.0,0.0,0.0,0.0,0,0,0.9827483640690066,4.04244612409445,4728
178,0.0,49,14,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
179,0.0,55,14,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
180,0.0,34,14,1.0,0.0,1.0,0.0,0,0,0.9827483640690066,4.04244612409445,0
181,0.0,34,16,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,11821
182,0.0,55,13,0.0,1.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
183,0.0,52,12,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
184,0.0,52,15,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
185,0.0,30,16,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
186,0.0,21,12,0.0,0.0,0.0,0.0,0,0,0.25,-1.0986122886681098,0
187,0.0,30,17,0.0,0.0,0.0,0.0,0,0,0.25,-1.0986122886681098,0
188,0.0,44,12,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
189,0.0,46,12,0.0,0.0,0.0,0.0,0,0,0.25,-1.0986122886681098,0
190,0.0,53,17,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
191,0.0,26,16,0.0,0.0,0.0,0.0,0,0,0.25,-1.0986122886681098,9014
192,0.0,49,12,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,13299
193,0.0,39,15,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,1921
194,0.0,26,17,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,11821
195,0.0,32,16,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
196,0.0,34,12,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
197,0.0,31,14,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
198,0.0,39,17,0.0,1.0,1.0,0.0,0,0,0.25,-1.0986122886681098,8866
199,0.0,40,17,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
200,0.0,31,12,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
201,0.0,27,13,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,28076
202,0.0,48,12,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
203,0.0,41,13,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
204,0.0,26,14,0.0,0.0,0.0,0.0,0,0,0.25,-1.0986122886681098,0
205,0.0,50,17,0.0,0.0,0.0,0.0,0,0,0.25,-1.0986122886681098,0
206,0.0,48,12,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,12930
207,0.0,45,16,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
208,0.0,37,13,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
209,0.0,33,12,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
210,0.0,31,12,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
211,0.0,36,12,1.0,0.0,1.0,0.0,0,0,0.9827483640690066,4.04244612409445,17732
212,0.0,44,13,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
213,0.0,28,17,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
214,0.0,30,17,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
215,0.0,42,16,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
216,0.0,30,12,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
217,0.0,27,16,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
218,0.0,37,12,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
219,0.0,37,12,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
220,0.0,45,12,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,22165
221,0.0,35,16,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
222,0.0,37,17,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,66497
223,0.0,27,17,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
224,0.0,47,14,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
225,0.0,48,12,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
226,0.0,42,12,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
227,0.0,43,12,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
228,0.0,46,12,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
229,0.0,46,12,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
230,0.0,46,12,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
231,0.0,29,16,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,8396
232,0.0,39,13,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
233,0.0,32,12,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
234,0.0,48,16,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
235,0.0,48,16,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
236,0.0,41,13,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
237,0.0,42,13,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
238,0.0,42,13,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
239,0.0,42,13,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
240,0.0,54,13,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
241,0.0,29,14,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
242,0.0,54,12,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
243,0.0,54,12,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
244,0.0,26,14,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
245,0.0,43,17,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,36943
246,0.0,54,12,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
247,0.0,37,12,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
248,0.0,54,16,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
249,0.0,48,17,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
250,0.0,44,12,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
251,0.0,54,12,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
252,0.0,38,12,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
253,0.0,37,13,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
254,0.0,27,17,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
255,0.0,51,12,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
256,0.0,39,12,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
257,0.0,55,14,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
258,0.0,54,13,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
259,0.0,54,13,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
260,0.0,34,12,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
261,0.0,50,14,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
262,0.0,50,12,0.0,0.0,1.0,0.0,0,0,0.25,-1.0986122886681098,0
263,0.0,21,14,0.0,1.0,0.0,0.0,0,71,0.25,-1.0986122886681098,3657
264,0.0,26,12,0.0,0.0,1.0,0.0,0,71,0.25,-1.0986122886681098,0
265,0.0,21,13,0.0,0.0,0.0,0.0,0,692,0.25,-1.0986122886681098,2659
266,0.0,23,16,0.0,0.0,1.0,0.0,0,1521,0.25,-1.0986122886681098,0
267,0.0,21,15,0.0,0.0,0.0,0.0,0,3222,0.25,-1.0986122886681098,14777
268,0.0,23,14,0.0,0.0,0.0,0.0,0,3401,0.25,-1.0986122886681098,5319
269,0.0,27,16,0.0,0.0,1.0,0.0,0,4833,0.25,-1.0986122886681098,0
270,0.0,25,12,0.0,0.0,1.0,0.0,0,5729,0.25,-1.0986122886681098,26599
271,0.0,27,17,0.0,0.0,0.0,0.0,0,6087,0.25,-1.0986122886681098,7388
272,0.0,55,12,0.0,0.0,1.0,0.0,0,6266,0.0210727969348659,-3.8384743174053337,10344
273,0.0,20,12,0.0,0.0,1.0,0.0,0,7161,0.0210727969348659,-3.8384743174053337,0
274,0.0,18,12,0.0,0.0,1.0,0.0,0,8056,0.0210727969348659,-3.8384743174053337,19210
275,0.0,27,12,0.0,0.0,1.0,0.0,0,8235,0.0210727969348659,-3.8384743174053337,20688
276,0.0,28,16,0.0,0.0,1.0,0.0,0,8951,0.0210727969348659,-3.8384743174053337,36943
277,0.0,36,12,1.0,0.0,1.0,0.0,0,8951,0.0210727969348659,-3.8384743174053337,11821
278,0.0,33,13,1.0,0.0,1.0,0.0,0,10741,0.0210727969348659,-3.8384743174053337,20688
279,0.0,36,12,0.0,0.0,1.0,0.0,0,10741,0.0210727969348659,-3.8384743174053337,0
280,0.0,27,13,0.0,0.0,1.0,0.0,0,16112,0.0210727969348659,-3.8384743174053337,29554
281,0.0,45,17,0.0,0.0,1.0,0.0,0,16112,0.0210727969348659,-3.8384743174053337,17732
282,0.0,45,17,0.0,0.0,1.0,0.0,0,16112,0.0210727969348659,-3.8384743174053337,17732
283,0.0,45,17,0.0,0.0,1.0,0.0,0,16112,0.0210727969348659,-3.8384743174053337,17732
284,0.0,31,12,0.0,0.0,1.0,0.0,0,17903,0.0210727969348659,-3.8384743174053337,0
