treat,age,agesq,education*,educsq,black,hispanic,married,nodegree,re75,u75,propensity_score,propensity_logit,re78
1.0,27,729,8,64,1.0,0.0,0.0,1.0,7218,0,0.9540544279606459,3.033263242790541,7976
1.0,26,676,11,121,1.0,0.0,0.0,1.0,0,1,0.9852836799873839,4.203972516792436,17230
1.0,20,400,11,121,1.0,0.0,0.0,1.0,0,1,0.9902593163046856,4.6216555347090535,3972
1.0,19,361,9,81,1.0,0.0,0.0,1.0,0,1,0.9932245588443761,4.987652300449098,8173
1.0,30,900,11,121,1.0,0.0,0.0,1.0,0,1,0.9798912043125607,3.886284233756627,0
1.0,33,1089,11,121,1.0,0.0,0.0,1.0,7867,0,0.890560933524937,2.096483602759843,6281
1.0,34,1156,11,121,0.0,1.0,0.0,1.0,4641,0,0.7891114324292581,1.319577665161386,2877
1.0,29,841,11,121,1.0,0.0,1.0,1.0,0,1,0.8484513975302421,1.7225064206916854,9642
1.0,24,576,11,121,1.0,0.0,0.0,1.0,9180,0,0.9274446599095552,2.548083544556963,0
1.0,24,576,12,144,1.0,0.0,0.0,0.0,18154,0,0.46592076692420953,-0.13652861289030743,0
1.0,27,729,9,81,1.0,0.0,1.0,1.0,934,0,0.8899308103486625,2.0900345536357423,1773
1.0,24,576,10,100,1.0,0.0,0.0,1.0,2421,0,0.9844940814240851,4.150906091654048,1660
1.0,19,361,8,64,1.0,0.0,0.0,1.0,2937,0,0.9887614969303599,4.47710749001791,7535
1.0,23,529,12,144,1.0,0.0,0.0,0.0,0,1,0.9733058561270568,3.596254165440943,0
1.0,31,961,9,81,1.0,0.0,0.0,1.0,1698,0,0.979211693963341,3.852357235219186,10363
1.0,23,529,12,144,1.0,0.0,0.0,0.0,0,1,0.9733058561270568,3.596254165440943,4843
1.0,32,1024,10,100,1.0,0.0,0.0,1.0,2321,0,0.9717017082332985,3.536247431601397,179
1.0,25,625,12,144,1.0,0.0,0.0,0.0,0,1,0.969323550035167,3.453103199026268,11965
1.0,25,625,11,121,1.0,0.0,0.0,1.0,0,1,0.9863259967774511,4.278490470331622,9897
1.0,18,324,11,121,0.0,1.0,0.0,1.0,5491,0,0.9130498803535191,2.351455895730508,2454
1.0,28,784,11,121,1.0,0.0,1.0,1.0,6952,0,0.6133796872217936,0.4615410285711677,7318
1.0,41,1681,14,196,0.0,0.0,0.0,0.0,0,1,0.37939444987008025,-0.49211926645115334,5149
1.0,38,1444,11,121,1.0,0.0,0.0,1.0,0,1,0.9591738141104085,3.1567486170656642,0
1.0,25,625,12,144,1.0,0.0,0.0,0.0,2409,0,0.9549096891443799,3.05294938314442,0
1.0,23,529,12,144,0.0,1.0,0.0,0.0,1117,0,0.8917479516563341,2.108721238196278,559
1.0,27,729,10,100,1.0,0.0,0.0,1.0,3213,0,0.9773185760934832,3.7632664153662603,2094
1.0,27,729,10,100,1.0,0.0,0.0,1.0,3550,0,0.975718208420249,3.6934470720823533,0
1.0,21,441,11,121,0.0,1.0,0.0,1.0,6658,0,0.8722982263338459,1.9214337158538635,9381
1.0,21,441,13,169,1.0,0.0,0.0,0.0,0,1,0.9652953199179523,3.3255595349843072,17094
1.0,22,484,12,144,0.0,1.0,1.0,0.0,7055,0,0.214330439690587,-1.2990173624901213,10092
1.0,30,900,11,121,1.0,0.0,0.0,1.0,1913,0,0.9731138874466067,3.588891231728849,0
1.0,25,625,12,144,1.0,0.0,0.0,0.0,0,1,0.969323550035167,3.453103199026268,3191
1.0,21,441,12,144,0.0,0.0,0.0,0.0,0,1,0.8935730111591614,2.1277688456636907,8048
1.0,40,1600,12,144,1.0,0.0,0.0,0.0,0,1,0.8937243280448182,2.129360972708529,10804
1.0,27,729,11,121,1.0,0.0,0.0,1.0,14223,0,0.7824030780514474,1.2797256834029842,7661
1.0,24,576,11,121,1.0,0.0,1.0,1.0,1666,0,0.8651435594632416,1.8586846486662323,4032
1.0,28,784,15,225,1.0,0.0,0.0,0.0,0,1,0.8455892908194819,1.7004177747191973,9598
1.0,27,729,10,100,0.0,1.0,0.0,1.0,421,0,0.9519676309508442,2.986655894287916,3075
1.0,29,841,10,100,1.0,0.0,1.0,1.0,4923,0,0.7318450304965188,1.0040037267683088,130
1.0,26,676,11,121,0.0,0.0,0.0,1.0,2226,0,0.9036054168163359,2.2379427702849783,13385
1.0,27,729,12,144,1.0,0.0,0.0,0.0,4310,0,0.9247080216680222,2.508104435757605,0
1.0,22,484,10,100,1.0,0.0,1.0,1.0,5588,0,0.8002496375101216,1.3878553265165485,13228
1.0,22,484,11,121,0.0,0.0,0.0,1.0,0,1,0.9471742717069678,2.8864847509814715,1048
1.0,25,625,11,121,1.0,0.0,1.0,1.0,0,1,0.8841518063759248,2.0323481161758763,1574
1.0,29,841,12,144,1.0,0.0,0.0,0.0,4878,0,0.9030500041035862,2.231582588051983,10976
1.0,25,625,8,64,0.0,0.0,0.0,1.0,23096,0,0.15327814767386844,-1.7091180195747275,6421
1.0,20,400,12,144,0.0,0.0,1.0,0.0,8644,0,0.1486056776566305,-1.7455790455566862,11656
1.0,20,400,9,81,0.0,1.0,0.0,1.0,5875,0,0.9206793506884842,2.451613332610308,1358
1.0,31,961,12,144,0.0,0.0,0.0,0.0,2611,0,0.7172329135670752,0.9307770897920847,2484
1.0,19,361,10,100,0.0,0.0,0.0,1.0,5324,0,0.9071255608170481,2.279032411221084,13829
1.0,26,676,12,144,1.0,0.0,1.0,0.0,5794,0,0.507746369313637,0.030987956707514336,1424
1.0,25,625,11,121,0.0,0.0,0.0,1.0,0,1,0.9355171856324164,2.6747007716913114,18783
1.0,30,900,12,144,1.0,0.0,0.0,0.0,0,1,0.9552506549223011,3.060896962451262,24909
1.0,31,961,9,81,0.0,1.0,0.0,1.0,0,1,0.9399219495754296,2.750152282178347,26817
1.0,23,529,10,100,1.0,0.0,1.0,1.0,936,0,0.9074609066961664,2.2830193016433094,11233
1.0,41,1681,9,81,1.0,0.0,1.0,1.0,5783,0,0.4523292259510432,-0.1912640384330497,0
1.0,25,625,12,144,0.0,0.0,0.0,0.0,0,1,0.8640464799233941,1.8493135003859498,5587
1.0,26,676,11,121,0.0,0.0,0.0,1.0,4676,0,0.8494577044458007,1.730354072820339,1973
1.0,20,400,10,100,1.0,0.0,0.0,1.0,11073,0,0.9327049117382374,2.629001620619336,0
1.0,24,576,15,225,1.0,0.0,0.0,0.0,13008,0,0.35580198710363237,-0.5936317921801529,14683
1.0,27,729,12,144,1.0,0.0,1.0,0.0,334,0,0.7475722760340758,1.0857060249158987,0
1.0,29,841,10,100,0.0,1.0,0.0,1.0,8853,0,0.7466600850716643,1.0808779172508969,5112
1.0,31,961,13,169,0.0,0.0,0.0,0.0,5498,0,0.4816712499408756,-0.07334786629513168,2329
1.0,19,361,8,64,0.0,0.0,0.0,1.0,3416,0,0.9412589242810184,2.7740790215467523,9251
1.0,46,2116,13,169,1.0,0.0,0.0,0.0,0,1,0.7446504112266171,1.0702813189238352,647
1.0,42,1764,9,81,1.0,0.0,1.0,1.0,3058,0,0.566453170821369,0.26739459683809813,1294
1.0,23,529,12,144,1.0,0.0,1.0,0.0,0,1,0.794147907374648,1.3501118112851926,5911
1.0,30,900,11,121,1.0,0.0,1.0,1.0,0,1,0.8375542420756312,1.6401418796008786,590
1.0,23,529,10,100,1.0,0.0,1.0,1.0,10495,0,0.5750766814611182,0.30259466529045903,3385
1.0,18,324,8,64,0.0,1.0,1.0,1.0,0,1,0.8094193175317486,1.446241463720168,2787
1.0,24,576,10,100,1.0,0.0,1.0,1.0,4078,0,0.8265639054981404,1.5614680347640464,0
1.0,37,1369,11,121,1.0,0.0,1.0,1.0,0,1,0.7327586064138877,1.0086639791039467,9930
1.0,35,1225,8,64,1.0,0.0,1.0,1.0,17976,0,0.10676996052129405,-2.12416753226674,3786
1.0,23,529,12,144,0.0,0.0,0.0,0.0,3903,0,0.7829234950550266,1.2827851349954447,796
1.0,46,2116,8,64,1.0,0.0,1.0,1.0,0,1,0.5885013516753406,0.3577734881522155,3094
1.0,23,529,12,144,1.0,0.0,1.0,0.0,15079,0,0.15775859438147816,-1.6750006971995015,10283
1.0,26,676,11,121,0.0,0.0,0.0,1.0,22959,0,0.11329667006481037,-2.057500684627006,2746
1.0,41,1681,9,81,1.0,0.0,1.0,1.0,7212,0,0.38052442283045157,-0.48732291544405715,3154
1.0,27,729,13,169,0.0,0.0,1.0,0.0,853,0,0.26277235941625976,-1.0316086152825457,0
1.0,27,729,12,144,1.0,0.0,1.0,0.0,7806,0,0.3864318269127338,-0.4623359128211558,2777
1.0,21,441,11,121,1.0,0.0,1.0,1.0,4167,0,0.824397349335458,1.546428857758373,11300
1.0,24,576,12,144,0.0,1.0,1.0,0.0,7212,0,0.1868252797090354,-1.470772147578767,6485
1.0,24,576,12,144,1.0,0.0,0.0,0.0,12982,0,0.7180888760883009,0.9350014864105554,0
1.0,19,361,11,121,0.0,1.0,1.0,1.0,5463,0,0.5125793773823918,0.05032812993619722,6788
1.0,21,441,12,144,0.0,0.0,0.0,0.0,7390,0,0.6672239778671258,0.6956561309772058,3557
1.0,42,1764,14,196,1.0,0.0,0.0,0.0,0,1,0.7321907567375829,1.0057661284435175,20505
1.0,23,529,8,64,0.0,0.0,1.0,1.0,1713,0,0.6497636426343127,0.6180004367194555,4232
1.0,33,1089,12,144,0.0,0.0,1.0,0.0,0,1,0.2596288323933962,-1.047898594944639,12418
1.0,31,961,11,121,1.0,0.0,1.0,1.0,0,1,0.8257521118173199,1.5558156916221684,14509
1.0,42,1764,14,196,1.0,0.0,1.0,0.0,0,1,0.22437050498964675,-1.2403762257122326,13167
1.0,26,676,10,100,1.0,0.0,1.0,1.0,8141,0,0.639368717643378,0.5726252530230197,4635
1.0,23,529,10,100,1.0,0.0,0.0,1.0,15709,0,0.8128301078374367,1.4685053996173814,5665
1.0,49,2401,8,64,0.0,0.0,1.0,1.0,7285,0,0.047003118576338765,-3.009397679073863,16717
1.0,31,961,11,121,1.0,0.0,1.0,1.0,0,1,0.8257521118173199,1.5558156916221684,8087
1.0,22,484,12,144,0.0,0.0,0.0,0.0,8455,0,0.6006895512183476,0.40833906588764907,12590
1.0,18,324,10,100,0.0,1.0,0.0,1.0,12625,0,0.7457248518296545,1.0759397596128037,0
1.0,35,1225,9,81,1.0,0.0,1.0,1.0,13830,0,0.22025126962796007,-1.2642026979512535,12803
1.0,27,729,11,121,1.0,0.0,1.0,1.0,2142,0,0.8229573270763554,1.5365135553983775,2186
1.0,33,1089,12,144,1.0,0.0,1.0,0.0,10941,0,0.1663229864869653,-1.611914453724251,15952
1.0,38,1444,9,81,0.0,0.0,0.0,1.0,0,1,0.8648543016634209,1.8562076119536184,6408
0.0,32,1024,11,121,1.0,0.0,1.0,1.0,0,1,0.8129856119775828,1.4695278567555559,930
0.0,25,625,11,121,1.0,0.0,0.0,1.0,11637,0,0.8772334201661637,1.9664882870197053,0
0.0,21,441,15,225,0.0,0.0,0.0,0.0,3222,0,0.508981991341492,0.03593183082188441,14777
0.0,21,441,8,64,1.0,0.0,0.0,1.0,895,0,0.9916134933082891,4.772709339613714,2305
0.0,23,529,12,144,1.0,0.0,0.0,0.0,3222,0,0.9538083526067123,3.0276637736249103,5910
0.0,23,529,12,144,1.0,0.0,0.0,0.0,2685,0,0.958469869577796,3.1389189289467523,29216
0.0,23,529,9,81,1.0,0.0,0.0,1.0,0,1,0.9912063261495586,4.724890130274572,218
0.0,21,441,11,121,1.0,0.0,0.0,1.0,9846,0,0.931884324987413,2.6160013290971085,5615
0.0,22,484,12,144,1.0,0.0,0.0,0.0,4475,0,0.9446271775204015,2.8367014240827673,0
0.0,19,361,11,121,1.0,0.0,0.0,1.0,0,1,0.9908463213108003,4.68440360692082,0
0.0,23,529,12,144,1.0,0.0,0.0,0.0,14322,0,0.674361007798171,0.7279762055198127,20688
0.0,20,400,8,64,1.0,0.0,0.0,1.0,3652,0,0.9861596004592431,4.2662263897705435,1018
0.0,21,441,12,144,1.0,0.0,0.0,0.0,716,0,0.9754493253616001,3.6821588773232414,22165
0.0,21,441,14,196,1.0,0.0,0.0,0.0,5370,0,0.8586593869034355,1.8041996475389863,9900
0.0,22,484,11,121,1.0,0.0,0.0,1.0,7161,0,0.9571233850019273,3.1056057397187335,7675
0.0,25,625,11,121,1.0,0.0,0.0,1.0,6982,0,0.9493532938367952,2.930906812202517,13890
0.0,40,1600,10,100,0.0,1.0,1.0,1.0,0,1,0.3908003363667112,-0.44394928799445343,0
0.0,30,900,9,81,1.0,0.0,0.0,1.0,162,0,0.9860042983934441,4.2549104596491985,16809
0.0,20,400,8,64,1.0,0.0,0.0,1.0,1838,0,0.9904540756355685,4.642049204954557,1226
0.0,24,576,10,100,1.0,0.0,0.0,1.0,3902,0,0.9790424061863107,3.8440739035131744,7447
0.0,22,484,11,121,1.0,0.0,0.0,1.0,0,1,0.988906873137956,4.490274449621788,879
0.0,23,529,11,121,1.0,0.0,0.0,1.0,0,1,0.9881281393542678,4.421641436746315,0
0.0,19,361,10,100,1.0,0.0,0.0,1.0,3437,0,0.9862621717067005,4.273768996439277,2364
0.0,20,400,13,169,0.0,1.0,0.0,0.0,0,1,0.884445109806724,2.0352147969561427,8275
0.0,23,529,11,121,1.0,0.0,0.0,1.0,0,1,0.9881281393542678,4.421641436746315,0
0.0,31,961,11,121,1.0,0.0,0.0,1.0,4316,0,0.9528765122426184,3.0067137621144133,7093
0.0,25,625,11,121,1.0,0.0,0.0,1.0,0,1,0.9863259967774511,4.278490470331622,3694
0.0,22,484,9,81,1.0,0.0,0.0,1.0,4345,0,0.9818767592494431,3.9922706667410535,13299
0.0,29,841,10,100,1.0,0.0,0.0,1.0,2685,0,0.9761960712337606,3.713812817628487,0
0.0,24,576,9,81,1.0,0.0,0.0,1.0,5370,0,0.9744362672161163,3.640684457407794,13299
0.0,24,576,11,121,1.0,0.0,1.0,1.0,0,1,0.8913789496534227,2.104904422827169,1329
0.0,37,1369,9,81,0.0,0.0,0.0,1.0,3544,0,0.7890091714452457,1.3189632789505532,1152
0.0,29,841,11,121,1.0,0.0,1.0,1.0,0,1,0.8484513975302421,1.7225064206916854,23643
0.0,19,361,11,121,1.0,0.0,0.0,1.0,10741,0,0.9281113860862951,2.558033861538828,0
0.0,23,529,12,144,0.0,0.0,0.0,0.0,10741,0,0.46657361176710993,-0.13390527858137202,15959
0.0,21,441,12,144,0.0,0.0,0.0,0.0,0,1,0.8935730111591614,2.1277688456636907,0
0.0,23,529,10,100,1.0,0.0,0.0,1.0,5370,0,0.973674261494803,3.6105297029181607,0
0.0,23,529,12,144,1.0,0.0,0.0,0.0,0,1,0.9733058561270568,3.596254165440943,4728
0.0,24,576,12,144,1.0,0.0,0.0,0.0,0,1,0.971409108144962,3.5256595056775524,10344
0.0,22,484,11,121,1.0,0.0,0.0,1.0,5191,0,0.9710764340469632,3.5137484882923404,9605
0.0,25,625,10,100,1.0,0.0,0.0,1.0,5370,0,0.9697452067333963,3.467378736503478,11437
0.0,25,625,12,144,1.0,0.0,0.0,0.0,0,1,0.969323550035167,3.453103199026268,0
0.0,18,324,11,121,1.0,0.0,0.0,1.0,6932,0,0.9679525461740607,3.407965327125068,9457
0.0,23,529,10,100,1.0,0.0,0.0,1.0,7161,0,0.9622929557912782,3.2394720061185014,6649
0.0,19,361,12,144,1.0,0.0,0.0,0.0,8056,0,0.9079554292987291,2.2889223668426704,12117
0.0,48,2304,11,121,0.0,0.0,0.0,1.0,0,1,0.6140790660220868,0.46449117765036113,0
0.0,34,1156,10,100,0.0,0.0,1.0,1.0,2327,0,0.3790956948264519,-0.4933883059527415,26599
0.0,27,729,8,64,1.0,0.0,0.0,1.0,6624,0,0.9591573243215563,3.15632760454319,7388
0.0,20,400,12,144,1.0,0.0,0.0,0.0,4475,0,0.9511111932718785,2.968082509170026,17732
0.0,20,400,12,144,0.0,0.0,0.0,0.0,716,0,0.8950202526760193,2.143078897782598,0
0.0,25,625,9,81,1.0,0.0,0.0,1.0,7161,0,0.9607238842479703,3.1970704539568446,6649
0.0,34,1156,11,121,1.0,0.0,0.0,1.0,2148,0,0.960499097367055,3.191129519342025,15516
0.0,21,441,11,121,0.0,0.0,0.0,1.0,5370,0,0.8743021598694055,1.9395451038656588,13151
0.0,19,361,12,144,1.0,0.0,0.0,0.0,3759,0,0.9600428691615145,3.1791707884775895,3694
0.0,21,441,15,225,0.0,0.0,0.0,0.0,9667,0,0.2142765842077129,-1.299337212100401,4137
0.0,21,441,10,100,1.0,0.0,0.0,1.0,8145,0,0.9597248582875674,3.1709121897549477,8275
0.0,19,361,11,121,1.0,0.0,0.0,1.0,8806,0,0.9506836338114387,2.9589253430057982,9457
0.0,26,676,10,100,1.0,0.0,1.0,1.0,0,1,0.8966300867151606,2.1603294419119305,7388
0.0,32,1024,10,100,1.0,0.0,0.0,1.0,8951,0,0.8968449930681766,2.1626502625440267,0
0.0,20,400,10,100,1.0,0.0,1.0,1.0,6831,0,0.7793208226865577,1.2617128397880741,9457
0.0,20,400,11,121,0.0,0.0,0.0,1.0,6194,0,0.8621828158737403,1.833539277369067,14777
0.0,28,784,15,225,1.0,0.0,0.0,0.0,0,1,0.8455892908194819,1.7004177747191973,12708
0.0,35,1225,9,81,1.0,0.0,0.0,1.0,5370,0,0.9390419657238477,2.7346745054089254,5910
0.0,22,484,12,144,1.0,0.0,1.0,0.0,2470,0,0.7322274151001091,1.0059530856072614,0
0.0,25,625,12,144,1.0,0.0,0.0,0.0,6266,0,0.9049829494351198,2.2538597479929443,10344
0.0,19,361,10,100,0.0,0.0,0.0,1.0,4296,0,0.9235799650110074,2.492012485096042,14777
0.0,24,576,8,64,1.0,0.0,1.0,1.0,5370,0,0.8011570459190913,1.3935416524828381,8127
0.0,27,729,12,144,1.0,0.0,0.0,0.0,3222,0,0.9389755738514317,2.7335152532439455,8866
0.0,20,400,12,144,1.0,0.0,0.0,0.0,8951,0,0.885009517565394,2.0407490357611575,13299
0.0,19,361,11,121,0.0,0.0,0.0,1.0,4654,0,0.9016188901960221,2.2153431022729024,8570
0.0,26,676,13,169,0.0,1.0,1.0,0.0,5671,0,0.1538677133769135,-1.7045824853367029,25860
0.0,20,400,13,169,0.0,0.0,0.0,0.0,17491,0,0.14952278320576382,-1.738348846218457,2216
0.0,20,400,10,100,0.0,0.0,0.0,1.0,3523,0,0.9301771561457106,2.589413826410867,9309
0.0,22,484,9,81,0.0,0.0,1.0,1.0,0,1,0.7198244698676449,0.9435910903539948,16846
0.0,22,484,11,121,0.0,0.0,0.0,1.0,3759,0,0.9008441312784118,2.2066392038436033,0
0.0,27,729,12,144,1.0,0.0,1.0,0.0,5370,0,0.5105864870687407,0.04235227780082786,6649
0.0,20,400,8,64,0.0,0.0,0.0,1.0,3584,0,0.9356271364177956,2.6765248672231152,7240
0.0,28,784,12,144,1.0,0.0,0.0,0.0,2864,0,0.9387303760551116,2.729244109476838,0
0.0,21,441,12,144,1.0,0.0,0.0,0.0,5460,0,0.9369854094992177,2.6993014157835424,1152
0.0,23,529,11,121,0.0,1.0,0.0,1.0,2685,0,0.9314546378176342,2.609251743124271,8127
0.0,24,576,8,64,1.0,0.0,1.0,1.0,13033,0,0.4516338375760829,-0.19407148575043895,16254
0.0,22,484,11,121,1.0,0.0,0.0,1.0,13427,0,0.8590499804599163,1.8074217485703958,8866
0.0,24,576,12,144,1.0,0.0,0.0,0.0,9309,0,0.8450076833683383,1.6959701744871347,8275
0.0,24,576,12,144,1.0,0.0,0.0,0.0,4654,0,0.9346484126562062,2.6603886996699493,11821
0.0,40,1600,8,64,0.0,0.0,1.0,1.0,0,1,0.35596158298190667,-0.5929355660231078,0
0.0,20,400,11,121,0.0,0.0,0.0,1.0,9846,0,0.7459109353264298,1.076921349556471,13299
0.0,23,529,11,121,1.0,0.0,1.0,1.0,5818,0,0.7444203673934822,1.0690718505221979,10048
0.0,26,676,10,100,0.0,0.0,0.0,1.0,14322,0,0.4836069119934541,-0.06559586249376374,17732
0.0,42,1764,10,100,1.0,0.0,0.0,1.0,1718,0,0.9364582325985291,2.690407477394956,0
0.0,21,441,12,144,1.0,0.0,0.0,0.0,13339,0,0.7440140960233684,1.0669376005493025,11651
0.0,20,400,7,49,1.0,0.0,1.0,1.0,11637,0,0.5653758076374208,0.2630089242090115,14777
0.0,44,1936,11,121,1.0,0.0,0.0,1.0,6266,0,0.7905037041584212,1.3279642842221886,0
0.0,22,484,13,169,0.0,0.0,0.0,0.0,0,1,0.8395789332211675,1.6550984703564111,2305
0.0,29,841,10,100,1.0,0.0,1.0,1.0,8325,0,0.5742421866622189,0.29918056400312454,23643
0.0,25,625,10,100,1.0,0.0,1.0,1.0,4282,0,0.8094818983998296,1.4466471998340678,4947
0.0,20,400,10,100,1.0,0.0,1.0,1.0,5370,0,0.8269840249958278,1.564401446725151,7388
0.0,26,676,12,144,1.0,0.0,1.0,0.0,1074,0,0.7327995592652086,1.0088731208026558,8866
0.0,20,400,9,81,0.0,0.0,1.0,1.0,15933,0,0.10649334856151267,-2.1270712504454004,20614
0.0,20,400,12,144,1.0,0.0,0.0,0.0,12532,0,0.785639830513631,1.298840821222027,2955
0.0,22,484,11,121,0.0,0.0,1.0,1.0,1790,0,0.5910801414102953,0.36843241920127007,7388
0.0,23,529,13,169,0.0,0.0,1.0,0.0,5370,0,0.15798630727772875,-1.6732879097782198,11378
0.0,50,2500,8,64,1.0,0.0,1.0,1.0,9846,0,0.11326750484431798,-2.0577910324281055,9102
0.0,53,2809,8,64,1.0,0.0,1.0,1.0,0,1,0.3790908558905974,-0.4934088637898703,0
0.0,31,961,12,144,1.0,0.0,1.0,0.0,8951,0,0.264036959884123,-1.0250908073257219,9605
0.0,33,1089,10,100,0.0,0.0,1.0,1.0,2619,0,0.38611473897003007,-0.46367346288569894,0
0.0,21,441,14,196,0.0,1.0,0.0,0.0,71,0,0.824478139319822,1.546987030356091,3657
0.0,36,1296,12,144,1.0,0.0,1.0,0.0,8951,0,0.18601018088510207,-1.476146450537816,11821
0.0,24,576,12,144,1.0,0.0,0.0,0.0,13069,0,0.7144257296722407,0.9169769081740555,10344
0.0,23,529,11,121,1.0,0.0,1.0,1.0,10741,0,0.5122798644175186,0.04912933720855766,8866
0.0,27,729,7,49,1.0,0.0,1.0,1.0,7161,0,0.667340236531316,0.6961797792741673,5910
0.0,24,576,10,100,1.0,0.0,1.0,1.0,6624,0,0.7376887375427499,1.033990147521201,8955
0.0,22,484,12,144,0.0,0.0,0.0,0.0,7497,0,0.6472142852274668,0.606816605549332,17732
0.0,33,1089,12,144,0.0,0.0,1.0,0.0,0,1,0.2596288323933962,-1.047898594944639,0
0.0,21,441,9,81,1.0,0.0,0.0,1.0,16327,0,0.8287114599723617,1.5765225335362671,8866
0.0,24,576,14,196,0.0,0.0,1.0,0.0,0,1,0.22478074635967077,-1.2380204307801372,0
0.0,19,361,11,121,0.0,0.0,0.0,1.0,12532,0,0.6418002820897941,0.5831864660988495,14777
0.0,26,676,8,64,1.0,0.0,1.0,1.0,4296,0,0.8129019521838907,1.468977702936036,7093
0.0,23,529,12,144,0.0,0.0,1.0,0.0,13785,0,0.046944786084481764,-3.0107006919544124,14186
0.0,22,484,12,144,1.0,0.0,0.0,0.0,10367,0,0.8342430739904657,1.6160024014453573,5763
0.0,28,784,7,49,1.0,0.0,1.0,1.0,8142,0,0.6021654135423092,0.41449587391312115,1477
0.0,22,484,11,121,1.0,0.0,1.0,1.0,6187,0,0.7429304552905912,1.061255790187701,14570
0.0,22,484,12,144,1.0,0.0,1.0,0.0,13427,0,0.22026755469029324,-1.2641078768907181,12560
0.0,20,400,10,100,0.0,0.0,0.0,1.0,8951,0,0.8122727220124355,1.4648458877014543,10344
0.0,39,1521,12,144,0.0,0.0,1.0,0.0,0,1,0.16539940854942017,-1.6185900701176992,0
0.0,21,441,13,169,0.0,0.0,0.0,0.0,692,0,0.8425523091514016,1.6773424668077732,2659
