treat,age,agesq,education*,educsq,black,hispanic,married,nodegree,re75,u75,propensity_score,propensity_logit,re78
1.0,34,1156,11,121,0.0,1.0,0.0,1.0,4641,0,0.9422753864903135,2.7926139143523163,2877
1.0,24,576,11,121,1.0,0.0,0.0,1.0,9180,0,0.9755605748909149,3.6868146428990785,0
1.0,24,576,12,144,1.0,0.0,0.0,0.0,18154,0,0.5041359150627037,0.016544037589552103,0
1.0,18,324,11,121,0.0,1.0,0.0,1.0,5491,0,0.9349750361801198,2.6657485747283216,2454
1.0,28,784,11,121,1.0,0.0,1.0,1.0,6952,0,0.9408976015463322,2.76756280834268,7318
1.0,41,1681,14,196,0.0,0.0,0.0,0.0,0,1,0.7317809374334036,1.0036771591111082,5149
1.0,25,625,12,144,1.0,0.0,0.0,0.0,2409,0,0.9892589781209213,4.522885924326545,0
1.0,23,529,12,144,0.0,1.0,0.0,0.0,1117,0,0.9553197401618944,3.0625143011786715,559
1.0,21,441,11,121,0.0,1.0,0.0,1.0,6658,0,0.9252870840221157,2.5164510686157997,9381
1.0,22,484,12,144,0.0,1.0,1.0,0.0,7055,0,0.4526015700381898,-0.19016472630447373,10092
1.0,21,441,12,144,0.0,0.0,0.0,0.0,0,1,0.9479445974031437,2.901987473025601,8048
1.0,27,729,11,121,1.0,0.0,0.0,1.0,14223,0,0.9038113892869895,2.2403097395483726,7661
1.0,24,576,11,121,1.0,0.0,1.0,1.0,1666,0,0.9866994758062212,4.30656206308634,4032
1.0,27,729,10,100,0.0,1.0,0.0,1.0,421,0,0.9906075342143463,4.658410570104375,3075
1.0,29,841,10,100,1.0,0.0,1.0,1.0,4923,0,0.9731598398047594,3.5906490633186685,130
1.0,26,676,11,121,0.0,0.0,0.0,1.0,2226,0,0.880703289296789,1.9991070235881654,13385
1.0,27,729,12,144,1.0,0.0,0.0,0.0,4310,0,0.9813914072277206,3.9653479169456274,0
1.0,22,484,10,100,1.0,0.0,1.0,1.0,5588,0,0.9681537174937727,3.4144702173269215,13228
1.0,22,484,11,121,0.0,0.0,0.0,1.0,0,1,0.9828586281881894,4.048970347447066,1048
1.0,19,361,12,144,1.0,0.0,0.0,0.0,2534,0,0.986310644408755,4.277352793466166,4551
1.0,29,841,12,144,1.0,0.0,0.0,0.0,4878,0,0.9769412335041752,3.7463804779533167,10976
1.0,25,625,8,64,0.0,0.0,0.0,1.0,23096,0,0.03858281788432147,-3.2156013824346696,6421
1.0,20,400,12,144,0.0,0.0,1.0,0.0,8644,0,0.06822819715584913,-2.6142300105356844,11656
1.0,20,400,9,81,0.0,1.0,0.0,1.0,5875,0,0.9613873925182282,3.2147985998632045,1358
1.0,31,961,12,144,0.0,0.0,0.0,0.0,2611,0,0.6489047470604681,0.6142283746042868,2484
1.0,19,361,10,100,0.0,0.0,0.0,1.0,5324,0,0.7655546893746542,1.1833783114923522,13829
1.0,26,676,12,144,1.0,0.0,1.0,0.0,5794,0,0.8836262885359,2.0272275594666285,1424
1.0,25,625,11,121,0.0,0.0,0.0,1.0,0,1,0.9837996301274753,4.106388174783013,18783
1.0,18,324,9,81,0.0,1.0,0.0,1.0,1713,0,0.9862172379676828,4.270457969558222,8836
1.0,41,1681,9,81,1.0,0.0,1.0,1.0,5783,0,0.9142375423068113,2.3665090760875533,0
1.0,25,625,12,144,0.0,0.0,0.0,0.0,0,1,0.9525584656209846,2.999653388608906,5587
1.0,17,289,10,100,0.0,1.0,0.0,1.0,2202,0,0.9781173742097019,3.7999366983123313,4387
1.0,26,676,11,121,0.0,0.0,0.0,1.0,4676,0,0.7857059961833875,1.299233750033254,1973
1.0,22,484,11,121,1.0,0.0,0.0,1.0,12170,0,0.9417968781011382,2.783850628809803,8408
1.0,20,400,10,100,1.0,0.0,0.0,1.0,11073,0,0.9638507950327395,3.2832815499383368,0
1.0,24,576,15,225,1.0,0.0,0.0,0.0,13008,0,0.597857654327019,0.39654656971654545,14683
1.0,27,729,12,144,1.0,0.0,1.0,0.0,334,0,0.972732701394803,3.5744211976074682,0
1.0,29,841,10,100,0.0,1.0,0.0,1.0,8853,0,0.8996184907024548,2.1929927542811303,5112
1.0,31,961,13,169,0.0,0.0,0.0,0.0,5498,0,0.36700772285074784,-0.5450753306504107,2329
1.0,19,361,8,64,0.0,0.0,0.0,1.0,3416,0,0.8999268893018355,2.1964125000743513,9251
1.0,46,2116,13,169,1.0,0.0,0.0,0.0,0,1,0.9835054363583157,4.088092315021193,647
1.0,42,1764,9,81,1.0,0.0,1.0,1.0,3058,0,0.951390218069166,2.974099517377393,1294
1.0,23,529,10,100,1.0,0.0,1.0,1.0,10495,0,0.885179226025368,2.042417714305654,3385
1.0,24,576,10,100,1.0,0.0,1.0,1.0,4078,0,0.9800554580735459,3.8946536416769018,0
1.0,35,1225,8,64,1.0,0.0,1.0,1.0,17976,0,0.47662869818280307,-0.0935533810342509,3786
1.0,26,676,12,144,1.0,0.0,0.0,0.0,6608,0,0.9651563532864951,3.3214192955315696,5811
1.0,23,529,12,144,0.0,0.0,0.0,0.0,3903,0,0.5956955460158806,0.3875615145968197,796
1.0,23,529,12,144,1.0,0.0,1.0,0.0,15079,0,0.3427858688900356,-0.6509039246590804,10283
1.0,23,529,12,144,1.0,0.0,0.0,0.0,7841,0,0.9499526578775963,2.9434427496361244,7947
1.0,26,676,11,121,0.0,0.0,0.0,1.0,22959,0,0.019387766200292696,-3.92353484605019,2746
1.0,41,1681,9,81,1.0,0.0,1.0,1.0,7212,0,0.8763485605717019,1.9582972769406264,3154
1.0,27,729,13,169,0.0,0.0,1.0,0.0,853,0,0.35680604816470685,-0.5892539628829436,0
1.0,17,289,9,81,0.0,0.0,0.0,1.0,1618,0,0.9118176589798945,2.3360333069800756,6011
1.0,25,625,10,100,0.0,0.0,0.0,1.0,4712,0,0.8275024606888018,1.5680291093818024,6103
1.0,27,729,12,144,1.0,0.0,1.0,0.0,7806,0,0.8084469928612639,1.4399505445453067,2777
1.0,21,441,11,121,1.0,0.0,1.0,1.0,4167,0,0.9707741130755941,3.503038952900065,11300
1.0,24,576,12,144,0.0,1.0,1.0,0.0,7212,0,0.4535887887396537,-0.1861807905324634,6485
1.0,24,576,12,144,1.0,0.0,0.0,0.0,12982,0,0.8166765145724248,1.4939908011920011,0
1.0,19,361,11,121,0.0,1.0,1.0,1.0,5463,0,0.7718764927441952,1.2189373729549284,6788
1.0,18,324,12,144,0.0,1.0,0.0,0.0,535,0,0.9514206358537977,2.974757439059575,1115
1.0,18,324,11,121,0.0,0.0,0.0,1.0,919,0,0.8901917190329267,2.0927009092962785,4321
1.0,21,441,12,144,0.0,0.0,0.0,0.0,7390,0,0.33659938372671766,-0.6784856045965776,3557
1.0,21,441,11,121,0.0,0.0,0.0,1.0,946,0,0.9062818708705042,2.2690587223072662,11412
1.0,23,529,8,64,0.0,0.0,1.0,1.0,1713,0,0.7922062783976286,1.3382759458717044,4232
1.0,33,1089,12,144,0.0,0.0,1.0,0.0,0,1,0.7616328820891595,1.1616526601052861,12418
1.0,17,289,11,121,1.0,0.0,0.0,1.0,8497,0,0.9714270222596739,3.526304710440689,9017
1.0,21,441,12,144,0.0,0.0,0.0,0.0,334,0,0.7920207742778289,1.3371494232415666,12558
1.0,42,1764,14,196,1.0,0.0,1.0,0.0,0,1,0.9519804583133116,2.9869364610685416,13167
1.0,26,676,10,100,1.0,0.0,1.0,1.0,8141,0,0.9393815249248865,2.7406219906725533,4635
1.0,19,361,11,121,1.0,0.0,0.0,1.0,10224,0,0.960355164373863,3.1873424883597608,11293
1.0,23,529,10,100,1.0,0.0,0.0,1.0,15709,0,0.8889138387236925,2.0796941835780993,5665
1.0,49,2401,8,64,0.0,0.0,1.0,1.0,7285,0,0.03969610582753778,-3.1859966979025613,16717
1.0,22,484,12,144,0.0,0.0,0.0,0.0,8455,0,0.2804020588225407,-0.9424681434251408,12590
1.0,18,324,10,100,0.0,1.0,0.0,1.0,12625,0,0.7119639315041819,0.9049415420020265,0
1.0,35,1225,9,81,1.0,0.0,1.0,1.0,13830,0,0.7049912008974877,0.8711801383767757,12803
1.0,19,361,9,81,0.0,1.0,0.0,1.0,6511,0,0.951281922775169,2.97176031058352,7913
1.0,33,1089,12,144,1.0,0.0,1.0,0.0,10941,0,0.561588701947629,0.24761222848802136,15952
1.0,23,529,12,144,1.0,0.0,0.0,0.0,7782,0,0.9507478957384826,2.960296840713567,14416
0.0,17,289,10,100,1.0,0.0,0.0,1.0,7795,0,0.9820834163073258,4.003949502847574,17975
0.0,24,576,12,144,1.0,0.0,0.0,0.0,9710,0,0.9189882179000051,2.428678699588601,10969
0.0,30,900,12,144,0.0,0.0,1.0,0.0,4388,0,0.20336835750530038,-1.3653734882032715,25564
0.0,32,1024,10,100,1.0,0.0,0.0,1.0,4930,0,0.9929744106025259,4.951145782230434,18102
0.0,18,324,11,121,1.0,0.0,0.0,1.0,4139,0,0.9922608016126551,4.8536878628712605,8372
0.0,18,324,8,64,1.0,0.0,0.0,1.0,8711,0,0.9865168325112065,4.292738333382039,12358
0.0,18,324,11,121,1.0,0.0,0.0,1.0,4670,0,0.9910045572339372,4.70200104317426,8366
0.0,30,900,12,144,1.0,0.0,0.0,0.0,6346,0,0.9638354308130883,3.2828406773142076,9565
0.0,16,256,11,121,1.0,0.0,0.0,1.0,4502,0,0.9897938531458154,4.574506520757075,10293
0.0,26,676,8,64,1.0,0.0,0.0,1.0,8785,0,0.9895574227965667,4.551366384936453,25127
0.0,36,1296,7,49,1.0,0.0,1.0,1.0,10412,0,0.8957215600094608,2.150564976622503,17089
0.0,19,361,11,121,1.0,0.0,0.0,1.0,5503,0,0.9893969659098876,4.535955437115986,10842
0.0,24,576,7,49,1.0,0.0,0.0,1.0,9554,0,0.9891851024722099,4.5159568910038645,16317
0.0,23,529,11,121,1.0,0.0,0.0,1.0,6572,0,0.9880225916455659,4.412683325255613,15177
0.0,16,256,10,100,1.0,0.0,0.0,1.0,6402,0,0.9867295643973831,4.308857330392561,7574
0.0,28,784,12,144,1.0,0.0,1.0,0.0,15283,0,0.3276073306985202,-0.7190267704787642,10345
0.0,22,484,12,144,1.0,0.0,0.0,0.0,3949,0,0.9824595193852456,4.025547753613217,24980
0.0,19,361,12,144,1.0,0.0,0.0,0.0,8436,0,0.9303042511486218,2.5913723606004213,7693
0.0,28,784,12,144,1.0,0.0,0.0,0.0,4253,0,0.9812668973254448,3.958552333743058,7314
0.0,20,400,11,121,1.0,0.0,0.0,1.0,8425,0,0.9773039395108255,3.762606335657549,9339
0.0,23,529,9,81,0.0,1.0,0.0,1.0,7691,0,0.9435758584707744,2.8167796544927066,8637
0.0,19,361,12,144,1.0,0.0,0.0,0.0,4638,0,0.9753090777053575,3.6763187658908545,13583
0.0,29,841,10,100,0.0,0.0,1.0,1.0,4542,0,0.5046663895363578,0.018666100101886785,7781
0.0,34,1156,11,121,1.0,0.0,1.0,1.0,6065,0,0.9346755379083032,2.6608328737519003,15669
0.0,20,400,12,144,1.0,0.0,0.0,0.0,8113,0,0.9396302484828334,2.744998268401456,8266
0.0,38,1444,12,144,1.0,0.0,0.0,0.0,11753,0,0.7320026995803408,1.0048072945066464,10369
0.0,20,400,12,144,1.0,0.0,0.0,0.0,3917,0,0.9809907694918931,3.9436383728244824,15885
0.0,19,361,12,144,1.0,0.0,0.0,0.0,6817,0,0.9549488834858741,3.0538600462679293,7948
0.0,24,576,11,121,1.0,0.0,1.0,1.0,7956,0,0.9248221324539779,2.5097445566943475,16528
0.0,20,400,12,144,0.0,0.0,0.0,0.0,5498,0,0.45293610602710355,-0.18881453435750004,14911
0.0,21,441,14,196,1.0,0.0,0.0,0.0,5363,0,0.9470216146405659,2.88343791029303,7882
0.0,22,484,9,81,1.0,0.0,1.0,1.0,10548,0,0.904300659202159,2.2459504824898264,8604
0.0,23,529,12,144,1.0,0.0,0.0,0.0,4409,0,0.9806179709751995,3.9238366577342707,10357
0.0,24,576,12,144,1.0,0.0,0.0,0.0,4508,0,0.9804434622594204,3.9146953400100903,9543
0.0,26,676,8,64,0.0,1.0,0.0,1.0,5872,0,0.9729271523899183,3.5817779179003284,11136
0.0,41,1681,10,100,0.0,1.0,0.0,1.0,5229,0,0.8809436889096783,2.0013971230250096,14090
0.0,22,484,12,144,1.0,0.0,0.0,0.0,4427,0,0.9799446678888399,3.8890010496298433,8199
0.0,16,256,9,81,0.0,1.0,0.0,1.0,4031,0,0.9687142308143452,3.432806321403263,7314
0.0,22,484,12,144,1.0,0.0,0.0,0.0,4527,0,0.9793754870610232,3.8604347935663803,7898
0.0,20,400,12,144,1.0,0.0,0.0,0.0,4434,0,0.9780318987748445,3.7959508289763626,11910
0.0,35,1225,7,49,1.0,0.0,0.0,1.0,10605,0,0.9765617060699654,3.729666761875085,12302
0.0,28,784,14,196,0.0,0.0,0.0,0.0,14039,0,0.0385792794275162,-3.215696777781708,10775
0.0,36,1296,8,64,0.0,0.0,1.0,1.0,13538,0,0.06823538608369151,-2.614116934789741,11026
0.0,32,1024,8,64,1.0,0.0,1.0,1.0,7311,0,0.9612927543031183,3.212252187828839,8140
0.0,27,729,12,144,0.0,1.0,1.0,0.0,4388,0,0.6489943454136828,0.6146216706296809,7596
0.0,33,1089,9,81,0.0,1.0,1.0,1.0,7087,0,0.764775735390466,1.1790432579353771,25564
0.0,24,576,10,100,1.0,0.0,1.0,1.0,10621,0,0.8834550633512723,2.0255635074443403,8196
0.0,19,361,8,64,0.0,1.0,0.0,1.0,4431,0,0.9778075752391513,3.785561893683879,8823
0.0,27,729,12,144,1.0,0.0,0.0,0.0,5336,0,0.9752111034251095,3.672258129734461,10313
0.0,25,625,12,144,1.0,0.0,1.0,0.0,4595,0,0.9146441821666494,2.371706506357626,12220
0.0,38,1444,8,64,1.0,0.0,1.0,1.0,5872,0,0.9530194773420092,3.009902237084051,8148
0.0,19,361,12,144,1.0,0.0,0.0,0.0,4821,0,0.974018423227399,3.624042517294701,16523
0.0,39,1521,7,49,0.0,1.0,1.0,1.0,5746,0,0.7851400592593429,1.295875743872293,7645
0.0,33,1089,9,81,1.0,0.0,0.0,1.0,13004,0,0.9435994286492162,2.817222453246546,16034
0.0,45,2025,10,100,1.0,0.0,0.0,1.0,4443,0,0.9637699876622619,3.2809648186842466,8872
0.0,45,2025,9,81,1.0,0.0,1.0,1.0,10066,0,0.5978055235558625,0.39632974572482466,15782
0.0,23,529,9,81,1.0,0.0,0.0,1.0,11402,0,0.9723047777995996,3.558409398142379,15566
0.0,23,529,12,144,1.0,0.0,0.0,0.0,10482,0,0.8992580671628536,2.189007926999991,9760
0.0,20,400,12,144,0.0,0.0,0.0,0.0,6744,0,0.36708328495025855,-0.5447500849082832,9281
0.0,24,576,12,144,1.0,0.0,0.0,0.0,10500,0,0.9005190612812726,2.2030052766872203,11314
0.0,30,900,11,121,1.0,0.0,1.0,1.0,3947,0,0.9720274095790497,3.54815888602931,7329
0.0,21,441,12,144,1.0,0.0,0.0,0.0,7479,0,0.9515200674474802,2.9769108263255264,8279
0.0,37,1369,8,64,1.0,0.0,1.0,1.0,9708,0,0.885210257393643,2.0427230659917166,9909
0.0,20,400,13,169,1.0,0.0,0.0,0.0,4388,0,0.9699533095018917,3.4744954140631132,25564
0.0,25,625,10,100,0.0,0.0,1.0,1.0,5181,0,0.4768496412269451,-0.09266769197740407,12418
0.0,36,1296,8,64,1.0,0.0,1.0,1.0,5481,0,0.9666985804258265,3.3682867150622786,8001
0.0,27,729,12,144,0.0,1.0,1.0,0.0,5222,0,0.5929994886990718,0.37637909506037615,25564
0.0,19,361,13,169,0.0,0.0,0.0,0.0,5730,0,0.34275497928705834,-0.6510410418432231,21549
0.0,24,576,11,121,1.0,0.0,1.0,1.0,6405,0,0.950395996418697,2.9528071882387024,20886
0.0,25,625,12,144,0.0,0.0,1.0,0.0,13747,0,0.019388473429439574,-3.923497647389344,15626
0.0,21,441,12,144,1.0,0.0,0.0,0.0,11055,0,0.8760322560057614,1.9553815094959877,21497
0.0,21,441,13,169,0.0,0.0,0.0,0.0,5902,0,0.3570902956082687,-0.5880156070746476,9784
0.0,39,1521,11,121,1.0,0.0,0.0,1.0,10485,0,0.9117011680004097,2.3345853898289426,16342
0.0,28,784,11,121,1.0,0.0,1.0,1.0,11189,0,0.8259527190228263,1.5572105389336357,18406
0.0,24,576,9,81,0.0,0.0,0.0,1.0,5985,0,0.8090983902386275,1.4441623660603866,14109
0.0,21,441,12,144,1.0,0.0,0.0,0.0,5791,0,0.9695016392335276,3.4591092286768257,15374
0.0,41,1681,10,100,0.0,1.0,1.0,1.0,7540,0,0.45375997538214496,-0.18549011502323512,21622
0.0,17,289,9,81,0.0,0.0,0.0,1.0,4520,0,0.8186222032026915,1.507040556018299,11904
0.0,18,324,11,121,0.0,0.0,0.0,1.0,3979,0,0.7718124098790229,1.218573473754225,18236
0.0,37,1369,9,81,1.0,0.0,0.0,1.0,10989,0,0.9518408607337074,2.9838869292600063,12526
0.0,26,676,12,144,1.0,0.0,0.0,0.0,10869,0,0.8913118045634054,2.104211124667293,11411
0.0,19,361,12,144,0.0,0.0,0.0,0.0,6991,0,0.33700590345951964,-0.6766656381010854,7864
0.0,24,576,12,144,1.0,0.0,0.0,0.0,10242,0,0.9069293961351518,2.276706217330964,7862
0.0,17,289,10,100,0.0,0.0,0.0,1.0,4239,0,0.7923164214549662,1.3389451696458292,8217
0.0,31,961,9,81,0.0,0.0,0.0,1.0,6409,0,0.761603894185386,1.1614929962401286,14876
0.0,22,484,12,144,1.0,0.0,0.0,0.0,6629,0,0.9630297970646758,3.259972091112326,16170
0.0,22,484,12,144,0.0,1.0,0.0,0.0,7062,0,0.7915933668876436,1.3345566961926352,10805
0.0,21,441,10,100,1.0,0.0,0.0,1.0,12167,0,0.9535390942728664,3.021569203085709,25564
0.0,21,441,9,81,1.0,0.0,1.0,1.0,8742,0,0.9382897626837927,2.7216089787486695,8994
0.0,20,400,14,196,1.0,0.0,0.0,0.0,4144,0,0.9601075442824725,3.180858077224988,15579
0.0,31,961,10,100,1.0,0.0,1.0,1.0,9870,0,0.8888005722370631,2.0785476463698056,8205
0.0,28,784,14,196,0.0,0.0,1.0,0.0,8591,0,0.03969109292846382,-3.186128207865645,25564
0.0,21,441,14,196,0.0,0.0,0.0,0.0,5852,0,0.28149226921986936,-0.9370714806758995,13496
0.0,18,324,12,144,0.0,1.0,0.0,0.0,7784,0,0.7117686632239776,0.9039895370189408,10649
0.0,18,324,11,121,0.0,0.0,0.0,1.0,5188,0,0.7054126605452361,0.8732074379469243,9175
0.0,25,625,11,121,1.0,0.0,1.0,1.0,6504,0,0.9494591921214123,2.9331114642801754,13744
0.0,34,1156,9,81,0.0,1.0,1.0,1.0,10045,0,0.5615976610310563,0.24764861701323604,10282
0.0,47,2209,10,100,1.0,0.0,0.0,1.0,4323,0,0.9467770829286427,2.878574596972078,19438
