,treat,age,education*,black,hispanic,married,nodegree,re74,re75,re78,propensity_score,propensity_logit
139,1.0,19,8,1.0,0.0,0.0,1.0,2636,2937,7535,0.30148783,-0.84022295
140,1.0,23,12,1.0,0.0,0.0,0.0,6269,3039,8484,0.5993143,0.40260875
141,1.0,42,9,1.0,0.0,1.0,1.0,0,3058,1294,0.3978237,-0.41454133
142,1.0,25,13,1.0,0.0,0.0,0.0,12362,3090,0,0.0730816,-2.540289
143,1.0,18,9,1.0,0.0,0.0,1.0,0,3287,5010,0.43903828,-0.2450661
144,1.0,21,12,1.0,0.0,0.0,0.0,6473,3332,9371,0.09487763,-2.2554822
145,1.0,27,10,1.0,0.0,0.0,1.0,1001,3550,0,0.0811223,-2.427195
146,1.0,21,8,1.0,0.0,0.0,1.0,989,3695,4279,0.08970696,-2.3172183
147,1.0,22,9,1.0,0.0,0.0,1.0,2192,3836,3462,0.0673897,-2.6274953
148,1.0,24,10,1.0,0.0,1.0,1.0,11703,4078,0,0.16817527,-1.598615
149,1.0,29,10,1.0,0.0,0.0,1.0,0,4398,0,0.47499406,-0.10010724
150,1.0,29,12,1.0,0.0,0.0,0.0,9748,4878,10976,0.1178329,-2.013114
151,1.0,19,10,0.0,0.0,0.0,1.0,0,5324,13829,0.0919448,-2.2901168
152,1.0,19,11,0.0,1.0,1.0,1.0,5424,5463,6788,0.10706627,-2.1210644
153,1.0,31,9,1.0,0.0,0.0,1.0,10717,5517,9558,0.37870625,-0.49504322
154,1.0,22,10,1.0,0.0,1.0,1.0,1468,5588,13228,0.07121052,-2.5682416
155,1.0,21,9,1.0,0.0,0.0,1.0,6416,5749,743,0.1312334,-1.8900971
156,1.0,17,10,1.0,0.0,0.0,1.0,1291,5793,5522,0.08150086,-2.4221275
157,1.0,26,12,1.0,0.0,1.0,0.0,8408,5794,1424,0.3357583,-0.6822545
158,1.0,20,9,0.0,1.0,0.0,1.0,12260,5875,1358,0.06655805,-2.6408043
159,1.0,19,10,1.0,0.0,0.0,1.0,4121,6056,0,0.075365454,-2.5070496
160,1.0,28,11,1.0,0.0,0.0,1.0,1929,6871,0,0.716416,0.9267527
161,1.0,22,12,0.0,1.0,1.0,0.0,492,7055,10092,0.11361949,-2.0542912
162,1.0,33,11,1.0,0.0,0.0,1.0,0,7867,6281,0.102493785,-2.169818
163,1.0,22,12,0.0,0.0,0.0,0.0,6759,8455,12590,0.2677733,-1.0059495
164,1.0,29,10,0.0,1.0,0.0,1.0,0,8853,5112,0.068244256,-2.6139774
165,1.0,33,12,1.0,0.0,1.0,0.0,20279,10941,15952,0.6809961,0.7583533
166,1.0,35,9,1.0,0.0,1.0,1.0,13602,13830,12803,0.105761215,-2.134789
167,0.0,47,12,0.0,0.0,0.0,0.0,0,0,0,0.08016241,-2.4401424
168,0.0,50,12,1.0,0.0,1.0,0.0,0,0,0,0.09154129,-2.2949593
169,0.0,44,12,0.0,0.0,0.0,0.0,0,0,0,0.08411293,-2.3877327
170,0.0,28,12,1.0,0.0,1.0,0.0,0,0,0,0.104022294,-2.1533103
171,0.0,54,12,0.0,0.0,1.0,0.0,0,0,0,0.22661436,-1.2275281
172,0.0,55,12,0.0,1.0,1.0,0.0,0,0,0,0.581909,0.33061492
173,0.0,47,12,0.0,0.0,1.0,0.0,0,0,0,0.8783668,1.9770546
174,0.0,25,12,1.0,0.0,0.0,0.0,0,0,0,0.114939824,-2.041247
175,0.0,44,12,0.0,0.0,1.0,0.0,0,0,0,0.07389906,-2.528283
176,0.0,50,12,1.0,0.0,1.0,0.0,0,0,0,0.10859215,-2.105203
177,0.0,23,12,1.0,0.0,0.0,0.0,0,0,4728,0.65853333,0.6567651
178,0.0,49,14,0.0,0.0,1.0,0.0,0,0,0,0.06472873,-2.6706314
179,0.0,55,14,0.0,0.0,1.0,0.0,0,0,0,0.09959569,-2.201725
180,0.0,34,14,1.0,0.0,1.0,0.0,0,0,0,0.16103762,-1.6505278
181,0.0,34,16,0.0,0.0,1.0,0.0,0,0,11821,0.8100891,1.4505893
182,0.0,55,13,0.0,1.0,1.0,0.0,0,0,0,0.45131782,-0.19534767
183,0.0,52,12,0.0,0.0,1.0,0.0,0,0,0,0.34323567,-0.6489079
184,0.0,52,15,0.0,0.0,1.0,0.0,0,0,0,0.10445569,-2.1486688
185,0.0,30,16,0.0,0.0,1.0,0.0,0,0,0,0.057599586,-2.794915
186,0.0,21,12,0.0,0.0,0.0,0.0,0,0,0,0.10069353,-2.1895423
187,0.0,30,17,0.0,0.0,0.0,0.0,0,0,0,0.1328754,-1.8757709
188,0.0,44,12,0.0,0.0,1.0,0.0,0,0,0,0.09084724,-2.3033338
189,0.0,46,12,0.0,0.0,0.0,0.0,0,0,0,0.08398296,-2.389421
190,0.0,53,17,0.0,0.0,1.0,0.0,0,0,0,0.16289404,-1.6368507
191,0.0,26,16,0.0,0.0,0.0,0.0,0,0,9014,0.08589776,-2.3647847
192,0.0,49,12,0.0,0.0,1.0,0.0,0,0,13299,0.10119613,-2.1840043
193,0.0,39,15,0.0,0.0,1.0,0.0,0,0,1921,0.13686846,-1.8415468
194,0.0,26,17,0.0,0.0,1.0,0.0,0,0,11821,0.21238235,-1.3106247
195,0.0,32,16,0.0,0.0,1.0,0.0,0,0,0,0.17923254,-1.5215558
196,0.0,34,12,0.0,0.0,1.0,0.0,0,0,0,0.14490904,-1.7751017
197,0.0,31,14,0.0,0.0,1.0,0.0,0,0,0,0.057609122,-2.7947392
198,0.0,39,17,0.0,1.0,1.0,0.0,0,0,8866,0.54992,0.2003476
199,0.0,40,17,0.0,0.0,1.0,0.0,0,0,0,0.5281093,0.11255597
200,0.0,31,12,0.0,0.0,1.0,0.0,0,0,0,0.093000226,-2.2775402
201,0.0,27,13,0.0,0.0,1.0,0.0,0,0,28076,0.53821665,0.15316536
202,0.0,48,12,0.0,0.0,1.0,0.0,0,0,0,0.11556864,-2.0350802
203,0.0,41,13,0.0,0.0,1.0,0.0,0,0,0,0.876257,1.9574527
204,0.0,26,14,0.0,0.0,0.0,0.0,0,0,0,0.14176804,-1.8006823
205,0.0,50,17,0.0,0.0,0.0,0.0,0,0,0,0.09582067,-2.2445493
206,0.0,48,12,0.0,0.0,1.0,0.0,0,0,12930,0.10875329,-2.1035395
207,0.0,45,16,0.0,0.0,1.0,0.0,0,0,0,0.077154085,-2.4816577
208,0.0,37,13,0.0,0.0,1.0,0.0,0,0,0,0.6674282,0.69657606
209,0.0,33,12,0.0,0.0,1.0,0.0,0,0,0,0.17875125,-1.5248309
210,0.0,31,12,0.0,0.0,1.0,0.0,0,0,0,0.088086195,-2.3372297
211,0.0,36,12,1.0,0.0,1.0,0.0,0,0,17732,0.06489036,-2.6679647
212,0.0,44,13,0.0,0.0,1.0,0.0,0,0,0,0.116480954,-2.026185
213,0.0,28,17,0.0,0.0,1.0,0.0,0,0,0,0.4815441,-0.07385705
214,0.0,30,17,0.0,0.0,1.0,0.0,0,0,0,0.8418312,1.6719167
215,0.0,42,16,0.0,0.0,1.0,0.0,0,0,0,0.79634035,1.3635764
216,0.0,30,12,0.0,0.0,1.0,0.0,0,0,0,0.65513563,0.6416911
217,0.0,27,16,0.0,0.0,1.0,0.0,0,0,0,0.36728647,-0.54387563
218,0.0,37,12,0.0,0.0,1.0,0.0,0,0,0,0.061874162,-2.7187815
219,0.0,37,12,0.0,0.0,1.0,0.0,0,0,0,0.7889362,1.318525
220,0.0,45,12,0.0,0.0,1.0,0.0,0,0,22165,0.6689926,0.7036322
221,0.0,35,16,0.0,0.0,1.0,0.0,0,0,0,0.33846802,-0.67012876
222,0.0,37,17,0.0,0.0,1.0,0.0,0,0,66497,0.15401474,-1.7034537
223,0.0,27,17,0.0,0.0,1.0,0.0,0,0,0,0.80302256,1.4052936
224,0.0,47,14,0.0,0.0,1.0,0.0,0,0,0,0.1881117,-1.462327
225,0.0,48,12,0.0,0.0,1.0,0.0,0,0,0,0.4257085,-0.2993822
226,0.0,42,12,0.0,0.0,1.0,0.0,0,0,0,0.14350165,-1.7865058
227,0.0,43,12,0.0,0.0,1.0,0.0,0,0,0,0.072370514,-2.5508335
228,0.0,46,12,0.0,0.0,1.0,0.0,0,0,0,0.059514716,-2.7601724
229,0.0,46,12,0.0,0.0,1.0,0.0,0,0,0,0.5028598,0.011439211
230,0.0,46,12,0.0,0.0,1.0,0.0,0,0,0,0.5048486,0.019394994
231,0.0,29,16,0.0,0.0,1.0,0.0,0,0,8396,0.09189485,-2.2907152
232,0.0,39,13,0.0,0.0,1.0,0.0,0,0,0,0.65112174,0.62397355
233,0.0,32,12,0.0,0.0,1.0,0.0,0,0,0,0.14257124,-1.7940964
234,0.0,48,16,0.0,0.0,1.0,0.0,0,0,0,0.101235405,-2.1835725
235,0.0,48,16,0.0,0.0,1.0,0.0,0,0,0,0.07244173,-2.5497732
236,0.0,41,13,0.0,0.0,1.0,0.0,0,0,0,0.06034867,-2.74537
237,0.0,42,13,0.0,0.0,1.0,0.0,0,0,0,0.0897639,-2.3165212
238,0.0,42,13,0.0,0.0,1.0,0.0,0,0,0,0.13702321,-1.8402375
239,0.0,42,13,0.0,0.0,1.0,0.0,0,0,0,0.07581574,-2.5006056
240,0.0,54,13,0.0,0.0,1.0,0.0,0,0,0,0.059650794,-2.7577438
241,0.0,29,14,0.0,0.0,1.0,0.0,0,0,0,0.09531126,-2.250443
242,0.0,54,12,0.0,0.0,1.0,0.0,0,0,0,0.073757835,-2.5303485
243,0.0,54,12,0.0,0.0,1.0,0.0,0,0,0,0.06599654,-2.6498778
244,0.0,26,14,0.0,0.0,1.0,0.0,0,0,0,0.075637564,-2.5031512
245,0.0,43,17,0.0,0.0,1.0,0.0,0,0,36943,0.27626026,-0.9630884
246,0.0,54,12,0.0,0.0,1.0,0.0,0,0,0,0.86844236,1.8872561
247,0.0,37,12,0.0,0.0,1.0,0.0,0,0,0,0.067383945,-2.6275868
248,0.0,54,16,0.0,0.0,1.0,0.0,0,0,0,0.07219538,-2.553445
249,0.0,48,17,0.0,0.0,1.0,0.0,0,0,0,0.109201804,-2.0989203
250,0.0,44,12,0.0,0.0,1.0,0.0,0,0,0,0.8698313,1.8994682
251,0.0,54,12,0.0,0.0,1.0,0.0,0,0,0,0.890674,2.097644
252,0.0,38,12,0.0,0.0,1.0,0.0,0,0,0,0.11973686,-1.9949244
253,0.0,37,13,0.0,0.0,1.0,0.0,0,0,0,0.30836612,-0.80776894
254,0.0,27,17,0.0,0.0,1.0,0.0,0,0,0,0.116454214,-2.026445
255,0.0,51,12,0.0,0.0,1.0,0.0,0,0,0,0.7052057,0.87221164
256,0.0,39,12,0.0,0.0,1.0,0.0,0,0,0,0.6597274,0.66207963
257,0.0,55,14,0.0,0.0,1.0,0.0,0,0,0,0.3192067,-0.75741976
258,0.0,54,13,0.0,0.0,1.0,0.0,0,0,0,0.07437908,-2.52129
259,0.0,54,13,0.0,0.0,1.0,0.0,0,0,0,0.089826874,-2.3157506
260,0.0,34,12,0.0,0.0,1.0,0.0,0,0,0,0.08463395,-2.3809886
261,0.0,50,14,0.0,0.0,1.0,0.0,0,0,0,0.16168816,-1.6457206
262,0.0,50,12,0.0,0.0,1.0,0.0,0,0,0,0.074275784,-2.5227914
263,0.0,21,14,0.0,1.0,0.0,0.0,0,71,3657,0.255156,-1.0712996
264,0.0,26,12,0.0,0.0,1.0,0.0,0,71,0,0.09324585,-2.2746317
265,0.0,21,13,0.0,0.0,0.0,0.0,0,692,2659,0.186807,-1.4708923
266,0.0,23,16,0.0,0.0,1.0,0.0,0,1521,0,0.076152205,-2.4958134
267,0.0,21,15,0.0,0.0,0.0,0.0,0,3222,14777,0.10938021,-2.0970876
268,0.0,23,14,0.0,0.0,0.0,0.0,0,3401,5319,0.37844464,-0.49615514
269,0.0,27,16,0.0,0.0,1.0,0.0,0,4833,0,0.07020546,-2.5835376
270,0.0,25,12,0.0,0.0,1.0,0.0,0,5729,26599,0.1042269,-2.1511168
271,0.0,27,17,0.0,0.0,0.0,0.0,0,6087,7388,0.08073598,-2.432389
272,0.0,55,12,0.0,0.0,1.0,0.0,0,6266,10344,0.07851771,-2.4626594
273,0.0,20,12,0.0,0.0,1.0,0.0,0,7161,0,0.063256934,-2.6952043
274,0.0,18,12,0.0,0.0,1.0,0.0,0,8056,19210,0.6165508,0.47493356
275,0.0,27,12,0.0,0.0,1.0,0.0,0,8235,20688,0.22756879,-1.2220905
276,0.0,28,16,0.0,0.0,1.0,0.0,0,8951,36943,0.1944326,-1.4214612
277,0.0,36,12,1.0,0.0,1.0,0.0,0,8951,11821,0.07193168,-2.5573885
278,0.0,33,13,1.0,0.0,1.0,0.0,0,10741,20688,0.1676441,-1.6024169
279,0.0,36,12,0.0,0.0,1.0,0.0,0,10741,0,0.44032422,-0.23984641
280,0.0,27,13,0.0,0.0,1.0,0.0,0,16112,29554,0.31741816,-0.76566243
281,0.0,45,17,0.0,0.0,1.0,0.0,0,16112,17732,0.058543675,-2.777655
282,0.0,45,17,0.0,0.0,1.0,0.0,0,16112,17732,0.08870517,-2.3295484
283,0.0,45,17,0.0,0.0,1.0,0.0,0,16112,17732,0.08926858,-2.3225985
284,0.0,31,12,0.0,0.0,1.0,0.0,0,17903,0,0.21475065,-1.2965237
285,0.0,34,12,0.0,0.0,1.0,0.0,0,17903,63542,0.8662218,1.8679576
286,0.0,34,12,0.0,0.0,1.0,0.0,0,17903,63542,0.1288294,-1.9113487
287,0.0,47,14,0.0,0.0,1.0,0.0,0,17903,22165,0.19016285,-1.4489523
288,0.0,35,16,0.0,0.0,1.0,0.0,0,19693,17732,0.6521713,0.6285972
289,0.0,43,17,0.0,0.0,1.0,0.0,0,21161,29554,0.10508652,-2.141943
290,0.0,25,12,1.0,0.0,1.0,0.0,0,21483,1220,0.052744575,-2.8881078
291,0.0,29,15,0.0,0.0,0.0,0.0,0,21483,22313,0.262765,-1.0316467
292,0.0,31,12,0.0,0.0,1.0,0.0,0,21483,20688,0.31085923,-0.79610544
293,0.0,52,12,0.0,0.0,1.0,0.0,0,21483,22165,0.07325395,-2.5377474
294,0.0,22,16,0.0,0.0,0.0,0.0,0,22558,32509,0.10082237,-2.1881204
295,0.0,53,15,0.0,0.0,1.0,0.0,0,24169,28076,0.07877768,-2.4590716
296,0.0,29,17,0.0,0.0,1.0,0.0,0,25959,36898,0.4556624,-0.17781754
297,0.0,31,13,0.0,0.0,1.0,0.0,0,25959,39898,0.31835634,-0.76133573
298,0.0,35,12,0.0,0.0,1.0,0.0,0,26138,29554,0.79064834,1.3288379
299,0.0,29,16,0.0,0.0,1.0,0.0,0,26854,23643,0.22810309,-1.2190533
300,0.0,39,12,0.0,0.0,1.0,0.0,0,28645,31032,0.79518193,1.3564488
301,0.0,37,14,0.0,0.0,1.0,0.0,0,32225,0,0.17253475,-1.5677685
302,0.0,30,14,0.0,0.0,1.0,0.0,0,32225,22165,0.6301893,0.533029
303,0.0,43,17,0.0,0.0,1.0,0.0,0,42251,41376,0.06018552,-2.7482507
304,0.0,32,17,0.0,0.0,1.0,0.0,0,46548,39898,0.565171,0.2621755
