,treat,age,education*,black,hispanic,married,nodegree,re74,re75,re78,propensity_score,propensity_logit
25,1.0,29,11,1.0,0.0,1.0,1.0,0,0,9642,0.810100975285695,1.4506664187241023
26,1.0,25,11,1.0,0.0,0.0,1.0,0,0,9897,0.8515124114097146,1.7465126996994833
27,1.0,27,10,0.0,1.0,0.0,1.0,0,0,11142,0.8716441405880511,1.9155746868576067
28,1.0,17,10,1.0,0.0,0.0,1.0,0,0,16218,0.9851335633919189,4.193671133886381
29,1.0,24,11,1.0,0.0,0.0,1.0,0,0,995,0.8470494981791541,1.7116447808146764
30,1.0,17,10,1.0,0.0,0.0,1.0,0,0,0,0.9851335633919189,4.193671133886381
31,1.0,48,4,1.0,0.0,0.0,1.0,0,0,6551,0.2477888354679661,-1.1104401748594248
32,1.0,25,11,1.0,0.0,1.0,1.0,0,0,1574,0.8874781931102383,2.065236908024079
33,1.0,20,12,1.0,0.0,0.0,0.0,0,0,0,0.8874404190921831,2.0648586961576627
34,1.0,25,12,1.0,0.0,0.0,0.0,0,0,3191,0.8101295104514835,1.4508519185445419
35,1.0,42,14,1.0,0.0,0.0,0.0,0,0,20505,0.8727952014376561,1.9259025618680221
36,1.0,25,5,1.0,0.0,0.0,1.0,0,0,6181,0.8040564447266558,1.4118428371425196
37,1.0,23,12,1.0,0.0,1.0,0.0,0,0,5911,0.5082397254313862,0.03296188578671661
38,1.0,46,8,1.0,0.0,1.0,1.0,0,0,3094,0.24904878010948783,-1.1036919147811177
39,1.0,24,10,1.0,0.0,0.0,1.0,0,0,0,0.9307496486492798,2.5982621165495243
40,1.0,21,12,1.0,0.0,0.0,0.0,0,0,1254,0.8658086530180004,1.8643971852695636
41,1.0,19,9,0.0,0.0,0.0,1.0,0,0,13188,0.8834660962586562,2.025670666763034
42,1.0,17,8,1.0,0.0,0.0,1.0,0,0,8061,0.9746910326957583,3.650961759397255
43,1.0,18,8,0.0,1.0,1.0,1.0,0,0,2787,0.5818918161789628,0.330544335591617
44,1.0,20,11,1.0,0.0,0.0,1.0,0,0,3972,0.8747748684757846,1.9438533905352093
45,1.0,25,11,1.0,0.0,1.0,1.0,0,0,0,0.8874781931102383,2.065236908024079
46,1.0,17,8,1.0,0.0,0.0,1.0,0,0,0,0.9746910326957583,3.650961759397255
47,1.0,17,9,1.0,0.0,0.0,1.0,0,0,0,0.9860947675517437,4.261487258690638
48,1.0,25,5,1.0,0.0,0.0,1.0,0,0,12187,0.8040564447266558,1.4118428371425196
49,1.0,23,12,1.0,0.0,0.0,0.0,0,0,4843,0.7873026133169606,1.3087422537934328
50,1.0,28,8,1.0,0.0,0.0,1.0,0,0,0,0.9035460884224904,2.2372618256889867
51,1.0,31,11,1.0,0.0,1.0,1.0,0,0,8087,0.8089840572902094,1.4434223159293058
52,1.0,18,11,1.0,0.0,0.0,1.0,0,0,0,0.9237732952965368,2.4947548334039613
53,1.0,25,12,1.0,0.0,0.0,0.0,0,0,2348,0.8101295104514835,1.4508519185445419
54,1.0,30,11,1.0,0.0,1.0,1.0,0,0,590,0.8185638733781511,1.5066477585529914
55,1.0,17,10,1.0,0.0,0.0,1.0,0,0,0,0.9851335633919189,4.193671133886381
56,1.0,37,9,1.0,0.0,0.0,1.0,0,0,1067,0.9298075195280454,2.5837364069666666
57,1.0,41,4,1.0,0.0,1.0,1.0,0,0,7284,0.5008995500175629,0.0035982039524304473
58,1.0,42,14,1.0,0.0,1.0,0.0,0,0,13167,0.4042352805374805,-0.38784873710908757
59,1.0,22,11,0.0,0.0,0.0,1.0,0,0,1048,0.7790780896163361,1.2603019918607927
60,1.0,17,8,1.0,0.0,0.0,1.0,0,0,0,0.9746910326957583,3.650961759397255
61,1.0,29,8,1.0,0.0,0.0,1.0,0,0,1923,0.8941750616180303,2.1341153702249263
62,1.0,35,10,1.0,0.0,0.0,1.0,0,0,4666,0.9186959639549279,2.424759574882081
63,1.0,27,11,1.0,0.0,0.0,1.0,0,0,549,0.8972677932429944,2.1672286925628645
64,1.0,29,4,1.0,0.0,0.0,1.0,0,0,762,0.7569417268273665,1.135985049496257
65,1.0,28,9,1.0,0.0,0.0,1.0,0,0,10694,0.9426242301260703,2.7990456332157483
66,1.0,27,11,1.0,0.0,0.0,1.0,0,0,0,0.8972677932429944,2.1672286925628645
67,1.0,23,7,0.0,0.0,0.0,1.0,0,0,0,0.7772022327401128,1.2494361035713744
68,1.0,45,5,1.0,0.0,1.0,1.0,0,0,8546,0.1509863461566458,-1.726885858524598
69,1.0,29,13,1.0,0.0,0.0,0.0,0,0,7479,0.8876410847666787,2.066869129661949
70,1.0,27,9,1.0,0.0,0.0,1.0,0,0,0,0.9499135289799381,2.94262002622158
71,1.0,46,13,1.0,0.0,0.0,0.0,0,0,647,0.673482281511192,0.7239774722252876
72,1.0,18,6,1.0,0.0,0.0,1.0,0,0,0,0.9057947905661642,2.263337298010407
73,1.0,25,12,1.0,0.0,0.0,0.0,0,0,11965,0.8101295104514835,1.4508519185445419
74,1.0,28,15,1.0,0.0,0.0,0.0,0,0,9598,0.8116115554699321,1.4605158202432256
75,1.0,25,11,0.0,0.0,0.0,1.0,0,0,18783,0.8200477754370732,1.5166712047237525
76,1.0,22,12,1.0,0.0,0.0,0.0,0,0,18678,0.8635251975845447,1.844883078023205
77,1.0,21,9,1.0,0.0,0.0,1.0,0,0,0,0.8886062771600312,2.076583276607794
78,1.0,40,11,1.0,0.0,0.0,1.0,0,0,23005,0.8988765440856817,2.1848035930367766
79,1.0,22,11,1.0,0.0,0.0,1.0,0,0,6456,0.7900199679645977,1.3250457803953428
80,1.0,25,12,1.0,0.0,0.0,0.0,0,0,0,0.8101295104514835,1.4508519185445419
81,1.0,18,12,1.0,0.0,0.0,0.0,0,0,2321,0.8645835551721451,1.8538931451153224
82,1.0,38,12,0.0,0.0,0.0,0.0,0,0,4941,0.5722904912407298,0.29120246698977353
83,1.0,27,13,1.0,0.0,0.0,0.0,0,0,0,0.9101300897552062,2.315224362121529
84,1.0,27,8,1.0,0.0,0.0,1.0,0,0,0,0.9107353872763583,2.3226472557917845
85,1.0,38,11,1.0,0.0,0.0,1.0,0,0,0,0.9079824506790883,2.2892457386225007
86,1.0,23,8,0.0,1.0,0.0,1.0,0,0,3881,0.7814413409272473,1.2740856463688224
87,1.0,26,11,1.0,0.0,0.0,1.0,0,0,17230,0.8881849450075904,2.0723337810170444
88,1.0,21,12,0.0,0.0,0.0,0.0,0,0,8048,0.5517348349411659,0.20768261576693445
89,1.0,25,8,1.0,0.0,0.0,1.0,0,0,0,0.8950487721959838,2.143382465723114
90,1.0,31,11,1.0,0.0,1.0,1.0,0,0,14509,0.8089840572902094,1.4434223159293058
91,1.0,17,10,1.0,0.0,0.0,1.0,0,0,0,0.9851335633919189,4.193671133886381
92,1.0,25,11,1.0,0.0,0.0,1.0,0,0,0,0.8515124114097146,1.7465126996994833
93,1.0,21,12,1.0,0.0,0.0,0.0,0,0,9983,0.8658086530180004,1.8643971852695636
94,1.0,44,11,1.0,0.0,0.0,1.0,0,0,0,0.8095401718754593,1.4470251010847826
95,1.0,25,12,0.0,0.0,0.0,0.0,0,0,5587,0.5735643525459417,0.296408670139455
96,1.0,18,9,1.0,0.0,0.0,1.0,0,0,4482,0.9860947675517437,4.261487258690638
97,1.0,42,12,1.0,0.0,0.0,0.0,0,0,2456,0.8645198181025374,1.8533488586493165
98,1.0,25,10,1.0,0.0,0.0,1.0,0,0,0,0.9336079632620836,2.643479489920915
99,1.0,31,9,0.0,1.0,0.0,1.0,0,0,26817,0.8051579061934597,1.4188489597768987
100,1.0,24,10,1.0,0.0,0.0,1.0,0,0,0,0.9307496486492798,2.5982621165495243
101,1.0,26,10,1.0,0.0,0.0,1.0,0,0,9265,0.9500599175492871,2.9457011178644836
102,1.0,25,11,1.0,0.0,0.0,1.0,0,0,485,0.8515124114097146,1.7465126996994833
103,1.0,18,11,1.0,0.0,0.0,1.0,0,0,4814,0.9237732952965368,2.4947548334039613
104,1.0,19,11,1.0,0.0,0.0,1.0,0,0,7458,0.9014330046546111,2.21324925170054
105,1.0,43,9,1.0,0.0,0.0,1.0,0,0,0,0.827117144628778,1.5653321065327943
106,1.0,27,13,1.0,0.0,0.0,0.0,0,0,34099,0.9101300897552062,2.315224362121529
107,1.0,17,9,1.0,0.0,0.0,1.0,0,0,1953,0.9860947675517437,4.261487258690638
108,1.0,30,11,1.0,0.0,0.0,1.0,0,0,0,0.8909484568606039,2.100465933857701
109,1.0,26,10,1.0,0.0,1.0,1.0,2027,0,0,0.3099787974101943,-0.8002184258210903
110,1.0,20,9,1.0,0.0,0.0,1.0,6083,0,8881,0.6348370239677023,0.5530245471779072
111,1.0,17,9,0.0,1.0,0.0,1.0,445,74,6210,0.8237848642734336,1.5422037981288785
112,1.0,20,12,1.0,0.0,0.0,0.0,989,165,0,0.7522464326207607,1.1106294010047253
113,1.0,18,11,1.0,0.0,0.0,1.0,858,214,929,0.9070179020964206,2.2777552086599786
114,1.0,27,12,1.0,0.0,1.0,0.0,3670,334,0,0.36077895429561446,-0.5719848631585738
115,1.0,21,12,0.0,0.0,0.0,0.0,3670,334,12558,0.5013379526688391,0.0053518234492366005
116,1.0,27,12,1.0,0.0,0.0,0.0,2143,357,22163,0.45981274366427427,-0.16109652282595321
117,1.0,20,12,1.0,0.0,0.0,0.0,0,377,1652,0.8805855352963842,1.9979867286806128
118,1.0,19,10,1.0,0.0,0.0,1.0,0,385,8124,0.9627000780018429,3.250750682362596
119,1.0,23,12,1.0,0.0,0.0,0.0,5506,501,671,0.5712315655035793,0.28687767776858836
120,1.0,29,14,1.0,0.0,0.0,0.0,0,679,17814,0.7500920890255827,1.0991034904601515
121,1.0,18,10,1.0,0.0,0.0,1.0,0,798,9737,0.9626500698507737,3.2493589293271596
122,1.0,19,9,1.0,0.0,0.0,1.0,0,798,17685,0.9446288344679019,2.8367331020837403
123,1.0,27,13,0.0,0.0,1.0,0.0,9381,853,0,0.2969394546722139,-0.8619147506251258
124,1.0,18,11,0.0,0.0,0.0,1.0,3678,919,4321,0.6691947847324505,0.7045454471488359
125,1.0,27,9,1.0,0.0,1.0,1.0,0,934,1773,0.7764350246553533,1.2450108726598816
126,1.0,22,12,1.0,0.0,0.0,0.0,5605,936,0,0.6291312403808804,0.5284916318237808
127,1.0,23,10,1.0,0.0,1.0,1.0,0,936,11233,0.7826570593705303,1.2812181394924596
128,1.0,23,12,0.0,1.0,0.0,0.0,9385,1117,559,0.479471457340412,-0.08216035688213003
129,1.0,20,11,1.0,0.0,0.0,1.0,3637,1220,1085,0.6086489356783882,0.4416366213316963
130,1.0,17,9,1.0,0.0,0.0,1.0,1716,1253,5445,0.8651718512104589,1.8589271635267512
131,1.0,28,11,1.0,0.0,0.0,1.0,0,1284,60307,0.8346372048575953,1.6188553266267713
132,1.0,26,11,1.0,0.0,1.0,1.0,0,1392,1460,0.906643946426479,2.2733290951980534
133,1.0,20,11,1.0,0.0,0.0,1.0,16318,1484,6943,0.5944218837473866,0.38227581245001674
134,1.0,24,11,1.0,0.0,1.0,1.0,824,1666,4032,0.7140719385711484,0.9152434658510881
135,1.0,31,9,1.0,0.0,0.0,1.0,0,1698,10363,0.7950891679585984,1.3558793504572648
136,1.0,23,8,0.0,0.0,1.0,1.0,0,1713,4232,0.5575284453883974,0.2311373461327301
137,1.0,18,10,1.0,0.0,0.0,1.0,2143,1784,11141,0.8577747747064238,1.7969296699865784
138,1.0,29,12,1.0,0.0,0.0,0.0,10881,1817,0,0.512982541715722,0.051941841775387375
139,1.0,26,11,0.0,0.0,0.0,1.0,0,2226,13385,0.7767387400413103,1.2467613968927769
140,1.0,24,9,1.0,0.0,0.0,1.0,9154,2288,4849,0.6856971649535559,0.780079115797751
141,1.0,25,12,1.0,0.0,0.0,0.0,14426,2409,0,0.5873862558572445,0.35317070908165554
142,1.0,24,10,1.0,0.0,0.0,1.0,4250,2421,1660,0.702037083059604,0.8570171885370559
143,1.0,46,8,1.0,0.0,0.0,1.0,3165,2594,0,0.43029510817271377,-0.28064722175306306
144,1.0,31,12,0.0,0.0,0.0,0.0,0,2611,2484,0.4134502015069446,-0.34972049685831347
145,1.0,19,11,1.0,0.0,0.0,1.0,2305,2615,4146,0.782474483156333,1.280145150028851
146,1.0,19,8,1.0,0.0,0.0,1.0,0,2657,9970,0.8831397389099064,2.0225045714576364
147,1.0,27,11,1.0,0.0,0.0,1.0,2206,2666,0,0.49261044068563065,-0.02956038959941224
148,1.0,26,11,1.0,0.0,1.0,1.0,0,2754,26372,0.8463887263423826,1.7065535272479078
149,1.0,20,10,1.0,0.0,0.0,1.0,5005,2777,5615,0.7336703489024372,1.0133249804586455
150,1.0,28,10,1.0,0.0,0.0,1.0,0,2836,3196,0.8836861705059992,2.027810024167271
151,1.0,24,12,1.0,0.0,0.0,0.0,13765,2842,6167,0.48410081165681557,-0.06361820139141859
152,1.0,19,8,1.0,0.0,0.0,1.0,2636,2937,7535,0.7156832763816405,0.9231488769029265
153,1.0,23,12,1.0,0.0,0.0,0.0,6269,3039,8484,0.5991522032513918,0.40193386539159026
154,1.0,42,9,1.0,0.0,1.0,1.0,0,3058,1294,0.5868334657474813,0.35089033324775704
155,1.0,25,13,1.0,0.0,0.0,0.0,12362,3090,0,0.5447261718699397,0.17938417346767585
156,1.0,18,9,1.0,0.0,0.0,1.0,0,3287,5010,0.93112984940365,2.6041758843654317
157,1.0,21,12,1.0,0.0,0.0,0.0,6473,3332,9371,0.5057410466201809,0.022965195748260968
158,1.0,27,10,1.0,0.0,0.0,1.0,1001,3550,0,0.8295635525004648,1.5825372368274115
159,1.0,21,8,1.0,0.0,0.0,1.0,989,3695,4279,0.7267212756399766,0.9780507715516993
160,1.0,22,9,1.0,0.0,0.0,1.0,2192,3836,3462,0.4985086393263624,-0.005965460385416811
161,1.0,31,4,1.0,0.0,0.0,1.0,8517,4023,7382,0.16983176804641784,-1.5868200220064672
162,1.0,24,10,1.0,0.0,1.0,1.0,11703,4078,0,0.2892948625369869,-0.8988111749732406
163,1.0,29,10,1.0,0.0,0.0,1.0,0,4398,0,0.7898120897623686,1.323793114838883
164,1.0,29,12,1.0,0.0,0.0,0.0,9748,4878,10976,0.3614160272999753,-0.569223457419834
165,1.0,19,10,0.0,0.0,0.0,1.0,0,5324,13829,0.7302031484300532,0.995653506739378
166,1.0,19,11,0.0,1.0,1.0,1.0,5424,5463,6788,0.3279266448099635,-0.7175775545746057
167,1.0,31,9,1.0,0.0,0.0,1.0,10717,5517,9558,0.3735712163578521,-0.5169264351416958
168,1.0,22,10,1.0,0.0,1.0,1.0,1468,5588,13228,0.2008871100114436,-1.3807591163378115
169,1.0,21,9,1.0,0.0,0.0,1.0,6416,5749,743,0.2923424581839652,-0.8840343616010146
170,1.0,17,10,1.0,0.0,0.0,1.0,1291,5793,5522,0.7910229764881938,1.3311027041679364
171,1.0,26,12,1.0,0.0,1.0,0.0,8408,5794,1424,0.23328975699893464,-1.189827677115493
172,1.0,20,9,0.0,1.0,0.0,1.0,12260,5875,1358,0.3744113648250829,-0.5133379238749991
173,1.0,19,10,1.0,0.0,0.0,1.0,4121,6056,0,0.4844053233368048,-0.06239894529796911
174,1.0,26,10,1.0,0.0,0.0,1.0,25929,6788,672,0.3941347340813359,-0.4299648123672313
175,1.0,28,11,1.0,0.0,0.0,1.0,1929,6871,0,0.44702925616966055,-0.21268105314112046
176,1.0,22,12,0.0,1.0,1.0,0.0,492,7055,10092,0.3086486172219696,-0.8064447391999605
177,1.0,33,11,1.0,0.0,0.0,1.0,0,7867,6281,0.6169011359259433,0.4764156909469421
178,1.0,22,12,0.0,0.0,0.0,0.0,6759,8455,12590,0.30527575074765634,-0.8222995342011401
179,1.0,29,10,0.0,1.0,0.0,1.0,0,8853,5112,0.6253180294940214,0.5121827800104697
180,1.0,33,12,1.0,0.0,1.0,0.0,20279,10941,15952,0.25110281636615117,-1.092739220363388
181,1.0,25,14,1.0,0.0,1.0,0.0,35040,11536,36646,0.28878228377317716,-0.9013055333582842
182,1.0,35,9,1.0,0.0,1.0,1.0,13602,13830,12803,0.24152800529030646,-1.1443204458641694
183,1.0,35,8,1.0,0.0,1.0,1.0,13732,17976,3786,0.2895238217947545,-0.8976978391429046
184,1.0,33,11,1.0,0.0,1.0,1.0,14660,25142,4181,0.30972004756225363,-0.8014284263926942
185,0.0,47,12,0.0,0.0,0.0,0.0,0,0,0,0.19534936713530543,-1.4156186049228698
186,0.0,50,12,1.0,0.0,1.0,0.0,0,0,0,0.16786071354886745,-1.6008652889066548
187,0.0,44,12,0.0,0.0,0.0,0.0,0,0,0,0.3547416630430662,-0.5982609441936149
188,0.0,28,12,1.0,0.0,1.0,0.0,0,0,0,0.3391375300270852,-0.6671400362179774
189,0.0,54,12,0.0,0.0,1.0,0.0,0,0,0,0.008338422797909077,-4.778507811539263
190,0.0,55,12,0.0,1.0,1.0,0.0,0,0,0,0.008338422797909077,-4.778507811539263
191,0.0,47,12,0.0,0.0,1.0,0.0,0,0,0,0.008389704849191128,-4.772324841490147
192,0.0,25,12,1.0,0.0,0.0,0.0,0,0,0,0.8101295104514835,1.4508519185445419
193,0.0,44,12,0.0,0.0,1.0,0.0,0,0,0,0.00883300617300203,-4.720387623934945
194,0.0,50,12,1.0,0.0,1.0,0.0,0,0,0,0.16786071354886745,-1.6008652889066548
195,0.0,23,12,1.0,0.0,0.0,0.0,0,0,4728,0.7873026133169606,1.3087422537934328
196,0.0,49,14,0.0,0.0,1.0,0.0,0,0,0,0.00522974533467117,-5.24814922695151
197,0.0,55,14,0.0,0.0,1.0,0.0,0,0,0,0.00522974533467117,-5.24814922695151
198,0.0,34,14,1.0,0.0,1.0,0.0,0,0,0,0.32015083088660234,-0.7530787321737644
199,0.0,34,16,0.0,0.0,1.0,0.0,0,0,11821,0.007722973267427544,-4.855802900960158
200,0.0,55,13,0.0,1.0,1.0,0.0,0,0,0,0.003205553416349104,-5.739659828499105
201,0.0,52,12,0.0,0.0,1.0,0.0,0,0,0,0.008338422797909077,-4.778507811539263
202,0.0,52,15,0.0,0.0,1.0,0.0,0,0,0,0.003411464308129275,-5.67719636736488
203,0.0,30,16,0.0,0.0,1.0,0.0,0,0,0,0.010743173475595892,-4.522683453615129
204,0.0,21,12,0.0,0.0,0.0,0.0,0,0,0,0.5517348349411659,0.20768261576693445
205,0.0,30,17,0.0,0.0,0.0,0.0,0,0,0,0.2190797030671274,-1.271037487497371
206,0.0,44,12,0.0,0.0,1.0,0.0,0,0,0,0.00883300617300203,-4.720387623934945
207,0.0,46,12,0.0,0.0,0.0,0.0,0,0,0,0.2168664049678082,-1.2840217822471591
208,0.0,53,17,0.0,0.0,1.0,0.0,0,0,0,0.00255705318253171,-5.9663394560624905
209,0.0,26,16,0.0,0.0,0.0,0.0,0,0,9014,0.17118715153937653,-1.5772369623995661
210,0.0,49,12,0.0,0.0,1.0,0.0,0,0,13299,0.008338422797909077,-4.778507811539263
211,0.0,39,15,0.0,0.0,1.0,0.0,0,0,1921,0.011646969025466171,-4.44099397605097
212,0.0,26,17,0.0,0.0,1.0,0.0,0,0,11821,0.021494512042429956,-3.818228746651265
213,0.0,32,16,0.0,0.0,1.0,0.0,0,0,0,0.021277051117561768,-3.828619528920323
214,0.0,34,12,0.0,0.0,1.0,0.0,0,0,0,0.03086126589796192,-3.4469059073240254
215,0.0,31,14,0.0,0.0,1.0,0.0,0,0,0,0.03576971442301834,-3.294228581997116
216,0.0,39,17,0.0,1.0,1.0,0.0,0,0,8866,0.008766242110394923,-4.728042166460589
217,0.0,40,17,0.0,0.0,1.0,0.0,0,0,0,0.0076440198881727005,-4.866158265656054
218,0.0,31,12,0.0,0.0,1.0,0.0,0,0,0,0.08769593225949165,-2.3420978262600665
219,0.0,27,13,0.0,0.0,1.0,0.0,0,0,28076,0.06302825951309612,-2.6990699327010264
220,0.0,48,12,0.0,0.0,1.0,0.0,0,0,0,0.008338422797909077,-4.778507811539263
221,0.0,41,13,0.0,0.0,1.0,0.0,0,0,0,0.014972099425018303,-4.186481535477048
222,0.0,26,14,0.0,0.0,0.0,0.0,0,0,0,0.2465854039415577,-1.1169072688831063
223,0.0,50,17,0.0,0.0,0.0,0.0,0,0,0,0.10799953830469948,-2.111339698016908
224,0.0,48,12,0.0,0.0,1.0,0.0,0,0,12930,0.008338422797909077,-4.778507811539263
225,0.0,45,16,0.0,0.0,1.0,0.0,0,0,0,0.004320781951631322,-5.439988742278045
226,0.0,37,13,0.0,0.0,1.0,0.0,0,0,0,0.011161309506635114,-4.484077925299448
227,0.0,33,12,0.0,0.0,1.0,0.0,0,0,0,0.1482789693319749,-1.748163616983969
228,0.0,31,12,0.0,0.0,1.0,0.0,0,0,0,0.08769593225949165,-2.3420978262600665
229,0.0,36,12,1.0,0.0,1.0,0.0,0,0,17732,0.27172103017307636,-0.9859082594861631
230,0.0,44,13,0.0,0.0,1.0,0.0,0,0,0,0.0045869292442722465,-5.379947007274346
231,0.0,28,17,0.0,0.0,1.0,0.0,0,0,0,0.010863122970545385,-4.511458881954431
232,0.0,30,17,0.0,0.0,1.0,0.0,0,0,0,0.010314602047024463,-4.563826547028167
233,0.0,42,16,0.0,0.0,1.0,0.0,0,0,0,0.013874562892912258,-4.263726408749707
234,0.0,30,12,0.0,0.0,1.0,0.0,0,0,0,0.08314782301579414,-2.400326232522706
235,0.0,27,16,0.0,0.0,1.0,0.0,0,0,0,0.013504161788686143,-4.291161188132984
236,0.0,37,12,0.0,0.0,1.0,0.0,0,0,0,0.025304336490043145,-3.651149498468031
237,0.0,37,12,0.0,0.0,1.0,0.0,0,0,0,0.025304336490043145,-3.651149498468031
238,0.0,45,12,0.0,0.0,1.0,0.0,0,0,22165,0.00883300617300203,-4.720387623934945
239,0.0,35,16,0.0,0.0,1.0,0.0,0,0,0,0.007675354219808497,-4.862035872810733
240,0.0,37,17,0.0,0.0,1.0,0.0,0,0,66497,0.006359564746124287,-5.051415467191372
241,0.0,27,17,0.0,0.0,1.0,0.0,0,0,0,0.013075590360114716,-4.323846289765909
242,0.0,47,14,0.0,0.0,1.0,0.0,0,0,0,0.008138170243096078,-4.803018444178745
243,0.0,48,12,0.0,0.0,1.0,0.0,0,0,0,0.008338422797909077,-4.778507811539263
244,0.0,42,12,0.0,0.0,1.0,0.0,0,0,0,0.01881515008977907,-3.954098470748684
245,0.0,43,12,0.0,0.0,1.0,0.0,0,0,0,0.009833006173002026,-4.612128905954968
246,0.0,46,12,0.0,0.0,1.0,0.0,0,0,0,0.009833006173002026,-4.612128905954968
247,0.0,46,12,0.0,0.0,1.0,0.0,0,0,0,0.009833006173002026,-4.612128905954968
248,0.0,46,12,0.0,0.0,1.0,0.0,0,0,0,0.009833006173002026,-4.612128905954968
249,0.0,29,16,0.0,0.0,1.0,0.0,0,0,8396,0.01105984014226256,-4.49331328178073
250,0.0,39,13,0.0,0.0,1.0,0.0,0,0,0,0.012319502022420898,-4.38417572580424
251,0.0,32,12,0.0,0.0,1.0,0.0,0,0,0,0.0913891398066615,-2.296790255016638
252,0.0,48,16,0.0,0.0,1.0,0.0,0,0,0,0.00255705318253171,-5.9663394560624905
253,0.0,48,16,0.0,0.0,1.0,0.0,0,0,0,0.00255705318253171,-5.9663394560624905
254,0.0,41,13,0.0,0.0,1.0,0.0,0,0,0,0.014972099425018303,-4.186481535477048
255,0.0,42,13,0.0,0.0,1.0,0.0,0,0,0,0.014692822113246505,-4.205594365362159
256,0.0,42,13,0.0,0.0,1.0,0.0,0,0,0,0.014692822113246505,-4.205594365362159
257,0.0,42,13,0.0,0.0,1.0,0.0,0,0,0,0.014692822113246505,-4.205594365362159
258,0.0,54,13,0.0,0.0,1.0,0.0,0,0,0,0.003205553416349104,-5.739659828499105
259,0.0,29,14,0.0,0.0,1.0,0.0,0,0,0,0.02922091836613403,-3.5032140908688643
260,0.0,54,12,0.0,0.0,1.0,0.0,0,0,0,0.008338422797909077,-4.778507811539263
261,0.0,54,12,0.0,0.0,1.0,0.0,0,0,0,0.008338422797909077,-4.778507811539263
262,0.0,26,14,0.0,0.0,1.0,0.0,0,0,0,0.03902451257206584,-3.203758925108066
263,0.0,43,17,0.0,0.0,1.0,0.0,0,0,36943,0.006502600133449503,-5.0290293273981534
264,0.0,54,12,0.0,0.0,1.0,0.0,0,0,0,0.008338422797909077,-4.778507811539263
265,0.0,37,12,0.0,0.0,1.0,0.0,0,0,0,0.025304336490043145,-3.651149498468031
266,0.0,54,16,0.0,0.0,1.0,0.0,0,0,0,0.00255705318253171,-5.9663394560624905
267,0.0,48,17,0.0,0.0,1.0,0.0,0,0,0,0.00255705318253171,-5.9663394560624905
268,0.0,44,12,0.0,0.0,1.0,0.0,0,0,0,0.00883300617300203,-4.720387623934945
269,0.0,54,12,0.0,0.0,1.0,0.0,0,0,0,0.008338422797909077,-4.778507811539263
270,0.0,38,12,0.0,0.0,1.0,0.0,0,0,0,0.03745700936694672,-3.246384872300799
271,0.0,37,13,0.0,0.0,1.0,0.0,0,0,0,0.011161309506635114,-4.484077925299448
272,0.0,27,17,0.0,0.0,1.0,0.0,0,0,0,0.013075590360114716,-4.323846289765909
